# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 19K of event 'cycles'
# Event count (approx.): 5092888104
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.39%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.37%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.35%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.34%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.33%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.33%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.33%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.32%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.30%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.30%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.30%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.30%  python3.10  python3.10                                [.] _PyLong_New
     0.29%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.29%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.29%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.28%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.28%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.28%  python3.10  [kernel.kallsyms]                         [k] skb_page_frag_refill
     0.27%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.27%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.27%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.26%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.26%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.26%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.26%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.26%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.26%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.26%  python3.10  libc.so.6                                 [.] __res_context_send
     0.25%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.25%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.24%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.24%  python3.10  python3.10                                [.] 0x0000000000122820
     0.24%  python3.10  python3.10                                [.] PyObject_Format
     0.23%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.23%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.23%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.22%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.22%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.22%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.22%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.22%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.21%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.21%  python3.10  python3.10                                [.] PyMem_Calloc
     0.21%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.21%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.21%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.21%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.21%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.20%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.20%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.20%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.20%  python3.10  [kernel.kallsyms]                         [k] sk_wait_data
     0.20%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.19%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.19%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.19%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.19%  python3.10  python3.10                                [.] 0x000000000011b311
     0.19%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.19%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.18%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.18%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.18%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.18%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.18%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.17%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.17%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.17%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.17%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.17%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.17%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.17%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.17%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.16%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.16%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.16%  python3.10  python3.10                                [.] PyObject_Hash
     0.16%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.16%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.16%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.15%  python3.10  python3.10                                [.] 0x000000000015effa
     0.15%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.15%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.15%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.15%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.15%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.15%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.15%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.14%  python3.10  python3.10                                [.] PyList_Append
     0.14%  python3.10  python3.10                                [.] 0x0000000000143407
     0.14%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.14%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.14%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.14%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.14%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.14%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.14%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.14%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.14%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.14%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.14%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.13%  python3.10  [kernel.kallsyms]                         [k] schedule_timeout
     0.13%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.13%  python3.10  [kernel.kallsyms]                         [k] sock_recvmsg
     0.13%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.13%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.13%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.13%  python3.10  [kernel.kallsyms]                         [k] __sys_sendto
     0.13%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.13%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.13%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.13%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.13%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.13%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.13%  python3.10  python3.10                                [.] 0x00000000000cfa53
     0.12%  python3.10  [kernel.kallsyms]                         [k] __mod_timer
     0.12%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.12%  python3.10  libc.so.6                                 [.] round_and_return
     0.12%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.12%  python3.10  python3.10                                [.] PyList_New
     0.12%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.12%  python3.10  python3.10                                [.] 0x000000000011b315
     0.12%  python3.10  python3.10                                [.] 0x0000000000122832
     0.12%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.12%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.11%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.11%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.11%  python3.10  python3.10                                [.] PyUnicode_New
     0.11%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.11%  python3.10  python3.10                                [.] 0x000000000015b546
     0.11%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.11%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.11%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.11%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.10%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.10%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.10%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.10%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.10%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.10%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_recvmsg
     0.10%  python3.10  python3.10                                [.] PySequence_List
     0.10%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.10%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.10%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.09%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.09%  python3.10  [kernel.kallsyms]                         [k] raw_local_deliver
     0.09%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.09%  python3.10  python3.10                                [.] 0x000000000017c380
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.09%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.09%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_update_pacing_rate
     0.09%  python3.10  python3.10                                [.] 0x000000000015b568
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.09%  python3.10  python3.10                                [.] 0x000000000012161a
     0.09%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.09%  python3.10  [kernel.kallsyms]                         [k] lock_timer_base
     0.09%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.09%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_check_space
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_cleanup_rbuf
     0.09%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.09%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.09%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.09%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.09%  python3.10  python3.10                                [.] 0x0000000000140a95
     0.08%  python3.10  python3.10                                [.] 0x000000000015b500
     0.08%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.08%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.08%  python3.10  python3.10                                [.] 0x0000000000122870
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.08%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.08%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.08%  python3.10  python3.10                                [.] 0x00000000001514ec
     0.08%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.08%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.08%  python3.10  [kernel.kallsyms]                         [k] __kfree_skb
     0.08%  python3.10  python3.10                                [.] 0x00000000001b6232
     0.08%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.08%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.08%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.08%  python3.10  python3.10                                [.] PyObject_GetItem
     0.08%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.08%  python3.10  python3.10                                [.] 0x0000000000277486
     0.08%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.08%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.08%  python3.10  [kernel.kallsyms]                         [k] xmit_one.constprop.0
     0.08%  python3.10  python3.10                                [.] 0x000000000015c5b0
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_rcv
     0.08%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_rtt_estimator
     0.08%  python3.10  python3.10                                [.] 0x0000000000122901
     0.08%  python3.10  python3.10                                [.] 0x00000000002f81d4
     0.08%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.08%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.08%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.08%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.07%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.07%  python3.10  [kernel.kallsyms]                         [k] sockfd_lookup_light
     0.07%  python3.10  python3.10                                [.] 0x000000000031e7a0
     0.07%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_event_new_data_sent
     0.07%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.07%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.07%  python3.10  python3.10                                [.] 0x0000000000121605
     0.07%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.07%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.07%  python3.10  [kernel.kallsyms]                         [k] sock_sendmsg
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_advance
     0.07%  python3.10  python3.10                                [.] 0x00000000001f603b
     0.07%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.07%  python3.10  python3.10                                [.] 0x0000000000206742
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_push
     0.07%  python3.10  python3.10                                [.] PyObject_Free
     0.07%  python3.10  python3.10                                [.] 0x000000000011b400
     0.07%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.07%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.07%  python3.10  [kernel.kallsyms]                         [k] security_socket_sendmsg
     0.07%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.07%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.07%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.07%  python3.10  python3.10                                [.] 0x00000000002b69c0
     0.07%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_skb_dst_mtu
     0.07%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.07%  python3.10  python3.10                                [.] 0x0000000000294921
     0.07%  python3.10  python3.10                                [.] 0x00000000001418ed
     0.07%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.07%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.07%  python3.10  [kernel.kallsyms]                         [k] aa_label_next_confined
     0.07%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.07%  python3.10  python3.10                                [.] 0x00000000001740af
     0.07%  python3.10  python3.10                                [.] 0x0000000000296faa
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.07%  python3.10  [kernel.kallsyms]                         [k] enqueue_timer
     0.07%  python3.10  python3.10                                [.] 0x0000000000296fd1
     0.07%  python3.10  python3.10                                [.] 0x000000000015b506
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.07%  python3.10  [kernel.kallsyms]                         [k] __napi_poll
     0.07%  python3.10  python3.10                                [.] 0x00000000002cecd0
     0.07%  python3.10  python3.10                                [.] 0x0000000000122826
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f00
     0.06%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.06%  python3.10  python3.10                                [.] 0x0000000000121653
     0.06%  python3.10  python3.10                                [.] 0x000000000017958b
     0.06%  python3.10  [kernel.kallsyms]                         [k] fput
     0.06%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.06%  python3.10  python3.10                                [.] 0x000000000017cf66
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_rearm_rto
     0.06%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.06%  python3.10  [kernel.kallsyms]                         [k] sock_rfree
     0.06%  python3.10  python3.10                                [.] PyBytes_FromStringAndSize
     0.06%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sock_rcv_skb
     0.06%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.06%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.06%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.06%  python3.10  python3.10                                [.] PyUnicode_AsUTF8AndSize
     0.06%  python3.10  python3.10                                [.] 0x0000000000179c0e
     0.06%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.06%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.06%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.06%  python3.10  python3.10                                [.] 0x000000000015af8e
     0.06%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.06%  python3.10  [kernel.kallsyms]                         [k] net_rx_action
     0.06%  python3.10  python3.10                                [.] _PyTime_localtime
     0.06%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.06%  python3.10  [kernel.kallsyms]                         [k] process_backlog
     0.06%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.06%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.06%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.06%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.06%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a10e0
     0.06%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.06%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.06%  python3.10  [kernel.kallsyms]                         [k] kmalloc_reserve
     0.06%  python3.10  [kernel.kallsyms]                         [k] __copy_skb_header
     0.06%  python3.10  [kernel.kallsyms]                         [k] inet_recvmsg
     0.06%  python3.10  [kernel.kallsyms]                         [k] wait_woken
     0.06%  python3.10  python3.10                                [.] 0x0000000000169ae7
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.06%  python3.10  python3.10                                [.] PyNumber_AsSsize_t
     0.06%  python3.10  python3.10                                [.] 0x000000000015f000
     0.06%  python3.10  [kernel.kallsyms]                         [k] kfence_ksize
     0.06%  python3.10  python3.10                                [.] 0x00000000002b66c0
     0.06%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.06%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.06%  python3.10  python3.10                                [.] 0x000000000027760a
     0.05%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.05%  python3.10  python3.10                                [.] 0x00000000001c12a0
     0.05%  python3.10  python3.10                                [.] 0x00000000000b63fb
     0.05%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_ack_update_rtt
     0.05%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.05%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.05%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.05%  python3.10  python3.10                                [.] PyBuffer_Release
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.05%  python3.10  python3.10                                [.] 0x000000000018d151
     0.05%  python3.10  python3.10                                [.] 0x00000000002b69db
     0.05%  python3.10  [kernel.kallsyms]                         [k] sock_put
     0.05%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.05%  python3.10  python3.10                                [.] 0x00000000001d3c24
     0.05%  python3.10  [kernel.kallsyms]                         [k] do_softirq
     0.05%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.05%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.05%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.05%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.05%  python3.10  python3.10                                [.] PyObject_GetIter
     0.05%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver
     0.05%  python3.10  python3.10                                [.] 0x0000000000140b14
     0.05%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.05%  python3.10  python3.10                                [.] 0x0000000000178d64
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.05%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.05%  python3.10  python3.10                                [.] 0x000000000011eae3
     0.05%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.05%  python3.10  python3.10                                [.] 0x0000000000295229
     0.05%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.05%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_queue_rcv
     0.05%  python3.10  [kernel.kallsyms]                         [k] netif_rx
     0.05%  python3.10  python3.10                                [.] 0x00000000000c4a11
     0.05%  python3.10  python3.10                                [.] 0x0000000000156650
     0.05%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.05%  python3.10  python3.10                                [.] 0x000000000015b520
     0.05%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.05%  python3.10  python3.10                                [.] 0x000000000017f965
     0.05%  python3.10  python3.10                                [.] 0x000000000011e890
     0.05%  python3.10  python3.10                                [.] 0x000000000015b537
     0.05%  python3.10  python3.10                                [.] 0x0000000000296f80
     0.05%  python3.10  python3.10                                [.] 0x00000000001b63f6
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.05%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_options_write
     0.05%  python3.10  [kernel.kallsyms]                         [k] dst_release
     0.05%  python3.10  python3.10                                [.] 0x00000000002069d2
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_check_app_limited
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a1108
     0.05%  python3.10  [kernel.kallsyms]                         [k] netdev_core_pick_tx
     0.05%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.05%  python3.10  python3.10                                [.] 0x000000000011e943
     0.05%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.05%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.05%  python3.10  [kernel.kallsyms]                         [k] detach_if_pending
     0.05%  python3.10  python3.10                                [.] 0x0000000000294250
     0.05%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb
     0.05%  python3.10  python3.10                                [.] 0x000000000017c651
     0.05%  python3.10  [kernel.kallsyms]                         [k] remove_wait_queue
     0.05%  python3.10  [kernel.kallsyms]                         [k] sk_reset_timer
     0.05%  python3.10  [kernel.kallsyms]                         [k] nf_hook_slow
