# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 33K of event 'cycles'
# Event count (approx.): 10097083684
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.25%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.25%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.24%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.24%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.24%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.23%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.23%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.23%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.23%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.23%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.22%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.22%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.22%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.22%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.22%  python3.10  python3.10                                [.] 0x0000000000122820
     0.21%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.21%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.21%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.21%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.20%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.20%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.20%  python3.10  python3.10                                [.] PyObject_Format
     0.19%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.19%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.19%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.18%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.18%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.18%  python3.10  python3.10                                [.] PyMem_Calloc
     0.18%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.18%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.18%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.18%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.17%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.17%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.17%  python3.10  python3.10                                [.] PyObject_GetItem
     0.17%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.17%  python3.10  [kernel.kallsyms]                         [k] skb_page_frag_refill
     0.17%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.17%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.17%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.16%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.16%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.16%  python3.10  python3.10                                [.] PyUnicode_New
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.16%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.16%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.16%  python3.10  python3.10                                [.] 0x0000000000140a95
     0.16%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.16%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.16%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.16%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.15%  python3.10  python3.10                                [.] PyObject_Hash
     0.15%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.15%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.15%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.15%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.15%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.15%  python3.10  python3.10                                [.] 0x000000000011b311
     0.15%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.15%  python3.10  python3.10                                [.] 0x000000000011b400
     0.15%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.15%  python3.10  python3.10                                [.] 0x0000000000143407
     0.14%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.14%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.14%  python3.10  python3.10                                [.] PySlice_New
     0.14%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.14%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.14%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.14%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.14%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.14%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.14%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.14%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.14%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.14%  python3.10  [kernel.kallsyms]                         [k] ip_rcv
     0.14%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.14%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.13%  python3.10  [kernel.kallsyms]                         [k] sk_wait_data
     0.13%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_rtt_estimator
     0.13%  python3.10  python3.10                                [.] 0x0000000000121590
     0.13%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.13%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.13%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.13%  python3.10  python3.10                                [.] 0x000000000017c380
     0.13%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_event_new_data_sent
     0.13%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.13%  python3.10  python3.10                                [.] 0x0000000000122832
     0.12%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.12%  python3.10  [kernel.kallsyms]                         [k] process_backlog
     0.12%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.12%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.12%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.12%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.12%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.12%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.12%  python3.10  [kernel.kallsyms]                         [k] tcp_cleanup_rbuf
     0.12%  python3.10  python3.10                                [.] PySequence_List
     0.12%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.12%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.11%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.11%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.11%  python3.10  python3.10                                [.] 0x000000000012161a
     0.11%  python3.10  python3.10                                [.] 0x000000000011b315
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_newly_delivered
     0.11%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.11%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.11%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.11%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg
     0.11%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.11%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_rearm_rto
     0.11%  python3.10  [kernel.kallsyms]                         [k] net_rx_action
     0.11%  python3.10  [kernel.kallsyms]                         [k] sock_def_readable
     0.11%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.11%  python3.10  python3.10                                [.] PyBytes_FromStringAndSize
     0.10%  python3.10  [kernel.kallsyms]                         [k] do_softirq
     0.10%  python3.10  [kernel.kallsyms]                         [k] ksize
     0.10%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.10%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.10%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.10%  python3.10  libc.so.6                                 [.] round_and_return
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.10%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.10%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output
     0.10%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.10%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.10%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.10%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_do_rcv
     0.10%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.10%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.10%  python3.10  [kernel.kallsyms]                         [k] validate_xmit_skb
     0.10%  python3.10  [kernel.kallsyms]                         [k] schedule_timeout
     0.09%  python3.10  [kernel.kallsyms]                         [k] migrate_enable
     0.09%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.09%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.09%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.09%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.09%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.09%  python3.10  python3.10                                [.] PyBuffer_Release
     0.09%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.09%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.09%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.09%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.09%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.09%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.09%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.09%  python3.10  python3.10                                [.] _PyTime_localtime
     0.09%  python3.10  python3.10                                [.] 0x0000000000296faa
     0.09%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.09%  python3.10  python3.10                                [.] 0x00000000001f603b
     0.09%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.09%  python3.10  [kernel.kallsyms]                         [k] ip_skb_dst_mtu
     0.09%  python3.10  [kernel.kallsyms]                         [k] sock_sendmsg
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.09%  python3.10  [kernel.kallsyms]                         [k] __sock_wfree
     0.09%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.08%  python3.10  python3.10                                [.] PySlice_Unpack
     0.08%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.08%  python3.10  python3.10                                [.] PyObject_GetIter
     0.08%  python3.10  python3.10                                [.] 0x0000000000121653
     0.08%  python3.10  python3.10                                [.] 0x0000000000150bd6
     0.08%  python3.10  python3.10                                [.] 0x000000000015b546
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.08%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_push
     0.08%  python3.10  python3.10                                [.] _PyLong_Format
     0.08%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.08%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.08%  python3.10  libc.so.6                                 [.] __netlink_request
     0.08%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.08%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_protocol_deliver_rcu
     0.08%  python3.10  python3.10                                [.] 0x0000000000206742
     0.08%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.08%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.08%  python3.10  [kernel.kallsyms]                         [k] wait_woken
     0.08%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.07%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.07%  python3.10  [kernel.kallsyms]                         [k] __mod_timer
     0.07%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.07%  python3.10  python3.10                                [.] 0x0000000000122870
     0.07%  python3.10  python3.10                                [.] PyNumber_ToBase
     0.07%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.07%  python3.10  [kernel.kallsyms]                         [k] __kfree_skb
     0.07%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_sendto
     0.07%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_options_write
     0.07%  python3.10  python3.10                                [.] PyUnicode_Substring
     0.07%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.07%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver
     0.07%  python3.10  python3.10                                [.] 0x000000000011b2d0
     0.07%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.07%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.07%  python3.10  python3.10                                [.] 0x00000000002b66dd
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfence_ksize
     0.07%  python3.10  [kernel.kallsyms]                         [k] dst_release
     0.07%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.07%  python3.10  [kernel.kallsyms]                         [k] skb_csum_hwoffload_help
     0.07%  python3.10  [kernel.kallsyms]                         [k] __release_sock
     0.07%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.07%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.07%  python3.10  python3.10                                [.] 0x000000000015b500
     0.07%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_finish_core.constprop.0
     0.07%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.07%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.07%  python3.10  [kernel.kallsyms]                         [k] netif_skb_features
     0.07%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_send_ack
     0.06%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.06%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.06%  python3.10  [kernel.kallsyms]                         [k] raw_local_deliver
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver_finish
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_update_pacing_rate
     0.06%  python3.10  [kernel.kallsyms]                         [k] __tcp_select_window
     0.06%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.06%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.06%  python3.10  [kernel.kallsyms]                         [k] __sys_sendto
     0.06%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.06%  python3.10  [kernel.kallsyms]                         [k] sockfd_lookup_light
     0.06%  python3.10  [kernel.kallsyms]                         [k] inet_recvmsg
     0.06%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_fill_cb
     0.06%  python3.10  [kernel.kallsyms]                         [k] sock_recvmsg
     0.06%  python3.10  python3.10                                [.] 0x0000000000122826
     0.06%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_clone
     0.06%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.06%  python3.10  python3.10                                [.] 0x0000000000122906
     0.06%  python3.10  [kernel.kallsyms]                         [k] fput
     0.06%  python3.10  [kernel.kallsyms]                         [k] cubictcp_cwnd_event
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_data_ready
     0.06%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.06%  python3.10  python3.10                                [.] 0x000000000015effa
     0.06%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.06%  python3.10  [kernel.kallsyms]                         [k] sock_rfree
     0.06%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.06%  python3.10  [kernel.kallsyms]                         [k] rb_first
     0.06%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.06%  python3.10  python3.10                                [.] 0x0000000000140b14
     0.06%  python3.10  [kernel.kallsyms]                         [k] __skb_clone
     0.06%  python3.10  python3.10                                [.] 0x000000000031e7a0
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.06%  python3.10  python3.10                                [.] 0x0000000000280a60
     0.06%  python3.10  python3.10                                [.] 0x000000000011b2d4
     0.06%  python3.10  [kernel.kallsyms]                         [k] eth_type_trans
     0.05%  python3.10  python3.10                                [.] 0x0000000000277486
     0.05%  python3.10  python3.10                                [.] 0x000000000011eae3
     0.05%  python3.10  [kernel.kallsyms]                         [k] ipv4_dst_check
     0.05%  python3.10  python3.10                                [.] 0x000000000015b537
     0.05%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.05%  python3.10  python3.10                                [.] 0x000000000017cf66
     0.05%  python3.10  python3.10                                [.] 0x00000000001a31b5
     0.05%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_check_space
     0.05%  python3.10  [kernel.kallsyms]                         [k] lock_sock_nested
     0.05%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.05%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.05%  python3.10  [kernel.kallsyms]                         [k] cubictcp_cong_avoid
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_inbound_md5_hash
     0.05%  python3.10  python3.10                                [.] PyLong_FromLong
     0.05%  python3.10  [kernel.kallsyms]                         [k] aa_label_next_confined
     0.05%  python3.10  python3.10                                [.] 0x000000000015af8e
     0.05%  python3.10  python3.10                                [.] 0x0000000000122901
     0.05%  python3.10  python3.10                                [.] 0x000000000014120d
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_mtu_probe
     0.05%  python3.10  [kernel.kallsyms]                         [k] __usecs_to_jiffies
     0.05%  python3.10  python3.10                                [.] 0x0000000000294252
     0.05%  python3.10  [kernel.kallsyms]                         [k] nf_hook_slow
     0.05%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.05%  python3.10  [kernel.kallsyms]                         [k] detach_if_pending
     0.05%  python3.10  python3.10                                [.] 0x000000000015b541
     0.05%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.05%  python3.10  [kernel.kallsyms]                         [k] skb_network_protocol
     0.05%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_local_out
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_ack_update_rtt
     0.05%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.05%  python3.10  python3.10                                [.] _PyLong_FormatAdvancedWriter
     0.05%  python3.10  python3.10                                [.] 0x00000000001514ec
     0.05%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.05%  python3.10  python3.10                                [.] 0x00000000002f81d4
     0.05%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.05%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.05%  python3.10  [kernel.kallsyms]                         [k] validate_xmit_vlan
     0.05%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.05%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.05%  python3.10  [kernel.kallsyms]                         [k] __tcp_send_ack.part.0
     0.05%  python3.10  python3.10                                [.] 0x000000000015b506
     0.05%  python3.10  python3.10                                [.] 0x00000000001f6e80
     0.05%  python3.10  python3.10                                [.] 0x000000000030e3b0
     0.05%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_one_core
     0.05%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.05%  python3.10  python3.10                                [.] PyObject_Free
     0.05%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.05%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.05%  python3.10  python3.10                                [.] 0x000000000029dfb9
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.05%  python3.10  [kernel.kallsyms]                         [k] kmalloc_reserve
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_established_options
     0.05%  python3.10  python3.10                                [.] _PyNumber_Index
     0.05%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.05%  python3.10  python3.10                                [.] 0x00000000001a31a7
     0.05%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.05%  python3.10  python3.10                                [.] 0x00000000001f6184
     0.05%  python3.10  python3.10                                [.] 0x000000000030e43f
     0.04%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_tx_timestamp
     0.04%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_event
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_gen
     0.04%  python3.10  [kernel.kallsyms]                         [k] remove_wait_queue
     0.04%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.04%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.04%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.04%  python3.10  python3.10                                [.] 0x0000000000140813
     0.04%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.04%  python3.10  python3.10                                [.] 0x00000000000b63fb
     0.04%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.04%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.04%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.04%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.04%  python3.10  python3.10                                [.] 0x0000000000286905
