# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 21K of event 'cycles'
# Event count (approx.): 11641188866
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.12%  :1493229    python3.10                                [.] 0x0000000000179c42
     0.12%  python3.10  python3.10                                [.] 0x000000000012167b
     0.12%  :1493229    python3.10                                [.] 0x0000000000121628
     0.11%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.11%  :1493229    python3.10                                [.] 0x00000000001215bc
     0.11%  :1493229    python3.10                                [.] 0x00000000001215a7
     0.10%  :1493229    python3.10                                [.] 0x0000000000121638
     0.10%  :1493229    python3.10                                [.] 0x000000000012160f
     0.10%  :1493229    python3.10                                [.] 0x00000000001215e9
     0.10%  :1493229    python3.10                                [.] 0x0000000000121734
     0.10%  :1493229    python3.10                                [.] 0x000000000015b500
     0.09%  :1493229    python3.10                                [.] 0x0000000000179be6
     0.09%  :1493229    python3.10                                [.] 0x0000000000179be8
     0.09%  :1493229    python3.10                                [.] 0x0000000000179c15
     0.09%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.09%  :1493229    python3.10                                [.] 0x000000000015b520
     0.09%  python3.10  python3.10                                [.] 0x0000000000121600
     0.09%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.08%  python3.10  python3.10                                [.] 0x0000000000121677
     0.08%  :1493229    python3.10                                [.] 0x0000000000121660
     0.08%  :1493229    python3.10                                [.] 0x0000000000121653
     0.07%  python3.10  python3.10                                [.] 0x0000000000121594
     0.07%  :1493229    python3.10                                [.] 0x00000000001215d8
     0.07%  :1493229    python3.10                                [.] 0x00000000001215a2
     0.06%  :1493229    python3.10                                [.] 0x000000000015b557
     0.06%  :1493229    python3.10                                [.] 0x0000000000173d58
     0.06%  :1493229    python3.10                                [.] 0x0000000000179c46
     0.06%  :1493229    python3.10                                [.] 0x000000000012167b
     0.06%  :1493229    python3.10                                [.] 0x0000000000179c2e
     0.06%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.05%  :1493229    python3.10                                [.] 0x0000000000121600
     0.05%  :1493229    python3.10                                [.] 0x0000000000179c5a
     0.05%  :1493229    python3.10                                [.] 0x000000000015b56e
     0.05%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.05%  :1493229    python3.10                                [.] 0x0000000000121677
     0.05%  :1493229    python3.10                                [.] 0x0000000000179c0e
     0.05%  python3.10  python3.10                                [.] 0x000000000012167f
     0.05%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.05%  python3.10  python3.10                                [.] 0x0000000000121599
     0.05%  :1493229    python3.10                                [.] 0x000000000015b568
     0.05%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.04%  :1493229    python3.10                                [.] 0x0000000000121594
     0.04%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.04%  :1493229    python3.10                                [.] 0x00000000001215e5
     0.04%  python3.10  python3.10                                [.] 0x000000000012166e
     0.04%  :1493229    python3.10                                [.] 0x0000000000121675
     0.04%  :1493229    python3.10                                [.] 0x000000000015b50e
     0.04%  :1493229    python3.10                                [.] 0x0000000000179c13
     0.04%  :1493229    python3.10                                [.] 0x0000000000179bee
     0.04%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.04%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.04%  :1493229    python3.10                                [.] 0x000000000015b52a
     0.03%  :1493229    python3.10                                [.] 0x0000000000121667
     0.03%  :1493229    python3.10                                [.] 0x00000000001215e2
     0.03%  :1493229    python3.10                                [.] 0x00000000001215a0
     0.03%  :1493229    python3.10                                [.] 0x00000000001215ed
     0.03%  :1493229    python3.10                                [.] 0x0000000000179c02
     0.03%  :1493229    python3.10                                [.] 0x0000000000179c56
     0.03%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.03%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.03%  :1493229    python3.10                                [.] 0x000000000012166e
     0.03%  :1493229    python3.10                                [.] 0x00000000001215df
     0.03%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.03%  :1493229    python3.10                                [.] 0x0000000000121740
     0.03%  :1493229    python3.10                                [.] 0x000000000015b504
     0.03%  :1493229    python3.10                                [.] 0x0000000000179be4
     0.03%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.03%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.03%  :1493229    python3.10                                [.] 0x000000000015b50a
     0.03%  :1493229    python3.10                                [.] 0x0000000000179c21
     0.03%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.03%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.03%  :1493952    python3.10                                [.] 0x000000000012161a
     0.03%  python3.10  python3.10                                [.] 0x000000000012162c
     0.03%  :1493229    python3.10                                [.] 0x00000000001215b2
     0.03%  :1493229    python3.10                                [.] 0x000000000012167f
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.02%  python3.10  python3.10                                [.] PyList_Append
     0.02%  :1493895    python3.10                                [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.02%  :1493229    python3.10                                [.] 0x000000000015b50b
     0.02%  :1493229    python3.10                                [.] 0x000000000015b519
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.02%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.02%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.02%  :1493229    [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.02%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.02%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.02%  :1493229    python3.10                                [.] 0x000000000012175a
     0.02%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.02%  :1493229    python3.10                                [.] 0x0000000000179bea
     0.02%  :1493229    python3.10                                [.] 0x0000000000179c0b
     0.02%  :1493229    python3.10                                [.] 0x000000000015b509
     0.02%  :1493229    [kernel.kallsyms]                         [k] psi_group_change
     0.02%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.02%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.02%  :1493229    python3.10                                [.] 0x0000000000121754
     0.02%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.02%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.02%  python3.10  python3.10                                [.] 0x0000000000152321
     0.02%  :1493229    python3.10                                [.] 0x0000000000121751
     0.02%  :1493229    [kernel.kallsyms]                         [k] refill_obj_stock
     0.02%  :1493229    [kernel.kallsyms]                         [k] merge_sched_in
     0.02%  :1493229    [kernel.kallsyms]                         [k] __update_load_avg_se
     0.02%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.02%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.01%  :1493229    [kernel.kallsyms]                         [k] native_read_msr
     0.01%  :1493229    python3.10                                [.] PyLong_FromString
     0.01%  :1493229    python3.10                                [.] 0x0000000000173d54
     0.01%  :1493229    [kernel.kallsyms]                         [k] native_write_msr
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.01%  :1493229    [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.01%  :1493229    [kernel.kallsyms]                         [k] perf_swevent_add
     0.01%  :1493229    [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1493229    python3.10                                [.] 0x0000000000179c25
     0.01%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.01%  :1493229    [kernel.kallsyms]                         [k] __schedule
     0.01%  :1493229    [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.01%  :1493229    [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  :1493229    python3.10                                [.] 0x000000000015b55d
     0.01%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.01%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.01%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.01%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.01%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.01%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.01%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_call_function_single
     0.01%  :1493229    python3.10                                [.] 0x000000000015b53e
     0.01%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.01%  :1493229    python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.01%  :1493994    python3.10                                [.] 0x000000000012161a
     0.01%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.01%  :1493952    python3.10                                [.] 0x0000000000121638
     0.01%  :1493895    python3.10                                [.] 0x0000000000121590
     0.01%  :1493229    libc.so.6                                 [.] __strcat_ssse3
     0.01%  python3.10  python3.10                                [.] 0x0000000000174090
     0.01%  :1493994    python3.10                                [.] 0x000000000012159b
     0.01%  :1493895    python3.10                                [.] 0x0000000000121676
     0.01%  python3.10  python3.10                                [.] 0x000000000018d589
     0.01%  :1493229    [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  :1493952    python3.10                                [.] 0x000000000012160b
     0.01%  :1493229    [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]                         [k] get_random_u64
     0.01%  :1493229    [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  :1493229    [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.01%  :1493229    python3.10                                [.] 0x0000000000121757
     0.01%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.01%  :1493229    [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  :1493229    [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.01%  :1493229    [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.01%  :1493229    python3.10                                [.] 0x0000000000179be9
     0.01%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.01%  :1493229    [kernel.kallsyms]                         [k] __irqentry_text_end
     0.01%  :1493229    [kernel.kallsyms]                         [k] tick_program_event
     0.01%  :1493229    python3.10                                [.] 0x000000000015b512
     0.01%  :1493229    [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.01%  :1493229    [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.01%  python3.10  python3.10                                [.] 0x0000000000121734
     0.01%  :1493229    python3.10                                [.] 0x0000000000179c38
     0.01%  :1493229    python3.10                                [.] 0x00000000001215c0
     0.01%  :1493229    python3.10                                [.] 0x0000000000179c3b
     0.01%  :1493229    [kernel.kallsyms]                         [k] tcp_rcv_established
     0.01%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.01%  :1493229    [kernel.kallsyms]                         [k] do_syscall_64
     0.01%  :1493229    [kernel.kallsyms]                         [k] update_min_vruntime
     0.01%  :1493229    python3.10                                [.] 0x00000000001215c8
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_cancel
     0.01%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307645
     0.01%  python3.10  python3.10                                [.] 0x00000000001644b6
     0.01%  python3.10  python3.10                                [.] 0x00000000001f6073
     0.01%  :1493229    [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  :1493229    [kernel.kallsyms]                         [k] update_load_avg
     0.01%  python3.10  python3.10                                [.] PyUnicode_New
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1493229    [kernel.kallsyms]                         [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.01%  :1493229    [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.01%  :1493229    python3.10                                [.] 0x000000000015b534
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.01%  :1493229    [kernel.kallsyms]                         [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]                         [k] __bitmap_intersects
     0.01%  python3.10  [kernel.kallsyms]                         [k] __init_waitqueue_head
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307686
     0.01%  python3.10  python3.10                                [.] 0x000000000006ed20
     0.01%  python3.10  python3.10                                [.] 0x00000000000707a4
     0.01%  python3.10  python3.10                                [.] 0x000000000012d0b4
     0.01%  python3.10  python3.10                                [.] 0x000000000015effa
     0.01%  python3.10  python3.10                                [.] 0x0000000000173e14
     0.01%  python3.10  python3.10                                [.] 0x000000000018d12e
     0.01%  python3.10  python3.10                                [.] 0x000000000018d599
     0.01%  python3.10  python3.10                                [.] 0x0000000000206794
     0.01%  python3.10  python3.10                                [.] 0x000000000029498e
     0.01%  python3.10  python3.10                                [.] 0x00000000002b69ff
     0.01%  python3.10  python3.10                                [.] 0x00000000002d0489
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]                         [k] put_pid
     0.01%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x00000000000049f0
     0.01%  python3.10  python3.10                                [.] 0x000000000018d0d2
     0.01%  python3.10  python3.10                                [.] 0x0000000000294258
     0.01%  :1493229    python3.10                                [.] 0x0000000000121749
     0.01%  :1493229    python3.10                                [.] 0x000000000012174d
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.01%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.01%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.01%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.01%  :1493895    python3.10                                [.] 0x00000000001215c4
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307925
     0.01%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.01%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.01%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]                         [k] get_obj_cgroup_from_current
     0.01%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] rmqueue
     0.01%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]                         [k] task_nr_scan_windows.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.01%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.01%  python3.10  python3.10                                [.] PyMem_RawMalloc
     0.01%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.01%  python3.10  python3.10                                [.] 0x0000000000127b28
     0.01%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.01%  python3.10  python3.10                                [.] 0x0000000000129cc0
     0.01%  python3.10  python3.10                                [.] 0x0000000000129d3b
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b7b
     0.01%  python3.10  python3.10                                [.] 0x0000000000169bf3
     0.01%  python3.10  python3.10                                [.] 0x00000000001740b3
     0.01%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.01%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.01%  python3.10  python3.10                                [.] 0x0000000000189021
     0.01%  python3.10  python3.10                                [.] 0x000000000018d21a
     0.01%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.01%  python3.10  python3.10                                [.] 0x000000000018d616
     0.01%  python3.10  python3.10                                [.] 0x0000000000206548
     0.01%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.01%  python3.10  python3.10                                [.] 0x00000000002953a7
     0.01%  python3.10  [kernel.kallsyms]                         [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcpy_erms
     0.01%  python3.10  [kernel.kallsyms]                         [k] mutex_unlock
     0.01%  python3.10  [kernel.kallsyms]                         [k] wp_page_copy
     0.01%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.01%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.01%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.01%  python3.10  python3.10                                [.] 0x0000000000121749
     0.01%  python3.10  python3.10                                [.] 0x0000000000122b01
     0.01%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.01%  python3.10  python3.10                                [.] 0x0000000000179570
     0.01%  python3.10  python3.10                                [.] 0x0000000000179613
     0.01%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.01%  python3.10  python3.10                                [.] 0x00000000002cfec4
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.01%  :1494090    python3.10                                [.] 0x0000000000121635
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.01%  python3.10  python3.10                                [.] 0x000000000018d155
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.01%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.01%  :1493229    [kernel.kallsyms]                         [k] psi_task_switch
     0.01%  :1493229    [kernel.kallsyms]                         [k] ip_protocol_deliver_rcu
     0.01%  python3.10  [kernel.kallsyms]                         [k] plist_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] task_tick_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.01%  :1493229    libc.so.6                                 [.] parse_qtd_backslash
     0.01%  :1493229    python3.10                                [.] 0x00000000001523bc
     0.01%  :1494090    python3.10                                [.] 0x000000000012160b
     0.01%  python3.10  python3.10                                [.] 0x000000000015e0b8
     0.01%  :1493229    python3.10                                [.] 0x0000000000295380
     0.01%  :1494090    python3.10                                [.] 0x0000000000121616
     0.01%  :1493229    [kernel.kallsyms]                         [k] rb_erase
     0.01%  :1494090    python3.10                                [.] 0x0000000000121605
     0.01%  :1493952    python3.10                                [.] 0x0000000000121613
     0.01%  :1493994    python3.10                                [.] 0x00000000001215a3
     0.01%  :1494090    python3.10                                [.] 0x0000000000121679
     0.01%  :1493229    [kernel.kallsyms]                         [k] enqueue_task_fair
     0.01%  :1493229    [kernel.kallsyms]                         [k] net_rx_action
     0.01%  :1494090    python3.10                                [.] 0x00000000001215dc
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.01%  :1494090    python3.10                                [.] 0x0000000000121613
     0.01%  :1494090    python3.10                                [.] 0x00000000001215c4
     0.01%  :1493895    [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.01%  python3.10  [kernel.kallsyms]                         [k] __run_timers.part.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.01%  :1493229    python3.10                                [.] 0x0000000000150bcb
     0.01%  :1494090    python3.10                                [.] 0x0000000000121590
     0.01%  :1494090    python3.10                                [.] 0x0000000000121628
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.01%  :1493229    python3.10                                [.] 0x00000000002cecd0
     0.01%  :1493895    python3.10                                [.] 0x00000000001215e5
     0.01%  :1493229    [kernel.kallsyms]                         [k] ip_output
     0.01%  :1493952    python3.10                                [.] 0x0000000000121628
     0.01%  :1493895    python3.10                                [.] 0x0000000000121594
     0.01%  :1493994    python3.10                                [.] 0x0000000000121676
     0.01%  :1493229    python3.10                                [.] 0x0000000000127f32
     0.01%  :1493229    python3.10                                [.] 0x000000000015b54b
     0.01%  :1494090    python3.10                                [.] 0x000000000012161a
     0.01%  :1493994    python3.10                                [.] 0x0000000000121737
     0.01%  :1493994    python3.10                                [.] 0x00000000001215c4
     0.01%  :1493229    [kernel.kallsyms]                         [k] ttwu_queue_wakelist
     0.01%  :1493229    [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.01%  :1493994    python3.10                                [.] 0x0000000000121616
     0.01%  :1493229    [kernel.kallsyms]                         [k] x86_pmu_enable
     0.01%  :1493229    libc.so.6                                 [.] __vstrfmon_l_internal
     0.01%  :1493952    python3.10                                [.] 0x0000000000121590
     0.01%  :1493952    python3.10                                [.] 0x000000000012167b
     0.01%  :1493952    python3.10                                [.] 0x00000000001215f7
     0.01%  :1493952    python3.10                                [.] 0x00000000001215a2
     0.01%  :1493952    python3.10                                [.] 0x0000000000121679
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.01%  :1493994    python3.10                                [.] 0x0000000000121605
     0.01%  :1493952    python3.10                                [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.01%  :1493229    [kernel.kallsyms]                         [k] native_sched_clock
     0.01%  :1493895    python3.10                                [.] 0x00000000001215ab
     0.01%  :1493994    python3.10                                [.] 0x0000000000121590
     0.01%  :1493229    python3.10                                [.] 0x0000000000070990
     0.01%  :1493229    [kernel.kallsyms]                         [k] syscall_return_via_sysret
