# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 18K of event 'cycles'
# Event count (approx.): 7619586929
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.01%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.01%  :1494604    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]     [k] unmapped_area_topdown
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d30f
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] 0x000000000002afe0
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d9ad
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.01%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.01%  python3.10  python3.10            [.] 0x0000000000143b04
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.01%  :1494454    python3.10            [.] 0x000000000012167d
     0.01%  :1494604    python3.10            [.] 0x0000000000121628
     0.01%  :1494756    python3.10            [.] 0x0000000000121635
     0.01%  python3.10  [kernel.kallsyms]     [k] chacha_permute
     0.01%  python3.10  [kernel.kallsyms]     [k] save_fpregs_to_fpstate
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.01%  :1494310    python3.10            [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event__output_id_sample
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.01%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]     [k] idr_alloc_u32
     0.01%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] propagate_entity_cfs_rq
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  python3.10            [.] 0x000000000006fe60
     0.01%  python3.10  python3.10            [.] 0x0000000000129cca
     0.01%  python3.10  python3.10            [.] 0x0000000000143407
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.01%  python3.10  python3.10            [.] 0x000000000012e078
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_uncharge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] profile_task_exit
     0.01%  :1494387    python3.10            [.] 0x0000000000121594
     0.01%  :1494310    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  python3.10            [.] 0x000000000011b311
     0.01%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.01%  python3.10  libc.so.6             [.] __vstrfmon_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] tlb_gather_mmu
     0.01%  python3.10  [kernel.kallsyms]     [k] put_pid.part.0
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.01%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.01%  python3.10  libc.so.6             [.] getlogin_fd0
     0.01%  python3.10  [kernel.kallsyms]     [k] profile_tick
     0.01%  :1494756    python3.10            [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.01%  :1494387    python3.10            [.] 0x000000000012166e
     0.01%  python3.10  python3.10            [.] 0x000000000016a5f5
     0.01%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.01%  python3.10  python3.10            [.] 0x00000000001566c5
     0.01%  python3.10  [kernel.kallsyms]     [k] __mem_cgroup_threshold
     0.01%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.01%  python3.10  python3.10            [.] 0x000000000015fff7
     0.01%  python3.10  [kernel.kallsyms]     [k] gup_pgd_range
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] account_user_time
     0.01%  python3.10  [vdso]                [.] 0x00000000000007b0
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  python3.10  python3.10            [.] 0x000000000015b158
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.01%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.01%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.01%  python3.10  [kernel.kallsyms]     [k] cgroup_post_fork
     0.01%  python3.10  [kernel.kallsyms]     [k] sched_cgroup_fork
     0.01%  python3.10  python3.10            [.] 0x000000000011b4eb
     0.01%  python3.10  python3.10            [.] 0x000000000015d130
     0.01%  python3.10  python3.10            [.] 0x0000000000175d92
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_disable_all
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  :1494756    python3.10            [.] 0x0000000000121590
     0.01%  :1494349    python3.10            [.] 0x0000000000137ad2
     0.01%  :1494310    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  python3.10            [.] 0x0000000000137a60
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_scale_freq_tick
     0.01%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.01%  python3.10  python3.10            [.] 0x000000000012a047
     0.01%  python3.10  [kernel.kallsyms]     [k] tick_sched_timer
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :1494552    [kernel.kallsyms]     [k] __irqentry_text_end
     0.01%  python3.10  python3.10            [.] 0x00000000001228f6
     0.01%  :1494502    python3.10            [.] 0x00000000001215a7
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.01%  python3.10  python3.10            [.] 0x000000000017c3ac
     0.01%  :1494756    python3.10            [.] 0x000000000012159d
     0.01%  :1494310    python3.10            [.] 0x0000000000121635
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  :1494787    python3.10            [.] 0x0000000000121737
     0.01%  :1494702    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  :1494672    python3.10            [.] 0x0000000000121596
     0.00%  :1494604    python3.10            [.] 0x0000000000121638
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_first_bit
     0.00%  python3.10  [kernel.kallsyms]     [k] bpf_task_storage_free
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :1494604    python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d328
     0.00%  :1494618    [kernel.kallsyms]     [k] do_syscall_64
     0.00%  :1494618    [kernel.kallsyms]     [k] hrtimer_active
     0.00%  :1494310    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_free_slab
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [vdso]                [.] __vdso_clock_gettime
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  :1494502    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1494502    [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :1494502    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  :1494502    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :1494502    libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] mmput
     0.00%  :1494787    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]     [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]     [k] free_event_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_local_deliver
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
