# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 228K of event 'cycles'
# Event count (approx.): 111299116382
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.27%  :2299311    python3.10            [.] 0x0000000000121616
     0.25%  :2299311    python3.10            [.] 0x000000000015b506
     0.23%  python3.10  python3.10            [.] 0x000000000012161a
     0.22%  :2299311    python3.10            [.] 0x0000000000179be0
     0.22%  :2299311    python3.10            [.] 0x00000000001215f7
     0.22%  :2299311    python3.10            [.] 0x0000000000179c02
     0.21%  :2299311    python3.10            [.] 0x0000000000179c13
     0.20%  :2299311    python3.10            [.] 0x0000000000121660
     0.20%  :2299311    python3.10            [.] 0x000000000015b56e
     0.20%  :2299311    python3.10            [.] 0x0000000000179bee
     0.19%  :2299311    python3.10            [.] 0x0000000000179c4e
     0.19%  :2299311    python3.10            [.] 0x0000000000179c3b
     0.19%  :2299311    python3.10            [.] 0x000000000015b557
     0.18%  :2299311    python3.10            [.] 0x0000000000121677
     0.18%  :2299311    python3.10            [.] 0x0000000000179c5a
     0.18%  :2299311    python3.10            [.] 0x0000000000179be8
     0.18%  :2299311    python3.10            [.] 0x000000000015b568
     0.17%  :2299311    python3.10            [.] 0x0000000000121675
     0.17%  :2299311    python3.10            [.] 0x0000000000121740
     0.17%  :2299311    python3.10            [.] 0x0000000000173d58
     0.16%  :2299311    python3.10            [.] 0x000000000015b520
     0.16%  :2299311    python3.10            [.] 0x000000000015b50e
     0.14%  :2299311    python3.10            [.] 0x00000000001215e5
     0.13%  :2299311    python3.10            [.] 0x000000000012167f
     0.13%  :2299311    python3.10            [.] 0x0000000000179c42
     0.12%  :2299311    python3.10            [.] 0x0000000000179c25
     0.12%  :2299311    python3.10            [.] 0x0000000000121596
     0.12%  :2299311    python3.10            [.] 0x00000000001215e2
     0.11%  :2299311    python3.10            [.] 0x00000000001215bc
     0.11%  :2299311    python3.10            [.] 0x0000000000173d50
     0.11%  :2299311    python3.10            [.] 0x00000000001215a7
     0.11%  :2299311    python3.10            [.] 0x00000000001215d8
     0.09%  :2299311    python3.10            [.] 0x0000000000121749
     0.09%  :2299311    python3.10            [.] 0x000000000012175a
     0.09%  :2299311    python3.10            [.] 0x0000000000121594
     0.08%  :2299311    python3.10            [.] 0x0000000000121757
     0.08%  :2299311    python3.10            [.] 0x000000000012159d
     0.08%  :2299311    python3.10            [.] 0x00000000001215ed
     0.08%  :2299311    python3.10            [.] 0x0000000000121754
     0.07%  :2299311    python3.10            [.] 0x000000000015b500
     0.07%  :2299311    python3.10            [.] 0x0000000000179c15
     0.07%  python3.10  python3.10            [.] 0x0000000000121590
     0.07%  :2299311    python3.10            [.] 0x000000000012166e
     0.07%  :2299311    python3.10            [.] 0x000000000012164e
     0.06%  :2299311    python3.10            [.] 0x0000000000121667
     0.06%  :2299311    python3.10            [.] 0x0000000000179be6
     0.05%  :2299311    python3.10            [.] 0x000000000015b53e
     0.05%  python3.10  python3.10            [.] 0x0000000000121623
     0.05%  :2299311    python3.10            [.] 0x0000000000179c2e
     0.05%  :2299311    python3.10            [.] 0x000000000015b53b
     0.04%  python3.10  python3.10            [.] 0x000000000012160b
     0.04%  :2299311    python3.10            [.] 0x00000000001215a2
     0.04%  :2299311    python3.10            [.] 0x0000000000179c46
     0.04%  :2299311    python3.10            [.] 0x0000000000179c21
     0.04%  python3.10  python3.10            [.] 0x0000000000121613
     0.03%  :2299311    python3.10            [.] 0x0000000000121751
     0.03%  :2299311    python3.10            [.] 0x00000000001215b2
     0.03%  :2299311    [kernel.kallsyms]     [k] error_entry
     0.03%  :2299311    [kernel.kallsyms]     [k] native_read_msr
     0.03%  :2299311    python3.10            [.] 0x00000000001215c8
     0.03%  :2299311    python3.10            [.] 0x000000000015b50b
     0.03%  python3.10  python3.10            [.] 0x0000000000121605
     0.03%  :2299311    python3.10            [.] 0x000000000015b50a
     0.03%  :2299311    python3.10            [.] 0x00000000001215a6
     0.03%  :2299311    python3.10            [.] 0x0000000000121734
     0.03%  :2299311    python3.10            [.] 0x000000000015b504
     0.03%  :2299311    python3.10            [.] 0x000000000015b509
     0.03%  :2299311    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.03%  :2299311    python3.10            [.] 0x00000000001215a0
     0.03%  :2299311    [kernel.kallsyms]     [k] __irqentry_text_end
     0.02%  :2299311    python3.10            [.] 0x000000000015b54b
     0.02%  python3.10  python3.10            [.] 0x0000000000121635
     0.02%  python3.10  python3.10            [.] 0x0000000000121676
     0.02%  python3.10  python3.10            [.] 0x00000000001215c4
     0.02%  python3.10  python3.10            [.] 0x0000000000121628
     0.02%  :2299311    python3.10            [.] 0x0000000000179c56
     0.02%  python3.10  python3.10            [.] 0x000000000012160f
     0.02%  python3.10  python3.10            [.] 0x0000000000121638
     0.02%  :2299311    python3.10            [.] 0x0000000000121599
     0.02%  :2299311    [kernel.kallsyms]     [k] native_write_msr_safe
     0.02%  python3.10  python3.10            [.] 0x0000000000121616
     0.02%  :2299311    python3.10            [.] 0x000000000015b519
     0.02%  :2299311    python3.10            [.] 0x0000000000179c0b
     0.02%  python3.10  python3.10            [.] 0x0000000000121679
     0.02%  :2299311    python3.10            [.] 0x0000000000121641
     0.02%  :2299311    python3.10            [.] 0x000000000015b534
     0.02%  :2299311    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  :2299311    python3.10            [.] 0x0000000000179bea
     0.01%  :2299311    python3.10            [.] 0x0000000000173d54
     0.01%  :2299311    python3.10            [.] 0x00000000001215df
     0.01%  :2299311    [kernel.kallsyms]     [k] psi_group_change
     0.01%  python3.10  python3.10            [.] 0x000000000012159b
     0.01%  :2299311    [kernel.kallsyms]     [k] sync_regs
     0.01%  :2299311    [kernel.kallsyms]     [k] native_write_msr
     0.01%  python3.10  python3.10            [.] 0x0000000000121737
     0.01%  :2299311    python3.10            [.] 0x000000000015b52a
     0.01%  :2299311    python3.10            [.] 0x000000000015b512
     0.01%  python3.10  python3.10            [.] 0x00000000001215ab
     0.01%  :2299311    python3.10            [.] 0x00000000001215c0
     0.01%  :2299311    python3.10            [.] 0x0000000000179be9
     0.01%  :2299311    python3.10            [.] 0x000000000012174d
     0.01%  :2299311    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :2299311    [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.01%  python3.10  python3.10            [.] 0x00000000001215a3
     0.01%  python3.10  python3.10            [.] 0x00000000001215dc
     0.01%  :2299311    python3.10            [.] 0x0000000000121630
     0.01%  :2299311    [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.01%  :2299311    python3.10            [.] 0x0000000000179be4
     0.01%  python3.10  python3.10            [.] 0x00000000001215cb
     0.01%  :2299311    python3.10            [.] 0x0000000000121672
     0.01%  :2299311    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10            [.] 0x0000000000121730
     0.01%  :2299311    [kernel.kallsyms]     [k] update_curr
     0.01%  :2299311    python3.10            [.] 0x0000000000179c38
     0.01%  python3.10  python3.10            [.] 0x000000000012167b
     0.01%  python3.10  python3.10            [.] 0x0000000000121600
     0.01%  :2299311    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  :2299311    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  :2299311    python3.10            [.] 0x0000000000179c5c
     0.01%  :2299311    [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  python3.10            [.] 0x000000000012167d
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :2299311    [kernel.kallsyms]     [k] read_tsc
     0.00%  :2299311    [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  :2299311    python3.10            [.] 0x000000000012162c
     0.00%  :2299311    python3.10            [.] 0x0000000000179c18
     0.00%  :2299311    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :2299311    [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  python3.10            [.] 0x00000000001215f2
     0.00%  :2299311    [kernel.kallsyms]     [k] native_sched_clock
     0.00%  :2299311    python3.10            [.] 0x0000000000179bfb
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  :2299311    [kernel.kallsyms]     [k] event_sched_in
     0.00%  python3.10  python3.10            [.] 0x00000000001215f7
     0.00%  :2299311    [kernel.kallsyms]     [k] rb_next
     0.00%  :2299311    python3.10            [.] 0x000000000015b55b
     0.00%  python3.10  python3.10            [.] 0x0000000000121596
     0.00%  :2299311    [kernel.kallsyms]     [k] merge_sched_in
     0.00%  :2299311    [kernel.kallsyms]     [k] enqueue_entity
     0.00%  :2299311    [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  python3.10            [.] 0x0000000000121677
     0.00%  python3.10  python3.10            [.] 0x00000000001215e9
     0.00%  python3.10  python3.10            [.] 0x0000000000188efb
     0.00%  :2299311    [kernel.kallsyms]     [k] update_cfs_group
     0.00%  :2299311    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :2299311    [kernel.kallsyms]     [k] therm_throt_process
     0.00%  :2299311    [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  :2299311    [kernel.kallsyms]     [k] __schedule
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  :2299311    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  :2299311    python3.10            [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.00%  :2299311    python3.10            [.] 0x000000000015b56d
     0.00%  :2299311    [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  python3.10            [.] 0x00000000001215e5
     0.00%  :2299311    [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  :2299311    python3.10            [.] 0x000000000015b56c
     0.00%  :2299311    [kernel.kallsyms]     [k] scheduler_tick
     0.00%  :2299311    python3.10            [.] 0x000000000015b525
     0.00%  :2299311    [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  :2299311    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  python3.10  python3.10            [.] 0x00000000001215d8
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  :2299311    [kernel.kallsyms]     [k] tick_sched_timer
     0.00%  :2299311    [kernel.kallsyms]     [k] task_tick_fair
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :2299311    python3.10            [.] 0x000000000015b564
     0.00%  :2299311    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  :2299311    [kernel.kallsyms]     [k] put_prev_entity
     0.00%  :2299311    [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :2299311    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10            [.] 0x00000000001215bc
     0.00%  :2299311    [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  :2299311    [kernel.kallsyms]     [k] rb_erase
     0.00%  :2299311    [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :2299311    python3.10            [.] 0x000000000015b570
     0.00%  :2299311    [kernel.kallsyms]     [k] account_user_time
     0.00%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.00%  :2299311    [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  :2299311    [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  :2299311    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :2299311    [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  :2299311    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  :2299311    [kernel.kallsyms]     [k] arch_scale_freq_tick
     0.00%  :2299311    [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  :2299311    [kernel.kallsyms]     [k] sysvec_thermal
     0.00%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.00%  :2299311    [kernel.kallsyms]     [k] intel_thermal_interrupt
     0.00%  :2299311    [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  :2299311    python3.10            [.] 0x000000000015b554
     0.00%  :2299311    python3.10            [.] 0x0000000000179c35
     0.00%  python3.10  python3.10            [.] 0x00000000001215a7
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  :2299311    [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  :2299311    [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  python3.10            [.] PyList_Append
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10            [.] 0x0000000000188dec
     0.00%  :2299311    [kernel.kallsyms]     [k] error_return
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.00%  :2299311    [kernel.kallsyms]     [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  :2299311    [kernel.kallsyms]     [k] __get_user_8
     0.00%  :2299311    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  python3.10            [.] 0x000000000012167f
     0.00%  :2299311    [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  :2299311    [kernel.kallsyms]     [k] update_rq_clock
     0.00%  :2299311    [kernel.kallsyms]     [k] psi_task_change
     0.00%  :2299311    libc.so.6             [.] ____wcstof_l_internal
     0.00%  :2299311    [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :2299311    python3.10            [.] 0x0000000000179c57
     0.00%  :2299311    [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  :2299311    [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  :2299311    [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.00%  :2299311    [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :2299311    [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  :2299311    [kernel.kallsyms]     [k] __cgroup_account_cputime_field
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  :2299311    [kernel.kallsyms]     [k] irqentry_exit
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :2299311    [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  :2299311    [kernel.kallsyms]     [k] __perf_event_read
     0.00%  :2299311    [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  :2299311    [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :2299311    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :2299311    [kernel.kallsyms]     [k] __wake_up_common
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  python3.10            [.] 0x000000000015effa
     0.00%  :2299311    libc.so.6             [.] __strcat_ssse3
     0.00%  python3.10  python3.10            [.] 0x000000000017c3ef
     0.00%  :2299311    [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  python3.10            [.] 0x000000000015b546
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  :2299311    [kernel.kallsyms]     [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  :2299311    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  :2299311    [kernel.kallsyms]     [k] sched_slice
     0.00%  :2299311    libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  :2299311    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  python3.10  python3.10            [.] 0x00000000001215e2
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  :2299311    [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  :2299311    [kernel.kallsyms]     [k] iterate_groups
     0.00%  :2299311    [kernel.kallsyms]     [k] lock_timer_base
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  :2299311    [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  python3.10            [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  libc.so.6             [.] parse_expression
     0.00%  :2299311    [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  :2299311    [kernel.kallsyms]     [k] __run_timers.part.0
     0.00%  :2299311    [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  :2299311    libc.so.6             [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  :2299311    [kvm]                 [k] pvclock_gtod_notify
     0.00%  :2299311    libc.so.6             [.] sem_open@GLIBC_2.2.5
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  :2299311    [kernel.kallsyms]     [k] hrtimer_active
     0.00%  :2299311    [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  :2299311    python3.10            [.] _PyObject_MakeTpCall
     0.00%  :2299311    [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  :2299311    [kernel.kallsyms]     [k] check_cpu_stall
     0.00%  python3.10  python3.10            [.] 0x000000000012159d
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  :2299311    python3.10            [.] 0x000000000015b55d
     0.00%  :2299311    python3.10            [.] 0x00000000001508a2
     0.00%  :2299311    python3.10            [.] _PyObject_LookupSpecial
     0.00%  :2299311    [kernel.kallsyms]     [k] __sysvec_thermal
     0.00%  :2299311    [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  :2299311    [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  :2299311    [kernel.kallsyms]     [k] __calc_delta
     0.00%  :2299311    [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  :2299311    [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  :2299311    [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  python3.10            [.] PyLong_FromString
     0.00%  :2299311    [kernel.kallsyms]     [k] __update_blocked_fair
     0.00%  python3.10  python3.10            [.] 0x00000000001732ee
     0.00%  :2299311    [kernel.kallsyms]     [k] reweight_entity
     0.00%  :2299311    python3.10            [.] 0x0000000000179bfe
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10            [.] PyObject_Call
     0.00%  :2299311    python3.10            [.] 0x00000000000cfa53
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  libc.so.6             [.] re_compile_internal
     0.00%  :2299311    python3.10            [.] 0x0000000000164410
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_change_group
     0.00%  python3.10  [kernel.kallsyms]     [k] task_wants_autogroup
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10            [.] 0x0000000000133a47
     0.00%  python3.10  python3.10            [.] 0x000000000018bf85
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuset_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  :2299311    python3.10            [.] 0x000000000017cf66
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  python3.10            [.] 0x000000000018d155
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] blkcg_maybe_throttle_current
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  :2299311    python3.10            [.] 0x0000000000150af7
     0.00%  python3.10  [kernel.kallsyms]     [k] get_timespec64
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  :2299311    python3.10            [.] 0x0000000000179c58
     0.00%  :2299311    python3.10            [.] _PyObject_GetMethod
     0.00%  :2299311    python3.10            [.] 0x0000000000277396
     0.00%  python3.10  python3.10            [.] 0x00000000001732de
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  python3.10            [.] 0x0000000000129f23
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1104
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  python3.10            [.] 0x0000000000174090
     0.00%  :2299311    python3.10            [.] 0x000000000018d151
     0.00%  python3.10  python3.10            [.] 0x000000000015b53e
     0.00%  python3.10  [kernel.kallsyms]     [k] therm_throt_process
     0.00%  :2299311    python3.10            [.] 0x0000000000294254
     0.00%  :2299311    python3.10            [.] 0x00000000002b69db
     0.00%  :2299311    [kernel.kallsyms]     [k] i_callback
     0.00%  :2299311    python3.10            [.] 0x00000000001f618b
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.00%  :2299311    python3.10            [.] 0x0000000000179e07
     0.00%  :2299311    [kernel.kallsyms]     [k] pick_next_task
     0.00%  :2299311    [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10            [.] 0x0000000000179541
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  :2299311    python3.10            [.] 0x000000000011b2e1
     0.00%  python3.10  python3.10            [.] 0x000000000020bf48
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000018d525
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
