# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 13K of event 'cycles'
# Event count (approx.): 5606804595
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.01%  python3.10  [kernel.kallsyms]                         [k] __alloc_pages
     0.01%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]                         [k] account_kernel_stack.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.01%  python3.10  [kernel.kallsyms]                         [k] propagate_entity_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]                         [k] pte_pfn
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.01%  python3.10  python3.10                                [.] PyThread_get_thread_ident
     0.01%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.01%  python3.10  python3.10                                [.] 0x000000000012b374
     0.01%  python3.10  python3.10                                [.] 0x0000000000233a10
     0.01%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.01%  :1941698    python3.10                                [.] 0x0000000000121613
     0.01%  :1941492    python3.10                                [.] 0x000000000012167d
     0.01%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.01%  python3.10  python3.10                                [.] PyObject_IsTrue
     0.01%  python3.10  python3.10                                [.] 0x000000000013852a
     0.01%  python3.10  python3.10                                [.] 0x0000000000297267
     0.01%  :1941103    python3.10                                [.] 0x00000000001215ab
     0.01%  :1941103    python3.10                                [.] 0x00000000001215f7
     0.01%  :1941103    python3.10                                [.] 0x00000000001215dc
     0.01%  :1941719    python3.10                                [.] 0x000000000012161a
     0.01%  :1941103    python3.10                                [.] 0x00000000001215e9
     0.01%  :1941546    python3.10                                [.] 0x000000000012160f
     0.01%  :1941719    python3.10                                [.] 0x000000000012167d
     0.01%  :1941103    python3.10                                [.] 0x000000000012159b
     0.01%  :1941719    python3.10                                [.] 0x00000000001215cb
     0.01%  :1941103    python3.10                                [.] 0x00000000001215c4
     0.01%  :1941103    python3.10                                [.] 0x000000000012159d
     0.01%  :1941492    python3.10                                [.] 0x000000000012159b
     0.01%  :1941397    python3.10                                [.] 0x0000000000121605
     0.01%  :1941583    python3.10                                [.] 0x00000000001215ab
     0.01%  :1941719    python3.10                                [.] 0x0000000000121613
     0.01%  :1941103    python3.10                                [.] 0x0000000000121679
     0.01%  :1941546    python3.10                                [.] 0x0000000000121594
     0.01%  :1941583    python3.10                                [.] 0x0000000000121676
     0.01%  :1941546    [kernel.kallsyms]                         [k] task_clock_event_add
     0.01%  :1941650    [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  :1941719    python3.10                                [.] 0x0000000000121638
     0.01%  :1941103    python3.10                                [.] 0x0000000000121600
     0.01%  :1941492    python3.10                                [.] 0x0000000000121737
     0.01%  :1941524    python3.10                                [.] 0x00000000001215e9
     0.01%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.01%  :1941546    python3.10                                [.] 0x00000000001215e2
     0.01%  :1941524    python3.10                                [.] 0x000000000012167d
     0.01%  :1941103    python3.10                                [.] 0x000000000012167d
     0.01%  :1941103    python3.10                                [.] 0x0000000000121638
     0.01%  :1941524    [kernel.kallsyms]                         [k] rb_erase
     0.01%  :1941524    python3.10                                [.] 0x000000000012160b
     0.01%  :1941583    python3.10                                [.] 0x0000000000121613
     0.01%  :1941492    python3.10                                [.] 0x0000000000121605
     0.01%  :1941698    python3.10                                [.] 0x0000000000121730
     0.01%  :1941583    python3.10                                [.] 0x00000000001215c4
     0.01%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.01%  :1941616    python3.10                                [.] 0x00000000001215cb
     0.01%  :1941492    [kernel.kallsyms]                         [k] arch_scale_freq_tick
     0.01%  :1941698    python3.10                                [.] 0x00000000001215f7
     0.01%  :1941546    python3.10                                [.] 0x000000000012167d
     0.01%  :1941583    python3.10                                [.] 0x000000000012167d
     0.01%  :1941583    python3.10                                [.] 0x0000000000121616
     0.01%  :1941719    python3.10                                [.] 0x0000000000121628
     0.01%  :1941698    python3.10                                [.] 0x0000000000121616
     0.01%  :1941524    python3.10                                [.] 0x0000000000121613
     0.01%  :1941774    [kernel.kallsyms]                         [k] psi_task_switch
     0.01%  :1941745    [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  :1941583    python3.10                                [.] 0x0000000000121590
     0.01%  :1941524    python3.10                                [.] 0x00000000001215ab
     0.01%  :1941103    python3.10                                [.] 0x0000000000121676
     0.01%  :1941698    python3.10                                [.] 0x00000000001215cb
     0.01%  :1941103    python3.10                                [.] 0x0000000000121623
     0.01%  :1941745    python3.10                                [.] 0x0000000000121616
     0.01%  :1941397    python3.10                                [.] 0x0000000000121616
     0.01%  :1941774    python3.10                                [.] 0x0000000000121613
     0.01%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.01%  :1941745    python3.10                                [.] 0x00000000001215ab
     0.01%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.01%  :1941745    python3.10                                [.] 0x000000000012161a
     0.01%  python3.10  python3.10                                [.] 0x000000000017a8a3
     0.01%  python3.10  python3.10                                [.] 0x0000000000203472
     0.01%  python3.10  python3.10                                [.] 0x0000000000235690
     0.01%  :1941650    python3.10                                [.] 0x00000000001215f2
     0.01%  :1941698    python3.10                                [.] 0x000000000012160b
     0.01%  :1941698    python3.10                                [.] 0x000000000012161a
     0.01%  :1941774    python3.10                                [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.01%  :1941774    python3.10                                [.] 0x0000000000121605
     0.01%  :1941397    python3.10                                [.] 0x000000000012161a
     0.01%  :1941650    python3.10                                [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.01%  :1941774    python3.10                                [.] 0x0000000000121635
     0.01%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.01%  python3.10  python3.10                                [.] 0x00000000002b69c4
     0.01%  :1941546    python3.10                                [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]                         [k] ttwu_queue_wakelist
     0.01%  :1941745    python3.10                                [.] 0x0000000000121605
     0.01%  :1941397    python3.10                                [.] 0x00000000001215dc
     0.01%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.01%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.01%  python3.10  python3.10                                [.] 0x000000000012dd40
     0.01%  :1941524    [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  :1941397    python3.10                                [.] 0x000000000012166e
     0.01%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.01%  :1941650    python3.10                                [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  :1941774    python3.10                                [.] 0x00000000001215f7
     0.01%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.01%  :1941397    python3.10                                [.] 0x0000000000121623
     0.01%  :1941546    python3.10                                [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]                         [k] alloc_thread_stack_node
     0.01%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.01%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  libc.so.6                                 [.] __strchr_sse2
     0.01%  python3.10  python3.10                                [.] PyUnicode_Format
     0.01%  python3.10  python3.10                                [.] 0x000000000012d0c5
     0.01%  python3.10  python3.10                                [.] 0x00000000001566df
     0.01%  python3.10  python3.10                                [.] 0x000000000015e060
     0.01%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.01%  :1941616    python3.10                                [.] 0x0000000000121638
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.01%  :1941616    [kernel.kallsyms]                         [k] perf_swevent_add
     0.01%  :1941650    python3.10                                [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.01%  :1941745    python3.10                                [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.01%  :1941492    python3.10                                [.] 0x00000000001215f2
     0.01%  :1941698    python3.10                                [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]                         [k] load_balance
     0.01%  python3.10  python3.10                                [.] 0x0000000000233c30
     0.01%  :1941524    python3.10                                [.] 0x00000000001215dc
     0.01%  :1941650    python3.10                                [.] 0x00000000001215bc
     0.01%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.01%  :1941745    python3.10                                [.] 0x00000000001215dc
     0.01%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_activate
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.01%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.01%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_madvise
     0.01%  python3.10  [kernel.kallsyms]                         [k] pmd_huge
     0.01%  python3.10  python3.10                                [.] 0x0000000000156698
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_trylock
     0.01%  python3.10  libc.so.6                                 [.] round_and_return
     0.01%  :1941397    python3.10                                [.] 0x000000000012159b
     0.01%  python3.10  python3.10                                [.] 0x0000000000152321
     0.01%  :1941745    python3.10                                [.] 0x000000000012167d
     0.01%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.01%  python3.10  python3.10                                [.] 0x0000000000175cf0
     0.01%  :1941774    python3.10                                [.] 0x0000000000121638
     0.01%  python3.10  [kernel.kallsyms]                         [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.01%  python3.10  python3.10                                [.] 0x0000000000175d8d
     0.01%  python3.10  python3.10                                [.] PyType_IsSubtype
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.01%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.01%  python3.10  python3.10                                [.] 0x0000000000129eb2
     0.01%  :1941397    python3.10                                [.] 0x000000000012167d
     0.01%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.01%  :1941524    python3.10                                [.] 0x0000000000121596
     0.01%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.01%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.01%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] migrate_task_rq_fair
     0.01%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.01%  python3.10  [kernel.kallsyms]                         [k] sysvec_call_function_single
     0.01%  python3.10  python3.10                                [.] 0x0000000000239632
     0.01%  :1941650    python3.10                                [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] smp_call_function_many_cond
     0.01%  python3.10  python3.10                                [.] 0x0000000000129c60
     0.01%  python3.10  python3.10                                [.] 0x0000000000129edd
     0.01%  python3.10  python3.10                                [.] 0x000000000012d10c
     0.01%  python3.10  python3.10                                [.] 0x000000000012e078
     0.01%  python3.10  [kernel.kallsyms]                         [k] __run_timers.part.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.01%  :1941650    python3.10                                [.] 0x0000000000121635
     0.01%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.01%  python3.10  [kernel.kallsyms]                         [k] llist_reverse_order
     0.01%  python3.10  python3.10                                [.] _PyLong_Format
     0.01%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.01%  python3.10  python3.10                                [.] 0x00000000001215df
     0.01%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.01%  :1941745    python3.10                                [.] 0x00000000001215d8
     0.01%  python3.10  [kernel.kallsyms]                         [k] plist_del
     0.01%  :1941719    python3.10                                [.] 0x00000000001215f7
     0.01%  :1941650    python3.10                                [.] 0x000000000012167d
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_posix_cpu_timers
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_cpu_partial
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_delack_timer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.00%  :1941698    python3.10                                [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10                                [.] 0x000000000011b2fe
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]                         [k] mark_wake_futex
     0.00%  python3.10  python3.10                                [.] PyObject_CheckBuffer
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.00%  :1941774    python3.10                                [.] 0x000000000012160b
     0.00%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1140
     0.00%  python3.10  [kernel.kallsyms]                         [k] ftrace_profile_free_filter
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  python3.10  python3.10                                [.] 0x000000000018d608
     0.00%  :1941745    python3.10                                [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sk_mem_reduce_allocated
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_core
     0.00%  :1941397    python3.10                                [.] 0x0000000000121730
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] __note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] rebalance_domains
     0.00%  :1941698    python3.10                                [.] 0x00000000001215a3
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]                         [k] ftrace_graph_exit_task
     0.00%  python3.10  python3.10                                [.] 0x0000000000152275
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_vma_policy
     0.00%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_accelerate_cbs
     0.00%  python3.10  python3.10                                [.] 0x0000000000122820
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] file_free_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] delayed_put_task_struct
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007651
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.00%  python3.10  python3.10                                [.] _Py_HashBytes
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
