# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1184648822
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.26%  python3.10  python3.10                                [.] PyBuffer_Release
     0.26%  python3.10  python3.10                                [.] PyDict_Contains
     0.25%  python3.10  libc.so.6                                 [.] round_and_return
     0.25%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.25%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.25%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.24%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.24%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.23%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.22%  python3.10  python3.10                                [.] 0x000000000020beee
     0.22%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.22%  python3.10  python3.10                                [.] 0x000000000018d585
     0.21%  python3.10  python3.10                                [.] PyObject_GetItem
     0.21%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_copy_ex
     0.21%  python3.10  python3.10                                [.] 0x000000000015b537
     0.20%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.20%  python3.10  [kernel.kallsyms]                         [k] tcp_rtt_estimator
     0.20%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.20%  python3.10  python3.10                                [.] 0x0000000000189014
     0.20%  python3.10  python3.10                                [.] 0x0000000000189083
     0.20%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.19%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.19%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.19%  python3.10  python3.10                                [.] 0x000000000018d151
     0.19%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.19%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.19%  python3.10  python3.10                                [.] 0x000000000017c403
     0.18%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.18%  python3.10  python3.10                                [.] 0x000000000018d060
     0.18%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.18%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.18%  python3.10  libc.so.6                                 [.] re_search_internal
     0.18%  python3.10  libc.so.6                                 [.] 0x00000000001a097a
     0.18%  python3.10  python3.10                                [.] 0x000000000018d155
     0.18%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.18%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.18%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.18%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.18%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.17%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.17%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.17%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.17%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.17%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.17%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.16%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.16%  python3.10  python3.10                                [.] 0x0000000000189853
     0.16%  python3.10  python3.10                                [.] 0x0000000000122820
     0.16%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.16%  python3.10  python3.10                                [.] PyUnicode_New
     0.16%  python3.10  python3.10                                [.] 0x0000000000174090
     0.16%  python3.10  python3.10                                [.] PyMem_Realloc
     0.15%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.15%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.15%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.15%  python3.10  python3.10                                [.] PyObject_Malloc
     0.15%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.15%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.15%  python3.10  python3.10                                [.] 0x000000000015b564
     0.15%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.15%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.15%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.15%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.14%  python3.10  python3.10                                [.] 0x000000000011b315
     0.14%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.14%  python3.10  python3.10                                [.] 0x000000000018d656
     0.14%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.14%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.14%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.14%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.14%  python3.10  python3.10                                [.] 0x00000000002b77bd
     0.14%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.14%  python3.10  python3.10                                [.] 0x0000000000122930
     0.14%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.14%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.14%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.14%  python3.10  python3.10                                [.] 0x0000000000188e88
     0.13%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.13%  python3.10  python3.10                                [.] 0x00000000001228da
     0.13%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.13%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.13%  python3.10  python3.10                                [.] 0x000000000015f000
     0.13%  python3.10  python3.10                                [.] PySequence_List
     0.13%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.13%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.13%  python3.10  python3.10                                [.] 0x000000000018d0ee
     0.13%  python3.10  python3.10                                [.] 0x0000000000122832
     0.13%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.13%  python3.10  python3.10                                [.] 0x0000000000173315
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.13%  python3.10  python3.10                                [.] 0x000000000018d221
     0.13%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.13%  python3.10  python3.10                                [.] _Py_HashBytes
     0.13%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.12%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.12%  python3.10  python3.10                                [.] 0x0000000000188d19
     0.12%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.12%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.12%  python3.10  python3.10                                [.] 0x000000000018d596
     0.12%  python3.10  python3.10                                [.] 0x000000000018d113
     0.12%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.12%  python3.10  python3.10                                [.] 0x0000000000179592
     0.12%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.12%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.12%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.12%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.12%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.12%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.12%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.12%  python3.10  python3.10                                [.] 0x00000000001740af
     0.12%  python3.10  python3.10                                [.] 0x00000000001732de
     0.11%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.11%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.11%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.11%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.11%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.11%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.11%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.11%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c4
     0.11%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.11%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.11%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.11%  python3.10  python3.10                                [.] 0x000000000018d5ef
     0.11%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.11%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.11%  python3.10  python3.10                                [.] 0x0000000000243806
     0.11%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.11%  python3.10  python3.10                                [.] 0x0000000000143407
     0.11%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.11%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.11%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.11%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.10%  python3.10  python3.10                                [.] 0x00000000001f618b
     0.10%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.10%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.10%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.10%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.10%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.10%  python3.10  python3.10                                [.] _Py_Dealloc
     0.10%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.10%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.10%  python3.10  python3.10                                [.] 0x000000000024380b
     0.10%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.10%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.10%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.10%  python3.10  python3.10                                [.] 0x0000000000137bbf
     0.10%  python3.10  libcrypto.so.3                            [.] 0x000000000030726f
     0.10%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.10%  python3.10  libcrypto.so.3                            [.] 0x000000000030815b
     0.10%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.10%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.10%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.10%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.10%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.10%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.10%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.10%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.10%  python3.10  python3.10                                [.] 0x00000000001f6184
     0.10%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.10%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.09%  python3.10  python3.10                                [.] 0x0000000000122901
     0.09%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.09%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.09%  python3.10  python3.10                                [.] 0x000000000015b541
     0.09%  python3.10  python3.10                                [.] 0x000000000015f004
     0.09%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.09%  python3.10  python3.10                                [.] 0x000000000017c380
     0.09%  python3.10  python3.10                                [.] 0x0000000000243814
     0.09%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.09%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.09%  python3.10  python3.10                                [.] 0x000000000018d599
     0.09%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.09%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.09%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.09%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.09%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.09%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.09%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.09%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.09%  python3.10  python3.10                                [.] 0x000000000018d185
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.09%  python3.10  python3.10                                [.] PyMem_Malloc
     0.09%  python3.10  python3.10                                [.] 0x000000000018bf74
     0.09%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.09%  python3.10  python3.10                                [.] 0x000000000017f876
     0.09%  python3.10  python3.10                                [.] 0x0000000000122870
     0.09%  python3.10  libcrypto.so.3                            [.] 0x000000000030830f
     0.09%  python3.10  python3.10                                [.] _PyLong_Format
     0.09%  python3.10  [kernel.kallsyms]                         [k] do_softirq
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.08%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.08%  python3.10  python3.10                                [.] 0x000000000015b500
     0.08%  python3.10  python3.10                                [.] PyNumber_Xor
     0.08%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.08%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb
     0.08%  python3.10  python3.10                                [.] 0x00000000002cf330
     0.08%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.08%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.08%  python3.10  python3.10                                [.] 0x0000000000156650
     0.08%  python3.10  python3.10                                [.] 0x000000000018d1b3
     0.08%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.08%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.08%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.08%  python3.10  [kernel.kallsyms]                         [k] aa_label_next_confined
     0.08%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.08%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.08%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.08%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.08%  python3.10  [kernel.kallsyms]                         [k] __mod_timer
     0.08%  python3.10  libc.so.6                                 [.] parse_expression
     0.08%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.08%  python3.10  python3.10                                [.] 0x0000000000122824
     0.08%  python3.10  python3.10                                [.] PyModule_GetState
     0.08%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.08%  python3.10  python3.10                                [.] 0x00000000001b6406
     0.08%  python3.10  python3.10                                [.] 0x0000000000280a86
     0.08%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.08%  python3.10  [kernel.kallsyms]                         [k] __sys_sendto
     0.08%  python3.10  python3.10                                [.] 0x00000000002067a3
     0.08%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.08%  python3.10  [kernel.kallsyms]                         [k] apparmor_ipv4_postroute
     0.08%  python3.10  python3.10                                [.] _PyLong_New
     0.08%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.08%  python3.10  python3.10                                [.] 0x00000000002b69c4
     0.08%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307464
     0.08%  python3.10  python3.10                                [.] PySlice_Unpack
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.07%  python3.10  python3.10                                [.] 0x0000000000127f7e
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.07%  python3.10  python3.10                                [.] 0x000000000018d21a
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.07%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.07%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.07%  python3.10  python3.10                                [.] PyObject_Free
     0.07%  python3.10  python3.10                                [.] 0x000000000015db8e
     0.07%  python3.10  python3.10                                [.] 0x000000000018d066
     0.07%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307169
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.07%  python3.10  python3.10                                [.] 0x0000000000151e5f
     0.07%  python3.10  python3.10                                [.] 0x0000000000131338
     0.07%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307472
     0.07%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.07%  python3.10  python3.10                                [.] 0x00000000001740b3
     0.07%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.07%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.07%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a1202
     0.07%  python3.10  libm.so.6                                 [.] __addtf3
     0.07%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.07%  python3.10  python3.10                                [.] 0x0000000000137afc
     0.07%  python3.10  python3.10                                [.] 0x0000000000242ddc
     0.07%  python3.10  python3.10                                [.] 0x0000000000277428
     0.07%  python3.10  python3.10                                [.] 0x0000000000122913
     0.07%  python3.10  python3.10                                [.] 0x0000000000151500
     0.07%  python3.10  python3.10                                [.] 0x000000000015b557
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a77
     0.07%  python3.10  python3.10                                [.] 0x0000000000159acd
     0.07%  python3.10  python3.10                                [.] 0x0000000000188cfd
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307666
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.07%  python3.10  python3.10                                [.] 0x0000000000179564
     0.07%  python3.10  python3.10                                [.] 0x0000000000178184
     0.07%  python3.10  python3.10                                [.] 0x000000000018d1e2
     0.07%  python3.10  python3.10                                [.] 0x000000000018d867
     0.07%  python3.10  python3.10                                [.] 0x0000000000243810
     0.07%  python3.10  [kernel.kallsyms]                         [k] set_task_cpu
     0.07%  python3.10  python3.10                                [.] 0x000000000018d165
     0.07%  python3.10  python3.10                                [.] 0x000000000017331c
     0.07%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007610
     0.07%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.07%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_DigestInit_ex
     0.07%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.07%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.07%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.07%  python3.10  python3.10                                [.] 0x0000000000171c78
     0.07%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.07%  python3.10  python3.10                                [.] 0x000000000012291a
     0.07%  python3.10  python3.10                                [.] 0x000000000017f872
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a6f
     0.07%  python3.10  python3.10                                [.] 0x000000000017c384
     0.07%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.07%  python3.10  python3.10                                [.] 0x000000000018d964
     0.07%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.07%  python3.10  python3.10                                [.] 0x000000000011e890
     0.07%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.07%  python3.10  python3.10                                [.] 0x00000000001c12a0
     0.07%  python3.10  python3.10                                [.] 0x000000000018c028
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003082c1
     0.07%  python3.10  python3.10                                [.] 0x0000000000159c26
     0.07%  python3.10  python3.10                                [.] 0x00000000001c3770
     0.07%  python3.10  python3.10                                [.] 0x00000000001d490c
     0.07%  python3.10  python3.10                                [.] 0x000000000020beac
     0.07%  python3.10  python3.10                                [.] 0x000000000020beea
     0.06%  python3.10  python3.10                                [.] 0x00000000001894be
     0.06%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.06%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_do_copy_data_nocache
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_mtu_probe
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ae
     0.06%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.06%  python3.10  python3.10                                [.] 0x000000000018c045
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307216
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e09
     0.06%  python3.10  python3.10                                [.] 0x000000000015b520
     0.06%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.06%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_sendto
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a09a1
     0.06%  python3.10  python3.10                                [.] 0x0000000000152293
     0.06%  python3.10  python3.10                                [.] 0x0000000000152424
     0.06%  python3.10  python3.10                                [.] 0x00000000001f6e2c
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_finish_core.constprop.0
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000199c22
     0.06%  python3.10  python3.10                                [.] 0x000000000015b554
     0.06%  python3.10  python3.10                                [.] 0x00000000001f5fae
     0.06%  python3.10  python3.10                                [.] 0x00000000002773f8
     0.06%  python3.10  python3.10                                [.] 0x0000000000293f75
     0.06%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_urg
     0.06%  python3.10  python3.10                                [.] 0x0000000000206556
     0.06%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.06%  python3.10  python3.10                                [.] 0x0000000000137bb7
     0.06%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.06%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.06%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.06%  python3.10  python3.10                                [.] 0x0000000000188ff9
     0.06%  python3.10  python3.10                                [.] 0x000000000014342c
     0.06%  python3.10  python3.10                                [.] 0x0000000000179584
     0.06%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.06%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.06%  python3.10  python3.10                                [.] 0x0000000000122906
     0.06%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.06%  python3.10  python3.10                                [.] 0x0000000000137abb
     0.06%  python3.10  [kernel.kallsyms]                         [k] __sock_wfree
     0.06%  python3.10  python3.10                                [.] 0x0000000000159a21
     0.06%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000308220
     0.06%  python3.10  [kernel.kallsyms]                         [k] queued_spin_unlock
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f2b
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_advance
     0.05%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0af
     0.05%  python3.10  python3.10                                [.] _PyArg_ParseTuple_SizeT
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.05%  python3.10  python3.10                                [.] 0x000000000011eb93
     0.05%  python3.10  python3.10                                [.] 0x0000000000159b07
     0.05%  python3.10  python3.10                                [.] 0x00000000002a0184
     0.05%  python3.10  python3.10                                [.] 0x000000000015d667
     0.05%  python3.10  python3.10                                [.] 0x0000000000294fe1
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0965
     0.05%  python3.10  python3.10                                [.] 0x000000000015c60d
     0.05%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.05%  python3.10  python3.10                                [.] 0x0000000000122608
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307316
     0.05%  python3.10  python3.10                                [.] 0x000000000018d700
     0.05%  python3.10  python3.10                                [.] 0x0000000000294fa0
     0.05%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.05%  python3.10  libc.so.6                                 [.] __netlink_request
     0.05%  python3.10  python3.10                                [.] 0x0000000000179e8f
     0.05%  python3.10  python3.10                                [.] 0x000000000018d5bd
     0.05%  python3.10  python3.10                                [.] 0x000000000027751d
     0.05%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.05%  python3.10  python3.10                                [.] 0x0000000000188d07
