# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 22K of event 'cycles'
# Event count (approx.): 9950842952
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.16%  :2676408    python3.10            [.] 0x000000000015b506
     0.15%  :2676408    python3.10            [.] 0x000000000012167b
     0.15%  :2676408    python3.10            [.] 0x00000000001215ab
     0.14%  :2676408    python3.10            [.] 0x0000000000121616
     0.14%  :2676408    python3.10            [.] 0x0000000000121628
     0.13%  :2676408    python3.10            [.] 0x0000000000179c0e
     0.13%  :2676408    python3.10            [.] 0x0000000000179be0
     0.13%  :2676408    python3.10            [.] 0x0000000000121635
     0.12%  python3.10  python3.10            [.] 0x00000000001215dc
     0.12%  :2676408    python3.10            [.] 0x0000000000121667
     0.12%  :2676408    python3.10            [.] 0x00000000001215cb
     0.12%  :2676408    python3.10            [.] 0x00000000001215a2
     0.12%  :2676408    python3.10            [.] 0x0000000000179c42
     0.11%  python3.10  python3.10            [.] 0x00000000001215d8
     0.11%  :2676408    python3.10            [.] 0x0000000000121653
     0.11%  :2676408    python3.10            [.] 0x0000000000179be6
     0.11%  :2676559    python3.10            [.] _PyEval_EvalFrameDefault
     0.11%  :2676408    python3.10            [.] 0x00000000001215a7
     0.11%  :2676408    python3.10            [.] 0x000000000012167d
     0.10%  :2676408    python3.10            [.] 0x0000000000173d50
     0.10%  :2676408    python3.10            [.] 0x000000000015b537
     0.10%  :2676408    python3.10            [.] 0x00000000001215dc
     0.10%  :2676408    python3.10            [.] 0x0000000000179c02
     0.09%  :2676408    python3.10            [.] 0x000000000015b541
     0.08%  :2676408    python3.10            [.] 0x00000000001215e5
     0.08%  :2676408    python3.10            [.] 0x00000000001215e9
     0.08%  :2676408    python3.10            [.] 0x0000000000179c46
     0.07%  :2676408    python3.10            [.] 0x0000000000179c15
     0.07%  python3.10  python3.10            [.] 0x0000000000121677
     0.07%  :2676408    python3.10            [.] 0x0000000000179c2e
     0.07%  :2676408    python3.10            [.] 0x000000000015b568
     0.07%  :2676408    python3.10            [.] 0x0000000000179c5a
     0.07%  :2676408    python3.10            [.] 0x0000000000121599
     0.07%  :2676408    python3.10            [.] 0x0000000000179bee
     0.07%  :2676408    python3.10            [.] 0x0000000000121638
     0.07%  :2676408    python3.10            [.] 0x000000000015b520
     0.07%  :2676408    python3.10            [.] 0x000000000015b500
     0.06%  :2676408    python3.10            [.] 0x000000000015b557
     0.06%  :2676408    python3.10            [.] 0x0000000000121660
     0.06%  python3.10  python3.10            [.] 0x000000000012167b
     0.06%  python3.10  python3.10            [.] 0x0000000000121594
     0.06%  :2676408    python3.10            [.] 0x0000000000121677
     0.06%  python3.10  python3.10            [.] 0x000000000012167f
     0.06%  :2676408    python3.10            [.] 0x0000000000173d58
     0.06%  :2676408    python3.10            [.] 0x0000000000179be8
     0.05%  :2676408    python3.10            [.] 0x000000000012167f
     0.05%  :2676408    python3.10            [.] 0x00000000001215d8
     0.05%  :2676408    python3.10            [.] 0x0000000000179c0b
     0.05%  :2676408    python3.10            [.] 0x0000000000121600
     0.05%  :2676408    python3.10            [.] 0x000000000015b56e
     0.05%  :2676408    python3.10            [.] 0x000000000015b50e
     0.05%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.05%  :2676408    python3.10            [.] 0x000000000015b53e
     0.05%  python3.10  python3.10            [.] 0x000000000012166e
     0.05%  python3.10  python3.10            [.] 0x00000000001215b2
     0.04%  :2676408    python3.10            [.] 0x0000000000121594
     0.04%  :2676408    python3.10            [.] 0x00000000001215e2
     0.04%  :2676408    python3.10            [.] 0x0000000000121740
     0.04%  python3.10  python3.10            [.] 0x00000000001215c0
     0.04%  python3.10  python3.10            [.] 0x0000000000121600
     0.04%  :2676408    python3.10            [.] 0x00000000001215ed
     0.04%  :2676408    python3.10            [.] 0x0000000000179c3b
     0.04%  :2676408    python3.10            [.] 0x00000000001215a0
     0.04%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.03%  :2676408    python3.10            [.] 0x000000000012175a
     0.03%  :2676408    python3.10            [.] 0x0000000000121754
     0.03%  python3.10  python3.10            [.] 0x00000000001215a0
     0.03%  python3.10  python3.10            [.] 0x0000000000121599
     0.03%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.03%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.03%  :2676408    python3.10            [.] 0x00000000001215a6
     0.03%  python3.10  python3.10            [.] 0x00000000001215a6
     0.03%  :2676408    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.03%  :2676408    python3.10            [.] 0x0000000000179be4
     0.03%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.03%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.03%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.03%  python3.10  python3.10            [.] 0x00000000001215c8
     0.03%  :2676583    python3.10            [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.02%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.02%  :2676408    python3.10            [.] 0x0000000000121757
     0.02%  :2676408    [kernel.kallsyms]     [k] psi_group_change
     0.02%  :2676408    python3.10            [.] 0x000000000015b53b
     0.02%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.02%  :2676408    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.02%  :2676408    python3.10            [.] 0x000000000012166e
     0.02%  :2676408    python3.10            [.] 0x00000000001215c8
     0.02%  :2676408    python3.10            [.] 0x000000000015b50a
     0.02%  :2676408    python3.10            [.] 0x0000000000179c13
     0.02%  :2676408    python3.10            [.] 0x0000000000179c25
     0.02%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.02%  :2676408    python3.10            [.] 0x0000000000179c21
     0.02%  :2676408    python3.10            [.] 0x0000000000121751
     0.02%  :2676408    libc.so.6             [.] __strcat_ssse3
     0.02%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.02%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.02%  :2676408    [kernel.kallsyms]     [k] update_load_avg
     0.02%  :2676408    [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.02%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.02%  python3.10  python3.10            [.] 0x0000000000121734
     0.02%  :2676408    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.02%  :2676408    [kernel.kallsyms]     [k] update_curr
     0.02%  :2676408    python3.10            [.] 0x0000000000179c38
     0.02%  :2676408    [kernel.kallsyms]     [k] merge_sched_in
     0.02%  :2676408    [kernel.kallsyms]     [k] native_write_msr_safe
     0.02%  :2676408    [kernel.kallsyms]     [k] cpuacct_charge
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.02%  python3.10  python3.10            [.] 0x00000000001215df
     0.02%  :2676408    python3.10            [.] 0x0000000000121749
     0.02%  :2676408    python3.10            [.] 0x00000000001215b2
     0.02%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.02%  python3.10  [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath.part.0
     0.02%  :2676408    python3.10            [.] 0x000000000015b512
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.02%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.02%  :2676408    python3.10            [.] 0x000000000015b50b
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  :2676408    [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  :2676604    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.01%  :2676408    [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.01%  :2676583    python3.10            [.] 0x0000000000121596
     0.01%  :2676617    python3.10            [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  :2676617    python3.10            [.] 0x000000000012161a
     0.01%  :2676583    python3.10            [.] 0x0000000000121730
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.01%  :2676604    python3.10            [.] 0x0000000000121638
     0.01%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.01%  :2676408    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.01%  :2676408    [kernel.kallsyms]     [k] error_entry
     0.01%  :2676408    python3.10            [.] 0x0000000000179bea
     0.01%  :2676408    libc.so.6             [.] __vstrfmon_l_internal
     0.01%  :2676408    python3.10            [.] 0x000000000015b509
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.01%  :2676408    python3.10            [.] 0x000000000017a8e0
     0.01%  :2676408    python3.10            [.] 0x000000000015b55d
     0.01%  :2676408    [kernel.kallsyms]     [k] psi_task_change
     0.01%  :2676408    python3.10            [.] 0x00000000001215c0
     0.01%  :2676408    python3.10            [.] 0x000000000015b534
     0.01%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.01%  :2676408    python3.10            [.] 0x0000000000121675
     0.01%  :2676408    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.01%  :2676408    [kernel.kallsyms]     [k] ip_finish_output
     0.01%  :2676408    [kernel.kallsyms]     [k] __tcp_transmit_skb
     0.01%  :2676408    [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  :2676408    python3.10            [.] 0x000000000012161d
     0.01%  :2676408    [kernel.kallsyms]     [k] event_sched_in
     0.01%  :2676408    python3.10            [.] 0x0000000000179bfb
     0.01%  :2676408    python3.10            [.] 0x0000000000277486
     0.01%  :2676408    [kernel.kallsyms]     [k] enqueue_task_fair
     0.01%  :2676408    python3.10            [.] PyObject_Malloc
     0.01%  :2676408    [kernel.kallsyms]     [k] __get_user_8
     0.01%  :2676408    python3.10            [.] 0x000000000012164e
     0.01%  :2676408    python3.10            [.] 0x0000000000121734
     0.01%  :2676408    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  :2676408    python3.10            [.] 0x0000000000179c18
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.01%  python3.10  python3.10            [.] 0x000000000012162c
     0.01%  :2676408    python3.10            [.] 0x000000000015b55b
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  :2676408    [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  :2676408    [kernel.kallsyms]     [k] __netif_receive_skb_core.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  python3.10  python3.10            [.] PyTuple_New
     0.01%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.01%  python3.10  [kernel.kallsyms]     [k] find_vma
     0.01%  python3.10  [kernel.kallsyms]     [k] flush_tlb_mm_range
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  python3.10            [.] 0x0000000000143407
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.01%  python3.10  python3.10            [.] 0x0000000000150bcb
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  python3.10            [.] 0x000000000011d4fc
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.01%  python3.10  [vdso]                [.] 0x00000000000007b0
     0.01%  :2676408    python3.10            [.] 0x0000000000150834
     0.01%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  python3.10            [.] 0x0000000000152260
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.01%  python3.10  python3.10            [.] 0x0000000000169ab0
     0.01%  :2676408    python3.10            [.] 0x0000000000295388
     0.01%  :2676583    python3.10            [.] 0x000000000012166e
     0.01%  :2676617    python3.10            [.] 0x00000000001215b2
     0.01%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.01%  :2676604    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]     [k] mod_objcg_state
     0.01%  :2676408    python3.10            [.] 0x00000000000cfaf2
     0.01%  :2676617    python3.10            [.] 0x000000000012160b
     0.01%  :2676408    python3.10            [.] _PyObject_GetAttrId
     0.01%  :2676559    python3.10            [.] 0x0000000000121679
     0.01%  :2676617    python3.10            [.] 0x0000000000121613
     0.01%  :2676559    python3.10            [.] 0x000000000012160b
     0.01%  :2676408    [kernel.kallsyms]     [k] ksize
     0.01%  :2676408    libc.so.6             [.] __sem_remove_mapping
     0.01%  :2676408    [kernel.kallsyms]     [k] update_min_vruntime
     0.01%  :2676617    python3.10            [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  :2676559    python3.10            [.] 0x000000000012161a
     0.01%  :2676408    [kernel.kallsyms]     [k] native_write_msr
     0.01%  :2676583    python3.10            [.] 0x0000000000121676
     0.01%  :2676583    python3.10            [.] 0x0000000000121590
     0.01%  :2676583    python3.10            [.] 0x0000000000121613
     0.01%  :2676408    python3.10            [.] 0x0000000000150ba4
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.01%  :2676617    python3.10            [.] 0x00000000001215a7
     0.01%  :2676408    [kernel.kallsyms]     [k] ipv4_dst_check
     0.01%  :2676617    python3.10            [.] 0x0000000000121638
     0.01%  :2676408    python3.10            [.] 0x000000000020668f
     0.01%  :2676617    python3.10            [.] 0x00000000001215bc
     0.01%  :2676408    python3.10            [.] 0x0000000000178d50
     0.01%  :2676617    python3.10            [.] 0x0000000000121605
     0.01%  :2676408    [kernel.kallsyms]     [k] __hrtimer_init
     0.01%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.01%  :2676559    python3.10            [.] 0x0000000000121596
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  :2676408    python3.10            [.] 0x0000000000122906
     0.01%  :2676408    [kernel.kallsyms]     [k] put_prev_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.01%  python3.10  [kernel.kallsyms]     [k] irqentry_exit
     0.01%  :2676617    python3.10            [.] 0x0000000000121635
     0.01%  :2676408    libc.so.6             [.] re_search_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.01%  :2676617    python3.10            [.] 0x000000000012167d
     0.01%  python3.10  python3.10            [.] 0x000000000015af89
     0.01%  :2676604    python3.10            [.] 0x00000000001215f2
     0.01%  :2676617    python3.10            [.] 0x00000000001215a2
     0.01%  :2676408    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  :2676408    python3.10            [.] PyUnicode_AsEncodedString
     0.01%  python3.10  python3.10            [.] 0x00000000000700b4
     0.01%  :2676559    python3.10            [.] 0x0000000000121638
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] get_task_pid
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] pids_can_fork
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  python3.10            [.] 0x000000000015d9a0
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]     [k] file_free_rcu
     0.01%  :2676408    python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.01%  :2676408    python3.10            [.] 0x00000000001f6073
     0.01%  :2676408    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.01%  :2676604    python3.10            [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  :2676408    [kernel.kallsyms]     [k] aa_label_sk_perm.part.0
     0.01%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.01%  :2676408    python3.10            [.] 0x0000000000286dd0
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0975
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.01%  python3.10  python3.10            [.] 0x0000000000137bbf
     0.01%  :2676408    python3.10            [.] 0x000000000013fd1f
     0.01%  :2676408    [kernel.kallsyms]     [k] tcp_mtu_probe
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  :2676408    [kernel.kallsyms]     [k] set_next_buddy
     0.01%  :2676408    [kernel.kallsyms]     [k] schedule
     0.01%  :2676408    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.01%  :2676408    [kernel.kallsyms]     [k] __softirqentry_text_start
     0.01%  python3.10  python3.10            [.] 0x00000000001d4902
     0.01%  :2676408    [kernel.kallsyms]     [k] tcp_skb_entail
     0.01%  :2676604    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.01%  python3.10  python3.10            [.] 0x000000000015ef86
     0.01%  :2676408    libc.so.6             [.] round_and_return
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_disable
     0.01%  python3.10  [kernel.kallsyms]     [k] __count_memcg_events
     0.01%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] attach_entity_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.01%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.01%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.01%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.01%  python3.10  python3.10            [.] PyObject_Malloc
     0.01%  python3.10  python3.10            [.] 0x000000000012b3e6
     0.01%  python3.10  python3.10            [.] 0x00000000001433fc
     0.01%  python3.10  python3.10            [.] 0x0000000000177098
     0.01%  :2676408    python3.10            [.] 0x0000000000179c5c
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  :2676408    [kernel.kallsyms]     [k] futex_wait_setup
     0.01%  :2676408    [kernel.kallsyms]     [k] enqueue_hrtimer
     0.01%  python3.10  python3.10            [.] 0x00000000002395dd
     0.01%  :2676408    python3.10            [.] _PyObject_GetMethod
     0.01%  :2676604    python3.10            [.] 0x0000000000121737
     0.01%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  :2676408    [kernel.kallsyms]     [k] ip_output
     0.01%  python3.10  python3.10            [.] 0x000000000011b3b2
     0.01%  python3.10  [kernel.kallsyms]     [k] __raise_softirq_irqoff
     0.01%  :2676408    python3.10            [.] 0x000000000015e0b8
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  :2676408    [kernel.kallsyms]     [k] aa_label_next_confined
     0.01%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.01%  python3.10  python3.10            [.] 0x0000000000206c7a
     0.01%  :2676604    [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.01%  :2676408    python3.10            [.] 0x000000000015b52a
     0.01%  :2676408    libm.so.6             [.] __gammaf_r_finite@GLIBC_2.15
     0.01%  python3.10  python3.10            [.] 0x00000000002d9ebc
     0.01%  :2676408    python3.10            [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.01%  :2676408    python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  :2676408    [kernel.kallsyms]     [k] ip_rcv
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10            [.] 0x00000000002395be
     0.01%  :2676408    [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :2676408    python3.10            [.] 0x000000000015b504
     0.01%  python3.10  [kernel.kallsyms]     [k] __sysvec_thermal
     0.01%  :2676408    python3.10            [.] PyObject_GetBuffer
     0.01%  :2676408    python3.10            [.] 0x000000000015d6fd
     0.01%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  :2676408    [kernel.kallsyms]     [k] __virt_addr_valid
     0.01%  :2676408    python3.10            [.] _PyUnicodeWriter_WriteASCIIString
     0.01%  :2676408    python3.10            [.] 0x000000000015c5b6
     0.01%  :2676408    [kernel.kallsyms]     [k] futex_wake
     0.01%  :2676408    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  :2676408    libc.so.6             [.] __GI___pthread_tpp_change_priority
     0.01%  :2676408    libc.so.6             [.] 0x00000000001a1100
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  :2676408    python3.10            [.] 0x0000000000121630
     0.01%  :2676408    libc.so.6             [.] 0x00000000001a1135
     0.01%  :2676408    [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  python3.10            [.] _PyThreadState_Swap
     0.01%  :2676408    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.01%  :2676408    [kernel.kallsyms]     [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.01%  python3.10  python3.10            [.] PyObject_SetAttr
     0.01%  :2676408    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.01%  :2676408    python3.10            [.] 0x0000000000296fcd
