# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 765457946
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.11%  python3.10  python3.10                                [.] 0x000000000017f965
     0.11%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.11%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.11%  python3.10  python3.10                                [.] 0x000000000015c5c2
     0.11%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.11%  python3.10  [kernel.kallsyms]                         [k] __wake_up_common_lock
     0.11%  python3.10  python3.10                                [.] _PyTime_localtime
     0.11%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.11%  python3.10  libc.so.6                                 [.] 0x0000000000028490
     0.11%  python3.10  python3.10                                [.] 0x0000000000070990
     0.11%  python3.10  libcrypto.so.3                            [.] 0x0000000000307594
     0.11%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.11%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.11%  python3.10  python3.10                                [.] 0x0000000000277390
     0.11%  python3.10  libcrypto.so.3                            [.] 0x000000000030723f
     0.11%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.11%  python3.10  python3.10                                [.] 0x0000000000188d57
     0.11%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.10%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a0afb
     0.10%  python3.10  libcrypto.so.3                            [.] 0x0000000000307888
     0.10%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.10%  python3.10  python3.10                                [.] 0x000000000018d185
     0.10%  python3.10  python3.10                                [.] 0x000000000017f7c4
     0.10%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.10%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.10%  python3.10  python3.10                                [.] 0x00000000001229d5
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.10%  python3.10  python3.10                                [.] 0x000000000014f6e9
     0.10%  python3.10  python3.10                                [.] 0x0000000000206979
     0.10%  python3.10  python3.10                                [.] 0x0000000000286905
     0.10%  python3.10  python3.10                                [.] 0x000000000015af8e
     0.10%  python3.10  python3.10                                [.] 0x0000000000169bce
     0.10%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_clear_flags
     0.10%  python3.10  python3.10                                [.] 0x000000000018d5ef
     0.10%  python3.10  python3.10                                [.] 0x0000000000189083
     0.10%  python3.10  python3.10                                [.] 0x0000000000189019
     0.10%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.10%  python3.10  python3.10                                [.] 0x000000000020bf44
     0.10%  python3.10  python3.10                                [.] 0x0000000000206808
     0.10%  python3.10  [kernel.kallsyms]                         [k] is_cpu_allowed
     0.10%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.10%  python3.10  python3.10                                [.] 0x0000000000206757
     0.10%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.10%  python3.10  libcrypto.so.3                            [.] 0x00000000003075a7
     0.10%  python3.10  libcrypto.so.3                            [.] 0x0000000000307686
     0.10%  python3.10  python3.10                                [.] PyModule_GetState
     0.10%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.10%  python3.10  python3.10                                [.] 0x000000000027739e
     0.10%  python3.10  python3.10                                [.] 0x0000000000294915
     0.10%  python3.10  [kernel.kallsyms]                         [k] __copy_skb_header
     0.10%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.09%  python3.10  python3.10                                [.] 0x000000000018d589
     0.09%  python3.10  python3.10                                [.] 0x00000000001d4921
     0.09%  python3.10  python3.10                                [.] PyUnicode_New
     0.09%  python3.10  python3.10                                [.] 0x000000000017a03d
     0.09%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.09%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.09%  python3.10  python3.10                                [.] 0x0000000000294720
     0.09%  python3.10  python3.10                                [.] 0x0000000000131104
     0.09%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.09%  python3.10  [kernel.kallsyms]                         [k] queued_spin_unlock
     0.09%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.09%  python3.10  python3.10                                [.] 0x0000000000293f7e
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000307858
     0.09%  python3.10  python3.10                                [.] 0x000000000015e087
     0.09%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.09%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.09%  python3.10  python3.10                                [.] 0x0000000000122870
     0.09%  python3.10  python3.10                                [.] 0x0000000000140a98
     0.09%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.09%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.09%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.09%  python3.10  python3.10                                [.] 0x000000000029b650
     0.09%  python3.10  python3.10                                [.] 0x000000000015d888
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.08%  python3.10  python3.10                                [.] 0x000000000020bf5c
     0.08%  python3.10  python3.10                                [.] 0x000000000012e3eb
     0.08%  python3.10  python3.10                                [.] 0x0000000000152424
     0.08%  python3.10  python3.10                                [.] 0x00000000001d93df
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a0a0d
     0.08%  python3.10  python3.10                                [.] PyUnicode_Substring
     0.08%  python3.10  python3.10                                [.] 0x000000000015b504
     0.08%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.08%  python3.10  python3.10                                [.] 0x0000000000122834
     0.08%  python3.10  python3.10                                [.] 0x000000000011b315
     0.08%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.08%  python3.10  [kernel.kallsyms]                         [k] skb_csum_hwoffload_help
     0.08%  python3.10  python3.10                                [.] 0x0000000000159b6a
     0.08%  python3.10  python3.10                                [.] 0x00000000002b3a13
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_local_out
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_update_pacing_rate
     0.08%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.08%  python3.10  python3.10                                [.] 0x00000000001228c0
     0.08%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.08%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.08%  python3.10  python3.10                                [.] 0x0000000000165f8f
     0.08%  python3.10  [kernel.kallsyms]                         [k] security_socket_recvmsg
     0.08%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.08%  python3.10  python3.10                                [.] 0x000000000015b22c
     0.08%  python3.10  python3.10                                [.] 0x0000000000294fa9
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.08%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.08%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.08%  python3.10  python3.10                                [.] 0x00000000001338a0
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.08%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d49
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.08%  python3.10  python3.10                                [.] 0x00000000001f6e2c
     0.08%  python3.10  python3.10                                [.] 0x00000000002b69d4
     0.08%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.08%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.08%  python3.10  python3.10                                [.] 0x0000000000179604
     0.08%  python3.10  python3.10                                [.] 0x0000000000179592
     0.08%  python3.10  python3.10                                [.] 0x000000000011d510
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.08%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_check_space
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.08%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.08%  python3.10  python3.10                                [.] 0x0000000000179584
     0.08%  python3.10  python3.10                                [.] 0x0000000000163110
     0.08%  python3.10  python3.10                                [.] _Py_HashBytes
     0.08%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.07%  python3.10  python3.10                                [.] 0x0000000000277486
     0.07%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307371
     0.07%  python3.10  python3.10                                [.] 0x0000000000243809
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e5e
     0.07%  python3.10  python3.10                                [.] 0x0000000000121596
     0.07%  python3.10  python3.10                                [.] 0x000000000020bea8
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f09
     0.07%  python3.10  python3.10                                [.] 0x0000000000122877
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a099f
     0.07%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0999
     0.07%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.07%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.07%  python3.10  [kernel.kallsyms]                         [k] do_vfs_ioctl
     0.07%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfence_ksize
     0.07%  python3.10  python3.10                                [.] 0x0000000000277421
     0.07%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.07%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.07%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.07%  python3.10  python3.10                                [.] 0x0000000000189fc4
     0.07%  python3.10  python3.10                                [.] 0x0000000000152264
     0.07%  python3.10  python3.10                                [.] 0x000000000015ef74
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307229
     0.07%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.07%  python3.10  python3.10                                [.] 0x0000000000206753
     0.07%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003076cc
     0.07%  python3.10  python3.10                                [.] 0x00000000002b69c8
     0.07%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.07%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.07%  python3.10  python3.10                                [.] 0x000000000030e3f5
     0.07%  python3.10  [kernel.kallsyms]                         [k] aa_check_perms
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.07%  python3.10  python3.10                                [.] 0x000000000018d596
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.07%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.07%  python3.10  python3.10                                [.] 0x000000000021bc94
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.07%  python3.10  python3.10                                [.] 0x000000000017c410
     0.07%  python3.10  python3.10                                [.] 0x000000000027760a
     0.07%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.07%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.07%  python3.10  python3.10                                [.] 0x00000000001409c7
     0.07%  python3.10  python3.10                                [.] 0x0000000000294ea7
     0.07%  python3.10  python3.10                                [.] 0x00000000002775f9
     0.07%  python3.10  python3.10                                [.] 0x00000000002cfed4
     0.07%  python3.10  python3.10                                [.] 0x000000000029539a
     0.07%  python3.10  python3.10                                [.] 0x000000000017953a
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.07%  python3.10  python3.10                                [.] 0x000000000017f876
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a68
     0.07%  python3.10  python3.10                                [.] 0x000000000017961b
     0.07%  python3.10  python3.10                                [.] 0x00000000002773cd
     0.07%  python3.10  python3.10                                [.] 0x00000000001418a6
     0.07%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.07%  python3.10  python3.10                                [.] 0x000000000013126c
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a6b
     0.07%  python3.10  python3.10                                [.] 0x00000000001740af
     0.07%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.07%  python3.10  libc.so.6                                 [.] re_search_internal
     0.07%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.07%  python3.10  python3.10                                [.] 0x00000000001893e3
     0.07%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_idle_cpu
     0.07%  python3.10  python3.10                                [.] 0x000000000016ac33
     0.07%  python3.10  python3.10                                [.] 0x00000000001599eb
     0.07%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.07%  python3.10  python3.10                                [.] 0x0000000000206961
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003079e0
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.07%  python3.10  python3.10                                [.] 0x000000000015b557
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_finish_core.constprop.0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308139
     0.07%  python3.10  python3.10                                [.] 0x0000000000151df2
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f3d
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48fe
     0.07%  python3.10  python3.10                                [.] 0x000000000017f864
     0.07%  python3.10  [kernel.kallsyms]                         [k] __tcp_select_window
     0.07%  python3.10  python3.10                                [.] 0x000000000017f868
     0.06%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.06%  python3.10  python3.10                                [.] 0x0000000000150830
     0.06%  python3.10  python3.10                                [.] 0x000000000015b541
