# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1279613957
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.35%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.35%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.35%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.34%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.33%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.33%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.29%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.29%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.28%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.27%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.27%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.26%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.25%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.25%  python3.10  python3.10                                [.] 0x000000000012161a
     0.25%  python3.10  python3.10                                [.] 0x000000000018d155
     0.25%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.25%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.24%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.24%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.24%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.24%  python3.10  python3.10                                [.] 0x000000000018d151
     0.24%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.24%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.24%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.23%  python3.10  python3.10                                [.] PySequence_List
     0.23%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.23%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.23%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.22%  python3.10  libc.so.6                                 [.] re_search_internal
     0.22%  python3.10  python3.10                                [.] 0x000000000015b537
     0.22%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.22%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.22%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.22%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.21%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.21%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.21%  python3.10  python3.10                                [.] 0x00000000001740af
     0.21%  python3.10  python3.10                                [.] 0x0000000000122820
     0.20%  python3.10  libc.so.6                                 [.] parse_expression
     0.20%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.20%  python3.10  python3.10                                [.] 0x000000000018d585
     0.20%  python3.10  python3.10                                [.] PyMem_Realloc
     0.20%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.20%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.19%  python3.10  python3.10                                [.] PyObject_Format
     0.19%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.19%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.19%  python3.10  python3.10                                [.] 0x000000000018d077
     0.19%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.19%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.18%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.18%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.18%  python3.10  python3.10                                [.] 0x0000000000243806
     0.18%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.18%  python3.10  libc.so.6                                 [.] round_and_return
     0.18%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.18%  python3.10  python3.10                                [.] 0x000000000017c380
     0.17%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.17%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.17%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.17%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.17%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.17%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.17%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.17%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.17%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.16%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.16%  python3.10  python3.10                                [.] 0x000000000018947b
     0.16%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.16%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.16%  python3.10  python3.10                                [.] 0x000000000017958b
     0.16%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.16%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.16%  python3.10  python3.10                                [.] 0x000000000015b546
     0.16%  python3.10  python3.10                                [.] 0x000000000018d596
     0.15%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.15%  python3.10  [kernel.kallsyms]                         [k] skb_page_frag_refill
     0.15%  python3.10  python3.10                                [.] 0x000000000018d599
     0.15%  python3.10  python3.10                                [.] 0x0000000000189083
     0.15%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.15%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.15%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.15%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.15%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.15%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.15%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.15%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.15%  python3.10  python3.10                                [.] 0x000000000020beb4
     0.15%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.14%  python3.10  python3.10                                [.] 0x000000000012809b
     0.14%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.14%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.14%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.14%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.14%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.14%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.14%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.13%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.13%  python3.10  libc.so.6                                 [.] __res_context_send
     0.13%  python3.10  python3.10                                [.] 0x0000000000150bd6
     0.13%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.13%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.13%  python3.10  libcrypto.so.3                            [.] 0x00000000003077ce
     0.13%  python3.10  python3.10                                [.] PyUnicode_New
     0.13%  python3.10  python3.10                                [.] _PyLong_New
     0.13%  python3.10  python3.10                                [.] 0x000000000017f965
     0.13%  python3.10  python3.10                                [.] 0x000000000018d165
     0.13%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.12%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.12%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.12%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.12%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.12%  python3.10  python3.10                                [.] 0x0000000000294e99
     0.12%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.12%  python3.10  python3.10                                [.] 0x0000000000150bb7
     0.12%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.12%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.12%  python3.10  libcrypto.so.3                            [.] 0x0000000000307391
     0.12%  python3.10  python3.10                                [.] 0x0000000000122901
     0.12%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.12%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.12%  python3.10  python3.10                                [.] 0x000000000018d237
     0.12%  python3.10  python3.10                                [.] 0x0000000000137bdf
     0.12%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.12%  python3.10  python3.10                                [.] 0x0000000000178cf3
     0.12%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.12%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.12%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.12%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.11%  python3.10  python3.10                                [.] 0x000000000018d068
     0.11%  python3.10  python3.10                                [.] 0x000000000015d9eb
     0.11%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.11%  python3.10  python3.10                                [.] 0x00000000001513a0
     0.11%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.11%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.11%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.11%  python3.10  python3.10                                [.] 0x000000000031e7a4
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.11%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.11%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.11%  python3.10  python3.10                                [.] 0x00000000001732ca
     0.11%  python3.10  libcrypto.so.3                            [.] 0x00000000003078cf
     0.11%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.11%  python3.10  python3.10                                [.] 0x000000000018d113
     0.11%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.11%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.11%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.11%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.11%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.11%  python3.10  python3.10                                [.] PyList_New
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.10%  python3.10  python3.10                                [.] 0x000000000012287d
     0.10%  python3.10  python3.10                                [.] 0x000000000018d0bf
     0.10%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.10%  python3.10  libcrypto.so.3                            [.] 0x000000000030725a
     0.10%  python3.10  python3.10                                [.] 0x00000000001b0613
     0.10%  python3.10  python3.10                                [.] 0x000000000012283d
     0.10%  python3.10  python3.10                                [.] 0x0000000000188cfd
     0.10%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3d5
     0.10%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.10%  python3.10  [kernel.kallsyms]                         [k] wait_woken
     0.10%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3e7
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.10%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.10%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.10%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.10%  python3.10  python3.10                                [.] 0x000000000018c0b7
     0.10%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.10%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.10%  python3.10  python3.10                                [.] 0x000000000018d13f
     0.10%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.09%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.09%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000307c66
     0.09%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.09%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.09%  python3.10  python3.10                                [.] 0x000000000011d510
     0.09%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_check_app_limited
     0.09%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.09%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.09%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.09%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.09%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.09%  python3.10  python3.10                                [.] 0x0000000000131100
     0.09%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.09%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.09%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.09%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.09%  python3.10  python3.10                                [.] 0x000000000018c028
     0.09%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.09%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.09%  python3.10  [kernel.kallsyms]                         [k] poll_freewait
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.09%  python3.10  python3.10                                [.] 0x000000000015b506
     0.09%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000307c81
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000308302
     0.09%  python3.10  python3.10                                [.] 0x00000000001512ea
     0.09%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.09%  python3.10  python3.10                                [.] 0x000000000018d5fe
     0.09%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.09%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.09%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal
     0.09%  python3.10  python3.10                                [.] 0x00000000001b0607
     0.09%  python3.10  [kernel.kallsyms]                         [k] netif_skb_features
     0.09%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.09%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3b2
     0.08%  python3.10  python3.10                                [.] 0x000000000018d066
     0.08%  python3.10  [kernel.kallsyms]                         [k] xmit_one.constprop.0
     0.08%  python3.10  python3.10                                [.] 0x000000000015d646
     0.08%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.08%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.08%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.08%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.08%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.08%  python3.10  python3.10                                [.] 0x000000000011b31c
     0.08%  python3.10  python3.10                                [.] 0x000000000014f6d4
     0.08%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.08%  python3.10  [kernel.kallsyms]                         [k] process_backlog
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000308247
     0.08%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307645
     0.08%  python3.10  python3.10                                [.] 0x0000000000131338
     0.08%  python3.10  python3.10                                [.] 0x000000000012e754
     0.08%  python3.10  python3.10                                [.] 0x00000000002ec2e7
     0.08%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.08%  python3.10  libc.so.6                                 [.] 0x0000000000028520
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a094d
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030836f
     0.08%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.08%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.08%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.08%  python3.10  python3.10                                [.] 0x0000000000152321
     0.08%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.08%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.08%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.08%  python3.10  python3.10                                [.] 0x000000000020bed3
     0.07%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.07%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.07%  python3.10  python3.10                                [.] 0x000000000017b0fc
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.07%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.07%  python3.10  python3.10                                [.] 0x00000000001740a1
     0.07%  python3.10  python3.10                                [.] 0x000000000017953d
     0.07%  python3.10  python3.10                                [.] 0x000000000018901d
     0.07%  python3.10  python3.10                                [.] 0x000000000018c538
     0.07%  python3.10  python3.10                                [.] 0x000000000018d1b3
     0.07%  python3.10  python3.10                                [.] 0x00000000001a3106
     0.07%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.07%  python3.10  python3.10                                [.] 0x0000000000122832
     0.07%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307742
     0.07%  python3.10  python3.10                                [.] 0x000000000017954c
     0.07%  python3.10  python3.10                                [.] 0x000000000012285d
     0.07%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.07%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.07%  python3.10  python3.10                                [.] 0x00000000001228e4
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf89
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003070eb
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308029
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.07%  python3.10  python3.10                                [.] PyNumber_AsSsize_t
     0.07%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.07%  python3.10  python3.10                                [.] 0x000000000011e894
     0.07%  python3.10  python3.10                                [.] 0x000000000017b0d0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.07%  python3.10  python3.10                                [.] 0x0000000000121730
     0.07%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.07%  python3.10  libc.so.6                                 [.] round_and_return
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0b00
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003079e0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d49
     0.07%  python3.10  python3.10                                [.] PyDict_Contains
     0.07%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.07%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.07%  python3.10  python3.10                                [.] PyBuffer_Release
     0.07%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007fbc
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3e3
     0.07%  python3.10  python3.10                                [.] 0x0000000000206a3a
     0.07%  python3.10  python3.10                                [.] 0x000000000011b315
     0.07%  python3.10  python3.10                                [.] 0x000000000016ac5d
     0.07%  python3.10  python3.10                                [.] 0x000000000028690c
     0.07%  python3.10  python3.10                                [.] 0x00000000002cf330
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003075bd
     0.07%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.07%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0bc
     0.07%  python3.10  python3.10                                [.] 0x000000000018d22f
     0.07%  python3.10  python3.10                                [.] 0x00000000001d3ce5
     0.07%  python3.10  python3.10                                [.] 0x000000000017bfb0
     0.07%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.07%  python3.10  python3.10                                [.] 0x0000000000188dc9
     0.07%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0d9
     0.06%  python3.10  python3.10                                [.] 0x000000000029b480
     0.06%  python3.10  python3.10                                [.] 0x000000000011d4f8
     0.06%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006760
     0.06%  python3.10  python3.10                                [.] 0x000000000018d510
     0.06%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.06%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.06%  python3.10  python3.10                                [.] _PyLong_FormatWriter
     0.06%  python3.10  python3.10                                [.] 0x000000000018d098
     0.06%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.06%  python3.10  python3.10                                [.] 0x000000000015083e
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.06%  python3.10  python3.10                                [.] 0x0000000000188f04
     0.06%  python3.10  python3.10                                [.] 0x0000000000206970
     0.06%  python3.10  python3.10                                [.] 0x000000000020beee
     0.06%  python3.10  python3.10                                [.] 0x000000000015b541
     0.06%  python3.10  python3.10                                [.] 0x000000000018d616
     0.06%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.06%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.06%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.06%  python3.10  python3.10                                [.] 0x0000000000122877
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.06%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.06%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.06%  python3.10  python3.10                                [.] 0x000000000013fd03
     0.06%  python3.10  python3.10                                [.] 0x0000000000206d33
     0.06%  python3.10  python3.10                                [.] 0x000000000029b736
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003076fd
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000030812f
     0.06%  python3.10  python3.10                                [.] 0x000000000015b568
     0.06%  python3.10  python3.10                                [.] 0x000000000017f876
     0.06%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.06%  python3.10  python3.10                                [.] 0x000000000018d1dd
     0.06%  python3.10  python3.10                                [.] 0x000000000017961a
     0.06%  python3.10  python3.10                                [.] 0x000000000018d288
     0.06%  python3.10  python3.10                                [.] 0x0000000000128097
     0.06%  python3.10  python3.10                                [.] 0x00000000001598d3
     0.06%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.06%  python3.10  python3.10                                [.] 0x0000000000277486
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307120
     0.06%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.06%  python3.10  python3.10                                [.] 0x00000000002b3a93
     0.06%  python3.10  python3.10                                [.] 0x000000000016ab55
     0.06%  python3.10  python3.10                                [.] 0x0000000000181af0
     0.06%  python3.10  python3.10                                [.] 0x0000000000137ad2
     0.06%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe
     0.06%  python3.10  python3.10                                [.] 0x000000000017c386
     0.06%  python3.10  python3.10                                [.] 0x0000000000179541
     0.06%  python3.10  python3.10                                [.] 0x00000000001b63f6
     0.06%  python3.10  python3.10                                [.] 0x0000000000169ae7
     0.06%  python3.10  python3.10                                [.] 0x000000000012e77c
     0.06%  python3.10  python3.10                                [.] 0x000000000015b504
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307789
     0.06%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.06%  python3.10  [kernel.kallsyms]                         [k] inet_recvmsg
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307818
     0.06%  python3.10  python3.10                                [.] PyBytes_FromStringAndSize
     0.06%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.05%  python3.10  python3.10                                [.] 0x0000000000173d91
     0.05%  python3.10  python3.10                                [.] 0x0000000000151e5f
     0.05%  python3.10  python3.10                                [.] 0x0000000000070990
     0.05%  python3.10  python3.10                                [.] 0x00000000001406e6
     0.05%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.05%  python3.10  python3.10                                [.] 0x000000000006f210
     0.05%  python3.10  python3.10                                [.] 0x000000000023ec62
     0.05%  python3.10  python3.10                                [.] 0x00000000002eaa2a
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_event_new_data_sent
     0.05%  python3.10  python3.10                                [.] 0x000000000018d072
     0.05%  python3.10  python3.10                                [.] 0x0000000000189014
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000030777b
     0.05%  python3.10  python3.10                                [.] 0x0000000000137ba2
     0.05%  python3.10  python3.10                                [.] 0x0000000000206701
     0.05%  python3.10  python3.10                                [.] 0x0000000000293e24
     0.05%  python3.10  python3.10                                [.] 0x00000000002068ea
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.05%  python3.10  python3.10                                [.] 0x000000000015b562
     0.05%  python3.10  python3.10                                [.] PyObject_Hash
     0.05%  python3.10  python3.10                                [.] 0x000000000017c410
     0.05%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.05%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.05%  python3.10  [kernel.kallsyms]                         [k] __tcp_push_pending_frames
     0.05%  python3.10  python3.10                                [.] 0x00000000002cfedf
     0.05%  python3.10  python3.10                                [.] 0x0000000000179564
     0.05%  python3.10  python3.10                                [.] 0x000000000017cf0c
