# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 5814941209
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.04%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.04%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.04%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.04%  :1965520    python3.10         [.] 0x000000000012161a
     0.04%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.04%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.03%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.03%  :1965685    python3.10         [.] 0x000000000012161a
     0.03%  python3.10  python3.10         [.] 0x00000000001215df
     0.03%  python3.10  python3.10         [.] 0x00000000001d4961
     0.03%  :1965433    python3.10         [.] 0x000000000012160b
     0.03%  :1965685    python3.10         [.] 0x00000000001215a3
     0.03%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.03%  :1965354    python3.10         [.] 0x0000000000121590
     0.03%  python3.10  python3.10         [.] 0x0000000000121734
     0.03%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.03%  :1965735    python3.10         [.] 0x0000000000121613
     0.03%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.03%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.03%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.03%  :1965735    python3.10         [.] 0x000000000012160b
     0.03%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.03%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.03%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.03%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.03%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.03%  python3.10  python3.10         [.] PyArg_UnpackTuple
     0.03%  python3.10  python3.10         [.] 0x0000000000294eec
     0.02%  :1965433    python3.10         [.] 0x0000000000121730
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.02%  :1965396    python3.10         [.] 0x00000000001215c4
     0.02%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.02%  :1965472    python3.10         [.] 0x000000000012161a
     0.02%  :1965629    python3.10         [.] 0x0000000000121605
     0.02%  :1965750    python3.10         [.] 0x00000000001215e2
     0.02%  python3.10  python3.10         [.] 0x00000000001215b2
     0.02%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.02%  :1965750    python3.10         [.] 0x0000000000121590
     0.02%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.02%  :1965685    python3.10         [.] 0x0000000000121590
     0.02%  python3.10  python3.10         [.] 0x000000000015efe1
     0.02%  :1965735    python3.10         [.] 0x0000000000121590
     0.02%  :1965685    python3.10         [.] 0x0000000000121605
     0.02%  :1965750    python3.10         [.] 0x0000000000121605
     0.02%  :1965685    python3.10         [.] 0x00000000001215c4
     0.02%  :1965433    python3.10         [.] 0x00000000001215f2
     0.02%  :1965654    python3.10         [.] 0x0000000000121605
     0.02%  python3.10  python3.10         [.] 0x0000000000151e2e
     0.02%  :1965520    python3.10         [.] 0x00000000001215c4
     0.02%  :1965750    python3.10         [.] 0x00000000001215e5
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.02%  :1965735    python3.10         [.] 0x000000000012161a
     0.02%  :1965735    python3.10         [.] 0x00000000001215f2
     0.02%  python3.10  python3.10         [.] 0x000000000018c028
     0.02%  python3.10  libc.so.6          [.] parse_expression
     0.02%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait_setup
     0.02%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.02%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.02%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.02%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.02%  python3.10  [kernel.kallsyms]  [k] tick_sched_timer
     0.02%  python3.10  python3.10         [.] 0x000000000020bec2
     0.02%  :1965587    python3.10         [.] _PyEval_EvalFrameDefault
     0.02%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.02%  python3.10  python3.10         [.] 0x0000000000122820
     0.02%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.02%  python3.10  [kernel.kallsyms]  [k] idr_preload
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.02%  python3.10  libcrypto.so.3     [.] 0x0000000000307d38
     0.02%  python3.10  python3.10         [.] 0x00000000001433cc
     0.02%  python3.10  python3.10         [.] 0x0000000000151ee2
     0.02%  python3.10  python3.10         [.] 0x0000000000152275
     0.02%  python3.10  python3.10         [.] 0x00000000001732d2
     0.02%  python3.10  python3.10         [.] 0x000000000029498b
     0.02%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.02%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.02%  python3.10  python3.10         [.] 0x000000000012161d
     0.02%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.02%  :1965433    python3.10         [.] 0x00000000001215a2
     0.02%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.02%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  python3.10  python3.10         [.] 0x000000000018d66a
     0.01%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.01%  python3.10  python3.10         [.] 0x0000000000151db8
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.01%  python3.10  libcrypto.so.3     [.] EVP_MD_CTX_reset
     0.01%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1965685    python3.10         [.] 0x0000000000121613
     0.01%  :1965354    python3.10         [.] 0x000000000012161a
     0.01%  :1965685    python3.10         [.] 0x00000000001215ab
     0.01%  :1965735    python3.10         [.] 0x00000000001215a2
     0.01%  :1965396    python3.10         [.] 0x0000000000121590
     0.01%  :1965654    python3.10         [.] 0x0000000000121590
     0.01%  :1965396    python3.10         [.] 0x0000000000121613
     0.01%  :1965396    python3.10         [.] 0x000000000012161a
     0.01%  :1965629    python3.10         [.] 0x000000000012167d
     0.01%  :1965433    python3.10         [.] 0x0000000000121613
     0.01%  :1965685    python3.10         [.] 0x00000000001215f7
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.01%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.01%  python3.10  python3.10         [.] _Py_HashBytes
     0.01%  python3.10  python3.10         [.] 0x000000000015b546
     0.01%  python3.10  python3.10         [.] 0x000000000017c380
     0.01%  python3.10  python3.10         [.] 0x0000000000188d36
     0.01%  python3.10  python3.10         [.] 0x000000000018d25c
     0.01%  python3.10  python3.10         [.] 0x000000000027760a
     0.01%  :1965354    python3.10         [.] 0x00000000001215a7
     0.01%  :1965520    python3.10         [.] 0x000000000012160b
     0.01%  :1965750    [kernel.kallsyms]  [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.01%  :1965472    python3.10         [.] 0x0000000000121590
     0.01%  :1965654    python3.10         [.] 0x000000000012161a
     0.01%  :1965685    python3.10         [.] 0x000000000012160f
     0.01%  :1965654    [kernel.kallsyms]  [k] native_sched_clock
     0.01%  :1965750    python3.10         [.] 0x0000000000121737
     0.01%  :1965472    python3.10         [.] 0x000000000012167d
     0.01%  :1965520    python3.10         [.] 0x00000000001215bc
     0.01%  :1965354    python3.10         [.] 0x00000000001215cb
     0.01%  python3.10  [kernel.kallsyms]  [k] find_vma_prev
     0.01%  :1965750    python3.10         [.] 0x0000000000121676
     0.01%  :1965750    python3.10         [.] 0x00000000001215c4
     0.01%  :1965629    python3.10         [.] 0x00000000001215c4
     0.01%  :1965396    python3.10         [.] 0x0000000000121616
     0.01%  :1965520    python3.10         [.] 0x00000000001215f7
     0.01%  :1965520    python3.10         [.] 0x00000000001215dc
     0.01%  :1965750    python3.10         [.] 0x000000000012167d
     0.01%  :1965396    python3.10         [.] 0x000000000012160b
     0.01%  :1965472    python3.10         [.] 0x0000000000121605
     0.01%  :1965520    python3.10         [.] 0x0000000000121737
     0.01%  :1965472    [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.01%  :1965685    python3.10         [.] 0x000000000012167d
     0.01%  :1965629    python3.10         [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.01%  :1965472    python3.10         [.] 0x00000000001215cb
     0.01%  :1965354    python3.10         [.] 0x00000000001215c4
     0.01%  :1965354    python3.10         [.] 0x000000000012166e
     0.01%  :1965520    python3.10         [.] 0x0000000000121596
     0.01%  :1965685    python3.10         [.] 0x0000000000121676
     0.01%  python3.10  python3.10         [.] 0x0000000000122834
     0.01%  python3.10  python3.10         [.] 0x0000000000167dfe
     0.01%  :1965654    python3.10         [.] 0x0000000000121676
     0.01%  :1965629    python3.10         [.] 0x00000000001215cb
     0.01%  :1965396    python3.10         [.] 0x0000000000121737
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  python3.10         [.] 0x00000000001433a6
     0.01%  :1965354    python3.10         [.] 0x0000000000121616
     0.01%  :1965354    python3.10         [.] 0x000000000012167d
     0.01%  :1965354    python3.10         [.] 0x0000000000121676
     0.01%  :1965735    python3.10         [.] 0x00000000001215cb
     0.01%  :1965685    python3.10         [.] 0x0000000000121730
     0.01%  :1965735    python3.10         [.] 0x00000000001215a7
     0.01%  :1965654    python3.10         [.] 0x00000000001215ab
     0.01%  python3.10  libc.so.6          [.] round_and_return
     0.01%  :1965354    python3.10         [.] 0x00000000001215dc
     0.01%  python3.10  [kernel.kallsyms]  [k] is_cpu_allowed
     0.01%  python3.10  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath.part.0
     0.01%  :1965685    python3.10         [.] 0x00000000001215f2
     0.01%  :1965433    python3.10         [.] 0x000000000012161a
     0.01%  :1965750    python3.10         [.] 0x000000000012161a
     0.01%  :1965750    python3.10         [.] 0x000000000012159b
     0.01%  :1965735    python3.10         [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]  [k] error_return
     0.01%  :1965520    python3.10         [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.01%  :1965433    python3.10         [.] 0x00000000001215c4
     0.01%  :1965433    python3.10         [.] 0x0000000000121605
     0.01%  :1965654    python3.10         [.] 0x00000000001215c4
     0.01%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] update_dl_rq_load_avg
     0.01%  python3.10  python3.10         [.] 0x000000000015ef70
     0.01%  :1965354    python3.10         [.] 0x0000000000121613
     0.01%  :1965433    python3.10         [.] 0x0000000000121679
     0.01%  :1965472    python3.10         [.] 0x00000000001215e5
     0.01%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.01%  :1965396    python3.10         [.] 0x0000000000121730
     0.01%  python3.10  python3.10         [.] 0x00000000001740bb
     0.01%  python3.10  python3.10         [.] 0x000000000012b370
     0.01%  python3.10  python3.10         [.] 0x000000000015e910
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  python3.10  libc.so.6          [.] __strncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]  [k] task_tick_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  python3.10         [.] 0x00000000001215a6
     0.01%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.01%  python3.10  [vdso]             [.] __vdso_clock_gettime
     0.01%  python3.10  [kernel.kallsyms]  [k] memset
     0.01%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.01%  python3.10  python3.10         [.] 0x00000000001215c8
     0.01%  :1965396    python3.10         [.] 0x000000000012167d
     0.01%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_reschedule_ipi
     0.01%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.01%  :1965472    python3.10         [.] 0x000000000012159b
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_thermal
     0.01%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.01%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.01%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.01%  python3.10  python3.10         [.] 0x0000000000179564
     0.01%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]  [k] uncharge_page
     0.01%  :1965685    python3.10         [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.01%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  python3.10         [.] 0x00000000001215ed
     0.01%  :1965472    python3.10         [.] 0x000000000012159d
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.01%  :1965396    python3.10         [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.01%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] schedule
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] x2apic_send_IPI
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a09d1
     0.01%  python3.10  python3.10         [.] PyTraceBack_Here
     0.01%  python3.10  python3.10         [.] 0x0000000000137a88
     0.01%  python3.10  python3.10         [.] 0x000000000015b50e
     0.01%  python3.10  python3.10         [.] 0x000000000018d5bd
     0.01%  python3.10  python3.10         [.] 0x000000000018d75d
     0.01%  python3.10  python3.10         [.] 0x00000000001d93c6
     0.01%  python3.10  python3.10         [.] 0x00000000002942ff
     0.01%  python3.10  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10         [.] 0x0000000000143407
     0.01%  python3.10  python3.10         [.] 0x000000000015b004
     0.01%  python3.10  [kernel.kallsyms]  [k] clear_page_erms
     0.01%  python3.10  libcrypto.so.3     [.] 0x00000000003070e3
     0.01%  python3.10  python3.10         [.] 0x0000000000206a23
     0.01%  python3.10  python3.10         [.] 0x00000000001740f4
     0.01%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.01%  python3.10  python3.10         [.] 0x0000000000127ea4
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307a21
     0.01%  python3.10  [kernel.kallsyms]  [k] acct_collect
     0.01%  python3.10  python3.10         [.] PyObject_GetAttr
     0.01%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.01%  :1965629    python3.10         [.] 0x000000000012161a
     0.01%  python3.10  python3.10         [.] 0x000000000018d757
     0.01%  python3.10  python3.10         [.] 0x0000000000163117
     0.01%  python3.10  python3.10         [.] 0x00000000001d495d
     0.01%  python3.10  python3.10         [.] 0x000000000016a374
     0.01%  python3.10  python3.10         [.] 0x00000000002b69c0
     0.01%  python3.10  python3.10         [.] 0x000000000018d59d
     0.01%  python3.10  python3.10         [.] 0x0000000000151e66
     0.01%  python3.10  python3.10         [.] 0x0000000000137a60
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.01%  python3.10  python3.10         [.] 0x0000000000127f54
     0.01%  python3.10  python3.10         [.] 0x000000000020673e
     0.01%  python3.10  python3.10         [.] 0x000000000015f240
     0.01%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]  [k] _copy_from_user
     0.01%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.01%  python3.10  python3.10         [.] 0x000000000012d0b8
     0.01%  python3.10  python3.10         [.] 0x000000000018d510
     0.01%  python3.10  python3.10         [.] 0x0000000000206556
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0986
     0.01%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.01%  python3.10  libc.so.6          [.] 0x000000000019d328
     0.01%  python3.10  python3.10         [.] 0x000000000013fd16
     0.01%  python3.10  python3.10         [.] 0x000000000015ef93
     0.01%  python3.10  python3.10         [.] 0x00000000002cfec8
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.01%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.01%  python3.10  python3.10         [.] 0x0000000000172610
     0.01%  python3.10  [kernel.kallsyms]  [k] pids_can_fork
     0.01%  python3.10  python3.10         [.] 0x000000000012d590
     0.01%  python3.10  python3.10         [.] 0x0000000000137bc7
     0.01%  python3.10  python3.10         [.] 0x00000000002b3a78
     0.01%  python3.10  python3.10         [.] 0x00000000001d4965
     0.00%  python3.10  python3.10         [.] 0x000000000015b500
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_can_fork
     0.00%  python3.10  python3.10         [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  python3.10         [.] 0x0000000000179584
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] fpu_clone
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.00%  python3.10  python3.10         [.] 0x0000000000121f99
     0.00%  python3.10  python3.10         [.] 0x00000000001d4955
     0.00%  python3.10  python3.10         [.] 0x000000000020654d
     0.00%  :1965587    python3.10         [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]  [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  python3.10         [.] 0x000000000011b2da
     0.00%  :1965472    python3.10         [.] 0x0000000000121594
     0.00%  :1965685    [kernel.kallsyms]  [k] psi_group_change
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  python3.10         [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  python3.10         [.] PyThread_start_new_thread
     0.00%  :1965654    python3.10         [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] mod_objcg_state
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1965433    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :1965433    [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  :1965433    python3.10         [.] 0x000000000015af8e
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_accelerate_cbs
     0.00%  python3.10  python3.10         [.] 0x00000000001740a7
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  :1965433    [kernel.kallsyms]  [k] zap_pte_range
     0.00%  :1965520    python3.10         [.] 0x00000000001215c0
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  :1965750    python3.10         [.] 0x0000000000121594
     0.00%  python3.10  [kernel.kallsyms]  [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1965735    [kernel.kallsyms]  [k] put_cpu_partial
     0.00%  :1965735    [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  :1965629    python3.10         [.] 0x000000000012160b
     0.00%  python3.10  python3.10         [.] 0x0000000000294252
     0.00%  python3.10  [kernel.kallsyms]  [k] refcount_dec_not_one
     0.00%  python3.10  python3.10         [.] 0x000000000018d21a
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] find_busiest_group
     0.00%  python3.10  python3.10         [.] 0x000000000015b568
     0.00%  python3.10  [kernel.kallsyms]  [k] apparmor_task_free
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000018c08c
     0.00%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  python3.10  python3.10         [.] 0x000000000018d22f
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10         [.] 0x000000000015c5e1
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  python3.10  [kernel.kallsyms]  [k] __next_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_free
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  :1965750    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965396    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965472    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965433    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965685    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]  [k] find_idlest_group
     0.00%  :1965587    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965354    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965654    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965735    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965520    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965294    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1965629    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10         [.] 0x0000000000165efd


# Samples: 11K of event 'instructions'
# Event count (approx.): 8068218316
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    73.90%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     2.91%  python3.10  python3.10            [.] 0x000000000012161a
     2.88%  python3.10  python3.10            [.] 0x0000000000121590
     1.56%  python3.10  python3.10            [.] 0x00000000001215c4
