# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 1821678379
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.22%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.22%  python3.10  libc.so.6                                 [.] __netlink_request
     0.22%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.22%  python3.10  python3.10                                [.] 0x000000000018d589
     0.21%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.21%  python3.10  python3.10                                [.] PyDict_Contains
     0.21%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.20%  python3.10  python3.10                                [.] 0x000000000015f000
     0.20%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.20%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.19%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.19%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.19%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.18%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.18%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.18%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.18%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.18%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.18%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.18%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.18%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.18%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.17%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.17%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.17%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.17%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.17%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.16%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.16%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.16%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.16%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.16%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.16%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.16%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.16%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.16%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.16%  python3.10  libc.so.6                                 [.] parse_expression
     0.15%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.15%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.15%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.15%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.15%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.15%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.15%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.15%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.15%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.15%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.14%  python3.10  python3.10                                [.] 0x000000000018d964
     0.14%  python3.10  python3.10                                [.] 0x000000000018d1c1
     0.14%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.14%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.14%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.14%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.14%  python3.10  python3.10                                [.] 0x0000000000179592
     0.14%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.14%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.13%  python3.10  python3.10                                [.] 0x000000000018d165
     0.13%  python3.10  python3.10                                [.] 0x0000000000188e88
     0.13%  python3.10  [kernel.kallsyms]                         [k] fput
     0.13%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.13%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.13%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.13%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.13%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.13%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.13%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.13%  python3.10  python3.10                                [.] 0x00000000001740af
     0.13%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.13%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.13%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.13%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.13%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.13%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.12%  python3.10  python3.10                                [.] 0x000000000015b506
     0.12%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.12%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.12%  python3.10  python3.10                                [.] 0x000000000011e943
     0.12%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.12%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.12%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.12%  python3.10  python3.10                                [.] 0x000000000018d258
     0.12%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.12%  python3.10  [kernel.kallsyms]                         [k] __pollwait
     0.12%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.12%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.12%  python3.10  python3.10                                [.] 0x000000000014f6d4
     0.12%  python3.10  python3.10                                [.] 0x000000000017f965
     0.12%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.12%  python3.10  python3.10                                [.] 0x000000000018928c
     0.11%  python3.10  python3.10                                [.] 0x0000000000122901
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.11%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.11%  python3.10  [kernel.kallsyms]                         [k] poll_select_set_timeout
     0.11%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.11%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.11%  python3.10  python3.10                                [.] 0x0000000000122930
     0.11%  python3.10  python3.10                                [.] 0x000000000015b541
     0.11%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.11%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.11%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.11%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.11%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.11%  python3.10  python3.10                                [.] 0x0000000000243810
     0.11%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.11%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.11%  python3.10  python3.10                                [.] 0x000000000006fbb0
     0.11%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.10%  python3.10  python3.10                                [.] PySequence_List
     0.10%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.10%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.10%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.10%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.10%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.10%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.10%  python3.10  python3.10                                [.] 0x0000000000140b14
     0.10%  python3.10  python3.10                                [.] 0x0000000000122870
     0.10%  python3.10  python3.10                                [.] 0x000000000015b568
     0.10%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.10%  python3.10  python3.10                                [.] 0x000000000015b564
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.10%  python3.10  python3.10                                [.] 0x000000000020beee
     0.10%  python3.10  python3.10                                [.] 0x0000000000277486
     0.10%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.10%  python3.10  python3.10                                [.] 0x0000000000121605
     0.09%  python3.10  python3.10                                [.] PyMem_Realloc
     0.09%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.09%  python3.10  python3.10                                [.] 0x0000000000152260
     0.09%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.09%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.09%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.09%  python3.10  python3.10                                [.] 0x000000000018bfad
     0.09%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.09%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.09%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.09%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.09%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.09%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.09%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.09%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.09%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.09%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a6b
     0.09%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.09%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.09%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.09%  python3.10  python3.10                                [.] 0x000000000020bed3
     0.09%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.09%  python3.10  python3.10                                [.] 0x000000000011d510
     0.09%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.09%  python3.10  python3.10                                [.] 0x0000000000179553
     0.09%  python3.10  [kernel.kallsyms]                         [k] add_wait_queue
     0.09%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.09%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.09%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.09%  python3.10  python3.10                                [.] PyUnicode_New
     0.09%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.09%  python3.10  python3.10                                [.] 0x00000000001598c4
     0.08%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.08%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.08%  python3.10  python3.10                                [.] _PyLong_Format
     0.08%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.08%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.08%  python3.10  python3.10                                [.] 0x00000000001598f6
     0.08%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.08%  python3.10  python3.10                                [.] 0x0000000000121590
     0.08%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.08%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307594
     0.08%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.08%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.08%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.08%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.08%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.08%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.08%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.08%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.07%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.07%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.07%  python3.10  python3.10                                [.] 0x000000000015b537
     0.07%  python3.10  python3.10                                [.] 0x000000000018d155
     0.07%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.07%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188ed0
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.07%  python3.10  python3.10                                [.] 0x000000000018d5fe
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ae
     0.07%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.07%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_skb_delivered
     0.07%  python3.10  [kernel.kallsyms]                         [k] __alloc_pages
     0.07%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.07%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.07%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.07%  python3.10  python3.10                                [.] 0x00000000000b643e
     0.07%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.07%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_ioctl
     0.07%  python3.10  [kernel.kallsyms]                         [k] __sk_mem_reduce_allocated
     0.07%  python3.10  python3.10                                [.] 0x000000000018d592
     0.07%  python3.10  python3.10                                [.] 0x000000000014345e
     0.07%  python3.10  python3.10                                [.] 0x000000000015d7df
     0.07%  python3.10  python3.10                                [.] 0x000000000018d5bd
     0.07%  python3.10  python3.10                                [.] PyTuple_New
     0.07%  python3.10  python3.10                                [.] 0x0000000000294ea2
     0.07%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.07%  python3.10  python3.10                                [.] 0x0000000000121734
     0.07%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.07%  python3.10  python3.10                                [.] _Py_hashtable_get
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.07%  python3.10  python3.10                                [.] 0x00000000001c12a0
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.07%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d90
     0.07%  python3.10  python3.10                                [.] PyList_New
     0.07%  python3.10  python3.10                                [.] 0x00000000001598f3
     0.07%  python3.10  python3.10                                [.] 0x0000000000243806
     0.07%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.07%  python3.10  python3.10                                [.] 0x0000000000189014
     0.07%  python3.10  python3.10                                [.] 0x000000000011b2d0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307999
     0.07%  python3.10  python3.10                                [.] 0x0000000000150851
     0.07%  python3.10  python3.10                                [.] 0x000000000018bfce
     0.06%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.06%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.06%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.06%  python3.10  libc.so.6                                 [.] round_and_return
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307371
     0.06%  python3.10  python3.10                                [.] 0x00000000001795da
     0.06%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.06%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.06%  python3.10  python3.10                                [.] PyNumber_ToBase
     0.06%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.06%  python3.10  python3.10                                [.] 0x000000000011d5ed
     0.06%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.06%  python3.10  python3.10                                [.] 0x0000000000127f50
     0.06%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003071a3
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307519
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.06%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_skb_dst_mtu
     0.06%  python3.10  python3.10                                [.] 0x0000000000243828
     0.06%  python3.10  python3.10                                [.] 0x0000000000188ec2
     0.06%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.06%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.06%  python3.10  python3.10                                [.] 0x000000000017f860
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.06%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.06%  python3.10  python3.10                                [.] 0x00000000002068ea
     0.06%  python3.10  [kernel.kallsyms]                         [k] inet_recvmsg
     0.06%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.06%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.06%  python3.10  python3.10                                [.] 0x000000000012287d
     0.06%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.06%  python3.10  python3.10                                [.] 0x00000000001b065b
     0.06%  python3.10  python3.10                                [.] 0x000000000012292b
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.06%  python3.10  python3.10                                [.] 0x0000000000206742
     0.06%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.06%  python3.10  libc.so.6                                 [.] __res_context_send
     0.06%  python3.10  [kernel.kallsyms]                         [k] do_vfs_ioctl
     0.06%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.06%  python3.10  python3.10                                [.] 0x000000000015b520
     0.06%  python3.10  python3.10                                [.] 0x000000000018d664
     0.06%  python3.10  python3.10                                [.] 0x00000000001215c4
     0.06%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.06%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_handle_over_high
     0.06%  python3.10  libcrypto.so.3                            [.] OPENSSL_init_crypto
     0.06%  python3.10  python3.10                                [.] 0x0000000000121653
     0.06%  python3.10  python3.10                                [.] PyObject_GetItem
     0.06%  python3.10  python3.10                                [.] 0x0000000000243720
     0.06%  python3.10  python3.10                                [.] 0x000000000017f876
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307583
     0.06%  python3.10  python3.10                                [.] 0x00000000001598ea
     0.06%  python3.10  python3.10                                [.] 0x000000000017c380
     0.06%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.06%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.06%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.06%  python3.10  python3.10                                [.] 0x00000000001894ba
     0.06%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.06%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.06%  python3.10  python3.10                                [.] PyObject_Format
     0.06%  python3.10  python3.10                                [.] 0x00000000001740a1
     0.06%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.06%  python3.10  python3.10                                [.] PyObject_Malloc
     0.06%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.06%  python3.10  python3.10                                [.] 0x000000000018d5db
     0.06%  python3.10  python3.10                                [.] 0x00000000001732de
     0.05%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.05%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.05%  python3.10  python3.10                                [.] 0x0000000000152424
     0.05%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.05%  python3.10  python3.10                                [.] 0x000000000018947b
     0.05%  python3.10  python3.10                                [.] 0x000000000018d547
     0.05%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.05%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.05%  python3.10  python3.10                                [.] 0x0000000000131338
     0.05%  python3.10  python3.10                                [.] 0x000000000011b2d4
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3e7
     0.05%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.05%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.05%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.05%  python3.10  python3.10                                [.] 0x00000000001522f9
     0.05%  python3.10  python3.10                                [.] 0x0000000000150885
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003081e0
     0.05%  python3.10  python3.10                                [.] 0x000000000018d5e9
     0.05%  python3.10  python3.10                                [.] 0x000000000018d077
     0.05%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.05%  python3.10  python3.10                                [.] PySlice_New
     0.05%  python3.10  [kernel.kallsyms]                         [k] apparmor_ipv4_postroute
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver_finish
     0.05%  python3.10  libc.so.6                                 [.] round_and_return
     0.05%  python3.10  python3.10                                [.] 0x000000000011e957
     0.05%  python3.10  python3.10                                [.] 0x000000000017f864
     0.05%  python3.10  python3.10                                [.] PySlice_Unpack
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.05%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.05%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.05%  python3.10  python3.10                                [.] 0x000000000024380b
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_rtt_estimator
     0.05%  python3.10  python3.10                                [.] 0x000000000011e894
     0.05%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.05%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.05%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.05%  python3.10  python3.10                                [.] 0x000000000012289b
     0.05%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.05%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.05%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.05%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.05%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000198ae6
     0.05%  python3.10  python3.10                                [.] 0x00000000000c4a11
     0.05%  python3.10  python3.10                                [.] 0x000000000015e0f7
     0.05%  python3.10  python3.10                                [.] PyNumber_Xor
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.05%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.05%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307970
     0.05%  python3.10  python3.10                                [.] 0x0000000000133970
     0.05%  python3.10  python3.10                                [.] 0x000000000015b500
     0.05%  python3.10  python3.10                                [.] 0x000000000012290a
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0f2
     0.05%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.05%  python3.10  python3.10                                [.] 0x00000000001894b1
