# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 1569788778
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.09%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.09%  python3.10  python3.10                                [.] 0x000000000018d237
     0.09%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.09%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.09%  python3.10  python3.10                                [.] 0x0000000000179541
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.09%  python3.10  python3.10                                [.] 0x0000000000243810
     0.09%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.08%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.08%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.08%  python3.10  python3.10                                [.] 0x000000000016ac52
     0.08%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.08%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307594
     0.08%  python3.10  python3.10                                [.] 0x000000000018d5e9
     0.08%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.08%  python3.10  python3.10                                [.] 0x000000000012289b
     0.08%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.08%  python3.10  libcrypto.so.3                            [.] CRYPTO_free
     0.08%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.08%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.08%  python3.10  [kernel.kallsyms]                         [k] sched_slice
     0.08%  python3.10  python3.10                                [.] 0x000000000012287d
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.08%  python3.10  python3.10                                [.] 0x000000000015ff74
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307c66
     0.08%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.08%  python3.10  python3.10                                [.] 0x0000000000188f04
     0.08%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.08%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.08%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.08%  python3.10  python3.10                                [.] 0x0000000000243800
     0.08%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.08%  python3.10  python3.10                                [.] 0x000000000018d664
     0.08%  python3.10  python3.10                                [.] 0x000000000018c039
     0.08%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.08%  python3.10  python3.10                                [.] _Py_strhex
     0.08%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030835b
     0.08%  python3.10  python3.10                                [.] 0x000000000014f6bd
     0.08%  python3.10  python3.10                                [.] 0x00000000001795bf
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3af
     0.08%  python3.10  [kernel.kallsyms]                         [k] sk_wait_data
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.08%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_finish_core.constprop.0
     0.08%  python3.10  python3.10                                [.] 0x000000000011b400
     0.08%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.08%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.08%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.08%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.08%  python3.10  [kernel.kallsyms]                         [k] eth_type_trans
     0.08%  python3.10  python3.10                                [.] 0x000000000018d585
     0.08%  python3.10  python3.10                                [.] PyObject_Format
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030836f
     0.08%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.08%  python3.10  python3.10                                [.] 0x00000000001a3038
     0.08%  python3.10  python3.10                                [.] 0x00000000001a3106
     0.08%  python3.10  python3.10                                [.] 0x0000000000277517
     0.07%  python3.10  python3.10                                [.] PyObject_GetIter
     0.07%  python3.10  [kernel.kallsyms]                         [k] xmit_one.constprop.0
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c4
     0.07%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.07%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.07%  python3.10  python3.10                                [.] 0x0000000000121605
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.07%  python3.10  python3.10                                [.] _Py_HashBytes
     0.07%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.07%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3e3
     0.07%  python3.10  [kernel.kallsyms]                         [k] __skb_clone
     0.07%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.07%  python3.10  python3.10                                [.] 0x00000000001894be
     0.07%  python3.10  libc.so.6                                 [.] __res_context_send
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf7d
     0.07%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.07%  python3.10  python3.10                                [.] 0x0000000000152275
     0.07%  python3.10  python3.10                                [.] 0x00000000001338a0
     0.07%  python3.10  python3.10                                [.] PyNumber_Xor
     0.07%  python3.10  python3.10                                [.] 0x000000000018c0d0
     0.07%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.07%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.07%  python3.10  python3.10                                [.] 0x00000000001795fa
     0.07%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.07%  python3.10  python3.10                                [.] 0x0000000000122930
     0.07%  python3.10  python3.10                                [.] 0x0000000000179530
     0.07%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.07%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.07%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.07%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.07%  python3.10  python3.10                                [.] 0x000000000017961b
     0.07%  python3.10  python3.10                                [.] 0x00000000002cfec4
     0.07%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.07%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.07%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.07%  python3.10  python3.10                                [.] PyObject_Hash
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.07%  python3.10  python3.10                                [.] 0x000000000015b564
     0.07%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.07%  python3.10  python3.10                                [.] 0x000000000018d165
     0.07%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.07%  python3.10  python3.10                                [.] 0x00000000001433a4
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.07%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.06%  python3.10  python3.10                                [.] 0x000000000012290a
     0.06%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.06%  python3.10  python3.10                                [.] 0x0000000000295030
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.06%  python3.10  libc.so.6                                 [.] round_and_return
     0.06%  python3.10  libc.so.6                                 [.] __strtold_l
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000000b2ab0
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307191
     0.06%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.06%  python3.10  python3.10                                [.] 0x00000000001795da
     0.06%  python3.10  python3.10                                [.] 0x00000000001b6406
     0.06%  python3.10  python3.10                                [.] 0x00000000001d3d02
     0.06%  python3.10  python3.10                                [.] 0x0000000000122901
     0.06%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.06%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.06%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.06%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.06%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.06%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0af
     0.06%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.06%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.06%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.06%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.06%  python3.10  python3.10                                [.] 0x0000000000188ec0
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.06%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_small_queue_check.isra.0
     0.06%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.06%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.06%  python3.10  python3.10                                [.] 0x000000000015d805
     0.06%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.06%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.06%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.06%  python3.10  python3.10                                [.] 0x000000000018c085
     0.06%  python3.10  python3.10                                [.] 0x0000000000179536
     0.06%  python3.10  python3.10                                [.] 0x000000000011d510
     0.06%  python3.10  libcrypto.so.3                            [.] SHA256_Init
     0.06%  python3.10  python3.10                                [.] 0x0000000000179595
     0.06%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a09c5
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a0a00
     0.06%  python3.10  python3.10                                [.] 0x0000000000189010
     0.06%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000308224
     0.06%  python3.10  python3.10                                [.] 0x000000000027760a
     0.06%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.06%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.06%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.06%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sock_rcv_skb
     0.06%  python3.10  python3.10                                [.] 0x000000000020bf81
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_skb_dst_mtu
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003082e2
     0.06%  python3.10  python3.10                                [.] 0x0000000000179570
     0.06%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.06%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003073a6
     0.06%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.06%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.06%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output
     0.06%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.05%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.05%  python3.10  python3.10                                [.] 0x0000000000206742
     0.05%  python3.10  python3.10                                [.] 0x00000000001732fc
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_advance
     0.05%  python3.10  python3.10                                [.] 0x000000000020bf44
     0.05%  python3.10  python3.10                                [.] 0x00000000002cfecb
     0.05%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.05%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.05%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.05%  python3.10  [kernel.kallsyms]                         [k] select_idle_cpu
     0.05%  python3.10  python3.10                                [.] 0x000000000018d637
     0.05%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.05%  python3.10  python3.10                                [.] 0x000000000020beee
     0.05%  python3.10  python3.10                                [.] 0x00000000002cf330
     0.05%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.05%  python3.10  python3.10                                [.] 0x000000000015fa80
     0.05%  python3.10  python3.10                                [.] 0x0000000000122884
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199ce4
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307209
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000017e1c0
     0.05%  python3.10  python3.10                                [.] 0x0000000000206790
     0.05%  python3.10  python3.10                                [.] 0x0000000000188d07
     0.05%  python3.10  python3.10                                [.] 0x000000000018d297
     0.05%  python3.10  python3.10                                [.] 0x000000000018d288
     0.05%  python3.10  python3.10                                [.] 0x000000000018d62c
     0.05%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.05%  python3.10  python3.10                                [.] 0x0000000000243828
     0.05%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.05%  python3.10  python3.10                                [.] PySequence_List
     0.05%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307d97
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000030830f
     0.05%  python3.10  python3.10                                [.] 0x00000000001566d0
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.05%  python3.10  python3.10                                [.] 0x000000000015b506
