# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles'
# Event count (approx.): 1888302941
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.15%  python3.10  python3.10                                [.] 0x0000000000189014
     0.15%  python3.10  python3.10                                [.] 0x0000000000174090
     0.15%  python3.10  python3.10                                [.] 0x000000000018d165
     0.15%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.15%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.15%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.14%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.14%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.14%  python3.10  python3.10                                [.] 0x000000000011e943
     0.14%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_ioctl
     0.14%  python3.10  libc.so.6                                 [.] parse_expression
     0.14%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.14%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.14%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.14%  python3.10  python3.10                                [.] 0x000000000018d151
     0.14%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.13%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.13%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.13%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.13%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.13%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.13%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.13%  python3.10  [kernel.kallsyms]                         [k] hrtimer_init_sleeper
     0.13%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.13%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.13%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.13%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.13%  python3.10  python3.10                                [.] 0x000000000015b537
     0.12%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.12%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.12%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.12%  python3.10  python3.10                                [.] 0x000000000012161a
     0.12%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.12%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.12%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.12%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.12%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.12%  python3.10  python3.10                                [.] 0x00000000002b77be
     0.12%  python3.10  python3.10                                [.] 0x000000000011b2d0
     0.12%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.12%  python3.10  python3.10                                [.] 0x0000000000152260
     0.12%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.12%  python3.10  libc.so.6                                 [.] __res_context_send
     0.11%  python3.10  python3.10                                [.] PyErr_SetString
     0.11%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.11%  python3.10  python3.10                                [.] 0x000000000018d077
     0.11%  python3.10  python3.10                                [.] 0x000000000018d589
     0.11%  python3.10  python3.10                                [.] 0x0000000000122870
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.11%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.11%  python3.10  python3.10                                [.] 0x000000000018c0b7
     0.11%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.11%  python3.10  libc.so.6                                 [.] round_and_return
     0.11%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.11%  python3.10  python3.10                                [.] 0x00000000001d4947
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.11%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.11%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.11%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.10%  python3.10  python3.10                                [.] 0x00000000002eaa00
     0.10%  python3.10  python3.10                                [.] 0x000000000018d592
     0.10%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.10%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.10%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.10%  python3.10  python3.10                                [.] 0x000000000012287d
     0.10%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.10%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.10%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.10%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.10%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.10%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.10%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.10%  python3.10  python3.10                                [.] 0x000000000015b557
     0.10%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.10%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.10%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.10%  python3.10  python3.10                                [.] 0x000000000018d585
     0.10%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.10%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.10%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.09%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.09%  python3.10  python3.10                                [.] 0x000000000011b315
     0.09%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.09%  python3.10  python3.10                                [.] 0x0000000000189853
     0.09%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.09%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.09%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.09%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.09%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.09%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.09%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.09%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.08%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.08%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.08%  python3.10  [kernel.kallsyms]                         [k] inet_recvmsg
     0.08%  python3.10  [kernel.kallsyms]                         [k] __pollwait
     0.08%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_unlock_bh
     0.08%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.08%  python3.10  python3.10                                [.] 0x0000000000122901
     0.08%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.08%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.08%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.08%  python3.10  python3.10                                [.] PyObject_Format
     0.08%  python3.10  python3.10                                [.] 0x00000000002cfed4
     0.08%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.08%  python3.10  python3.10                                [.] 0x000000000018d13f
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a1147
     0.08%  python3.10  python3.10                                [.] 0x000000000020beea
     0.08%  python3.10  python3.10                                [.] 0x000000000012160b
     0.08%  python3.10  python3.10                                [.] 0x000000000027e8a0
     0.08%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.08%  python3.10  python3.10                                [.] 0x00000000001d4929
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.08%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.08%  python3.10  python3.10                                [.] PyUnicode_New
     0.08%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.08%  python3.10  python3.10                                [.] 0x00000000001339e8
     0.08%  python3.10  python3.10                                [.] 0x0000000000189010
     0.08%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.08%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a1140
     0.08%  python3.10  python3.10                                [.] 0x000000000006efb4
     0.08%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.08%  python3.10  python3.10                                [.] 0x0000000000070990
     0.08%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.08%  python3.10  python3.10                                [.] 0x00000000002b783a
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.08%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.07%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.07%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.07%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.07%  python3.10  [kernel.kallsyms]                         [k] queued_spin_unlock
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308394
     0.07%  python3.10  python3.10                                [.] 0x0000000000165fb4
     0.07%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.07%  python3.10  [kernel.kallsyms]                         [k] sock_recvmsg
     0.07%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.07%  python3.10  python3.10                                [.] 0x0000000000137aa8
     0.07%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.07%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.07%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.07%  python3.10  python3.10                                [.] 0x000000000018d066
     0.07%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.07%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.07%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.07%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.07%  python3.10  python3.10                                [.] 0x000000000012809b
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.07%  python3.10  python3.10                                [.] PyNumber_Xor
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.07%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.07%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.07%  python3.10  python3.10                                [.] 0x000000000017c380
     0.07%  python3.10  [kernel.kallsyms]                         [k] add_wait_queue
     0.07%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.07%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.07%  python3.10  python3.10                                [.] 0x0000000000152420
     0.07%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.07%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.07%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.07%  python3.10  python3.10                                [.] 0x0000000000242cc0
     0.07%  python3.10  python3.10                                [.] 0x000000000015c5d8
     0.07%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.07%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal
     0.07%  python3.10  libm.so.6                                 [.] __addtf3
     0.07%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.07%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.06%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.06%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.06%  python3.10  python3.10                                [.] PySequence_List
     0.06%  python3.10  python3.10                                [.] 0x000000000017958b
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.06%  python3.10  python3.10                                [.] 0x00000000000b63fb
     0.06%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0d9
     0.06%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.06%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.06%  python3.10  [kernel.kallsyms]                         [k] __tcp_ack_snd_check
     0.06%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.06%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.06%  python3.10  python3.10                                [.] 0x000000000018d498
     0.06%  python3.10  [kernel.kallsyms]                         [k] timespec64_add_safe
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.06%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.06%  python3.10  python3.10                                [.] 0x000000000018d70d
     0.06%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.06%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.06%  python3.10  python3.10                                [.] 0x000000000020bed3
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg
     0.06%  python3.10  python3.10                                [.] 0x000000000018d155
     0.06%  python3.10  python3.10                                [.] 0x00000000001339ef
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.06%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.06%  python3.10  python3.10                                [.] 0x0000000000189021
     0.06%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.06%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.06%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.06%  python3.10  python3.10                                [.] 0x0000000000152321
     0.06%  python3.10  python3.10                                [.] 0x000000000027e8a6
     0.06%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.06%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.06%  python3.10  python3.10                                [.] 0x000000000018d765
     0.06%  python3.10  python3.10                                [.] 0x0000000000121653
     0.06%  python3.10  python3.10                                [.] 0x000000000018c028
     0.06%  python3.10  python3.10                                [.] 0x000000000018dc93
     0.06%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.06%  python3.10  python3.10                                [.] 0x000000000018d66a
     0.06%  python3.10  python3.10                                [.] 0x0000000000143440
     0.06%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.06%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.06%  python3.10  python3.10                                [.] 0x000000000027ed4a
     0.06%  python3.10  python3.10                                [.] 0x000000000018d656
     0.06%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.06%  python3.10  python3.10                                [.] 0x000000000015efa1
     0.06%  python3.10  python3.10                                [.] 0x0000000000243819
     0.06%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.06%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.06%  python3.10  python3.10                                [.] 0x0000000000143407
     0.06%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.06%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.06%  python3.10  python3.10                                [.] 0x000000000018d700
     0.05%  python3.10  python3.10                                [.] PyObject_GC_UnTrack
     0.05%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.05%  python3.10  python3.10                                [.] 0x0000000000137bdf
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_wfree
     0.05%  python3.10  python3.10                                [.] 0x000000000006f210
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.05%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.05%  python3.10  python3.10                                [.] 0x0000000000122930
     0.05%  python3.10  python3.10                                [.] 0x0000000000189083
     0.05%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.05%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.05%  python3.10  [kernel.kallsyms]                         [k] ktime_get_seconds
     0.05%  python3.10  python3.10                                [.] _PyLong_New
     0.05%  python3.10  python3.10                                [.] 0x00000000000b6401
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.05%  python3.10  python3.10                                [.] 0x000000000017f876
     0.05%  python3.10  python3.10                                [.] 0x000000000017f868
     0.05%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.05%  python3.10  python3.10                                [.] 0x00000000001a30f1
     0.05%  python3.10  python3.10                                [.] 0x000000000020bea8
     0.05%  python3.10  python3.10                                [.] 0x0000000000242cc4
     0.05%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.05%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.05%  python3.10  python3.10                                [.] 0x000000000017b0d0
     0.05%  python3.10  [kernel.kallsyms]                         [k] clockevents_program_event
     0.05%  python3.10  python3.10                                [.] PyBuffer_Release
     0.05%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.05%  python3.10  python3.10                                [.] 0x00000000001229d5
     0.05%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.05%  python3.10  [kernel.kallsyms]                         [k] __mod_timer
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4916
     0.05%  python3.10  [kernel.kallsyms]                         [k] poll_freewait
     0.05%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.05%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.05%  python3.10  python3.10                                [.] 0x000000000018d52e
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000017e315
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3e3
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_event
     0.05%  python3.10  python3.10                                [.] 0x000000000018d121
     0.05%  python3.10  python3.10                                [.] 0x00000000002b66dd
     0.05%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.05%  python3.10  [kernel.kallsyms]                         [k] schedule_timeout
     0.05%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.05%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.05%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.05%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.05%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.05%  python3.10  [kernel.kallsyms]                         [k] sockfd_lookup_light
     0.05%  python3.10  python3.10                                [.] 0x000000000012290a
     0.05%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.05%  python3.10  python3.10                                [.] 0x000000000018928c
     0.05%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.05%  python3.10  python3.10                                [.] 0x0000000000121628
     0.05%  python3.10  python3.10                                [.] 0x0000000000122877
     0.05%  python3.10  python3.10                                [.] 0x000000000018d964
     0.05%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_mstamp_refresh
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver
     0.05%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.05%  python3.10  python3.10                                [.] 0x0000000000122824
     0.05%  python3.10  python3.10                                [.] 0x00000000001894c3
     0.05%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.05%  python3.10  [kernel.kallsyms]                         [k] set_normalized_timespec64
     0.05%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.05%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.05%  python3.10  [kernel.kallsyms]                         [k] security_file_ioctl
     0.05%  python3.10  python3.10                                [.] 0x00000000001339ac
