# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 768748062
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.26%  python3.10  python3.10                                [.] 0x000000000015b506
     0.25%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.25%  python3.10  python3.10                                [.] 0x000000000018d077
     0.25%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.25%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.25%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.25%  python3.10  python3.10                                [.] 0x000000000018d599
     0.24%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.24%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.24%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.23%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.23%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.23%  python3.10  python3.10                                [.] 0x0000000000179592
     0.23%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.23%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.23%  python3.10  python3.10                                [.] PyMem_Realloc
     0.23%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.23%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.22%  python3.10  python3.10                                [.] 0x00000000002773d5
     0.22%  python3.10  python3.10                                [.] 0x0000000000174090
     0.22%  python3.10  python3.10                                [.] 0x000000000011d4f8
     0.22%  python3.10  python3.10                                [.] 0x0000000000188d07
     0.22%  python3.10  [kernel.kallsyms]                         [k] _copy_from_iter
     0.22%  python3.10  python3.10                                [.] 0x000000000017c380
     0.21%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.21%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.21%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.21%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.21%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.21%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.21%  python3.10  python3.10                                [.] _PyNumber_Index
     0.21%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.21%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.21%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.21%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.20%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.20%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.20%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.19%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.19%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.19%  python3.10  python3.10                                [.] 0x0000000000174fb0
     0.19%  python3.10  python3.10                                [.] 0x000000000018d237
     0.19%  python3.10  python3.10                                [.] PyObject_GetIter
     0.19%  python3.10  libcrypto.so.3                            [.] EVP_DigestInit_ex
     0.19%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.19%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.19%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.19%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.19%  python3.10  [kernel.kallsyms]                         [k] tcp_rtt_estimator
     0.18%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.18%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.18%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.18%  python3.10  python3.10                                [.] 0x0000000000137bbf
     0.17%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.17%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.17%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.17%  python3.10  python3.10                                [.] 0x000000000015efbc
     0.17%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.17%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.16%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.16%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.16%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.16%  python3.10  python3.10                                [.] 0x0000000000122930
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.16%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.16%  python3.10  python3.10                                [.] 0x000000000015b537
     0.16%  python3.10  python3.10                                [.] 0x0000000000070990
     0.16%  python3.10  python3.10                                [.] 0x000000000012809b
     0.16%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.16%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.15%  python3.10  python3.10                                [.] 0x000000000018d060
     0.15%  python3.10  python3.10                                [.] 0x000000000015f000
     0.15%  python3.10  python3.10                                [.] 0x0000000000122877
     0.15%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.15%  python3.10  python3.10                                [.] 0x000000000011b400
     0.15%  python3.10  libc.so.6                                 [.] parse_expression
     0.15%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.15%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.14%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.14%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.14%  python3.10  python3.10                                [.] 0x000000000018d0d9
     0.14%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.14%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.14%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_copy
     0.14%  python3.10  [kernel.kallsyms]                         [k] net_rx_action
     0.14%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.14%  python3.10  [kernel.kallsyms]                         [k] enqueue_timer
     0.14%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.14%  python3.10  python3.10                                [.] 0x000000000018d5e0
     0.14%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.14%  python3.10  python3.10                                [.] 0x000000000015f020
     0.14%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.13%  python3.10  python3.10                                [.] 0x0000000000243819
     0.13%  python3.10  python3.10                                [.] 0x000000000018d964
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.13%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.13%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.13%  python3.10  [kernel.kallsyms]                         [k] skb_copy_datagram_iter
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_options_write
     0.13%  python3.10  [kernel.kallsyms]                         [k] security_socket_sendmsg
     0.13%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.13%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.13%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.13%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.13%  python3.10  python3.10                                [.] 0x000000000018d700
     0.13%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.13%  python3.10  python3.10                                [.] 0x00000000001732de
     0.13%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_advance
     0.12%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.12%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.12%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.12%  python3.10  python3.10                                [.] 0x000000000018d585
     0.12%  python3.10  python3.10                                [.] 0x000000000013fcf4
     0.12%  python3.10  python3.10                                [.] 0x000000000018d155
     0.12%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.12%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.12%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.12%  python3.10  python3.10                                [.] PySlice_New
     0.12%  python3.10  python3.10                                [.] 0x000000000011b311
     0.12%  python3.10  python3.10                                [.] 0x000000000015b557
     0.12%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.12%  python3.10  python3.10                                [.] 0x0000000000159960
     0.12%  python3.10  python3.10                                [.] 0x00000000001313d8
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.12%  python3.10  python3.10                                [.] 0x000000000018d525
     0.12%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.12%  python3.10  python3.10                                [.] 0x0000000000122870
     0.12%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.12%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.12%  python3.10  python3.10                                [.] 0x000000000015e0f7
     0.12%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.12%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.11%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.11%  python3.10  python3.10                                [.] 0x000000000011b406
     0.11%  python3.10  libc.so.6                                 [.] __res_context_send
     0.11%  python3.10  python3.10                                [.] 0x0000000000127f50
     0.11%  python3.10  libc.so.6                                 [.] 0x000000000019d972
     0.11%  python3.10  python3.10                                [.] 0x00000000002069cd
     0.11%  python3.10  [kernel.kallsyms]                         [k] __skb_clone
     0.11%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.11%  python3.10  python3.10                                [.] 0x0000000000150bd6
     0.11%  python3.10  [kernel.kallsyms]                         [k] sock_recvmsg
     0.11%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.11%  python3.10  python3.10                                [.] 0x0000000000151ee2
     0.11%  python3.10  python3.10                                [.] 0x0000000000293d7b
     0.11%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.11%  python3.10  python3.10                                [.] 0x00000000001b05c0
     0.11%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.11%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.11%  python3.10  python3.10                                [.] 0x000000000017f860
     0.11%  python3.10  [kernel.kallsyms]                         [k] __napi_poll
     0.11%  python3.10  python3.10                                [.] PyObject_Hash
     0.11%  python3.10  python3.10                                [.] 0x000000000018d562
     0.11%  python3.10  python3.10                                [.] 0x0000000000293d53
     0.11%  python3.10  python3.10                                [.] 0x000000000006ed20
     0.11%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.11%  python3.10  python3.10                                [.] 0x000000000017c386
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.11%  python3.10  [kernel.kallsyms]                         [k] cubictcp_cwnd_event
     0.11%  python3.10  libcrypto.so.3                            [.] 0x0000000000307fdc
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.11%  python3.10  libc.so.6                                 [.] round_and_return
     0.11%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.11%  python3.10  python3.10                                [.] 0x0000000000159abd
     0.11%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.11%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.11%  python3.10  python3.10                                [.] 0x0000000000189014
     0.11%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.11%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a6e
     0.11%  python3.10  python3.10                                [.] 0x000000000018d596
     0.11%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.11%  python3.10  python3.10                                [.] 0x0000000000156650
     0.11%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.10%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.10%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.10%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.10%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.10%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.10%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.10%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.10%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.10%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.10%  python3.10  python3.10                                [.] 0x000000000018c4d8
     0.10%  python3.10  python3.10                                [.] 0x0000000000151ebb
     0.10%  python3.10  libc.so.6                                 [.] __deadline_to_ms
     0.10%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.10%  python3.10  python3.10                                [.] _PyObject_New
     0.10%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.10%  python3.10  python3.10                                [.] 0x00000000001740a1
     0.10%  python3.10  python3.10                                [.] 0x000000000018c069
     0.10%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.10%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.10%  python3.10  python3.10                                [.] 0x00000000002b66dd
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.10%  python3.10  libcrypto.so.3                            [.] 0x00000000003083c9
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.10%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.10%  python3.10  python3.10                                [.] 0x0000000000206b56
     0.10%  python3.10  python3.10                                [.] 0x000000000020bea6
     0.10%  python3.10  libcrypto.so.3                            [.] 0x0000000000308282
     0.10%  python3.10  python3.10                                [.] 0x0000000000206753
     0.10%  python3.10  python3.10                                [.] 0x0000000000293e54
     0.09%  python3.10  python3.10                                [.] 0x0000000000151ed3
     0.09%  python3.10  python3.10                                [.] 0x00000000002775f9
     0.09%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a111a
     0.09%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.09%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.09%  python3.10  python3.10                                [.] 0x0000000000179622
     0.09%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.09%  python3.10  libcrypto.so.3                            [.] OPENSSL_init_crypto
     0.09%  python3.10  python3.10                                [.] 0x0000000000133941
     0.09%  python3.10  python3.10                                [.] 0x000000000017f864
     0.09%  python3.10  python3.10                                [.] 0x0000000000277535
     0.09%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.09%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.09%  python3.10  python3.10                                [.] 0x000000000020bee5
     0.09%  python3.10  python3.10                                [.] 0x000000000018d081
     0.09%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.09%  python3.10  python3.10                                [.] 0x000000000018d977
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.08%  python3.10  python3.10                                [.] 0x0000000000287003
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030783b
     0.08%  python3.10  python3.10                                [.] 0x000000000015e06f
     0.08%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.08%  python3.10  python3.10                                [.] 0x000000000020654d
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307ec5
     0.08%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.08%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.08%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.08%  python3.10  libc.so.6                                 [.] 0x0000000000199e70
     0.08%  python3.10  python3.10                                [.] 0x000000000015e116
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.08%  python3.10  python3.10                                [.] 0x000000000011e89c
     0.08%  python3.10  python3.10                                [.] 0x000000000011e943
     0.08%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.08%  python3.10  python3.10                                [.] 0x000000000017a860
     0.08%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.08%  python3.10  python3.10                                [.] 0x00000000002b39f3
     0.08%  python3.10  python3.10                                [.] 0x00000000002b69fa
     0.08%  python3.10  python3.10                                [.] 0x0000000000293e83
     0.08%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_protocol_deliver_rcu
     0.08%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.08%  python3.10  python3.10                                [.] _PyTime_GetSystemClock
     0.08%  python3.10  python3.10                                [.] 0x00000000001599b2
     0.08%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.08%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.08%  python3.10  python3.10                                [.] 0x0000000000179ea1
     0.08%  python3.10  python3.10                                [.] 0x000000000020bf32
     0.08%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.08%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.08%  python3.10  libc.so.6                                 [.] round_and_return
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0ee
     0.08%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.08%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.08%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a097a
     0.08%  python3.10  python3.10                                [.] 0x0000000000181af0
     0.08%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.07%  python3.10  python3.10                                [.] 0x000000000011d514
     0.07%  python3.10  python3.10                                [.] 0x000000000011e990
     0.07%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.07%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.07%  python3.10  python3.10                                [.] 0x000000000018d066
     0.07%  python3.10  python3.10                                [.] 0x000000000029b3e8
     0.07%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.07%  python3.10  python3.10                                [.] 0x000000000012161a
     0.07%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.07%  python3.10  python3.10                                [.] 0x0000000000294e9f
     0.07%  python3.10  python3.10                                [.] 0x0000000000243814
     0.07%  python3.10  python3.10                                [.] 0x000000000029b47b
     0.07%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.07%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.07%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.07%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.07%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.07%  python3.10  python3.10                                [.] 0x00000000001339ef
     0.07%  python3.10  python3.10                                [.] 0x0000000000140b14
     0.07%  python3.10  python3.10                                [.] 0x0000000000206556
     0.07%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.07%  python3.10  python3.10                                [.] 0x000000000018d146
     0.07%  python3.10  python3.10                                [.] 0x000000000017f876
     0.07%  python3.10  libcrypto.so.3                            [.] CRYPTO_atomic_load
     0.07%  python3.10  python3.10                                [.] 0x00000000001d3c24
     0.07%  python3.10  [kernel.kallsyms]                         [k] lock_timer_base
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0af3
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308260
     0.07%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.07%  python3.10  python3.10                                [.] 0x000000000018d149
     0.07%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.07%  python3.10  python3.10                                [.] 0x000000000017c06e
     0.07%  python3.10  python3.10                                [.] 0x000000000017c393
     0.07%  python3.10  python3.10                                [.] 0x00000000002cfee1
     0.07%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.07%  python3.10  python3.10                                [.] 0x0000000000179557
     0.07%  python3.10  python3.10                                [.] 0x0000000000169c61
     0.07%  python3.10  python3.10                                [.] 0x00000000002775ca
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_update_pacing_rate
     0.07%  python3.10  python3.10                                [.] 0x000000000018d1fd
     0.07%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_check_space
     0.07%  python3.10  python3.10                                [.] 0x000000000006fb94
     0.07%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.07%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.07%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.07%  python3.10  python3.10                                [.] 0x00000000001514ec
     0.07%  python3.10  python3.10                                [.] 0x0000000000198e77
     0.07%  python3.10  python3.10                                [.] 0x000000000018c072
     0.07%  python3.10  python3.10                                [.] 0x000000000018928c
     0.07%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.07%  python3.10  python3.10                                [.] 0x00000000001433f0
     0.07%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.07%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.07%  python3.10  python3.10                                [.] 0x0000000000180a42
     0.07%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c4
     0.07%  python3.10  python3.10                                [.] 0x0000000000189083
     0.07%  python3.10  python3.10                                [.] 0x000000000017cf04
     0.07%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.07%  python3.10  python3.10                                [.] 0x00000000002948fc
     0.07%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.07%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.07%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.07%  python3.10  python3.10                                [.] 0x000000000018d637
     0.07%  python3.10  python3.10                                [.] 0x00000000001b6195
     0.07%  python3.10  python3.10                                [.] 0x00000000001a30cb
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199ee5
     0.07%  python3.10  python3.10                                [.] 0x0000000000179d21
     0.07%  python3.10  [kernel.kallsyms]                         [k] bpf_skops_write_hdr_opt.isra.0
     0.07%  python3.10  python3.10                                [.] PyList_New
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000017dfbc
     0.07%  python3.10  python3.10                                [.] 0x0000000000151500
     0.07%  python3.10  python3.10                                [.] 0x000000000018c055
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307489
     0.07%  python3.10  python3.10                                [.] 0x0000000000122660
     0.07%  python3.10  python3.10                                [.] 0x000000000017c700
     0.07%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.07%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.07%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.07%  python3.10  [kernel.kallsyms]                         [k] __check_object_size
     0.07%  python3.10  [kernel.kallsyms]                         [k] ipv4_dst_check
     0.07%  python3.10  python3.10                                [.] 0x00000000001d3c2e
     0.07%  python3.10  python3.10                                [.] 0x0000000000206bca
     0.07%  python3.10  python3.10                                [.] PyObject_GC_UnTrack
     0.07%  python3.10  python3.10                                [.] 0x000000000018bfa0
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.07%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.07%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d3c
     0.07%  python3.10  python3.10                                [.] 0x00000000001215a3
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a84
     0.06%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.06%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.06%  python3.10  python3.10                                [.] 0x0000000000179be4
     0.06%  python3.10  python3.10                                [.] 0x0000000000152321
     0.06%  python3.10  python3.10                                [.] 0x0000000000293d99
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003079ce
     0.06%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.06%  python3.10  python3.10                                [.] 0x0000000000295229
     0.06%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.06%  python3.10  python3.10                                [.] 0x0000000000127ea0
