# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 2694683550
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.03%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.03%  python3.10  python3.10         [.] 0x0000000000163024
     0.03%  python3.10  [kernel.kallsyms]  [k] __x64_sys_clone3
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_first
     0.03%  python3.10  [kernel.kallsyms]  [k] rcu_note_context_switch
     0.03%  python3.10  python3.10         [.] 0x0000000000172b7b
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.03%  python3.10  python3.10         [.] PyLong_FromString
     0.03%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.03%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.03%  python3.10  [kernel.kallsyms]  [k] find_vm_area
     0.03%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.03%  python3.10  [kernel.kallsyms]  [k] pids_can_fork
     0.03%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.03%  python3.10  python3.10         [.] 0x0000000000137ada
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.03%  python3.10  python3.10         [.] 0x0000000000164480
     0.03%  python3.10  python3.10         [.] 0x000000000016bf00
     0.03%  python3.10  [kernel.kallsyms]  [k] hrtimer_init_sleeper
     0.03%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.03%  python3.10  python3.10         [.] 0x00000000001c8923
     0.03%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.03%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.03%  python3.10  [kernel.kallsyms]  [k] radix_tree_iter_replace
     0.03%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.03%  python3.10  python3.10         [.] 0x000000000015b54f
     0.03%  python3.10  python3.10         [.] 0x00000000001641df
     0.03%  python3.10  python3.10         [.] 0x000000000027db10
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.03%  python3.10  python3.10         [.] 0x00000000001522f3
     0.03%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.03%  python3.10  [kernel.kallsyms]  [k] find_vma_prev
     0.02%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.02%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.02%  python3.10  [kernel.kallsyms]  [k] schedule
     0.02%  python3.10  [kernel.kallsyms]  [k] task_active_pid_ns
     0.02%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_thermal
     0.02%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.02%  python3.10  libc.so.6          [.] round_and_return
     0.02%  python3.10  python3.10         [.] 0x000000000012166e
     0.02%  python3.10  libc.so.6          [.] parse_qtd_backslash
     0.02%  python3.10  python3.10         [.] 0x0000000000121734
     0.02%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.02%  python3.10  [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.02%  python3.10  [kernel.kallsyms]  [k] down_read
     0.02%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.02%  python3.10  [kernel.kallsyms]  [k] check_cpu_stall
     0.02%  python3.10  python3.10         [.] _PyStack_AsDict
     0.02%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.02%  python3.10  python3.10         [.] 0x000000000016ab95
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.02%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]  [k] select_idle_cpu
     0.02%  python3.10  [kernel.kallsyms]  [k] exit_signals
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.02%  python3.10  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.02%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.02%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  libc.so.6          [.] __strncpy_sse2_unaligned
     0.02%  python3.10  python3.10         [.] 0x0000000000129ff8
     0.02%  python3.10  [kernel.kallsyms]  [k] invoke_rcu_core
     0.02%  python3.10  python3.10         [.] 0x000000000015af50
     0.02%  python3.10  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.02%  python3.10  [kernel.kallsyms]  [k] inode_free_by_rcu
     0.02%  python3.10  [kernel.kallsyms]  [k] userfaultfd_remove
     0.02%  python3.10  python3.10         [.] 0x0000000000070794
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.02%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.02%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.02%  python3.10  python3.10         [.] 0x0000000000121635
     0.02%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.02%  python3.10  python3.10         [.] _PyType_Lookup
     0.02%  python3.10  [kernel.kallsyms]  [k] tlb_finish_mmu
     0.02%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.02%  python3.10  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.02%  python3.10  [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.02%  python3.10  python3.10         [.] 0x0000000000127b28
     0.02%  python3.10  python3.10         [.] 0x0000000000178d5d
     0.02%  python3.10  libcrypto.so.3     [.] 0x000000000017e30e
     0.02%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.02%  python3.10  python3.10         [.] 0x00000000001795d6
     0.02%  python3.10  python3.10         [.] 0x00000000001641d4
     0.02%  python3.10  python3.10         [.] 0x00000000001740f0
     0.02%  python3.10  [kernel.kallsyms]  [k] rcu_qs
     0.01%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] should_fail_alloc_page
     0.01%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10         [.] 0x0000000000164401
     0.01%  python3.10  libc.so.6          [.] __deadline_to_ms
     0.01%  python3.10  python3.10         [.] 0x00000000001522e8
     0.01%  python3.10  python3.10         [.] 0x000000000015236b
     0.01%  python3.10  python3.10         [.] 0x000000000015b16f
     0.01%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.01%  python3.10  [kernel.kallsyms]  [k] sched_change_group
     0.01%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.01%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.01%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.01%  python3.10  python3.10         [.] 0x0000000000156650
     0.01%  python3.10  python3.10         [.] 0x0000000000167e20
     0.01%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_exclude_event
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_creds
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.01%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  python3.10         [.] 0x000000000017a8dc
     0.01%  python3.10  [kernel.kallsyms]  [k] sched_cgroup_fork
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.01%  python3.10  libc.so.6          [.] 0x000000000019d328
     0.01%  python3.10  python3.10         [.] PyTuple_New
     0.01%  python3.10  python3.10         [.] PyNumber_AsSsize_t
     0.01%  python3.10  [kernel.kallsyms]  [k] page_counter_try_charge
     0.01%  python3.10  python3.10         [.] 0x00000000001434c6
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0965
     0.01%  python3.10  python3.10         [.] 0x000000000015f000
     0.01%  python3.10  python3.10         [.] 0x000000000018d280
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.01%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]  [k] clockevents_program_event
     0.01%  python3.10  python3.10         [.] _PyObject_GC_New
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]  [k] acct_collect
     0.00%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]  [k] blocking_notifier_call_chain
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  python3.10         [.] 0x0000000000152321
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09a6
     0.00%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%  python3.10  python3.10         [.] 0x000000000006f4a0
     0.00%  python3.10  python3.10         [.] 0x000000000016ac73
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_page_range
     0.00%  python3.10  python3.10         [.] 0x000000000011b394
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  python3.10         [.] PyObject_RichCompare
     0.00%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.00%  python3.10  libc.so.6          [.] __strncmp_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_exit
     0.00%  python3.10  python3.10         [.] 0x000000000015b158
     0.00%  python3.10  python3.10         [.] 0x0000000000137b2f
     0.00%  python3.10  python3.10         [.] PyThread_tss_set
     0.00%  python3.10  python3.10         [.] 0x0000000000129e14
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_pfn
     0.00%  python3.10  [kernel.kallsyms]  [k] mmput
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  python3.10         [.] 0x00000000001732ee
     0.00%  python3.10  python3.10         [.] 0x000000000017c393
     0.00%  python3.10  python3.10         [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]  [k] run_rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]  [k] __queue_work
     0.00%  python3.10  python3.10         [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  python3.10         [.] 0x000000000012b19b
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  python3.10         [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10         [.] 0x0000000000129c60
     0.00%  python3.10  python3.10         [.] 0x000000000015ef74
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  python3.10  python3.10         [.] 0x000000000020beea
     0.00%  python3.10  python3.10         [.] 0x0000000000188ff0
     0.00%  python3.10  libc.so.6          [.] re_search_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] __run_timers.part.0
     0.00%  python3.10  python3.10         [.] 0x000000000014f6bd
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  python3.10         [.] 0x0000000000188eb2
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balancer_kick
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] do_wp_page
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  :2052422    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare


# Samples: 7K of event 'instructions'
# Event count (approx.): 3223293487
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    79.48%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     3.21%  python3.10  python3.10         [.] 0x000000000012161a
     2.11%  python3.10  python3.10         [.] 0x0000000000121676
     1.42%  python3.10  python3.10         [.] 0x0000000000121679
     1.06%  python3.10  python3.10         [.] 0x0000000000121737
     1.00%  python3.10  python3.10         [.] 0x00000000001215f2
     0.82%  python3.10  python3.10         [.] 0x0000000000121730
     0.73%  python3.10  python3.10         [.] 0x00000000001215f7
     0.63%  python3.10  python3.10         [.] 0x0000000000121605
     0.60%  python3.10  python3.10         [.] 0x0000000000121613
     0.57%  python3.10  python3.10         [.] 0x000000000012167d
     0.45%  python3.10  python3.10         [.] 0x0000000000121590
     0.39%  python3.10  python3.10         [.] 0x000000000012160f
     0.38%  python3.10  python3.10         [.] 0x000000000012160b
     0.38%  python3.10  python3.10         [.] 0x000000000012167b
     0.35%  python3.10  python3.10         [.] 0x0000000000121596
     0.35%  python3.10  python3.10         [.] 0x000000000012159b
     0.34%  python3.10  python3.10         [.] 0x00000000001215c4
     0.24%  python3.10  python3.10         [.] 0x00000000001215a7
     0.23%  python3.10  python3.10         [.] 0x00000000001215cb
     0.22%  python3.10  python3.10         [.] 0x00000000001215e5
     0.21%  python3.10  python3.10         [.] 0x00000000001215bc
     0.20%  python3.10  python3.10         [.] 0x00000000001215ab
     0.20%  python3.10  python3.10         [.] 0x00000000001215e9
     0.20%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.18%  python3.10  python3.10         [.] 0x0000000000121616
     0.16%  python3.10  python3.10         [.] 0x000000000012159d
     0.16%  python3.10  python3.10         [.] 0x0000000000121600
     0.13%  python3.10  python3.10         [.] 0x0000000000121594
     0.13%  python3.10  python3.10         [.] 0x0000000000121677
     0.13%  python3.10  python3.10         [.] 0x00000000001215dc
     0.12%  python3.10  python3.10         [.] 0x000000000012166e
     0.12%  python3.10  python3.10         [.] 0x00000000001215e2
     0.12%  python3.10  python3.10         [.] 0x00000000001215a3
     0.09%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.09%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.08%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.08%  python3.10  python3.10         [.] 0x000000000012167f
     0.07%  python3.10  python3.10         [.] 0x00000000001215c0
     0.06%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.06%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.06%  python3.10  [kernel.kallsyms]  [k] kfree
     0.05%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.05%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.05%  python3.10  python3.10         [.] _PyLong_New
     0.05%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.04%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.04%  python3.10  python3.10         [.] 0x00000000001215d8
     0.04%  python3.10  python3.10         [.] 0x00000000001215df
     0.04%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.03%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.03%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.03%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.03%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.03%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.03%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.03%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.03%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.03%  python3.10  python3.10         [.] 0x00000000001215b2
     0.03%  python3.10  [kernel.kallsyms]  [k] timerqueue_del
     0.03%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.02%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.02%  python3.10  python3.10         [.] 0x0000000000151d80
     0.02%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.02%  python3.10  python3.10         [.] 0x00000000001215c8
     0.02%  python3.10  python3.10         [.] 0x00000000001215a2
     0.02%  python3.10  python3.10         [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_update_lru_size
     0.02%  python3.10  [kernel.kallsyms]  [k] sync_mm_rss
     0.02%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.02%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.02%  python3.10  [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.02%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.02%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.02%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.02%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.02%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.02%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.02%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.02%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.02%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.01%  python3.10  python3.10         [.] PyTraceBack_Here
