# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 149K of event 'cycles'
# Event count (approx.): 73420793388
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.34%  :2052153    python3.10            [.] 0x000000000015b546
     0.34%  :2052153    python3.10            [.] 0x0000000000121667
     0.34%  :2052153    python3.10            [.] 0x00000000001215cb
     0.33%  :2052153    python3.10            [.] 0x00000000001215ab
     0.33%  :2052153    python3.10            [.] 0x0000000000121635
     0.33%  :2052153    python3.10            [.] 0x000000000015b53b
     0.33%  :2052153    python3.10            [.] 0x000000000012167d
     0.32%  :2052153    python3.10            [.] 0x00000000001215bc
     0.30%  :2052153    python3.10            [.] 0x00000000001215e9
     0.29%  :2052153    python3.10            [.] 0x00000000001215dc
     0.29%  :2052153    python3.10            [.] 0x000000000012167b
     0.29%  :2052153    python3.10            [.] 0x000000000015b500
     0.28%  :2052153    python3.10            [.] 0x0000000000179be6
     0.25%  :2052153    python3.10            [.] 0x0000000000121653
     0.25%  :2052153    python3.10            [.] 0x00000000001215a2
     0.24%  :2052153    python3.10            [.] 0x0000000000179be0
     0.23%  :2052153    python3.10            [.] 0x0000000000179c13
     0.22%  :2052153    python3.10            [.] 0x0000000000121599
     0.22%  :2052153    python3.10            [.] 0x0000000000121677
     0.21%  :2052153    python3.10            [.] 0x00000000001215e5
     0.19%  :2052153    python3.10            [.] 0x000000000015b568
     0.19%  :2052153    python3.10            [.] 0x0000000000179be8
     0.18%  :2052153    python3.10            [.] 0x0000000000173d58
     0.17%  :2052153    python3.10            [.] 0x00000000001215e2
     0.17%  :2052153    python3.10            [.] 0x0000000000121600
     0.17%  :2052153    python3.10            [.] 0x0000000000121628
     0.17%  :2052153    python3.10            [.] 0x0000000000173d50
     0.17%  :2052153    python3.10            [.] 0x0000000000121660
     0.16%  :2052153    python3.10            [.] 0x000000000015b56e
     0.16%  :2052153    python3.10            [.] 0x0000000000179c5a
     0.16%  :2052153    python3.10            [.] 0x000000000015b520
     0.15%  :2052153    python3.10            [.] 0x0000000000121638
     0.15%  :2052153    python3.10            [.] 0x0000000000179c4e
     0.15%  :2052153    python3.10            [.] 0x0000000000179c0b
     0.14%  :2052153    python3.10            [.] 0x0000000000179c56
     0.14%  :2052153    python3.10            [.] 0x0000000000179c42
     0.13%  :2052153    python3.10            [.] 0x00000000001215ed
     0.13%  :2052153    python3.10            [.] 0x000000000012167f
     0.13%  :2052153    python3.10            [.] 0x0000000000179bee
     0.13%  :2052153    python3.10            [.] 0x0000000000179be4
     0.12%  :2052153    python3.10            [.] 0x000000000015b504
     0.12%  :2052153    python3.10            [.] 0x00000000001215a0
     0.12%  :2052153    python3.10            [.] 0x0000000000179c3b
     0.12%  :2052153    python3.10            [.] 0x00000000001215a6
     0.12%  :2052153    python3.10            [.] 0x0000000000179c25
     0.11%  :2052153    python3.10            [.] 0x000000000015b557
     0.10%  :2052153    python3.10            [.] 0x000000000015b50e
     0.09%  :2052153    python3.10            [.] 0x0000000000121749
     0.09%  :2052153    python3.10            [.] 0x000000000015b50b
     0.09%  :2052153    python3.10            [.] 0x0000000000179c15
     0.09%  :2052153    python3.10            [.] 0x00000000001215b2
     0.09%  :2052153    python3.10            [.] 0x0000000000179c46
     0.09%  :2052153    python3.10            [.] 0x000000000015b509
     0.09%  :2052153    python3.10            [.] 0x00000000001215c8
     0.09%  python3.10  python3.10            [.] 0x000000000012161a
     0.09%  :2052153    python3.10            [.] 0x000000000012166e
     0.09%  :2052153    python3.10            [.] 0x0000000000121751
     0.08%  :2052153    python3.10            [.] 0x0000000000121734
     0.08%  :2052153    python3.10            [.] 0x00000000001215d8
     0.08%  :2052153    python3.10            [.] 0x0000000000121740
     0.07%  :2052153    python3.10            [.] 0x000000000015b50a
     0.07%  :2052153    python3.10            [.] 0x0000000000179c21
     0.07%  :2052153    python3.10            [.] 0x00000000001215df
     0.07%  :2052153    python3.10            [.] 0x0000000000179bea
     0.06%  :2052153    python3.10            [.] 0x00000000001215c0
     0.06%  :2052153    python3.10            [.] 0x0000000000121757
     0.06%  :2052153    python3.10            [.] 0x0000000000121675
     0.06%  :2052153    python3.10            [.] 0x000000000015b554
     0.06%  :2052153    python3.10            [.] 0x000000000015b562
     0.06%  :2052153    python3.10            [.] 0x0000000000179be9
     0.05%  :2052153    python3.10            [.] 0x000000000015b53e
     0.05%  :2052153    python3.10            [.] 0x0000000000179c2e
     0.05%  :2052153    python3.10            [.] 0x0000000000173d54
     0.05%  :2052153    python3.10            [.] 0x0000000000179bfe
     0.05%  :2052153    python3.10            [.] 0x0000000000121754
     0.05%  :2052153    python3.10            [.] 0x000000000012175a
     0.05%  python3.10  python3.10            [.] 0x0000000000121676
     0.04%  :2052153    python3.10            [.] 0x0000000000179bfb
     0.03%  python3.10  python3.10            [.] 0x0000000000121679
     0.03%  :2052153    python3.10            [.] 0x000000000015b519
     0.03%  python3.10  python3.10            [.] 0x0000000000121590
     0.03%  :2052153    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.03%  :2052153    python3.10            [.] 0x000000000012164e
     0.03%  :2052153    python3.10            [.] 0x000000000015b55b
     0.03%  :2052153    [kernel.kallsyms]     [k] native_read_msr
     0.02%  python3.10  python3.10            [.] 0x00000000001215f2
     0.02%  :2052153    python3.10            [.] 0x0000000000121641
     0.02%  :2052153    [kernel.kallsyms]     [k] error_entry
     0.02%  :2052153    python3.10            [.] 0x000000000015b52a
     0.02%  python3.10  python3.10            [.] 0x00000000001215f7
     0.02%  python3.10  python3.10            [.] 0x0000000000121730
     0.02%  :2052153    python3.10            [.] 0x000000000015b512
     0.02%  python3.10  python3.10            [.] 0x0000000000121737
     0.02%  :2052153    python3.10            [.] 0x0000000000179bf7
     0.02%  :2052153    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.02%  :2052153    python3.10            [.] 0x000000000015b534
     0.02%  python3.10  python3.10            [.] 0x0000000000121613
     0.02%  :2052153    [kernel.kallsyms]     [k] native_write_msr
     0.02%  python3.10  python3.10            [.] 0x0000000000121605
     0.02%  python3.10  python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  python3.10            [.] 0x000000000012159b
     0.02%  :2052153    [kernel.kallsyms]     [k] __irqentry_text_end
     0.02%  :2052153    python3.10            [.] 0x0000000000179c18
     0.02%  :2052153    python3.10            [.] 0x0000000000121672
     0.02%  :2052153    python3.10            [.] 0x000000000015b54b
     0.02%  :2052153    python3.10            [.] 0x000000000015b55d
     0.01%  :2052153    [kernel.kallsyms]     [k] native_write_msr_safe
     0.01%  python3.10  python3.10            [.] 0x000000000012160b
     0.01%  python3.10  python3.10            [.] 0x0000000000121596
     0.01%  :2052153    [kernel.kallsyms]     [k] sync_regs
     0.01%  :2052153    python3.10            [.] 0x000000000012162c
     0.01%  :2052153    python3.10            [.] 0x000000000012174d
     0.01%  python3.10  python3.10            [.] 0x00000000001215c4
     0.01%  :2052153    python3.10            [.] 0x000000000015b56c
     0.01%  :2052153    python3.10            [.] 0x0000000000179c5c
     0.01%  :2052153    python3.10            [.] 0x0000000000179c38
     0.01%  :2052153    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2052153    [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.01%  :2052153    [kernel.kallsyms]     [k] psi_group_change
     0.01%  :2052153    python3.10            [.] 0x000000000015b570
     0.01%  python3.10  python3.10            [.] 0x00000000001215cb
     0.01%  python3.10  python3.10            [.] 0x00000000001215bc
     0.01%  python3.10  python3.10            [.] 0x000000000012167d
     0.01%  python3.10  python3.10            [.] 0x000000000012159d
     0.01%  :2052153    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :2052153    [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  :2052153    python3.10            [.] 0x0000000000179c35
     0.01%  :2052153    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10            [.] 0x00000000001215e9
     0.01%  python3.10  python3.10            [.] 0x00000000001215a7
     0.01%  :2052153    [kernel.kallsyms]     [k] read_tsc
     0.01%  :2052153    [kernel.kallsyms]     [k] update_load_avg
     0.01%  :2052153    [kernel.kallsyms]     [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.01%  python3.10  python3.10            [.] 0x000000000012167b
     0.01%  :2052153    python3.10            [.] 0x000000000015b54f
     0.01%  :2052153    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  :2052153    python3.10            [.] 0x000000000015b525
     0.01%  :2052153    [kernel.kallsyms]     [k] native_sched_clock
     0.01%  :2052153    [kernel.kallsyms]     [k] event_sched_in
     0.01%  :2052153    [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.01%  python3.10  python3.10            [.] 0x0000000000121600
     0.01%  python3.10  python3.10            [.] 0x00000000001215ab
     0.01%  :2052153    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :2052153    [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  python3.10  python3.10            [.] 0x0000000000121599
     0.01%  :2052153    [kernel.kallsyms]     [k] ktime_get
     0.01%  :2052153    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  python3.10            [.] 0x00000000001215dc
     0.01%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  python3.10            [.] 0x0000000000121616
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  :2052153    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  :2052153    [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  python3.10            [.] 0x00000000001215a2
     0.01%  :2052153    [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  python3.10            [.] 0x000000000012160f
     0.00%  :2052153    [kernel.kallsyms]     [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  :2052153    python3.10            [.] 0x000000000015b56d
     0.00%  python3.10  python3.10            [.] 0x0000000000121594
     0.00%  :2052153    [kernel.kallsyms]     [k] arch_scale_freq_tick
     0.00%  python3.10  python3.10            [.] 0x0000000000121677
     0.00%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.00%  :2052153    python3.10            [.] 0x0000000000179c57
     0.00%  :2052153    [kernel.kallsyms]     [k] scheduler_tick
     0.00%  :2052153    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :2052153    [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  :2052153    [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :2052153    [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  python3.10            [.] 0x00000000001215c0
     0.00%  python3.10  python3.10            [.] 0x00000000001215e5
     0.00%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.00%  python3.10  python3.10            [.] 0x00000000001215b2
     0.00%  python3.10  python3.10            [.] 0x00000000001215d8
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :2052153    [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  :2052153    [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  :2052153    [kernel.kallsyms]     [k] task_h_load
     0.00%  :2052153    python3.10            [.] 0x000000000012161d
     0.00%  :2052153    [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :2052153    [kernel.kallsyms]     [k] update_cfs_group
     0.00%  :2052153    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] kfree
     0.00%  python3.10  python3.10            [.] 0x00000000001215e2
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.00%  :2052153    [kernel.kallsyms]     [k] psi_task_change
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  :2052153    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :2052153    [kernel.kallsyms]     [k] schedule
     0.00%  :2052153    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.00%  :2052153    [kernel.kallsyms]     [k] __get_user_8
     0.00%  :2052153    [kernel.kallsyms]     [k] tick_sched_timer
     0.00%  :2052153    [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  :2052153    [kernel.kallsyms]     [k] therm_throt_process
     0.00%  :2052153    [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  :2052153    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  :2052153    python3.10            [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  :2052153    [kernel.kallsyms]     [k] __schedule
     0.00%  :2052153    [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  :2052153    [kernel.kallsyms]     [k] task_tick_fair
     0.00%  :2052153    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2052153    [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  python3.10            [.] 0x00000000001215df
     0.00%  python3.10  python3.10            [.] 0x000000000012167f
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10            [.] 0x00000000001215a0
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  :2052153    [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  :2052153    [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.00%  :2052153    [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x00000000001215c8
     0.00%  :2052153    [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :2052153    libc.so.6             [.] ____wcstold_l_internal
     0.00%  :2052153    [kernel.kallsyms]     [k] load_balance
     0.00%  :2052153    [kernel.kallsyms]     [k] enqueue_entity
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  :2052153    [kernel.kallsyms]     [k] __sysvec_thermal
     0.00%  :2052153    [kernel.kallsyms]     [k] __calc_delta
     0.00%  :2052153    python3.10            [.] PyLong_FromString
     0.00%  :2052153    [kernel.kallsyms]     [k] psi_task_switch
     0.00%  :2052153    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :2052153    [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  :2052153    [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  :2052153    [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] propagate_protected_usage
     0.00%  python3.10  python3.10            [.] 0x000000000012166e
     0.00%  python3.10  [kernel.kallsyms]     [k] pids_can_fork
     0.00%  python3.10  python3.10            [.] 0x000000000017c386
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  :2052153    libc.so.6             [.] re_search_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.00%  :2052153    [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  :2052153    [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  :2052153    [kernel.kallsyms]     [k] note_gp_changes
     0.00%  :2052153    [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  :2052153    [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  :2052153    libc.so.6             [.] ____wcstof_l_internal
     0.00%  :2052153    libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  :2052153    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  :2052153    [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :2052153    [kernel.kallsyms]     [k] reweight_entity
     0.00%  :2052153    libc.so.6             [.] fputws_unlocked
     0.00%  :2052153    [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  :2052153    libc.so.6             [.] re_compile_internal
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  :2052153    [kernel.kallsyms]     [k] timekeeping_update
     0.00%  :2052153    [kernel.kallsyms]     [k] timerqueue_del
     0.00%  :2052153    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2052153    [kernel.kallsyms]     [k] hrtimer_active
     0.00%  :2052153    [kernel.kallsyms]     [k] update_fast_timekeeper
     0.00%  :2052153    [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  :2052153    [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :2052153    [kernel.kallsyms]     [k] llist_reverse_order
     0.00%  :2052153    [kernel.kallsyms]     [k] update_rq_clock
     0.00%  :2052153    [kernel.kallsyms]     [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  :2052153    libc.so.6             [.] __strcat_ssse3
     0.00%  :2052153    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :2052153    [kernel.kallsyms]     [k] futex_wake
     0.00%  :2052153    [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  :2052153    [kernel.kallsyms]     [k] __run_timers.part.0
     0.00%  :2052153    python3.10            [.] 0x0000000000179c58
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  :2052153    [kernel.kallsyms]     [k] __next_timer_interrupt
     0.00%  :2052153    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :2052153    [kernel.kallsyms]     [k] put_prev_entity
     0.00%  :2052153    [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  :2052153    [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  :2052153    python3.10            [.] 0x000000000015b564
     0.00%  :2052153    [kernel.kallsyms]     [k] check_cpu_stall
     0.00%  :2052153    [kernel.kallsyms]     [k] set_next_buddy
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  :2052153    [kernel.kallsyms]     [k] account_user_time
     0.00%  :2052153    [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  :2052153    [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  :2052153    python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  :2052153    [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  python3.10            [.] 0x000000000018d098
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030845e
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10            [.] _PyStack_AsDict
     0.00%  python3.10  python3.10            [.] 0x000000000016748f
     0.00%  python3.10  python3.10            [.] 0x000000000015af50
     0.00%  python3.10  libc.so.6             [.] __idna_from_dns_encoding
     0.00%  python3.10  libc.so.6             [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_exc_page_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] memset
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_new_task
     0.00%  python3.10  python3.10            [.] 0x00000000001210f6
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  python3.10            [.] 0x00000000001215a6
     0.00%  :2052153    python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  :2052153    [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] apparmor_task_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_first
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10            [.] 0x0000000000070794
     0.00%  :2052153    python3.10            [.] 0x000000000011e943
     0.00%  python3.10  python3.10            [.] 0x000000000018d155
     0.00%  :2052153    python3.10            [.] 0x00000000002773e6
     0.00%  python3.10  libc.so.6             [.] __stpncpy_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] core_sys_select
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x000000000015230d
     0.00%  python3.10  python3.10            [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10            [.] 0x0000000000178696
     0.00%  python3.10  python3.10            [.] 0x00000000002971d0
     0.00%  python3.10  python3.10            [.] 0x0000000000151eed
     0.00%  :2052153    python3.10            [.] 0x0000000000296faa
     0.00%  python3.10  [kernel.kallsyms]     [k] enter_lazy_tlb
     0.00%  :2052153    python3.10            [.] 0x000000000015c5ec
     0.00%  python3.10  python3.10            [.] 0x00000000001406e0
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09c5
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  python3.10  python3.10            [.] 0x000000000015665b
     0.00%  python3.10  python3.10            [.] 0x000000000015ff70
     0.00%  :2052153    [kernel.kallsyms]     [k] rcu_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
