# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 31K of event 'cycles'
# Event count (approx.): 16383464661
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.22%  python3.10  python3.10                                [.] 0x0000000000179c0e
     0.22%  python3.10  python3.10                                [.] 0x00000000001215a7
     0.21%  python3.10  python3.10                                [.] 0x0000000000179be8
     0.20%  python3.10  python3.10                                [.] 0x0000000000121667
     0.20%  python3.10  python3.10                                [.] 0x00000000001215bc
     0.20%  python3.10  python3.10                                [.] 0x0000000000173d58
     0.19%  python3.10  python3.10                                [.] 0x0000000000121628
     0.19%  python3.10  python3.10                                [.] 0x0000000000179c21
     0.18%  python3.10  python3.10                                [.] 0x000000000015b541
     0.18%  python3.10  python3.10                                [.] 0x0000000000121599
     0.18%  python3.10  python3.10                                [.] 0x0000000000121635
     0.17%  python3.10  python3.10                                [.] 0x0000000000121677
     0.16%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.15%  python3.10  python3.10                                [.] 0x000000000015b520
     0.14%  python3.10  python3.10                                [.] 0x0000000000121660
     0.14%  python3.10  python3.10                                [.] 0x0000000000179c15
     0.14%  python3.10  python3.10                                [.] 0x0000000000179c5a
     0.14%  python3.10  python3.10                                [.] 0x0000000000179c13
     0.14%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.13%  python3.10  python3.10                                [.] 0x0000000000179c46
     0.13%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.13%  python3.10  python3.10                                [.] 0x000000000012167b
     0.13%  python3.10  python3.10                                [.] 0x000000000015b557
     0.13%  python3.10  python3.10                                [.] 0x000000000012167f
     0.13%  python3.10  python3.10                                [.] 0x0000000000179bee
     0.12%  python3.10  python3.10                                [.] 0x0000000000121638
     0.12%  :1507441    python3.10                                [.] _PyEval_EvalFrameDefault
     0.12%  python3.10  python3.10                                [.] 0x000000000015b56e
     0.12%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.11%  python3.10  python3.10                                [.] 0x000000000012166e
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c56
     0.11%  python3.10  python3.10                                [.] 0x000000000015b568
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c0b
     0.10%  python3.10  python3.10                                [.] 0x0000000000121740
     0.10%  python3.10  python3.10                                [.] 0x000000000015b504
     0.10%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.09%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.09%  python3.10  python3.10                                [.] 0x0000000000173d54
     0.09%  python3.10  python3.10                                [.] 0x0000000000179be4
     0.08%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.08%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.08%  python3.10  python3.10                                [.] 0x0000000000179c2e
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50b
     0.07%  python3.10  python3.10                                [.] 0x0000000000179be9
     0.07%  python3.10  python3.10                                [.] 0x0000000000121754
     0.07%  python3.10  python3.10                                [.] 0x000000000015b509
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.07%  python3.10  python3.10                                [.] 0x0000000000179c3b
     0.07%  python3.10  python3.10                                [.] 0x000000000015b54b
     0.07%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.06%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.06%  python3.10  python3.10                                [.] 0x0000000000121757
     0.06%  python3.10  python3.10                                [.] 0x00000000001215df
     0.06%  python3.10  python3.10                                [.] 0x0000000000121675
     0.06%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.05%  python3.10  python3.10                                [.] 0x000000000012175a
     0.05%  python3.10  python3.10                                [.] 0x0000000000121749
     0.05%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.05%  python3.10  python3.10                                [.] 0x0000000000179bea
     0.05%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.05%  python3.10  python3.10                                [.] 0x0000000000179c25
     0.04%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.04%  python3.10  python3.10                                [.] 0x000000000012162c
     0.04%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.04%  python3.10  python3.10                                [.] 0x0000000000121751
     0.04%  python3.10  python3.10                                [.] 0x0000000000121641
     0.03%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.03%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.03%  python3.10  python3.10                                [.] 0x000000000012164e
     0.03%  python3.10  python3.10                                [.] 0x0000000000179bfb
     0.03%  python3.10  python3.10                                [.] 0x0000000000179c5c
     0.03%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.03%  python3.10  python3.10                                [.] 0x0000000000179c18
     0.03%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.02%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.02%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.02%  python3.10  python3.10                                [.] 0x0000000000179c38
     0.02%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.02%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.02%  python3.10  python3.10                                [.] 0x0000000000179c35
     0.02%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.02%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.02%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.02%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.02%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.02%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.02%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.02%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.02%  python3.10  python3.10                                [.] PyList_Append
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.02%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.02%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.02%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.02%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.02%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.01%  :1507419    python3.10                                [.] _PyEval_EvalFrameDefault
     0.01%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  python3.10  python3.10                                [.] 0x000000000015b519
     0.01%  python3.10  python3.10                                [.] 0x000000000015b534
     0.01%  python3.10  python3.10                                [.] 0x000000000015b55d
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.01%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  python3.10                                [.] 0x000000000015b562
     0.01%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.01%  :1507441    python3.10                                [.] 0x000000000012161a
     0.01%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.01%  python3.10  python3.10                                [.] 0x0000000000179bf7
     0.01%  python3.10  python3.10                                [.] _PyLong_New
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.01%  python3.10  python3.10                                [.] 0x0000000000122870
     0.01%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.01%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.01%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  python3.10  python3.10                                [.] 0x0000000000122906
     0.01%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.01%  python3.10  python3.10                                [.] 0x000000000012291a
     0.01%  python3.10  python3.10                                [.] _PyType_Lookup
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_futex
     0.01%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.01%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.01%  python3.10  python3.10                                [.] 0x000000000011b4eb
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.01%  python3.10  python3.10                                [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.01%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.01%  python3.10  python3.10                                [.] PyTuple_New
     0.01%  python3.10  python3.10                                [.] 0x0000000000143407
     0.01%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.01%  python3.10  python3.10                                [.] 0x000000000015b512
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_do_batch
     0.01%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]                         [k] sigprocmask
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.01%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] __sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]                         [k] copy_page
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.01%  python3.10  python3.10                                [.] 0x0000000000150bd6
     0.01%  python3.10  python3.10                                [.] 0x0000000000169ab0
     0.01%  python3.10  python3.10                                [.] 0x000000000015f000
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.01%  python3.10  python3.10                                [.] PyUnicode_New
     0.01%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.01%  python3.10  python3.10                                [.] 0x000000000015e06f
     0.01%  python3.10  python3.10                                [.] 0x000000000018d599
     0.01%  python3.10  python3.10                                [.] 0x000000000018d6f0
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.00%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10                                [.] 0x000000000018d151
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  :1507441    python3.10                                [.] 0x0000000000121594
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e66
     0.00%  python3.10  python3.10                                [.] 0x000000000018d077
     0.00%  python3.10  python3.10                                [.] 0x000000000018d765
     0.00%  python3.10  python3.10                                [.] 0x000000000017c380
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x000000000011b400
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_timespec64
     0.00%  :1507441    python3.10                                [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  :1507441    python3.10                                [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.00%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10                                [.] 0x0000000000174090
     0.00%  :1507441    python3.10                                [.] 0x00000000001215ab
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0af3
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_next_and
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.00%  :1507441    python3.10                                [.] 0x00000000001215a7
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308188
     0.00%  python3.10  python3.10                                [.] 0x0000000000176409
     0.00%  python3.10  [kernel.kallsyms]                         [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime_field
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] attach_entity_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_page
     0.00%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0aee
     0.00%  python3.10  python3.10                                [.] PyObject_Call
     0.00%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.00%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac52
     0.00%  python3.10  python3.10                                [.] 0x0000000000172b75
     0.00%  python3.10  python3.10                                [.] 0x000000000017959e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d87
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.00%  python3.10  python3.10                                [.] 0x000000000018d169
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10                                [.] 0x000000000023eb1f
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.00%  python3.10  python3.10                                [.] 0x00000000002395bc
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd0a
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10                                [.] 0x00000000001339ef
     0.00%  python3.10  python3.10                                [.] 0x000000000016423e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188cfb
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10                                [.] 0x000000000023ebc0
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000149ca9
     0.00%  python3.10  python3.10                                [.] PyObject_Malloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_hw_config
     0.00%  python3.10  python3.10                                [.] 0x000000000017a860
     0.00%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.00%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_qs
     0.00%  python3.10  python3.10                                [.] 0x00000000001736e0
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.00%  python3.10  python3.10                                [.] _PyObject_GetAttrId
     0.00%  python3.10  python3.10                                [.] 0x0000000000286f56
     0.00%  python3.10  python3.10                                [.] 0x00000000001339f7
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_sched_clock_irq
     0.00%  python3.10  python3.10                                [.] 0x000000000017bfb0
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_process_times
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199eee
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.00%  python3.10  python3.10                                [.] 0x000000000015af8e
     0.00%  python3.10  [kernel.kallsyms]                         [k] sync_mm_rss
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5a8
     0.00%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] aa_check_perms
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f20
     0.00%  python3.10  python3.10                                [.] 0x000000000011e93f
     0.00%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.00%  python3.10  python3.10                                [.] 0x000000000015b56d
     0.00%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.00%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.00%  python3.10  python3.10                                [.] 0x0000000000277390
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] pud_huge
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10                                [.] 0x000000000015b570
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c57
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.00%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.00%  python3.10  python3.10                                [.] 0x000000000017bffc
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10                                [.] 0x0000000000233c30
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.00%  python3.10  python3.10                                [.] 0x0000000000167bc3
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.00%  python3.10  python3.10                                [.] 0x000000000031e7a4
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_cpu_stall
     0.00%  python3.10  python3.10                                [.] 0x0000000000179bfe
     0.00%  python3.10  python3.10                                [.] 0x000000000013867b
     0.00%  python3.10  python3.10                                [.] 0x0000000000162ffd
     0.00%  python3.10  python3.10                                [.] 0x00000000001742c3
     0.00%  python3.10  python3.10                                [.] 0x000000000015b525
     0.00%  python3.10  python3.10                                [.] 0x000000000017cbee
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_trylock
     0.00%  python3.10  python3.10                                [.] 0x00000000001433a0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d966
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.00%  python3.10  python3.10                                [.] 0x000000000012174d
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307818
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.00%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c4
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c58
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.00%  python3.10  python3.10                                [.] 0x000000000011b315
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x00000000001641df
     0.00%  python3.10  libc.so.6                                 [.] __new_sem_wait_slow64
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.00%  python3.10  libc.so.6                                 [.] getlogin_fd0
     0.00%  python3.10  [kernel.kallsyms]                         [k] down_read
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003071f5
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.00%  python3.10  python3.10                                [.] 0x000000000012290a
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.00%  python3.10  python3.10                                [.] 0x000000000015af56
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09dd
     0.00%  :1507419    [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.00%  :1507441    python3.10                                [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_obj_cgroup_from_current
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  python3.10                                [.] PyUnicode_Format
     0.00%  python3.10  python3.10                                [.] 0x00000000001228f6
