# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 2942188880
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.05%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.05%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.05%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.05%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.05%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.05%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.05%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.05%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.05%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.05%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.05%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.05%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.05%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.05%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.04%  python3.10  python3.10                                [.] _PyType_Lookup
     0.04%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.04%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.04%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.04%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.04%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.04%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.04%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.04%  python3.10  libc.so.6                                 [.] 0x000000000019d300
     0.04%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.04%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.04%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.04%  python3.10  python3.10                                [.] 0x0000000000121734
     0.04%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.04%  python3.10  python3.10                                [.] PyMem_Calloc
     0.03%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.03%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.03%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.03%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.03%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.03%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.03%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.03%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.03%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.03%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.03%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.03%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.03%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.03%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.03%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.03%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.03%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.03%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.03%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.03%  python3.10  python3.10                                [.] 0x0000000000131375
     0.03%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.03%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.03%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.03%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.03%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.02%  python3.10  [kernel.kallsyms]                         [k] copy_page
     0.02%  python3.10  python3.10                                [.] PyObject_Call
     0.02%  python3.10  python3.10                                [.] 0x000000000015effa
     0.02%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.02%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header_size
     0.02%  python3.10  [kernel.kallsyms]                         [k] alloc_vmap_area
     0.02%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.02%  python3.10  [kernel.kallsyms]                         [k] mutex_unlock
     0.02%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_wp_page
     0.02%  python3.10  python3.10                                [.] 0x000000000018c02e
     0.02%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.02%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.02%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.02%  python3.10  python3.10                                [.] 0x000000000029c9d0
     0.02%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.02%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.02%  python3.10  python3.10                                [.] 0x000000000015b20c
     0.02%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.02%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.02%  python3.10  python3.10                                [.] 0x000000000015b541
     0.02%  python3.10  python3.10                                [.] 0x000000000017a880
     0.02%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.02%  python3.10  [kernel.kallsyms]                         [k] tick_program_event
     0.02%  python3.10  python3.10                                [.] 0x000000000015af8e
     0.02%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.02%  python3.10  [kernel.kallsyms]                         [k] get_futex_key
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.02%  python3.10  [kernel.kallsyms]                         [k] copy_thread
     0.02%  python3.10  [kernel.kallsyms]                         [k] down_read_trylock
     0.02%  python3.10  [kernel.kallsyms]                         [k] intel_put_event_constraints
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.02%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.02%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.02%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.02%  python3.10  python3.10                                [.] 0x000000000012e074
     0.02%  python3.10  python3.10                                [.] 0x0000000000137abb
     0.02%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.02%  python3.10  python3.10                                [.] 0x0000000000188d12
     0.02%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.02%  python3.10  python3.10                                [.] 0x000000000018c0dd
     0.02%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.02%  python3.10  python3.10                                [.] 0x000000000020bf47
     0.02%  python3.10  python3.10                                [.] 0x000000000015b1ca
     0.02%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.02%  python3.10  libc.so.6                                 [.] round_and_return
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_queued_spin_lock_slowpath.part.0
     0.02%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.02%  python3.10  [kernel.kallsyms]                         [k] get_mem_cgroup_from_mm
     0.02%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.02%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.02%  python3.10  libcrypto.so.3                            [.] CRYPTO_zalloc
     0.02%  python3.10  libcrypto.so.3                            [.] 0x000000000017dcc0
     0.02%  python3.10  libcrypto.so.3                            [.] 0x0000000000307818
     0.02%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.02%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.02%  python3.10  python3.10                                [.] 0x0000000000121653
     0.02%  python3.10  python3.10                                [.] 0x0000000000121660
     0.02%  python3.10  python3.10                                [.] 0x0000000000121740
     0.02%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.02%  python3.10  python3.10                                [.] 0x000000000014f6d4
     0.02%  python3.10  python3.10                                [.] 0x0000000000152264
     0.02%  python3.10  python3.10                                [.] 0x000000000015b562
     0.02%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.02%  python3.10  python3.10                                [.] 0x000000000015d644
     0.02%  python3.10  python3.10                                [.] 0x000000000015d8ac
     0.02%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.02%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.02%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.02%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.02%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.02%  python3.10  python3.10                                [.] 0x00000000001c517c
     0.02%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.02%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.02%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.02%  python3.10  python3.10                                [.] 0x0000000000243819
     0.02%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.02%  python3.10  [kernel.kallsyms]                         [k] put_files_struct
     0.02%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.02%  python3.10  [kernel.kallsyms]                         [k] exit_sem
     0.02%  python3.10  [kernel.kallsyms]                         [k] irq_work_run_list
     0.02%  python3.10  python3.10                                [.] 0x000000000029c9c0
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.02%  python3.10  [kernel.kallsyms]                         [k] select_idle_cpu
     0.02%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.02%  python3.10  python3.10                                [.] _PyLong_New
     0.02%  python3.10  [kernel.kallsyms]                         [k] zap_page_range
     0.02%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.02%  python3.10  python3.10                                [.] 0x000000000028e0a9
     0.02%  python3.10  python3.10                                [.] 0x000000000015b15c
     0.02%  python3.10  python3.10                                [.] 0x0000000000276520
     0.02%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.02%  python3.10  [vdso]                                    [.] 0x00000000000007ba
     0.02%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.02%  python3.10  [kernel.kallsyms]                         [k] switch_task_namespaces
     0.02%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.02%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.02%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.02%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.02%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.02%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.02%  python3.10  libcrypto.so.3                            [.] 0x0000000000307686
     0.02%  python3.10  [kernel.kallsyms]                         [k] run_posix_cpu_timers
     0.02%  python3.10  libc.so.6                                 [.] getlogin_fd0
     0.02%  python3.10  [kernel.kallsyms]                         [k] lock_page_lruvec_irqsave
     0.02%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.02%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.02%  python3.10  python3.10                                [.] 0x0000000000143423
     0.01%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]                         [k] mark_wake_futex
     0.01%  python3.10  python3.10                                [.] 0x000000000011b2d4
     0.01%  python3.10  python3.10                                [.] 0x000000000011d510
     0.01%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.01%  python3.10  python3.10                                [.] 0x0000000000152321
     0.01%  python3.10  python3.10                                [.] 0x0000000000277396
     0.01%  python3.10  python3.10                                [.] 0x000000000015af50
     0.01%  python3.10  python3.10                                [.] 0x00000000001566cb
     0.01%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_unlock
     0.01%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.01%  python3.10  libc.so.6                                 [.] __idna_name_classify
     0.01%  python3.10  python3.10                                [.] 0x0000000000070990
     0.01%  python3.10  python3.10                                [.] 0x000000000015e098
     0.01%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.01%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10                                [.] PyUnicode_Format
     0.01%  python3.10  python3.10                                [.] 0x0000000000179592
     0.01%  python3.10  python3.10                                [.] 0x000000000015b234
     0.01%  python3.10  [kernel.kallsyms]                         [k] alloc_pages
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.01%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.01%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.01%  python3.10  [kernel.kallsyms]                         [k] rmqueue
     0.01%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]                         [k] smp_call_function_many_cond
     0.01%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.01%  python3.10  python3.10                                [.] 0x000000000015b546
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.01%  python3.10  [kernel.kallsyms]                         [k] radix_tree_iter_tag_clear
     0.01%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]                         [k] alloc_pid
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.01%  python3.10  python3.10                                [.] 0x00000000000e477d
     0.01%  python3.10  python3.10                                [.] 0x0000000000175e64
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_update_next_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.01%  python3.10  [kernel.kallsyms]                         [k] sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]                         [k] task_tick_fair
     0.01%  python3.10  python3.10                                [.] 0x000000000015b040
     0.01%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.01%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.01%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.01%  python3.10  python3.10                                [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]                         [k] pte_pfn
     0.01%  python3.10  python3.10                                [.] PyMem_Realloc
     0.01%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.01%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.01%  python3.10  python3.10                                [.] 0x000000000016a345
     0.01%  python3.10  python3.10                                [.] 0x00000000001566c5
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000030820a
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000002939b0
     0.01%  python3.10  python3.10                                [.] 0x0000000000122820
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.01%  python3.10  python3.10                                [.] 0x00000000001d944f
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.01%  python3.10  python3.10                                [.] 0x0000000000178d64
     0.01%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007f20
     0.01%  python3.10  python3.10                                [.] 0x000000000018d589
     0.01%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.01%  python3.10  [kernel.kallsyms]                         [k] mutex_lock
     0.01%  python3.10  python3.10                                [.] 0x000000000012289b
     0.01%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.01%  python3.10  python3.10                                [.] 0x000000000018c0d0
     0.01%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.01%  python3.10  python3.10                                [.] 0x000000000015d1a5
     0.01%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.01%  python3.10  python3.10                                [.] 0x00000000001513bb
     0.01%  python3.10  python3.10                                [.] 0x0000000000277517
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000030810c
     0.01%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.01%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.01%  python3.10  python3.10                                [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] insert_vmap_area.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_output
     0.01%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.01%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.01%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.01%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.01%  python3.10  python3.10                                [.] 0x00000000001598fd
     0.01%  python3.10  python3.10                                [.] 0x000000000015af75
     0.01%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.01%  python3.10  python3.10                                [.] 0x000000000012d121
     0.01%  python3.10  python3.10                                [.] 0x00000000001f62cd
     0.01%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.01%  python3.10  libc.so.6                                 [.] __strrchr_sse2
     0.01%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.01%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.01%  python3.10  python3.10                                [.] 0x000000000015e0b3
     0.01%  python3.10  python3.10                                [.] 0x0000000000169b1d
     0.01%  python3.10  python3.10                                [.] 0x000000000017c6d8
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.01%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.01%  python3.10  python3.10                                [.] 0x000000000018c0e4
     0.01%  python3.10  python3.10                                [.] 0x000000000018d0ab
     0.01%  python3.10  python3.10                                [.] 0x000000000018d12a
     0.01%  python3.10  python3.10                                [.] 0x000000000018d596
     0.01%  python3.10  python3.10                                [.] 0x000000000018d599
     0.01%  python3.10  python3.10                                [.] 0x0000000000206753
     0.01%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.01%  python3.10  python3.10                                [.] 0x000000000027da80
     0.01%  python3.10  python3.10                                [.] 0x000000000027db1f
     0.01%  python3.10  python3.10                                [.] 0x000000000017968b
     0.01%  python3.10  python3.10                                [.] 0x0000000000277459
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.01%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_cgroup_fork
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a09c8
     0.01%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.01%  python3.10  python3.10                                [.] 0x0000000000152305
     0.01%  python3.10  libc.so.6                                 [.] 0x000000000019d352
     0.01%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.01%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.01%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.01%  python3.10  python3.10                                [.] 0x0000000000122877
     0.01%  python3.10  python3.10                                [.] 0x000000000015f000
     0.01%  python3.10  python3.10                                [.] 0x000000000016a2f9
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_note_context_switch
     0.01%  python3.10  python3.10                                [.] 0x0000000000152369
     0.01%  python3.10  [kernel.kallsyms]                         [k] _find_next_bit
     0.01%  python3.10  [kernel.kallsyms]                         [k] check_preempt_curr
     0.01%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.01%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_all_qs
     0.00%  python3.10  python3.10                                [.] 0x0000000000233c36
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]                         [k] up_read
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.00%  python3.10  python3.10                                [.] 0x0000000000138500
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.00%  python3.10  [kernel.kallsyms]                         [k] taskstats_exit
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_update_lru_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_madvise.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] __pagevec_lru_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_exit
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.00%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  libc.so.6                                 [.] __vfwscanf_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10                                [.] _PyStack_AsDict
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.00%  :2555288    python3.10                                [.] 0x00000000001215c4
