# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 15K of event 'cycles'
# Event count (approx.): 8564024297
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.09%  python3.10  python3.10            [.] 0x000000000012167b
     0.09%  python3.10  python3.10            [.] 0x00000000001215c0
     0.09%  python3.10  python3.10            [.] 0x0000000000121677
     0.08%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.08%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.08%  python3.10  python3.10            [.] 0x00000000001215a6
     0.07%  python3.10  python3.10            [.] 0x000000000012167f
     0.06%  python3.10  python3.10            [.] 0x00000000001215ed
     0.06%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.06%  :2415230    python3.10            [.] 0x000000000012161a
     0.06%  python3.10  python3.10            [.] 0x0000000000121734
     0.05%  python3.10  python3.10            [.] 0x00000000001215a0
     0.05%  :2415468    python3.10            [.] 0x000000000012161a
     0.05%  python3.10  python3.10            [.] 0x00000000001215df
     0.05%  :2415250    python3.10            [.] 0x000000000012161a
     0.04%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.04%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.04%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.04%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.04%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.04%  :2415363    python3.10            [.] 0x000000000012161a
     0.04%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.04%  :2415036    python3.10            [.] 0x000000000012161a
     0.04%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.03%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.03%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.03%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.03%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.03%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.03%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.03%  :2415397    python3.10            [.] 0x000000000012161a
     0.03%  :2415087    python3.10            [.] 0x000000000012161a
     0.03%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.03%  :2415304    python3.10            [.] 0x000000000012161a
     0.03%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.03%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.03%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.03%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.03%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.03%  :2415492    python3.10            [.] 0x0000000000121605
     0.02%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  python3.10  python3.10            [.] 0x000000000018d59d
     0.02%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.02%  :2415087    python3.10            [.] 0x000000000012160b
     0.02%  :2415363    python3.10            [.] 0x00000000001215f2
     0.02%  python3.10  python3.10            [.] 0x000000000020beee
     0.02%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.02%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.02%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.02%  python3.10  python3.10            [.] 0x000000000015b554
     0.02%  :2415036    python3.10            [.] 0x0000000000121590
     0.02%  :2415363    python3.10            [.] 0x0000000000121613
     0.02%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.02%  python3.10  python3.10            [.] 0x000000000015efdc
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.02%  :2415250    python3.10            [.] 0x0000000000121605
     0.02%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.02%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.02%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.02%  :2415492    python3.10            [.] 0x0000000000121616
     0.02%  python3.10  python3.10            [.] 0x0000000000121672
     0.02%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.02%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.02%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.02%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.02%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.02%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.02%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.02%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.02%  python3.10  ld-linux-x86-64.so.2  [.] _dl_load_cache_lookup
     0.02%  python3.10  python3.10            [.] 0x00000000001d4961
     0.02%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.02%  python3.10  python3.10            [.] 0x0000000000188d36
     0.02%  python3.10  python3.10            [.] 0x00000000001740bb
     0.02%  :2415492    python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.02%  :2415397    python3.10            [.] 0x00000000001215c4
     0.02%  python3.10  python3.10            [.] 0x00000000001508a2
     0.02%  python3.10  python3.10            [.] 0x00000000001434c6
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.02%  python3.10  [kernel.kallsyms]     [k] copy_page
     0.02%  python3.10  [kernel.kallsyms]     [k] free_unref_page_list
     0.02%  :2415363    python3.10            [.] 0x0000000000121623
     0.02%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.02%  :2415492    python3.10            [.] 0x0000000000121613
     0.02%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.02%  python3.10  [kernel.kallsyms]     [k] update_dl_rq_load_avg
     0.02%  :2415157    python3.10            [.] 0x00000000001215dc
     0.02%  :2415250    python3.10            [.] 0x00000000001215f7
     0.02%  :2415397    python3.10            [.] 0x0000000000121594
     0.02%  :2415157    python3.10            [.] 0x000000000012161a
     0.02%  :2415036    python3.10            [.] 0x00000000001215c4
     0.02%  :2415304    python3.10            [.] 0x000000000012160b
     0.02%  :2415230    python3.10            [.] 0x0000000000121679
     0.02%  :2415330    python3.10            [.] 0x0000000000121613
     0.02%  python3.10  [kernel.kallsyms]     [k] __free_one_page
     0.02%  :2415363    python3.10            [.] 0x000000000012160b
     0.02%  :2415157    python3.10            [.] 0x00000000001215f7
     0.02%  :2415363    python3.10            [.] 0x0000000000121605
     0.02%  :2415492    python3.10            [.] 0x00000000001215dc
     0.02%  :2415492    python3.10            [.] 0x00000000001215f7
     0.02%  :2415330    python3.10            [.] 0x000000000012161a
     0.02%  python3.10  python3.10            [.] 0x0000000000156650
     0.02%  :2415087    python3.10            [.] 0x0000000000121613
     0.02%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.02%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.02%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.02%  :2415304    python3.10            [.] 0x00000000001215a3
     0.01%  :2415304    python3.10            [.] 0x0000000000121616
     0.01%  :2415157    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  python3.10            [.] 0x0000000000137a64
     0.01%  :2415207    python3.10            [.] 0x0000000000121635
     0.01%  python3.10  python3.10            [.] 0x000000000015b546
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0975
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.01%  :2415087    python3.10            [.] 0x000000000012159b
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath.part.0
     0.01%  python3.10  [kernel.kallsyms]     [k] __get_user_nocheck_4
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.01%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.01%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_first
     0.01%  python3.10  python3.10            [.] PyObject_SetAttr
     0.01%  python3.10  python3.10            [.] 0x0000000000137a60
     0.01%  python3.10  python3.10            [.] 0x0000000000143407
     0.01%  python3.10  python3.10            [.] 0x000000000015bb20
     0.01%  python3.10  python3.10            [.] 0x000000000015e10f
     0.01%  python3.10  python3.10            [.] 0x0000000000174090
     0.01%  python3.10  python3.10            [.] 0x00000000001740b3
     0.01%  python3.10  python3.10            [.] 0x00000000001740be
     0.01%  python3.10  python3.10            [.] 0x000000000017958b
     0.01%  python3.10  python3.10            [.] 0x0000000000179592
     0.01%  python3.10  python3.10            [.] 0x000000000018d155
     0.01%  python3.10  python3.10            [.] 0x000000000018d1dd
     0.01%  python3.10  python3.10            [.] 0x000000000018d740
     0.01%  python3.10  python3.10            [.] 0x000000000018d960
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] unlink_anon_vmas
     0.01%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] xfd_validate_state
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.01%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :2415468    python3.10            [.] 0x0000000000121730
     0.01%  python3.10  python3.10            [.] 0x000000000018d066
     0.01%  :2415427    python3.10            [.] 0x0000000000121635
     0.01%  :2415157    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10            [.] 0x000000000015b541
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.01%  :2415207    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  libc.so.6             [.] __vstrfmon_l_internal
     0.01%  :2415157    python3.10            [.] 0x0000000000121635
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  python3.10            [.] _PyUnicodeWriter_Init
     0.01%  python3.10  [kernel.kallsyms]     [k] apparmor_file_permission
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0947
     0.01%  python3.10  python3.10            [.] 0x00000000002b0f80
     0.01%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.01%  :2415468    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  :2415250    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  python3.10            [.] 0x000000000018d599
     0.01%  :2415157    python3.10            [.] 0x0000000000121679
     0.01%  python3.10  python3.10            [.] 0x000000000017c386
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  :2415250    python3.10            [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0a07
     0.01%  python3.10  libcrypto.so.3        [.] OPENSSL_cleanse
     0.01%  python3.10  libcrypto.so.3        [.] 0x00000000003074fb
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  python3.10            [.] 0x000000000015f004
     0.01%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.01%  python3.10  python3.10            [.] 0x000000000018d077
     0.01%  python3.10  python3.10            [.] 0x000000000018d5a1
     0.01%  python3.10  python3.10            [.] 0x00000000001d48d6
     0.01%  python3.10  python3.10            [.] 0x000000000020bec2
     0.01%  python3.10  python3.10            [.] 0x0000000000293f6c
     0.01%  python3.10  python3.10            [.] 0x00000000002942bc
     0.01%  python3.10  python3.10            [.] 0x0000000000294e99
     0.01%  python3.10  python3.10            [.] 0x0000000000294f0d
     0.01%  :2415492    python3.10            [.] 0x000000000012160f
     0.01%  python3.10  python3.10            [.] PyMem_Realloc
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  :2415157    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.01%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.01%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.01%  python3.10  python3.10            [.] PyLong_FromString
     0.01%  python3.10  python3.10            [.] PyUnicode_New
     0.01%  python3.10  python3.10            [.] 0x0000000000122820
     0.01%  python3.10  python3.10            [.] 0x000000000012e07f
     0.01%  python3.10  python3.10            [.] 0x000000000015b519
     0.01%  python3.10  python3.10            [.] 0x000000000015f020
     0.01%  python3.10  python3.10            [.] 0x000000000016a316
     0.01%  python3.10  python3.10            [.] 0x000000000018c0e4
     0.01%  python3.10  python3.10            [.] 0x000000000018d169
     0.01%  python3.10  python3.10            [.] 0x000000000018d280
     0.01%  python3.10  python3.10            [.] 0x000000000018d57a
     0.01%  python3.10  python3.10            [.] 0x0000000000206a20
     0.01%  python3.10  python3.10            [.] 0x000000000020beb0
     0.01%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.01%  python3.10  python3.10            [.] 0x000000000015af75
     0.01%  python3.10  python3.10            [.] 0x000000000015c612
     0.01%  python3.10  python3.10            [.] 0x000000000015efe1
     0.01%  python3.10  python3.10            [.] 0x000000000017c3a6
     0.01%  python3.10  python3.10            [.] 0x000000000017c3e7
     0.01%  python3.10  python3.10            [.] 0x00000000001d48e1
     0.01%  python3.10  python3.10            [.] 0x00000000001d4929
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.01%  python3.10  python3.10            [.] 0x000000000020bea0
     0.01%  :2415363    python3.10            [.] 0x000000000012159b
     0.01%  :2415157    python3.10            [.] 0x00000000001215ab
     0.01%  :2415492    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  python3.10            [.] 0x000000000017f87a
     0.01%  :2415157    python3.10            [.] 0x0000000000121596
     0.01%  :2415250    python3.10            [.] 0x000000000012159b
     0.01%  python3.10  python3.10            [.] 0x000000000018d25c
     0.01%  :2415492    python3.10            [.] 0x00000000001215b2
     0.01%  :2415492    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  libc.so.6             [.] re_compile_internal
     0.01%  python3.10  python3.10            [.] 0x000000000012d08b
     0.01%  python3.10  python3.10            [.] 0x0000000000137bbf
     0.01%  python3.10  python3.10            [.] 0x000000000015b557
     0.01%  python3.10  python3.10            [.] 0x00000000001740ab
     0.01%  python3.10  python3.10            [.] 0x000000000018d165
     0.01%  python3.10  python3.10            [.] 0x00000000002773a0
     0.01%  python3.10  python3.10            [.] 0x0000000000295394
     0.01%  python3.10  python3.10            [.] 0x00000000002cfedf
     0.01%  python3.10  python3.10            [.] 0x0000000000188e95
     0.01%  :2415230    python3.10            [.] 0x0000000000121590
     0.01%  :2415330    python3.10            [.] 0x0000000000121679
     0.01%  :2415230    python3.10            [.] 0x000000000012159d
     0.01%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.01%  :2415087    python3.10            [.] 0x0000000000121676
     0.01%  :2415036    python3.10            [.] 0x0000000000121623
     0.01%  :2415397    python3.10            [.] 0x00000000001215cb
     0.01%  :2415087    python3.10            [.] 0x0000000000121679
     0.01%  :2415087    python3.10            [.] 0x0000000000121635
     0.01%  :2415036    python3.10            [.] 0x00000000001215f2
     0.01%  :2415330    python3.10            [.] 0x0000000000121590
     0.01%  :2415036    python3.10            [.] 0x000000000012159d
     0.01%  :2415330    python3.10            [.] 0x0000000000121596
     0.01%  :2415087    python3.10            [.] 0x00000000001215e9
     0.01%  :2415304    python3.10            [.] 0x0000000000121679
     0.01%  :2415492    python3.10            [.] 0x000000000012160b
     0.01%  :2415087    python3.10            [.] 0x0000000000121605
     0.01%  :2415330    python3.10            [.] 0x000000000012160f
     0.01%  python3.10  python3.10            [.] 0x000000000015f00b
     0.01%  :2415363    python3.10            [.] 0x0000000000121596
     0.01%  :2415087    python3.10            [.] 0x0000000000121590
     0.01%  :2415250    python3.10            [.] 0x0000000000121628
     0.01%  :2415397    python3.10            [.] 0x00000000001215dc
     0.01%  :2415002    python3.10            [.] 0x0000000000121605
     0.01%  :2415304    python3.10            [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]     [k] update_group_capacity
     0.01%  python3.10  python3.10            [.] PyObject_GetAttr
     0.01%  :2415157    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.01%  :2415363    python3.10            [.] 0x0000000000121737
     0.01%  :2415304    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :2415492    python3.10            [.] 0x0000000000121679
     0.01%  :2415304    python3.10            [.] 0x00000000001215dc
     0.01%  :2415304    python3.10            [.] 0x00000000001215a7
     0.01%  :2415002    python3.10            [.] 0x000000000012161a
     0.01%  :2415230    python3.10            [.] 0x0000000000121635
     0.01%  :2415363    python3.10            [.] 0x00000000001215e5
     0.01%  :2415304    python3.10            [.] 0x0000000000121628
     0.01%  :2415087    python3.10            [.] 0x0000000000121638
     0.01%  :2415304    python3.10            [.] 0x00000000001215d8
     0.01%  :2415230    python3.10            [.] 0x0000000000121605
     0.01%  :2415363    python3.10            [.] 0x0000000000121590
     0.01%  :2415250    [kernel.kallsyms]     [k] sync_regs
     0.01%  :2415036    python3.10            [.] 0x000000000012160f
     0.01%  :2415157    python3.10            [.] 0x0000000000121730
     0.01%  :2415250    python3.10            [.] 0x00000000001215c4
     0.01%  :2415363    python3.10            [.] 0x00000000001215c0
     0.01%  :2415036    python3.10            [.] 0x0000000000121676
     0.01%  :2415207    python3.10            [.] 0x00000000001215dc
     0.01%  :2415397    python3.10            [.] 0x0000000000121590
     0.01%  :2415304    python3.10            [.] 0x00000000001215f7
     0.01%  :2415207    python3.10            [.] 0x00000000001215a2
     0.01%  :2415330    python3.10            [.] 0x00000000001215c4
     0.01%  :2415397    python3.10            [.] 0x0000000000121628
     0.01%  :2415363    python3.10            [.] 0x00000000001215f7
     0.01%  :2415250    python3.10            [.] 0x0000000000121638
     0.01%  :2415363    python3.10            [.] 0x000000000012160f
     0.01%  :2415397    python3.10            [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]     [k] schedule
     0.01%  :2415363    python3.10            [.] 0x0000000000121616
     0.01%  :2415157    python3.10            [.] 0x000000000012159d
     0.01%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.01%  :2415230    python3.10            [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  :2415002    python3.10            [.] 0x0000000000121623
     0.01%  :2415207    python3.10            [.] 0x00000000001215a0
     0.01%  :2415304    python3.10            [.] 0x0000000000121596
     0.01%  :2415207    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  :2415427    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  :2415230    python3.10            [.] 0x00000000001215e5
     0.01%  python3.10  python3.10            [.] _PyLong_New
     0.01%  python3.10  libc.so.6             [.] re_search_internal
     0.01%  :2415207    python3.10            [.] 0x000000000012159b
     0.01%  python3.10  [kernel.kallsyms]     [k] pgd_none
     0.01%  :2415250    python3.10            [.] 0x0000000000121679
     0.01%  :2415207    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  :2415207    python3.10            [.] 0x000000000012167d
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  :2415330    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]     [k] free_pcppages_bulk
     0.01%  :2415207    python3.10            [.] 0x0000000000121737
     0.01%  :2415397    python3.10            [.] 0x00000000001215a6
     0.01%  :2415207    python3.10            [.] 0x000000000012167b
     0.01%  :2415230    python3.10            [.] 0x0000000000121596
     0.01%  :2415397    python3.10            [.] 0x0000000000121635
     0.01%  :2415207    [kernel.kallsyms]     [k] __bitmap_and
     0.01%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.01%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.01%  :2415427    python3.10            [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_signals
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]     [k] lock_page_lruvec_irqsave
     0.01%  python3.10  python3.10            [.] 0x000000000028e0c0
     0.01%  python3.10  libc.so.6             [.] round_and_return
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  :2415002    python3.10            [.] 0x00000000001215a3
     0.01%  python3.10  python3.10            [.] 0x000000000015ffeb
     0.01%  :2415397    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.01%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] can_migrate_task
     0.01%  python3.10  [kernel.kallsyms]     [k] task_tick_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] insert_work
     0.01%  python3.10  [kernel.kallsyms]     [k] __rb_erase_color
     0.01%  :2415468    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]     [k] __anon_vma_interval_tree_remove
     0.01%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.01%  :2415468    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]     [k] do_wp_page
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  [vdso]                [.] 0x00000000000007f7
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a112a
     0.01%  python3.10  python3.10            [.] 0x000000000015ef7f
