# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1219609212
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.19%  python3.10  python3.10                                [.] 0x000000000015b506
     0.19%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.18%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.18%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.18%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.17%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.17%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.17%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.17%  python3.10  python3.10                                [.] 0x000000000018d060
     0.17%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.17%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.17%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.17%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.17%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.16%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.16%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.16%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.16%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.16%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.16%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.16%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.16%  python3.10  python3.10                                [.] PyMem_Realloc
     0.16%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.15%  python3.10  libc.so.6                                 [.] 0x0000000000198ac0
     0.15%  python3.10  python3.10                                [.] 0x0000000000179592
     0.15%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.15%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.15%  python3.10  python3.10                                [.] 0x00000000001d48dd
     0.15%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.15%  python3.10  python3.10                                [.] 0x0000000000122877
     0.15%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.15%  python3.10  python3.10                                [.] 0x0000000000173315
     0.15%  python3.10  python3.10                                [.] PyObject_GetItem
     0.15%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.15%  python3.10  python3.10                                [.] 0x0000000000122901
     0.14%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.14%  python3.10  python3.10                                [.] PyObject_Format
     0.14%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.14%  python3.10  [kernel.kallsyms]                         [k] enqueue_timer
     0.14%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.14%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.14%  python3.10  python3.10                                [.] 0x000000000015b541
     0.14%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.14%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.14%  python3.10  python3.10                                [.] 0x000000000018d753
     0.14%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.14%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.14%  python3.10  python3.10                                [.] 0x000000000018c0b7
     0.13%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.13%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.13%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.13%  python3.10  python3.10                                [.] 0x000000000017c3f8
     0.13%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.13%  python3.10  python3.10                                [.] 0x000000000024380b
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.13%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.13%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.13%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.13%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.13%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.13%  python3.10  python3.10                                [.] PyUnicode_New
     0.13%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.13%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.13%  python3.10  python3.10                                [.] 0x000000000018c028
     0.12%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.12%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.12%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.12%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.12%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.12%  python3.10  python3.10                                [.] 0x0000000000152321
     0.12%  python3.10  python3.10                                [.] 0x000000000017958b
     0.12%  python3.10  python3.10                                [.] 0x0000000000243810
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.12%  python3.10  python3.10                                [.] 0x000000000018d077
     0.11%  python3.10  [kernel.kallsyms]                         [k] __tcp_select_window
     0.11%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.11%  python3.10  python3.10                                [.] 0x0000000000206c74
     0.11%  python3.10  python3.10                                [.] PyMem_Free
     0.11%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.11%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.11%  python3.10  python3.10                                [.] 0x000000000018bfa0
     0.11%  python3.10  python3.10                                [.] 0x000000000018d616
     0.11%  python3.10  python3.10                                [.] 0x000000000018c039
     0.11%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.11%  python3.10  python3.10                                [.] 0x000000000012289b
     0.11%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.11%  python3.10  python3.10                                [.] 0x00000000001894ba
     0.11%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.11%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.11%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.11%  python3.10  libcrypto.so.3                            [.] 0x0000000000308220
     0.11%  python3.10  python3.10                                [.] 0x000000000017c5f0
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.11%  python3.10  python3.10                                [.] PyNumber_Xor
     0.10%  python3.10  python3.10                                [.] 0x00000000002eaa00
     0.10%  python3.10  python3.10                                [.] 0x000000000020bea8
     0.10%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.10%  python3.10  python3.10                                [.] 0x0000000000122906
     0.10%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.10%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.10%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.10%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.10%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.10%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.10%  python3.10  python3.10                                [.] 0x000000000018c072
     0.10%  python3.10  python3.10                                [.] 0x000000000017c403
     0.10%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.10%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.10%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.10%  python3.10  python3.10                                [.] 0x000000000011b315
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.10%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.10%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.10%  python3.10  libcrypto.so.3                            [.] SHA256_Init
     0.10%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.10%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.10%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.10%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sendmsg
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000307371
     0.09%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.09%  python3.10  python3.10                                [.] 0x00000000001d48fe
     0.09%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.09%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.09%  python3.10  python3.10                                [.] 0x000000000018d757
     0.09%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.09%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.09%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.09%  python3.10  python3.10                                [.] 0x000000000018d155
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.09%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.09%  python3.10  python3.10                                [.] PyObject_CheckBuffer
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.09%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.09%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.09%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.09%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.09%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.09%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.09%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.09%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.09%  python3.10  libc.so.6                                 [.] 0x0000000000199eee
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e09
     0.08%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.08%  python3.10  python3.10                                [.] 0x000000000012161a
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.08%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef74
     0.08%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.08%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.08%  python3.10  python3.10                                [.] 0x000000000012809b
     0.08%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.08%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.08%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.08%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.08%  python3.10  python3.10                                [.] 0x000000000017f965
     0.08%  python3.10  python3.10                                [.] 0x000000000015b520
     0.08%  python3.10  python3.10                                [.] 0x0000000000295035
     0.08%  python3.10  python3.10                                [.] 0x0000000000243819
     0.08%  python3.10  python3.10                                [.] 0x0000000000293d4b
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.08%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.08%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.08%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.08%  python3.10  python3.10                                [.] 0x0000000000133970
     0.08%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.08%  python3.10  python3.10                                [.] 0x00000000001b0607
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.08%  python3.10  python3.10                                [.] _PyLong_FormatWriter
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a80
     0.08%  python3.10  python3.10                                [.] PyTuple_New
     0.08%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.08%  python3.10  python3.10                                [.] 0x00000000000cfa59
     0.08%  python3.10  python3.10                                [.] PyList_New
     0.08%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.07%  python3.10  python3.10                                [.] 0x000000000018d74c
     0.07%  python3.10  python3.10                                [.] 0x00000000001280bc
     0.07%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.07%  python3.10  python3.10                                [.] PySlice_New
     0.07%  python3.10  python3.10                                [.] 0x0000000000188eea
     0.07%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.07%  python3.10  libc.so.6                                 [.] parse_expression
     0.07%  python3.10  python3.10                                [.] 0x0000000000070990
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a73
     0.07%  python3.10  python3.10                                [.] 0x0000000000122b05
     0.07%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.07%  python3.10  python3.10                                [.] 0x0000000000140b14
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.07%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.07%  python3.10  python3.10                                [.] 0x000000000018d227
     0.07%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.07%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.07%  python3.10  python3.10                                [.] 0x000000000017a866
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a84
     0.07%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.07%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.07%  python3.10  python3.10                                [.] 0x000000000006f214
     0.07%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.07%  python3.10  [kernel.kallsyms]                         [k] __get_user_4
     0.07%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.07%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.07%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.07%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.07%  python3.10  python3.10                                [.] 0x000000000018c045
     0.07%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf89
     0.07%  python3.10  python3.10                                [.] 0x000000000015b534
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b7b
     0.07%  python3.10  python3.10                                [.] 0x0000000000179d06
     0.07%  python3.10  python3.10                                [.] 0x00000000001d3c67
     0.07%  python3.10  python3.10                                [.] 0x00000000002b39e2
     0.07%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307bec
     0.07%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006760
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.07%  python3.10  [kernel.kallsyms]                         [k] dst_release
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000017d81f
     0.07%  python3.10  python3.10                                [.] 0x000000000011d505
     0.07%  python3.10  python3.10                                [.] 0x0000000000293f7e
     0.06%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.06%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.06%  python3.10  python3.10                                [.] _PyNumber_Index
     0.06%  python3.10  python3.10                                [.] 0x0000000000137bfb
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.06%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.06%  python3.10  python3.10                                [.] 0x000000000011d50d
     0.06%  python3.10  python3.10                                [.] 0x000000000018d288
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a0947
     0.06%  python3.10  python3.10                                [.] 0x000000000018c020
     0.06%  python3.10  python3.10                                [.] 0x000000000018c096
     0.06%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_free
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a09a2
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_csum_hwoffload_help
     0.06%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_clone_tx_timestamp
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000030725a
     0.06%  python3.10  python3.10                                [.] 0x000000000018d977
     0.06%  python3.10  python3.10                                [.] 0x000000000013fd0e
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000017d73f
     0.06%  python3.10  python3.10                                [.] 0x000000000018c0c4
     0.06%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.06%  python3.10  python3.10                                [.] 0x000000000018d11a
     0.06%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.06%  python3.10  python3.10                                [.] PyBytes_FromStringAndSize
     0.06%  python3.10  python3.10                                [.] PyNumber_ToBase
     0.06%  python3.10  python3.10                                [.] 0x0000000000293d40
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000199e78
     0.06%  python3.10  python3.10                                [.] PyObject_GetIter
     0.06%  python3.10  python3.10                                [.] PyUnicode_Substring
     0.06%  python3.10  python3.10                                [.] 0x0000000000122884
     0.06%  python3.10  python3.10                                [.] 0x000000000015f02a
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e47
     0.06%  python3.10  python3.10                                [.] 0x000000000011b311
     0.06%  python3.10  python3.10                                [.] 0x000000000018bfce
     0.06%  python3.10  python3.10                                [.] 0x000000000018d13b
     0.06%  python3.10  python3.10                                [.] 0x0000000000143407
     0.06%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.06%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.06%  python3.10  python3.10                                [.] 0x00000000002b7734
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000199ce4
     0.06%  python3.10  [kernel.kallsyms]                         [k] __kfree_skb
     0.06%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.06%  python3.10  python3.10                                [.] 0x00000000001312a9
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_event_new_data_sent
     0.06%  python3.10  python3.10                                [.] 0x00000000001433b7
     0.06%  python3.10  python3.10                                [.] 0x0000000000294f10
     0.06%  python3.10  python3.10                                [.] 0x00000000001406e6
     0.06%  python3.10  python3.10                                [.] 0x0000000000150836
     0.06%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.06%  python3.10  python3.10                                [.] 0x0000000000179530
     0.05%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.05%  python3.10  python3.10                                [.] 0x000000000017f864
     0.05%  python3.10  python3.10                                [.] 0x0000000000179564
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0b0a
     0.05%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003080f9
     0.05%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.05%  python3.10  python3.10                                [.] 0x000000000012292b
     0.05%  python3.10  python3.10                                [.] 0x0000000000178cf3
     0.05%  python3.10  python3.10                                [.] 0x000000000015b568
     0.05%  python3.10  python3.10                                [.] 0x000000000015b504
     0.05%  python3.10  python3.10                                [.] 0x000000000012260f
     0.05%  python3.10  python3.10                                [.] 0x00000000001795ae
     0.05%  python3.10  python3.10                                [.] 0x000000000017bfcd
     0.05%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.05%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.05%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.05%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.05%  python3.10  python3.10                                [.] 0x000000000027760a
     0.05%  python3.10  [kernel.kallsyms]                         [k] sock_recvmsg
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_send_check
     0.05%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.05%  python3.10  [kernel.kallsyms]                         [k] inet_send_prepare
     0.05%  python3.10  python3.10                                [.] 0x000000000018d165
     0.05%  python3.10  python3.10                                [.] 0x00000000001f6073
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003083c9
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4916
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307888
     0.05%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.05%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.05%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000030803f
     0.05%  python3.10  python3.10                                [.] 0x0000000000133a67
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.05%  python3.10  python3.10                                [.] 0x0000000000151de2
     0.05%  python3.10  python3.10                                [.] 0x000000000006f150
     0.05%  python3.10  python3.10                                [.] 0x000000000011e8d7
     0.05%  python3.10  python3.10                                [.] 0x0000000000121653
     0.05%  python3.10  python3.10                                [.] 0x000000000023ec62
     0.05%  python3.10  python3.10                                [.] PySlice_Unpack
     0.05%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.05%  python3.10  python3.10                                [.] 0x000000000018c055
     0.05%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.05%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.05%  python3.10  python3.10                                [.] 0x00000000002b3a93
     0.05%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.05%  python3.10  python3.10                                [.] 0x00000000001795bb
     0.05%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.05%  python3.10  python3.10                                [.] 0x0000000000121623
     0.05%  python3.10  python3.10                                [.] 0x00000000002d04b4
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000030787a
     0.05%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.05%  python3.10  python3.10                                [.] 0x000000000029500c
     0.05%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.05%  python3.10  [kernel.kallsyms]                         [k] validate_xmit_vlan
     0.05%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.05%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.05%  python3.10  python3.10                                [.] 0x000000000017f87e
     0.05%  python3.10  python3.10                                [.] 0x0000000000133a6c
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307868
     0.05%  python3.10  libc.so.6                                 [.] 0x000000000019d985
     0.05%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.05%  python3.10  python3.10                                [.] 0x000000000018d637
