# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 1301102491
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.17%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.17%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.17%  python3.10  python3.10                                [.] PyUnicode_New
     0.16%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.16%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.16%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.16%  python3.10  python3.10                                [.] 0x000000000015b506
     0.16%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.16%  python3.10  python3.10                                [.] 0x000000000018d151
     0.16%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.16%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.15%  python3.10  python3.10                                [.] 0x000000000017f965
     0.15%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.15%  python3.10  python3.10                                [.] 0x0000000000122870
     0.15%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.15%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.15%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.15%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.15%  python3.10  python3.10                                [.] PyMem_Realloc
     0.15%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.15%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.15%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.15%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.15%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.14%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.14%  python3.10  python3.10                                [.] _PyObject_New
     0.14%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.14%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.14%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.14%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.14%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.13%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.13%  python3.10  python3.10                                [.] 0x0000000000122906
     0.13%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.13%  python3.10  python3.10                                [.] 0x000000000018d077
     0.13%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.13%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.13%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.13%  python3.10  python3.10                                [.] 0x000000000018c028
     0.13%  python3.10  python3.10                                [.] 0x00000000001732ca
     0.13%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.12%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.12%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.12%  python3.10  python3.10                                [.] 0x0000000000122901
     0.12%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.12%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.12%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.12%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.12%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.12%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.12%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.12%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.12%  python3.10  python3.10                                [.] 0x000000000012809b
     0.12%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.11%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.11%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.11%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.11%  python3.10  python3.10                                [.] 0x000000000018d960
     0.11%  python3.10  python3.10                                [.] 0x000000000015effa
     0.11%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.11%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.11%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.11%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.11%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.11%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.11%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.11%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.11%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.11%  python3.10  [kernel.kallsyms]                         [k] __sock_wfree
     0.11%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.11%  python3.10  python3.10                                [.] 0x000000000012282a
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.11%  python3.10  python3.10                                [.] PyObject_Format
     0.10%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.10%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.10%  python3.10  python3.10                                [.] 0x0000000000206970
     0.10%  python3.10  python3.10                                [.] 0x000000000018d753
     0.10%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.10%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.10%  python3.10  python3.10                                [.] 0x000000000020becb
     0.10%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.10%  python3.10  python3.10                                [.] 0x00000000001894ba
     0.10%  python3.10  python3.10                                [.] 0x00000000001228da
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.10%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.10%  python3.10  [kernel.kallsyms]                         [k] skb_page_frag_refill
     0.10%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.10%  python3.10  python3.10                                [.] 0x000000000015b541
     0.10%  python3.10  python3.10                                [.] 0x00000000001522e0
     0.10%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.10%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.10%  python3.10  python3.10                                [.] 0x000000000018d757
     0.10%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.10%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.10%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.10%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.10%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.10%  python3.10  python3.10                                [.] 0x000000000015e0ba
     0.10%  python3.10  python3.10                                [.] 0x0000000000293dc6
     0.10%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.10%  python3.10  python3.10                                [.] _PyLong_New
     0.10%  python3.10  python3.10                                [.] PyObject_GetItem
     0.09%  python3.10  python3.10                                [.] 0x000000000018d585
     0.09%  python3.10  python3.10                                [.] 0x00000000001f6073
     0.09%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.09%  python3.10  libcrypto.so.3                            [.] 0x000000000030788f
     0.09%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.09%  python3.10  python3.10                                [.] 0x00000000001894c3
     0.09%  python3.10  python3.10                                [.] 0x0000000000206b4e
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a6b
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_established_options
     0.09%  python3.10  python3.10                                [.] 0x000000000018d96b
     0.09%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.09%  python3.10  python3.10                                [.] 0x000000000015b50b
     0.09%  python3.10  python3.10                                [.] 0x000000000025b530
     0.09%  python3.10  python3.10                                [.] 0x00000000002b69c0
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000308188
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.09%  python3.10  python3.10                                [.] 0x0000000000121605
     0.09%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.09%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.09%  python3.10  python3.10                                [.] 0x0000000000277448
     0.09%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.09%  python3.10  python3.10                                [.] 0x000000000012262d
     0.09%  python3.10  python3.10                                [.] 0x000000000018d510
     0.09%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.09%  python3.10  python3.10                                [.] PyNumber_ToBase
     0.09%  python3.10  python3.10                                [.] 0x0000000000206969
     0.09%  python3.10  python3.10                                [.] 0x0000000000128097
     0.09%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.09%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.09%  python3.10  python3.10                                [.] 0x000000000015e060
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.09%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.08%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.08%  python3.10  libcrypto.so.3                            [.] OPENSSL_init_crypto
     0.08%  python3.10  python3.10                                [.] 0x000000000018d5ef
     0.08%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.08%  python3.10  python3.10                                [.] 0x0000000000122877
     0.08%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.08%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003070b2
     0.08%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.08%  python3.10  python3.10                                [.] 0x000000000018d596
     0.08%  python3.10  python3.10                                [.] 0x000000000018d534
     0.08%  python3.10  libc.so.6                                 [.] __res_context_send
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.08%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006760
     0.08%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.08%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.08%  python3.10  [kernel.kallsyms]                         [k] wait_woken
     0.08%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.08%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307600
     0.08%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.08%  python3.10  python3.10                                [.] 0x000000000018d204
     0.08%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.08%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.08%  python3.10  libc.so.6                                 [.] round_and_return
     0.08%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.08%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.08%  python3.10  python3.10                                [.] 0x0000000000189014
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307543
     0.08%  python3.10  python3.10                                [.] 0x000000000020beea
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.08%  python3.10  python3.10                                [.] 0x0000000000179564
     0.08%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.08%  python3.10  python3.10                                [.] 0x000000000020bf48
     0.08%  python3.10  python3.10                                [.] 0x000000000029e8ee
     0.08%  python3.10  python3.10                                [.] 0x0000000000150918
     0.08%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.07%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.07%  python3.10  python3.10                                [.] 0x00000000001b6232
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.07%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.07%  python3.10  libc.so.6                                 [.] round_and_return
     0.07%  python3.10  python3.10                                [.] 0x0000000000140b23
     0.07%  python3.10  python3.10                                [.] PyMem_Malloc
     0.07%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.07%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.07%  python3.10  python3.10                                [.] 0x0000000000293d52
     0.07%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.07%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.07%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.07%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.07%  python3.10  python3.10                                [.] 0x000000000024380b
     0.07%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.07%  python3.10  libc.so.6                                 [.] parse_expression
     0.07%  python3.10  [kernel.kallsyms]                         [k] rb_first
     0.07%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.07%  python3.10  python3.10                                [.] 0x0000000000121590
     0.07%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.07%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0bf
     0.07%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.07%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.07%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4965
     0.07%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_validate_incoming
     0.07%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.07%  python3.10  python3.10                                [.] 0x000000000015b500
     0.07%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.07%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.07%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.07%  python3.10  python3.10                                [.] 0x000000000017961b
     0.07%  python3.10  python3.10                                [.] 0x00000000001228a8
     0.06%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.06%  python3.10  python3.10                                [.] 0x000000000011e890
     0.06%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.06%  python3.10  python3.10                                [.] 0x000000000018d5f5
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000000a4bdb
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000017d7c0
     0.06%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.06%  python3.10  python3.10                                [.] 0x000000000018d12a
     0.06%  python3.10  python3.10                                [.] 0x00000000001b6195
     0.06%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.06%  python3.10  python3.10                                [.] 0x0000000000188d03
     0.06%  python3.10  python3.10                                [.] 0x0000000000159a10
     0.06%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.06%  python3.10  [kernel.kallsyms]                         [k] timespec64_add_safe
     0.06%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.06%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000000a287c
     0.06%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.06%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.06%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.06%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.06%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.06%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.06%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_free
     0.06%  python3.10  python3.10                                [.] 0x0000000000133a7c
     0.06%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.06%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.06%  python3.10  python3.10                                [.] 0x000000000018d592
     0.06%  python3.10  python3.10                                [.] 0x000000000020689f
     0.06%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.06%  python3.10  python3.10                                [.] 0x0000000000152275
     0.06%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.06%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.06%  python3.10  python3.10                                [.] 0x000000000018bf8d
     0.06%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.06%  python3.10  python3.10                                [.] 0x000000000018d121
     0.06%  python3.10  python3.10                                [.] 0x0000000000178d64
     0.06%  python3.10  python3.10                                [.] 0x0000000000137a68
     0.06%  python3.10  python3.10                                [.] 0x000000000011d558
     0.06%  python3.10  python3.10                                [.] 0x00000000001522e8
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.06%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000303a8a
     0.06%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.06%  python3.10  python3.10                                [.] 0x00000000001a30f1
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_network_protocol
     0.06%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_unlock_bh
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003078c1
     0.06%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.06%  python3.10  python3.10                                [.] 0x000000000017c410
     0.06%  python3.10  python3.10                                [.] 0x000000000020685f
     0.06%  python3.10  python3.10                                [.] 0x000000000017a042
     0.06%  python3.10  python3.10                                [.] 0x00000000001407d1
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.06%  python3.10  python3.10                                [.] PyErr_GivenExceptionMatches
     0.06%  python3.10  python3.10                                [.] 0x0000000000140a95
     0.06%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.06%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307ed0
     0.06%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.06%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.06%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.06%  python3.10  python3.10                                [.] 0x000000000011e94c
     0.06%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.06%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.06%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.06%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.06%  python3.10  python3.10                                [.] 0x000000000006f800
     0.06%  python3.10  python3.10                                [.] 0x000000000017b0fc
     0.06%  python3.10  python3.10                                [.] 0x0000000000206742
     0.06%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199f08
     0.05%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sock_rcv_skb
     0.05%  python3.10  python3.10                                [.] 0x0000000000293d50
     0.05%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.05%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_do_rcv
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000198aea
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3f8
     0.05%  python3.10  python3.10                                [.] 0x00000000001732da
     0.05%  python3.10  python3.10                                [.] 0x000000000018d75d
     0.05%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003072d3
     0.05%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.05%  python3.10  python3.10                                [.] 0x000000000018d555
     0.05%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.05%  python3.10  python3.10                                [.] 0x00000000001d9409
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.05%  python3.10  python3.10                                [.] 0x000000000018d193
     0.05%  python3.10  [kernel.kallsyms]                         [k] security_file_ioctl
     0.05%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.05%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.05%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.05%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_activate
