# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles'
# Event count (approx.): 1932655567
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.08%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.08%  python3.10  [kernel.kallsyms]                         [k] __sys_sendto
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0f2
     0.08%  python3.10  python3.10                                [.] PySlice_Unpack
     0.08%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.08%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.08%  python3.10  python3.10                                [.] 0x000000000018d162
     0.08%  python3.10  python3.10                                [.] 0x000000000012282a
     0.08%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.08%  python3.10  python3.10                                [.] 0x000000000018d585
     0.08%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.08%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.08%  python3.10  python3.10                                [.] 0x000000000023ebc6
     0.08%  python3.10  python3.10                                [.] 0x000000000011e943
     0.08%  python3.10  python3.10                                [.] 0x000000000018d146
     0.08%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.08%  python3.10  python3.10                                [.] 0x000000000018d599
     0.08%  python3.10  python3.10                                [.] 0x0000000000152420
     0.08%  python3.10  python3.10                                [.] 0x0000000000121605
     0.08%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.08%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.08%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.08%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.08%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.07%  python3.10  python3.10                                [.] 0x000000000018d1b7
     0.07%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.07%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.07%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.07%  python3.10  python3.10                                [.] 0x000000000015b541
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.07%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.07%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.07%  python3.10  python3.10                                [.] 0x000000000017954c
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.07%  python3.10  python3.10                                [.] 0x00000000002ec2e5
     0.07%  python3.10  python3.10                                [.] 0x000000000017331c
     0.07%  python3.10  python3.10                                [.] 0x000000000015fa86
     0.07%  python3.10  python3.10                                [.] 0x000000000011b400
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.07%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.07%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.07%  python3.10  python3.10                                [.] PyMem_Realloc
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.07%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.07%  python3.10  [vdso]                                    [.] 0x00000000000006e8
     0.07%  python3.10  python3.10                                [.] 0x000000000011b311
     0.07%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.07%  python3.10  python3.10                                [.] PyTuple_New
     0.07%  python3.10  python3.10                                [.] 0x00000000001598fd
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3e3
     0.07%  python3.10  python3.10                                [.] 0x000000000018947b
     0.07%  python3.10  [kernel.kallsyms]                         [k] add_wait_queue
     0.07%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.07%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.07%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.07%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.07%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.07%  python3.10  python3.10                                [.] 0x00000000001598ea
     0.07%  python3.10  python3.10                                [.] PyMem_Calloc
     0.07%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.07%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.06%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.06%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.06%  python3.10  python3.10                                [.] 0x000000000027ed4a
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003079f1
     0.06%  python3.10  python3.10                                [.] 0x00000000001b0613
     0.06%  python3.10  python3.10                                [.] PyObject_GetItem
     0.06%  python3.10  python3.10                                [.] 0x0000000000122832
     0.06%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.06%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.06%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.06%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.06%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.06%  python3.10  python3.10                                [.] 0x00000000002b77be
     0.06%  python3.10  python3.10                                [.] 0x000000000018d237
     0.06%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.06%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.06%  python3.10  python3.10                                [.] 0x0000000000293e15
     0.06%  python3.10  python3.10                                [.] 0x000000000018d4be
     0.06%  python3.10  python3.10                                [.] 0x0000000000179584
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000199f08
     0.06%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.06%  python3.10  python3.10                                [.] 0x00000000001b66a6
     0.06%  python3.10  python3.10                                [.] 0x000000000011eb4a
     0.06%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.06%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_rearm_rto
     0.06%  python3.10  python3.10                                [.] 0x000000000017953d
     0.06%  python3.10  python3.10                                [.] PyObject_Format
     0.06%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.06%  python3.10  [kernel.kallsyms]                         [k] poll_select_set_timeout
     0.06%  python3.10  [kernel.kallsyms]                         [k] validate_xmit_vlan
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000198ae2
     0.06%  python3.10  python3.10                                [.] 0x000000000017a880
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a099f
     0.06%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.06%  python3.10  libc.so.6                                 [.] round_and_return
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.06%  python3.10  python3.10                                [.] 0x0000000000122930
     0.06%  python3.10  python3.10                                [.] 0x000000000015b564
     0.06%  python3.10  python3.10                                [.] _Py_Dealloc
     0.05%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.05%  python3.10  python3.10                                [.] 0x000000000018d96b
     0.05%  python3.10  [kernel.kallsyms]                         [k] qdisc_pkt_len_init
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000030830f
     0.05%  python3.10  python3.10                                [.] 0x0000000000188d59
     0.05%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.05%  python3.10  python3.10                                [.] 0x000000000015229a
     0.05%  python3.10  python3.10                                [.] 0x0000000000206974
     0.05%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.05%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0ab
     0.05%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.05%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.05%  python3.10  python3.10                                [.] 0x0000000000121740
     0.05%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.05%  python3.10  python3.10                                [.] 0x0000000000121628
     0.05%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.05%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.05%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.05%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.05%  python3.10  python3.10                                [.] 0x000000000015c5fe
     0.05%  python3.10  python3.10                                [.] 0x0000000000188eb7
     0.05%  python3.10  python3.10                                [.] 0x000000000027739e
     0.05%  python3.10  python3.10                                [.] 0x00000000000cfa53
     0.05%  python3.10  python3.10                                [.] 0x0000000000133932
     0.05%  python3.10  python3.10                                [.] 0x0000000000293e58
     0.05%  python3.10  python3.10                                [.] 0x000000000015f014
     0.05%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.05%  python3.10  python3.10                                [.] 0x000000000012e754
     0.05%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.05%  python3.10  python3.10                                [.] 0x0000000000179570
     0.05%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.05%  python3.10  python3.10                                [.] _PyObject_New
     0.05%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.05%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.05%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.05%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.05%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.05%  python3.10  python3.10                                [.] 0x0000000000167e50
     0.05%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.05%  python3.10  python3.10                                [.] 0x00000000000b643e
     0.05%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.05%  python3.10  python3.10                                [.] 0x0000000000174fb0
     0.05%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.05%  python3.10  python3.10                                [.] 0x0000000000189014
     0.05%  python3.10  python3.10                                [.] 0x00000000001215c4
     0.05%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.05%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.05%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307371
     0.05%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.05%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.05%  python3.10  python3.10                                [.] 0x00000000001433b3
     0.05%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.05%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.05%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.05%  python3.10  python3.10                                [.] 0x00000000001732ca
     0.05%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.05%  python3.10  python3.10                                [.] 0x0000000000295047
     0.05%  python3.10  python3.10                                [.] 0x000000000018d066
     0.05%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal_ex
     0.05%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.05%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.05%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.05%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.05%  python3.10  python3.10                                [.] 0x00000000001215a3
     0.05%  python3.10  python3.10                                [.] 0x000000000018d21a
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307452
     0.05%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.05%  python3.10  python3.10                                [.] 0x0000000000296faa
     0.05%  python3.10  python3.10                                [.] 0x000000000017c393
     0.05%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.05%  python3.10  python3.10                                [.] 0x00000000001523b8
     0.05%  python3.10  python3.10                                [.] 0x000000000017b0fc
     0.05%  python3.10  python3.10                                [.] PyErr_SetString
     0.05%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.05%  python3.10  python3.10                                [.] 0x000000000018d604
     0.05%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.05%  python3.10  python3.10                                [.] 0x000000000015b537
     0.05%  python3.10  python3.10                                [.] 0x000000000017c651
     0.05%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.05%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
