# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1949014847
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.02%  python3.10  python3.10         [.] 0x0000000000151e66
     0.02%  python3.10  python3.10         [.] 0x0000000000167584
     0.02%  python3.10  python3.10         [.] 0x0000000000174090
     0.02%  python3.10  [kernel.kallsyms]  [k] file_free_rcu
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.02%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.02%  python3.10  python3.10         [.] 0x000000000028dd39
     0.02%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.02%  python3.10  python3.10         [.] 0x00000000000700d4
     0.02%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.02%  python3.10  python3.10         [.] 0x000000000018d5ef
     0.02%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.02%  python3.10  [kernel.kallsyms]  [k] __alloc_pages
     0.02%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.02%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_output_begin
     0.02%  python3.10  [kernel.kallsyms]  [k] queued_spin_unlock
     0.02%  python3.10  [kernel.kallsyms]  [k] sched_cgroup_fork
     0.02%  python3.10  [kernel.kallsyms]  [k] task_scan_max
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.02%  python3.10  libc.so.6          [.] 0x000000000019d300
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a11e0
     0.02%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.02%  python3.10  [kernel.kallsyms]  [k] clear_page_erms
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait_setup
     0.02%  python3.10  libc.so.6          [.] 0x000000000019d981
     0.02%  python3.10  python3.10         [.] 0x000000000015f004
     0.02%  python3.10  python3.10         [.] 0x00000000001b05f1
     0.02%  python3.10  python3.10         [.] 0x0000000000151d80
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.02%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.02%  python3.10  python3.10         [.] 0x00000000001433a9
     0.02%  python3.10  python3.10         [.] _PyLong_New
     0.02%  python3.10  python3.10         [.] 0x0000000000129cc0
     0.02%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.02%  python3.10  python3.10         [.] 0x0000000000151e6b
     0.02%  python3.10  python3.10         [.] 0x000000000018d75d
     0.02%  python3.10  python3.10         [.] 0x000000000012d6d7
     0.02%  python3.10  python3.10         [.] PyObject_Call
     0.02%  python3.10  [kernel.kallsyms]  [k] sched_core_fork
     0.02%  python3.10  python3.10         [.] 0x000000000012d6e3
     0.02%  python3.10  python3.10         [.] 0x0000000000137a66
     0.02%  python3.10  [kernel.kallsyms]  [k] kfree
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_pmu_filter_match
     0.02%  python3.10  python3.10         [.] 0x000000000015d1a5
     0.02%  python3.10  python3.10         [.] 0x000000000018d274
     0.02%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.02%  python3.10  python3.10         [.] 0x00000000001795d6
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.01%  python3.10  python3.10         [.] 0x00000000001522f3
     0.01%  python3.10  python3.10         [.] 0x00000000001732c0
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_page_range
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [vdso]             [.] __vdso_clock_gettime
     0.00%  python3.10  libc.so.6          [.] 0x0000000000028370
     0.00%  python3.10  [kernel.kallsyms]  [k] gup_pgd_range
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_reschedule_ipi
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] try_grab_compound_head
     0.00%  python3.10  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] sync_mm_rss
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  libc.so.6          [.] __strncmp_ssse3
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10         [.] 0x00000000002d0743
     0.00%  python3.10  [kernel.kallsyms]  [k] put_cpu_partial
     0.00%  python3.10  python3.10         [.] 0x0000000000137a60
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  python3.10         [.] 0x0000000000172c1e
     0.00%  python3.10  [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09cb
     0.00%  python3.10  [kernel.kallsyms]  [k] load_balance
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  python3.10         [.] 0x0000000000121628
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  python3.10         [.] 0x000000000018d608
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_first_bit
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.00%  python3.10  python3.10         [.] 0x000000000011b3c3
     0.00%  python3.10  python3.10         [.] 0x000000000027da80


# Samples: 5K of event 'instructions'
# Event count (approx.): 2435939899
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    77.27%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     3.61%  python3.10  python3.10            [.] 0x000000000012161a
     1.94%  python3.10  python3.10            [.] 0x0000000000121676
     1.56%  python3.10  python3.10            [.] 0x0000000000121679
     1.11%  python3.10  python3.10            [.] 0x00000000001215f7
     1.06%  python3.10  python3.10            [.] 0x0000000000121730
     1.03%  python3.10  python3.10            [.] 0x0000000000121737
     0.64%  python3.10  python3.10            [.] 0x00000000001215a3
     0.63%  python3.10  python3.10            [.] 0x0000000000121605
     0.63%  python3.10  python3.10            [.] 0x000000000012159b
     0.58%  python3.10  python3.10            [.] 0x00000000001215f2
     0.57%  python3.10  python3.10            [.] 0x0000000000121596
     0.56%  python3.10  python3.10            [.] 0x0000000000121590
     0.50%  python3.10  python3.10            [.] 0x000000000012167d
     0.45%  python3.10  python3.10            [.] 0x0000000000121613
     0.44%  python3.10  python3.10            [.] 0x000000000012167b
     0.38%  python3.10  python3.10            [.] 0x000000000012160b
     0.32%  python3.10  python3.10            [.] 0x000000000012159d
     0.31%  python3.10  python3.10            [.] 0x00000000001215a7
     0.30%  python3.10  python3.10            [.] 0x00000000001215cb
     0.29%  python3.10  python3.10            [.] 0x00000000001215e2
     0.29%  python3.10  python3.10            [.] 0x00000000001215c4
     0.26%  python3.10  python3.10            [.] 0x00000000001215bc
     0.24%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.23%  python3.10  python3.10            [.] 0x00000000001215e9
     0.22%  python3.10  python3.10            [.] 0x000000000012160f
     0.19%  python3.10  python3.10            [.] 0x00000000001215dc
     0.16%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.15%  python3.10  python3.10            [.] 0x0000000000121677
     0.14%  python3.10  python3.10            [.] 0x000000000012167f
     0.14%  python3.10  python3.10            [.] 0x0000000000121594
     0.14%  python3.10  python3.10            [.] 0x0000000000121616
     0.13%  python3.10  [kernel.kallsyms]     [k] kfree
     0.12%  python3.10  python3.10            [.] 0x00000000001215a2
     0.12%  python3.10  python3.10            [.] 0x00000000001215ab
     0.11%  python3.10  python3.10            [.] 0x00000000001215e5
     0.10%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.10%  python3.10  python3.10            [.] 0x00000000001215b2
     0.10%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.09%  python3.10  python3.10            [.] 0x00000000001215a6
     0.09%  python3.10  python3.10            [.] 0x000000000012166e
     0.07%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.07%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.07%  python3.10  python3.10            [.] 0x00000000001215d8
     0.06%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.06%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.06%  python3.10  python3.10            [.] 0x0000000000121734
     0.06%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.05%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.05%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.05%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.05%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.05%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.05%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.04%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.04%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.04%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.04%  python3.10  [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.04%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.04%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.04%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.03%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.03%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.03%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.03%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.03%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.03%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.03%  python3.10  python3.10            [.] 0x00000000001215c0
     0.03%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.03%  python3.10  python3.10            [.] 0x0000000000121600
     0.03%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.03%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.03%  python3.10  python3.10            [.] 0x000000000016302f
     0.03%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.03%  python3.10  python3.10            [.] 0x00000000001215a0
     0.03%  python3.10  python3.10            [.] 0x0000000000121599
     0.03%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.03%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.02%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.02%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.02%  python3.10  python3.10            [.] 0x000000000020bef5
     0.02%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.02%  python3.10  python3.10            [.] 0x0000000000122820
     0.02%  python3.10  python3.10            [.] 0x0000000000244186
     0.02%  python3.10  python3.10            [.] 0x00000000001215c8
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_pmu_disable
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.02%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.02%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.02%  python3.10  [kernel.kallsyms]     [k] __free_one_page
     0.02%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.02%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.02%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.02%  python3.10  python3.10            [.] 0x00000000001434c6
     0.02%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.02%  python3.10  python3.10            [.] 0x000000000014359d
     0.02%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.02%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.02%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.02%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.02%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_pselect6
     0.01%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.01%  python3.10  [kernel.kallsyms]     [k] init_entity_runnable_average
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.01%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.01%  python3.10  python3.10            [.] 0x0000000000166507
     0.01%  python3.10  python3.10            [.] 0x0000000000121653
     0.01%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.01%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.01%  python3.10  python3.10            [.] 0x0000000000070990
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a09c5
     0.01%  python3.10  python3.10            [.] 0x000000000012bd48
     0.01%  python3.10  python3.10            [.] 0x000000000012d535
     0.01%  python3.10  [kernel.kallsyms]     [k] task_change_group_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
