# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 178K of event 'cycles'
# Event count (approx.): 70469451929
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.10%  python3.10  python3.10                                [.] 0x0000000000121677
     0.09%  python3.10  python3.10                                [.] 0x00000000001215cb
     0.09%  python3.10  python3.10                                [.] 0x0000000000121635
     0.09%  :1517780    python3.10                                [.] 0x0000000000121596
     0.09%  :1517780    python3.10                                [.] 0x0000000000179c42
     0.09%  :1517780    python3.10                                [.] 0x000000000015b568
     0.09%  :1517780    python3.10                                [.] 0x000000000012167b
     0.09%  :1517780    python3.10                                [.] 0x0000000000179c5a
     0.09%  :1517780    python3.10                                [.] 0x0000000000179c3b
     0.08%  python3.10  python3.10                                [.] 0x000000000012167d
     0.08%  :1517780    python3.10                                [.] 0x0000000000121675
     0.08%  python3.10  python3.10                                [.] 0x0000000000121616
     0.08%  :1517780    python3.10                                [.] 0x0000000000179be0
     0.08%  :1517780    python3.10                                [.] 0x000000000015b520
     0.08%  :1517780    python3.10                                [.] 0x0000000000121740
     0.08%  python3.10  python3.10                                [.] 0x0000000000121679
     0.08%  :1517780    python3.10                                [.] 0x000000000015b56e
     0.07%  python3.10  python3.10                                [.] 0x0000000000121638
     0.07%  :1517780    python3.10                                [.] 0x000000000015b557
     0.07%  python3.10  python3.10                                [.] 0x000000000012166e
     0.07%  :1517780    python3.10                                [.] 0x00000000001215e2
     0.07%  python3.10  python3.10                                [.] 0x000000000012167f
     0.07%  :1517780    python3.10                                [.] 0x0000000000179be6
     0.06%  :1517780    python3.10                                [.] 0x0000000000179be8
     0.06%  :1517780    python3.10                                [.] 0x0000000000173d58
     0.06%  :1517780    python3.10                                [.] 0x0000000000121660
     0.06%  python3.10  python3.10                                [.] 0x00000000001215a7
     0.06%  :1517780    python3.10                                [.] 0x0000000000179c0b
     0.06%  python3.10  python3.10                                [.] 0x0000000000121596
     0.06%  :1517780    python3.10                                [.] 0x00000000001215e5
     0.06%  python3.10  python3.10                                [.] 0x0000000000121600
     0.06%  :1517780    python3.10                                [.] 0x0000000000121679
     0.06%  :1517780    python3.10                                [.] 0x000000000015b50e
     0.06%  :1517780    python3.10                                [.] 0x0000000000173d50
     0.06%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.06%  :1517780    python3.10                                [.] 0x0000000000121616
     0.05%  :1518013    python3.10                                [.] _PyEval_EvalFrameDefault
     0.05%  :1517780    python3.10                                [.] 0x000000000012160f
     0.05%  :1517780    python3.10                                [.] 0x00000000001215a7
     0.05%  :1517780    python3.10                                [.] 0x000000000012166e
     0.05%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.05%  :1517780    python3.10                                [.] 0x0000000000121677
     0.05%  :1517780    python3.10                                [.] 0x0000000000121635
     0.05%  :1517780    python3.10                                [.] 0x0000000000179c15
     0.05%  :1517780    python3.10                                [.] 0x00000000001215bc
     0.05%  :1517780    python3.10                                [.] 0x0000000000179c25
     0.05%  :1518090    python3.10                                [.] _PyEval_EvalFrameDefault
     0.05%  :1517780    python3.10                                [.] 0x000000000012167f
     0.04%  :1518076    python3.10                                [.] _PyEval_EvalFrameDefault
     0.04%  :1517780    python3.10                                [.] 0x0000000000179bea
     0.04%  :1517780    python3.10                                [.] 0x0000000000179bee
     0.04%  python3.10  python3.10                                [.] 0x00000000001215bc
     0.04%  :1517780    python3.10                                [.] 0x0000000000121754
     0.04%  :1517780    python3.10                                [.] 0x0000000000179c2e
     0.04%  :1518027    python3.10                                [.] _PyEval_EvalFrameDefault
     0.04%  :1517780    python3.10                                [.] 0x000000000012175a
     0.04%  :1517780    python3.10                                [.] 0x0000000000121638
     0.04%  :1517780    python3.10                                [.] 0x0000000000179be9
     0.04%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.04%  :1517780    python3.10                                [.] 0x0000000000121757
     0.03%  :1517780    [kernel.kallsyms]                         [k] psi_group_change
     0.03%  :1517780    python3.10                                [.] 0x0000000000121749
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.03%  :1517780    python3.10                                [.] 0x00000000001215d8
     0.03%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.03%  python3.10  python3.10                                [.] 0x000000000012167b
     0.03%  :1517780    python3.10                                [.] 0x000000000015b53e
     0.03%  :1517780    [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.03%  :1517780    python3.10                                [.] 0x00000000001215ed
     0.03%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.03%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.03%  :1517780    python3.10                                [.] 0x000000000012164e
     0.03%  :1517780    python3.10                                [.] 0x00000000001215a0
     0.03%  :1517780    python3.10                                [.] 0x000000000015b500
     0.03%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.03%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.02%  :1517780    python3.10                                [.] 0x0000000000179bfb
     0.02%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.02%  :1517780    python3.10                                [.] 0x000000000015b53b
     0.02%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.02%  :1517780    python3.10                                [.] 0x0000000000121628
     0.02%  :1517780    python3.10                                [.] 0x000000000015b50a
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.02%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.02%  :1517780    python3.10                                [.] 0x0000000000179be4
     0.02%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.02%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.02%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.02%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.02%  :1517780    python3.10                                [.] 0x000000000012159d
     0.02%  :1517780    [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.02%  :1517780    [kernel.kallsyms]                         [k] __update_load_avg_se
     0.02%  :1517780    python3.10                                [.] 0x000000000015b55b
     0.02%  :1517780    python3.10                                [.] 0x0000000000121751
     0.02%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.02%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  python3.10                                [.] 0x000000000012159d
     0.01%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.01%  :1517780    [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.01%  :1517780    [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.01%  :1517780    python3.10                                [.] 0x0000000000121594
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.01%  :1517780    python3.10                                [.] 0x000000000015b55d
     0.01%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.01%  :1517780    [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  :1517780    [kernel.kallsyms]                         [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.01%  :1517780    [kernel.kallsyms]                         [k] update_load_avg
     0.01%  :1517780    [kernel.kallsyms]                         [k] native_write_msr
     0.01%  :1517780    [kernel.kallsyms]                         [k] __irqentry_text_end
     0.01%  python3.10  python3.10                                [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.01%  :1517780    [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  :1517780    [kernel.kallsyms]                         [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.01%  :1517780    python3.10                                [.] 0x0000000000121599
     0.01%  :1517780    python3.10                                [.] 0x000000000015b50b
     0.01%  :1517780    python3.10                                [.] 0x0000000000179c56
     0.01%  :1517780    python3.10                                [.] 0x000000000015b554
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.01%  python3.10  python3.10                                [.] 0x0000000000121734
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.01%  :1517780    [kernel.kallsyms]                         [k] native_read_msr
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.01%  :1517780    [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  :1517780    python3.10                                [.] 0x0000000000179c21
     0.01%  :1517780    [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  :1517780    [kernel.kallsyms]                         [k] error_entry
     0.01%  :1517780    [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.01%  :1517780    [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.01%  :1517780    [kernel.kallsyms]                         [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.01%  :1517780    python3.10                                [.] 0x0000000000179bf7
     0.01%  :1517780    [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.01%  :1517780    [kernel.kallsyms]                         [k] __schedule
     0.01%  :1517780    python3.10                                [.] 0x000000000015b512
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  :1517780    python3.10                                [.] 0x00000000001215a2
     0.01%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.01%  :1517780    libc.so.6                                 [.] ____wcstof_l_internal
     0.01%  :1517780    [kernel.kallsyms]                         [k] sync_regs
     0.01%  :1517780    [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1517780    python3.10                                [.] 0x000000000015b534
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  :1517780    [kernel.kallsyms]                         [k] ctx_sched_in
     0.01%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.01%  :1517780    python3.10                                [.] 0x000000000015b54f
     0.01%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.01%  :1517780    [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  :1517780    python3.10                                [.] 0x000000000015b52a
     0.01%  :1517780    libc.so.6                                 [.] parse_qtd_backslash
     0.01%  :1517780    libc.so.6                                 [.] __strcat_ssse3
     0.01%  python3.10  python3.10                                [.] 0x0000000000121599
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  :1518090    python3.10                                [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.01%  :1517780    [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  python3.10                                [.] _PyType_Lookup
     0.01%  :1517780    [kernel.kallsyms]                         [k] rb_erase
     0.01%  :1517780    python3.10                                [.] PyLong_FromString
     0.01%  :1517780    [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  :1517780    python3.10                                [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.01%  :1517780    [kernel.kallsyms]                         [k] native_sched_clock
     0.01%  :1517780    python3.10                                [.] 0x0000000000121667
     0.01%  :1517780    [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.01%  :1517780    [kernel.kallsyms]                         [k] native_queued_spin_lock_slowpath.part.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.01%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.01%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.01%  :1517780    [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  :1517780    [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]                         [k] allocate_fake_cpuc
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.01%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.01%  :1517780    [kernel.kallsyms]                         [k] enqueue_task_fair
     0.01%  :1517780    libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]                         [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.01%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.01%  :1517780    python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_queued_spin_lock_slowpath.part.0
     0.01%  :1517780    [kernel.kallsyms]                         [k] native_write_msr_safe
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.01%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.01%  :1517780    python3.10                                [.] 0x0000000000121641
     0.01%  :1517780    python3.10                                [.] _PyObject_LookupSpecial
     0.01%  :1517780    [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.01%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.01%  :1517780    libc.so.6                                 [.] ____wcstold_l_internal
     0.01%  :1517780    [kernel.kallsyms]                         [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.01%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]                         [k] mutex_lock
     0.01%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_setup_perfctr
     0.01%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.01%  :1517780    python3.10                                [.] 0x000000000012d1da
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]                         [k] get_partial_node.part.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.01%  :1517780    [kernel.kallsyms]                         [k] psi_task_switch
     0.01%  python3.10  python3.10                                [.] 0x0000000000121594
     0.01%  python3.10  [kernel.kallsyms]                         [k] clear_page_erms
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.01%  python3.10  python3.10                                [.] PyObject_SetAttr
     0.01%  :1517780    [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  :1517780    [kernel.kallsyms]                         [k] __entry_text_start
     0.00%  :1517780    [kernel.kallsyms]                         [k] rb_next
     0.00%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.00%  :1517780    [kernel.kallsyms]                         [k] futex_wait
     0.00%  :1517780    [kernel.kallsyms]                         [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.00%  :1517780    python3.10                                [.] 0x0000000000179bfe
     0.00%  :1517780    [kernel.kallsyms]                         [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1517780    [kernel.kallsyms]                         [k] put_prev_entity
     0.00%  :1517780    [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.00%  :1517780    python3.10                                [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.00%  :1517780    [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.00%  :1517780    python3.10                                [.] 0x000000000015b504
     0.00%  :1517780    libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.00%  :1517780    python3.10                                [.] PyUnicode_FromFormatV
     0.00%  :1517780    [kernel.kallsyms]                         [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.00%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.00%  python3.10  python3.10                                [.] 0x000000000016653d
     0.00%  :1517780    python3.10                                [.] 0x000000000015b519
     0.00%  :1517780    libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.00%  :1517780    [kernel.kallsyms]                         [k] __fget_files
     0.00%  :1517780    [kernel.kallsyms]                         [k] psi_flags_change
     0.00%  :1517780    python3.10                                [.] PyObject_Malloc
     0.00%  :1517780    python3.10                                [.] 0x0000000000173d54
     0.00%  :1517780    [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.00%  :1517780    [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.00%  :1517780    [kernel.kallsyms]                         [k] prepare_task_switch
     0.00%  :1517780    [kernel.kallsyms]                         [k] kmalloc_slab
     0.00%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.00%  python3.10  libc.so.6                                 [.] __deadline_to_ms
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.00%  :1517780    libc.so.6                                 [.] re_compile_internal
     0.00%  :1517780    [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.00%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  :1517780    [kernel.kallsyms]                         [k] hash_futex
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  :1517780    [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.00%  :1517780    [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.00%  :1517780    [kernel.kallsyms]                         [k] update_rq_clock
     0.00%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.00%  :1517780    python3.10                                [.] 0x0000000000169ae0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.00%  :1517780    [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  python3.10                                [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.00%  :1517780    libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.00%  :1517780    [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.00%  :1517780    [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.00%  :1517780    python3.10                                [.] 0x0000000000127f5d
     0.00%  :1517780    [kernel.kallsyms]                         [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.00%  :1517780    [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.00%  :1517780    [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.00%  :1517780    python3.10                                [.] 0x000000000015b509
     0.00%  :1517780    [kernel.kallsyms]                         [k] do_syscall_64
     0.00%  :1517780    python3.10                                [.] 0x00000000001215a6
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dfe
     0.00%  :1517780    [kernel.kallsyms]                         [k] net_rx_action
     0.00%  :1517780    [kernel.kallsyms]                         [k] schedule
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]                         [k] available_idle_cpu
     0.00%  :1517780    [kernel.kallsyms]                         [k] pick_next_entity
     0.00%  :1517780    [kernel.kallsyms]                         [k] futex_wake
     0.00%  :1517780    python3.10                                [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10                                [.] 0x0000000000143407
     0.00%  :1517780    [kernel.kallsyms]                         [k] select_idle_sibling
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.00%  :1517780    [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  :1517780    [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_get_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  python3.10  python3.10                                [.] 0x000000000015b15c
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_call_function_single
     0.00%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.00%  :1517780    [kernel.kallsyms]                         [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.00%  :1517780    libc.so.6                                 [.] __strncat_sse2_unaligned
