# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 2858048428
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.03%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.03%  python3.10  python3.10                                [.] 0x0000000000121734
     0.03%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.03%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.03%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.03%  python3.10  [kernel.kallsyms]                         [k] x86_get_event_constraints
     0.03%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.03%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.03%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.03%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.03%  python3.10  python3.10                                [.] PyMem_Calloc
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.03%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.03%  python3.10  python3.10                                [.] 0x0000000000121623
     0.03%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.03%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.03%  python3.10  [kernel.kallsyms]                         [k] copy_process
     0.03%  python3.10  python3.10                                [.] PyList_Append
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.03%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.03%  python3.10  python3.10                                [.] _PyType_Lookup
     0.03%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.03%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.03%  python3.10  [kernel.kallsyms]                         [k] lru_add_drain_cpu
     0.03%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_prepare
     0.02%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.02%  python3.10  python3.10                                [.] 0x0000000000174090
     0.02%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.02%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.02%  python3.10  python3.10                                [.] PyTuple_New
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_select
     0.02%  python3.10  python3.10                                [.] 0x000000000018d585
     0.02%  python3.10  python3.10                                [.] 0x000000000012159d
     0.02%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.02%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.02%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.02%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.02%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.02%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.02%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.02%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.02%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.02%  python3.10  python3.10                                [.] PyObject_SetAttr
     0.02%  python3.10  python3.10                                [.] _PyLong_New
     0.02%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.02%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.02%  python3.10  python3.10                                [.] 0x000000000015b509
     0.02%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.02%  python3.10  libcrypto.so.3                            [.] 0x000000000017d7ed
     0.02%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.02%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.02%  python3.10  python3.10                                [.] 0x0000000000121672
     0.02%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.02%  python3.10  python3.10                                [.] 0x00000000001736e4
     0.02%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.02%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.02%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.02%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.02%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.02%  python3.10  python3.10                                [.] 0x0000000000129cd2
     0.02%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.02%  python3.10  python3.10                                [.] 0x0000000000121594
     0.02%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.02%  python3.10  python3.10                                [.] PyThreadState_Clear
     0.02%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.02%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.02%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.02%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.02%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.02%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.02%  python3.10  [kernel.kallsyms]                         [k] post_init_entity_util_avg
     0.02%  python3.10  libc.so.6                                 [.] re_search_internal
     0.02%  python3.10  libcrypto.so.3                            [.] CRYPTO_atomic_load
     0.02%  python3.10  libcrypto.so.3                            [.] 0x0000000000307d1c
     0.02%  python3.10  python3.10                                [.] PyObject_CheckBuffer
     0.02%  python3.10  python3.10                                [.] _PyTime_localtime
     0.02%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.02%  python3.10  python3.10                                [.] 0x000000000011b311
     0.02%  python3.10  python3.10                                [.] 0x0000000000121c2b
     0.02%  python3.10  python3.10                                [.] 0x000000000015b541
     0.02%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.02%  python3.10  python3.10                                [.] 0x0000000000179538
     0.02%  python3.10  python3.10                                [.] 0x0000000000179d32
     0.02%  python3.10  python3.10                                [.] 0x0000000000198e86
     0.02%  python3.10  python3.10                                [.] 0x000000000011b2d4
     0.02%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.02%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.02%  python3.10  [kernel.kallsyms]                         [k] lockref_put_return
     0.02%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.02%  python3.10  libc.so.6                                 [.] parse_expression
     0.02%  python3.10  libcrypto.so.3                            [.] 0x00000000003083c2
     0.02%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_madvise.part.0
     0.02%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.02%  python3.10  [kernel.kallsyms]                         [k] rcu_sched_clock_irq
     0.02%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.02%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_pselect6
     0.02%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.02%  python3.10  python3.10                                [.] PyObject_Format
     0.02%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.02%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.02%  python3.10  python3.10                                [.] 0x0000000000122930
     0.02%  python3.10  python3.10                                [.] 0x0000000000150d5c
     0.02%  python3.10  python3.10                                [.] 0x000000000015b546
     0.02%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.02%  python3.10  python3.10                                [.] PyObject_SetItem
     0.02%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.02%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.02%  python3.10  python3.10                                [.] 0x000000000006ff90
     0.02%  python3.10  python3.10                                [.] 0x00000000001746e0
     0.02%  python3.10  python3.10                                [.] 0x00000000002441c8
     0.02%  python3.10  [kernel.kallsyms]                         [k] exit_files
     0.02%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task
     0.02%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.02%  python3.10  [kernel.kallsyms]                         [k] acct_collect
     0.02%  python3.10  [kernel.kallsyms]                         [k] available_idle_cpu
     0.02%  python3.10  python3.10                                [.] 0x00000000002b6fc4
     0.02%  python3.10  python3.10                                [.] 0x0000000000152327
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_vma_policy
     0.01%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]                         [k] insert_vmap_area.constprop.0
     0.01%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_all_versions
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.01%  python3.10  python3.10                                [.] 0x000000000012289b
     0.01%  python3.10  python3.10                                [.] 0x000000000012290a
     0.01%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.01%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.01%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.01%  python3.10  python3.10                                [.] 0x0000000000189021
     0.01%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.01%  python3.10  python3.10                                [.] 0x00000000001d4939
     0.01%  python3.10  python3.10                                [.] 0x0000000000175cf0
     0.01%  python3.10  python3.10                                [.] 0x000000000012290f
     0.01%  python3.10  python3.10                                [.] 0x0000000000172c3f
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]                         [k] clear_page_erms
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_user_addr_fault
     0.01%  python3.10  [kernel.kallsyms]                         [k] idr_get_free
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.01%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.01%  python3.10  python3.10                                [.] 0x000000000012d74d
     0.01%  python3.10  python3.10                                [.] 0x0000000000131375
     0.01%  python3.10  python3.10                                [.] 0x000000000015b534
     0.01%  python3.10  python3.10                                [.] 0x000000000015b557
     0.01%  python3.10  python3.10                                [.] 0x000000000016766b
     0.01%  python3.10  python3.10                                [.] 0x000000000017c05a
     0.01%  python3.10  python3.10                                [.] 0x000000000018d162
     0.01%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.01%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.01%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.01%  python3.10  [kernel.kallsyms]                         [k] page_counter_try_charge
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a097f
     0.01%  python3.10  python3.10                                [.] 0x0000000000189014
     0.01%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  python3.10                                [.] 0x0000000000296faa
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_vdso_data.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_process_times
     0.01%  python3.10  python3.10                                [.] 0x000000000011b2d0
     0.01%  python3.10  python3.10                                [.] 0x000000000011d59b
     0.01%  python3.10  python3.10                                [.] 0x000000000012287d
     0.01%  python3.10  python3.10                                [.] 0x0000000000122a84
     0.01%  python3.10  python3.10                                [.] 0x000000000012809b
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.01%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.01%  python3.10  python3.10                                [.] 0x000000000018c0e0
     0.01%  python3.10  python3.10                                [.] 0x000000000018d155
     0.01%  python3.10  python3.10                                [.] 0x000000000018d227
     0.01%  python3.10  python3.10                                [.] 0x000000000015d340
     0.01%  python3.10  python3.10                                [.] 0x0000000000178d4c
     0.01%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.01%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.01%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.01%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.01%  python3.10  python3.10                                [.] 0x00000000001664af
     0.01%  python3.10  python3.10                                [.] 0x000000000027db09
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.01%  python3.10  python3.10                                [.] 0x000000000018d151
     0.01%  python3.10  python3.10                                [.] 0x000000000018d735
     0.01%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.01%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.01%  python3.10  python3.10                                [.] 0x000000000015b506
     0.01%  python3.10  python3.10                                [.] 0x0000000000206776
     0.01%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.01%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.01%  python3.10  python3.10                                [.] 0x000000000018d57d
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a111a
     0.01%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.01%  python3.10  python3.10                                [.] 0x000000000018d753
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000308082
     0.01%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006eae
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a1140
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.01%  python3.10  python3.10                                [.] _PyStack_AsDict
     0.01%  python3.10  python3.10                                [.] PyBuffer_Release
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b58
     0.01%  python3.10  python3.10                                [.] 0x00000000002949ff
     0.01%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.01%  python3.10  python3.10                                [.] 0x000000000017f965
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a09c5
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a09f2
     0.01%  python3.10  python3.10                                [.] 0x000000000017958b
     0.01%  python3.10  python3.10                                [.] 0x000000000017c5f0
     0.01%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.01%  python3.10  python3.10                                [.] 0x000000000018947b
     0.01%  python3.10  python3.10                                [.] 0x000000000029426d
     0.01%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.01%  python3.10  python3.10                                [.] 0x000000000015b568
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.01%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.01%  python3.10  python3.10                                [.] 0x00000000001740af
     0.01%  python3.10  python3.10                                [.] 0x0000000000188eff
     0.01%  python3.10  python3.10                                [.] 0x000000000018d56f
     0.01%  python3.10  python3.10                                [.] 0x0000000000206677
     0.01%  python3.10  python3.10                                [.] 0x00000000002068dd
     0.01%  python3.10  python3.10                                [.] 0x000000000020bea6
     0.01%  python3.10  python3.10                                [.] 0x0000000000294ea2
     0.01%  python3.10  python3.10                                [.] 0x0000000000122834
     0.01%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.01%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.01%  python3.10  python3.10                                [.] 0x000000000018d13b
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000003083ee
     0.01%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.01%  python3.10  libc.so.6                                 [.] 0x0000000000198ac0
     0.01%  python3.10  libcrypto.so.3                            [.] SHA256_Update
     0.01%  python3.10  python3.10                                [.] 0x0000000000293fb6
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.01%  python3.10  python3.10                                [.] 0x000000000018d589
     0.01%  python3.10  python3.10                                [.] 0x000000000027db14
     0.01%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007614
     0.01%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.01%  python3.10  python3.10                                [.] PyUnicode_FromFormatV
     0.01%  python3.10  python3.10                                [.] 0x0000000000233c30
     0.01%  python3.10  python3.10                                [.] 0x000000000020676f
     0.01%  python3.10  python3.10                                [.] 0x0000000000293e6b
     0.01%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.01%  python3.10  python3.10                                [.] PyMem_Realloc
     0.01%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.01%  python3.10  python3.10                                [.] 0x0000000000164de6
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.01%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.01%  python3.10  python3.10                                [.] _PyUnicode_FromId
     0.01%  python3.10  python3.10                                [.] 0x0000000000294a06
     0.01%  python3.10  python3.10                                [.] 0x0000000000206661
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c65
     0.01%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.01%  python3.10  python3.10                                [.] PyList_New
     0.01%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.01%  python3.10  python3.10                                [.] 0x000000000018d066
     0.01%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.01%  python3.10  python3.10                                [.] 0x000000000018d740
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.01%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.01%  python3.10  python3.10                                [.] 0x0000000000293dc6
     0.01%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.01%  python3.10  [kernel.kallsyms]                         [k] rmqueue_bulk
     0.01%  python3.10  python3.10                                [.] 0x00000000002068d9
     0.01%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.01%  python3.10  [kernel.kallsyms]                         [k] lock_page_memcg
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_fork
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.01%  python3.10  python3.10                                [.] 0x0000000000206757
     0.01%  python3.10  [kernel.kallsyms]                         [k] dup_task_struct
     0.00%  python3.10  python3.10                                [.] 0x000000000006f150
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10                                [.] 0x000000000012b284
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] inode_free_by_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  :2665111    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] lru_cache_add_inactive_or_unevictable


# Samples: 6K of event 'instructions'
# Event count (approx.): 3547629965
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    81.50%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     4.59%  python3.10  python3.10         [.] 0x000000000012161a
     1.43%  python3.10  python3.10         [.] 0x0000000000121605
     1.19%  python3.10  python3.10         [.] 0x0000000000121613
