# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 35K of event 'cycles'
# Event count (approx.): 19827574629
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.27%  python3.10  python3.10                                [.] 0x0000000000121635
     0.26%  python3.10  python3.10                                [.] 0x0000000000121653
     0.26%  python3.10  python3.10                                [.] 0x000000000015b537
     0.26%  python3.10  python3.10                                [.] 0x0000000000179c02
     0.24%  python3.10  python3.10                                [.] 0x000000000012167b
     0.23%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.22%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.21%  python3.10  python3.10                                [.] 0x0000000000179be6
     0.20%  python3.10  python3.10                                [.] 0x000000000015b56e
     0.20%  python3.10  python3.10                                [.] 0x0000000000179be0
     0.19%  python3.10  python3.10                                [.] 0x0000000000179c42
     0.18%  python3.10  python3.10                                [.] 0x0000000000121600
     0.18%  python3.10  python3.10                                [.] 0x000000000015b520
     0.16%  python3.10  python3.10                                [.] 0x000000000015b568
     0.16%  python3.10  python3.10                                [.] 0x0000000000121660
     0.15%  python3.10  python3.10                                [.] 0x0000000000179c13
     0.15%  python3.10  python3.10                                [.] 0x0000000000121594
     0.15%  python3.10  python3.10                                [.] 0x0000000000179c3b
     0.15%  python3.10  python3.10                                [.] 0x0000000000173d58
     0.15%  python3.10  python3.10                                [.] 0x000000000015b500
     0.14%  python3.10  python3.10                                [.] 0x0000000000179be8
     0.14%  python3.10  python3.10                                [.] 0x0000000000121677
     0.14%  python3.10  python3.10                                [.] 0x0000000000121599
     0.12%  python3.10  python3.10                                [.] 0x0000000000179c5a
     0.12%  python3.10  python3.10                                [.] 0x0000000000121628
     0.12%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.12%  python3.10  python3.10                                [.] 0x000000000015b557
     0.11%  python3.10  python3.10                                [.] 0x000000000012167f
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c0b
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c25
     0.11%  python3.10  python3.10                                [.] 0x0000000000173d50
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c15
     0.10%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.09%  python3.10  python3.10                                [.] 0x0000000000179bee
     0.08%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.08%  python3.10  python3.10                                [.] 0x0000000000179be4
     0.08%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.08%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.08%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.08%  python3.10  python3.10                                [.] 0x0000000000121740
     0.08%  python3.10  python3.10                                [.] 0x0000000000179be9
     0.07%  python3.10  python3.10                                [.] 0x0000000000179bea
     0.07%  python3.10  python3.10                                [.] 0x0000000000121638
     0.07%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.07%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.06%  python3.10  python3.10                                [.] 0x0000000000121757
     0.06%  python3.10  python3.10                                [.] 0x0000000000179c2e
     0.06%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.06%  python3.10  python3.10                                [.] 0x0000000000179c21
     0.06%  python3.10  python3.10                                [.] 0x0000000000179bfb
     0.06%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.06%  python3.10  python3.10                                [.] 0x0000000000121751
     0.05%  python3.10  python3.10                                [.] 0x0000000000121749
     0.05%  python3.10  python3.10                                [.] 0x000000000012166e
     0.05%  python3.10  python3.10                                [.] 0x000000000015b50b
     0.05%  python3.10  python3.10                                [.] 0x000000000012175a
     0.05%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.05%  python3.10  python3.10                                [.] 0x000000000015b554
     0.04%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.04%  python3.10  python3.10                                [.] 0x000000000015b55d
     0.04%  python3.10  python3.10                                [.] 0x0000000000179c56
     0.04%  python3.10  python3.10                                [.] 0x0000000000121675
     0.04%  python3.10  python3.10                                [.] 0x0000000000121754
     0.04%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.03%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.03%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.03%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.03%  python3.10  python3.10                                [.] 0x00000000001215df
     0.03%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.03%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.03%  python3.10  python3.10                                [.] 0x0000000000179c38
     0.02%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.02%  python3.10  python3.10                                [.] 0x000000000015b504
     0.02%  python3.10  python3.10                                [.] 0x0000000000173d54
     0.02%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.02%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.02%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.02%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.02%  python3.10  python3.10                                [.] 0x000000000015b562
     0.02%  python3.10  python3.10                                [.] 0x000000000015b512
     0.02%  python3.10  python3.10                                [.] 0x000000000012174d
     0.02%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.02%  python3.10  python3.10                                [.] 0x000000000015b534
     0.02%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.02%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.02%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.02%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.02%  python3.10  python3.10                                [.] PyUnicode_FromFormatV
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.02%  python3.10  libc.so.6                                 [.] re_search_internal
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.01%  python3.10  python3.10                                [.] 0x000000000015b519
     0.01%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.01%  python3.10  python3.10                                [.] 0x0000000000179bfe
     0.01%  python3.10  python3.10                                [.] 0x0000000000179bf7
     0.01%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.01%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.01%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.01%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10                                [.] 0x0000000000179c18
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.01%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.01%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.01%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.01%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.01%  python3.10  python3.10                                [.] 0x000000000015b509
     0.01%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.01%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  python3.10                                [.] 0x000000000016653d
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.01%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_wp_page
     0.01%  python3.10  libc.so.6                                 [.] round_and_return
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.01%  python3.10  python3.10                                [.] 0x0000000000179c35
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  python3.10                                [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]                         [k] tick_program_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.01%  python3.10  python3.10                                [.] 0x000000000018d077
     0.01%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  python3.10                                [.] 0x000000000015b54b
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.01%  python3.10  python3.10                                [.] 0x000000000017611a
     0.01%  python3.10  python3.10                                [.] 0x0000000000206757
     0.01%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.01%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.01%  python3.10  python3.10                                [.] 0x0000000000294252
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.01%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.01%  python3.10  python3.10                                [.] 0x000000000015effa
     0.01%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_reschedule_ipi
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_read
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d20
     0.01%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.01%  python3.10  [kernel.kallsyms]                         [k] arch_scale_freq_tick
     0.01%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.01%  python3.10  python3.10                                [.] 0x0000000000164480
     0.01%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.01%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.01%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.01%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.01%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.01%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.01%  python3.10  python3.10                                [.] _PyObject_GC_New
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.01%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.01%  python3.10  python3.10                                [.] 0x000000000012164e
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10                                [.] 0x00000000001522f9
     0.01%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.01%  python3.10  libc.so.6                                 [.] parse_expression
     0.01%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.01%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_disable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] lru_cache_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ae
     0.00%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10                                [.] 0x0000000000206694
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_account_cputime
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_thread
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_setup
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]                         [k] rmqueue_bulk
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006eae
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307452
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307fc9
     0.00%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10                                [.] 0x000000000012d084
     0.00%  python3.10  python3.10                                [.] 0x000000000017f868
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.00%  python3.10  python3.10                                [.] 0x00000000002069cd
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e99
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_obj_cgroup_from_current
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_new
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308309
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e79
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec4
     0.00%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] local_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcpy_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  python3.10                                [.] 0x00000000001566f1
     0.00%  python3.10  python3.10                                [.] 0x000000000017f876
     0.00%  python3.10  python3.10                                [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.00%  python3.10  python3.10                                [.] 0x0000000000169bec
     0.00%  python3.10  [kernel.kallsyms]                         [k] kernel_init_free_pages.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_page
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5b0
     0.00%  python3.10  python3.10                                [.] 0x0000000000174090
     0.00%  python3.10  python3.10                                [.] 0x00000000002069b0
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_get_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x000000000012291a
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.00%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000012d1da
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.00%  python3.10  python3.10                                [.] 0x000000000012e078
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.00%  python3.10  python3.10                                [.] 0x000000000011eae3
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_start_this_gp
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10                                [.] 0x000000000012d862
     0.00%  python3.10  [kernel.kallsyms]                         [k] __wake_up_common
     0.00%  python3.10  python3.10                                [.] 0x0000000000295003
     0.00%  python3.10  [kernel.kallsyms]                         [k] load_balance
     0.00%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] is_cpu_allowed
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_enter_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]                         [k] netdev_core_pick_tx
     0.00%  python3.10  libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_pmd_range.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_tso_segs
     0.00%  python3.10  python3.10                                [.] 0x00000000001a30b0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10                                [.] 0x000000000016748f
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eb2
     0.00%  python3.10  python3.10                                [.] 0x000000000018c02e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d24b
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10                                [.] 0x000000000020bea6
     0.00%  python3.10  python3.10                                [.] 0x000000000025b534
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d52
     0.00%  python3.10  python3.10                                [.] 0x0000000000121672
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.00%  python3.10  python3.10                                [.] 0x000000000011b455
     0.00%  python3.10  [kernel.kallsyms]                         [k] delayed_put_task_struct
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.00%  python3.10  [kernel.kallsyms]                         [k] release_user_cpus_ptr
     0.00%  python3.10  python3.10                                [.] 0x000000000015085e
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_rfree
     0.00%  python3.10  python3.10                                [.] 0x0000000000151da0
     0.00%  python3.10  python3.10                                [.] 0x00000000001514e8
     0.00%  python3.10  python3.10                                [.] PyBuffer_Release
     0.00%  python3.10  [kernel.kallsyms]                         [k] swake_up_one
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.00%  python3.10  libc.so.6                                 [.] __new_sem_wait_slow64
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_clone_tx_timestamp
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_page_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_madvise
     0.00%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.00%  python3.10  [kernel.kallsyms]                         [k] sigprocmask
     0.00%  python3.10  [kernel.kallsyms]                         [k] resched_curr
     0.00%  python3.10  python3.10                                [.] 0x000000000027761c
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get_update_offsets_now
     0.00%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_call_function_single
     0.00%  python3.10  python3.10                                [.] PyObject_Format
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_busiest_group
     0.00%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.00%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.00%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.00%  python3.10  python3.10                                [.] 0x000000000015e111
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_cleanup_rbuf
     0.00%  python3.10  python3.10                                [.] 0x000000000030e3b6
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.00%  python3.10  python3.10                                [.] 0x0000000000206556
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006e66
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ee5
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.00%  python3.10  libcrypto.so.3                            [.] SHA256_Init
     0.00%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.00%  python3.10  python3.10                                [.] 0x0000000000243819
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.00%  python3.10  python3.10                                [.] 0x000000000018c4a3
     0.00%  python3.10  python3.10                                [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  python3.10                                [.] 0x000000000015f000
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_validate_incoming
     0.00%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_thermal
     0.00%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10                                [.] PyObject_SelfIter
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_sendmsg
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_out
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  [kernel.kallsyms]                         [k] lockless_pages_from_mm
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_accelerate_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_finish_core.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4eb
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_delack_timer_handler
     0.00%  python3.10  python3.10                                [.] 0x000000000015b570
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
