# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 4354311446
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.03%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.03%  python3.10  python3.10         [.] 0x00000000001215c0
     0.03%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.03%  python3.10  python3.10         [.] _PyLong_New
     0.03%  python3.10  python3.10         [.] 0x000000000018d589
     0.03%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.03%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.03%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.03%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.03%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.03%  python3.10  python3.10         [.] 0x00000000001215ed
     0.03%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.03%  python3.10  python3.10         [.] 0x00000000001215c8
     0.03%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.03%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.03%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.03%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.03%  python3.10  python3.10         [.] 0x0000000000121734
     0.03%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.03%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.03%  python3.10  python3.10         [.] 0x0000000000137a9c
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.03%  python3.10  [kernel.kallsyms]  [k] lock_page_memcg
     0.03%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.03%  python3.10  python3.10         [.] 0x00000000001795fe
     0.03%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.03%  python3.10  python3.10         [.] 0x000000000015b537
     0.03%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.03%  python3.10  libc.so.6          [.] __stpncpy_ssse3
     0.03%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.03%  python3.10  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.03%  python3.10  [kernel.kallsyms]  [k] unlink_anon_vmas
     0.03%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.03%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.02%  python3.10  python3.10         [.] 0x0000000000206a23
     0.02%  python3.10  python3.10         [.] 0x000000000015effa
     0.02%  python3.10  python3.10         [.] 0x000000000018d75d
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.02%  python3.10  python3.10         [.] 0x000000000017c380
     0.02%  python3.10  python3.10         [.] PyList_Append
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.02%  python3.10  python3.10         [.] PyObject_Format
     0.02%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.02%  python3.10  python3.10         [.] 0x00000000002942ff
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a1104
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.02%  python3.10  python3.10         [.] 0x0000000000174090
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.02%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.02%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.02%  python3.10  [kernel.kallsyms]  [k] crng_make_state
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_output_copy
     0.02%  python3.10  [kernel.kallsyms]  [k] sched_fork
     0.02%  python3.10  python3.10         [.] 0x0000000000137ac9
     0.02%  python3.10  python3.10         [.] 0x000000000017958b
     0.02%  python3.10  python3.10         [.] 0x000000000015ef70
     0.02%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.02%  python3.10  python3.10         [.] 0x0000000000143430
     0.02%  python3.10  python3.10         [.] 0x00000000001434c6
     0.02%  python3.10  python3.10         [.] 0x00000000001795fa
     0.02%  python3.10  python3.10         [.] 0x00000000001c517c
     0.02%  python3.10  python3.10         [.] 0x000000000020bef5
     0.02%  python3.10  python3.10         [.] 0x00000000001228d1
     0.02%  python3.10  python3.10         [.] 0x00000000001435a2
     0.02%  python3.10  python3.10         [.] 0x000000000015b520
     0.02%  python3.10  python3.10         [.] 0x000000000018d5b6
     0.02%  :1976707    [kernel.kallsyms]  [k] test_clear_page_writeback
     0.02%  python3.10  python3.10         [.] 0x000000000011b4c1
     0.02%  python3.10  python3.10         [.] 0x0000000000137ae8
     0.02%  python3.10  python3.10         [.] 0x000000000018bfb6
     0.02%  python3.10  python3.10         [.] 0x000000000018bfce
     0.02%  python3.10  python3.10         [.] 0x000000000018c00b
     0.02%  python3.10  python3.10         [.] 0x000000000018c0d9
     0.02%  python3.10  python3.10         [.] 0x000000000018d0f2
     0.02%  python3.10  python3.10         [.] 0x00000000002970c0
     0.02%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.02%  python3.10  [kernel.kallsyms]  [k] copy_page
     0.02%  python3.10  [kernel.kallsyms]  [k] core_sys_select
     0.02%  python3.10  python3.10         [.] PyEval_RestoreThread
     0.02%  python3.10  python3.10         [.] PyObject_GetAttr
     0.02%  python3.10  python3.10         [.] 0x000000000018d066
     0.02%  python3.10  python3.10         [.] 0x000000000018d4be
     0.02%  python3.10  python3.10         [.] 0x000000000018d59d
     0.02%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.02%  python3.10  python3.10         [.] 0x0000000000188da5
     0.02%  :1976707    python3.10         [.] 0x00000000001215f7
     0.02%  :1976707    python3.10         [.] 0x00000000001215e9
     0.02%  :1976707    [kernel.kallsyms]  [k] ext4_finish_bio
     0.02%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.02%  python3.10  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.02%  python3.10  python3.10         [.] _PyTime_AsTimeval
     0.02%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.02%  python3.10  python3.10         [.] 0x0000000000294986
     0.02%  python3.10  python3.10         [.] 0x00000000002cfec0
     0.02%  :1976707    python3.10         [.] 0x0000000000121676
     0.02%  :1976707    python3.10         [.] 0x0000000000121596
     0.02%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.02%  python3.10  libm.so.6          [.] __gammaf_r_finite@GLIBC_2.15
     0.02%  python3.10  python3.10         [.] PyMember_SetOne
     0.02%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.02%  python3.10  python3.10         [.] 0x00000000001433a4
     0.02%  python3.10  python3.10         [.] 0x00000000001795d2
     0.02%  python3.10  python3.10         [.] 0x000000000018d757
     0.02%  python3.10  python3.10         [.] 0x00000000001d4961
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.02%  python3.10  python3.10         [.] 0x000000000018d51f
     0.02%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a0a07
     0.02%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.02%  python3.10  python3.10         [.] 0x000000000012261a
     0.02%  python3.10  python3.10         [.] 0x0000000000137b77
     0.02%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.02%  python3.10  python3.10         [.] 0x0000000000137ada
     0.02%  python3.10  python3.10         [.] 0x00000000001339e8
     0.02%  python3.10  [kernel.kallsyms]  [k] hrtick_update
     0.02%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.02%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.02%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.02%  python3.10  python3.10         [.] 0x0000000000121749
     0.02%  python3.10  python3.10         [.] 0x0000000000166507
     0.02%  python3.10  python3.10         [.] 0x00000000001740a1
     0.02%  python3.10  python3.10         [.] 0x0000000000188d97
     0.02%  python3.10  python3.10         [.] 0x000000000018c028
     0.02%  python3.10  python3.10         [.] 0x000000000018d740
     0.02%  python3.10  [kernel.kallsyms]  [k] note_gp_changes
     0.02%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.01%  python3.10  [kernel.kallsyms]  [k] do_pselect.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.01%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.01%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.01%  python3.10  python3.10         [.] PyObject_SetAttr
     0.01%  python3.10  python3.10         [.] 0x000000000011b2fa
     0.01%  python3.10  python3.10         [.] 0x0000000000137a6e
     0.01%  python3.10  python3.10         [.] 0x0000000000137bfb
     0.01%  python3.10  python3.10         [.] 0x000000000015c5b0
     0.01%  python3.10  python3.10         [.] 0x000000000015eff0
     0.01%  python3.10  python3.10         [.] 0x000000000016bf00
     0.01%  python3.10  python3.10         [.] 0x00000000001740af
     0.01%  python3.10  python3.10         [.] 0x0000000000179622
     0.01%  python3.10  python3.10         [.] 0x000000000018c0c4
     0.01%  python3.10  python3.10         [.] 0x000000000018d06e
     0.01%  python3.10  python3.10         [.] 0x000000000018d151
     0.01%  python3.10  python3.10         [.] 0x000000000012e078
     0.01%  python3.10  python3.10         [.] 0x0000000000177140
     0.01%  python3.10  python3.10         [.] 0x000000000028cc3c
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_active
     0.01%  python3.10  python3.10         [.] 0x000000000012d1da
     0.01%  python3.10  [kernel.kallsyms]  [k] page_add_new_anon_rmap
     0.01%  python3.10  python3.10         [.] 0x0000000000176230
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.01%  python3.10  libc.so.6          [.] 0x000000000019d328
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.01%  python3.10  python3.10         [.] 0x000000000012d6f8
     0.01%  python3.10  [kernel.kallsyms]  [k] do_wp_page
     0.01%  python3.10  python3.10         [.] 0x00000000001740ab
     0.01%  python3.10  libc.so.6          [.] parse_qtd_backslash
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.01%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.01%  python3.10  python3.10         [.] 0x00000000000701b0
     0.01%  python3.10  python3.10         [.] 0x0000000000121653
     0.01%  python3.10  python3.10         [.] 0x000000000015f020
     0.01%  python3.10  python3.10         [.] 0x00000000001732cd
     0.01%  python3.10  python3.10         [.] 0x0000000000188d20
     0.01%  python3.10  python3.10         [.] 0x0000000000188de4
     0.01%  python3.10  python3.10         [.] 0x000000000018d0c3
     0.01%  python3.10  python3.10         [.] 0x000000000018d121
     0.01%  python3.10  python3.10         [.] 0x000000000018d5e0
     0.01%  python3.10  python3.10         [.] 0x00000000001d4951
     0.01%  python3.10  [kernel.kallsyms]  [k] therm_throt_process
     0.01%  python3.10  python3.10         [.] 0x0000000000121672
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] unlock_page_memcg
     0.01%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10         [.] 0x0000000000175070
     0.01%  python3.10  libc.so.6          [.] __vfwscanf_internal
     0.01%  python3.10  python3.10         [.] 0x0000000000138758
     0.01%  python3.10  python3.10         [.] 0x0000000000143616
     0.01%  python3.10  python3.10         [.] 0x00000000001742bb
     0.01%  python3.10  python3.10         [.] 0x00000000001740f6
     0.01%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.01%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.01%  python3.10  [kernel.kallsyms]  [k] __slab_free
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.01%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.01%  python3.10  python3.10         [.] PyObject_DelItem
     0.01%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_reschedule_ipi
     0.01%  python3.10  [kernel.kallsyms]  [k] gup_pmd_range.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] pmd_pfn
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] wake_q_add_safe
     0.01%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.01%  python3.10  [kernel.kallsyms]  [k] uncharge_page
     0.01%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]  [k] vma_interval_tree_remove
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_free
     0.01%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_accelerate_cbs
     0.01%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.01%  python3.10  python3.10         [.] 0x000000000011b4eb
     0.01%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.01%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_sb
     0.01%  python3.10  python3.10         [.] 0x000000000012d2ce
     0.01%  python3.10  python3.10         [.] 0x000000000029c9d0
     0.01%  python3.10  python3.10         [.] 0x0000000000137a73
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.01%  python3.10  python3.10         [.] 0x0000000000138519
     0.01%  python3.10  [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.01%  python3.10  [kernel.kallsyms]  [k] irq_work_run_list
     0.01%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.01%  python3.10  [kernel.kallsyms]  [k] hook_inode_free_security
     0.01%  python3.10  python3.10         [.] 0x00000000002333e2
     0.01%  python3.10  python3.10         [.] 0x000000000029b554
     0.01%  python3.10  libc.so.6          [.] __vstrfmon_l_internal
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307e3e
     0.01%  python3.10  python3.10         [.] 0x0000000000164306
     0.01%  python3.10  python3.10         [.] 0x0000000000167da0
     0.01%  python3.10  python3.10         [.] 0x000000000018c045
     0.01%  python3.10  python3.10         [.] 0x000000000020bea0
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] cgroup_css_set_fork
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.01%  python3.10  [kernel.kallsyms]  [k] plist_add
     0.01%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.01%  python3.10  [vdso]             [.] 0x00000000000006e8
     0.01%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.01%  python3.10  libc.so.6          [.] re_compile_internal
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307ce2
     0.01%  python3.10  python3.10         [.] 0x0000000000122901
     0.01%  python3.10  python3.10         [.] 0x0000000000122930
     0.01%  python3.10  python3.10         [.] 0x0000000000143407
     0.01%  python3.10  python3.10         [.] 0x00000000001522f3
     0.01%  python3.10  python3.10         [.] 0x000000000015ef7f
     0.01%  python3.10  python3.10         [.] 0x000000000015f004
     0.01%  python3.10  python3.10         [.] 0x000000000023ebc0
     0.01%  python3.10  python3.10         [.] 0x000000000024380b
     0.01%  python3.10  python3.10         [.] 0x0000000000294252
     0.01%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.01%  python3.10  python3.10         [.] 0x0000000000122877
     0.01%  python3.10  python3.10         [.] 0x000000000015c5f4
     0.01%  python3.10  python3.10         [.] 0x00000000001d4955
     0.01%  python3.10  python3.10         [.] 0x0000000000294ea0
     0.01%  python3.10  libcrypto.so.3     [.] EVP_MD_up_ref
     0.01%  python3.10  python3.10         [.] PyTuple_New
     0.01%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  libc.so.6          [.] __deadline_to_ms
     0.01%  python3.10  python3.10         [.] 0x0000000000188dc2
     0.01%  python3.10  python3.10         [.] 0x0000000000188ea9
     0.01%  python3.10  python3.10         [.] 0x000000000018c091
     0.01%  python3.10  python3.10         [.] 0x00000000001228eb
     0.01%  python3.10  python3.10         [.] 0x0000000000137a60
     0.01%  python3.10  python3.10         [.] 0x00000000002d9ed5
     0.01%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.01%  python3.10  python3.10         [.] 0x00000000001433a0
     0.01%  python3.10  python3.10         [.] 0x0000000000188dec
     0.01%  python3.10  python3.10         [.] 0x0000000000121623
     0.01%  python3.10  python3.10         [.] 0x0000000000122923
     0.01%  python3.10  python3.10         [.] 0x000000000015b53e
     0.01%  python3.10  python3.10         [.] 0x00000000001732ca
     0.01%  python3.10  python3.10         [.] 0x0000000000178d64
     0.01%  python3.10  python3.10         [.] 0x00000000001d4921
     0.01%  python3.10  [kernel.kallsyms]  [k] unix_stream_connect
     0.01%  python3.10  python3.10         [.] _Py_Dealloc
     0.01%  python3.10  [kernel.kallsyms]  [k] acct_collect
     0.01%  python3.10  python3.10         [.] 0x000000000023ec58
     0.01%  python3.10  [kernel.kallsyms]  [k] rseq_get_rseq_cs.isra.0
     0.01%  python3.10  python3.10         [.] 0x00000000001228b7
     0.01%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.01%  python3.10  python3.10         [.] 0x0000000000121095
     0.01%  python3.10  python3.10         [.] 0x000000000012262d
     0.01%  python3.10  python3.10         [.] 0x0000000000169f4b
     0.01%  python3.10  python3.10         [.] 0x000000000018d5e9
     0.01%  :1976707    python3.10         [.] 0x000000000012167d
     0.01%  python3.10  python3.10         [.] PyObject_GC_Del
     0.01%  python3.10  python3.10         [.] 0x000000000015efe1
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.01%  python3.10  python3.10         [.] 0x000000000015b506
     0.01%  python3.10  python3.10         [.] 0x00000000001674d9
     0.01%  python3.10  python3.10         [.] 0x0000000000206583
     0.01%  python3.10  python3.10         [.] 0x00000000001598e3
     0.01%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.00%  python3.10  python3.10         [.] 0x000000000015c609
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  :1976707    python3.10         [.] 0x00000000001215a7
     0.00%  python3.10  python3.10         [.] 0x000000000011d4fc
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.00%  :1976707    python3.10         [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  python3.10         [.] 0x000000000015b546
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000015e0d2
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1976707    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  python3.10         [.] 0x0000000000163024


# Samples: 7K of event 'instructions'
# Event count (approx.): 5085119258
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
