# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles'
# Event count (approx.): 1926406845
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.16%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.15%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.15%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.15%  python3.10  python3.10                                [.] 0x000000000015b541
     0.15%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.15%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.15%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.15%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.15%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.14%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.14%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.14%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.14%  python3.10  [kernel.kallsyms]                         [k] __pollwait
     0.14%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.14%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.14%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.14%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.14%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.14%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.14%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.14%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.13%  python3.10  python3.10                                [.] 0x0000000000122820
     0.13%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.13%  python3.10  python3.10                                [.] 0x000000000018d066
     0.13%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.13%  python3.10  [kernel.kallsyms]                         [k] security_file_ioctl
     0.13%  python3.10  python3.10                                [.] _PyLong_New
     0.13%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.13%  python3.10  python3.10                                [.] 0x000000000012161a
     0.13%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.13%  python3.10  python3.10                                [.] 0x000000000018d599
     0.12%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.12%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.12%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.12%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.12%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.12%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.11%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.11%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.11%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.11%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.11%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.11%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a10e0
     0.10%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.10%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.10%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.10%  python3.10  python3.10                                [.] 0x000000000018d585
     0.10%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.10%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.10%  python3.10  python3.10                                [.] PyBuffer_Release
     0.10%  python3.10  [kernel.kallsyms]                         [k] do_vfs_ioctl
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.10%  python3.10  python3.10                                [.] 0x00000000000b643e
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.10%  python3.10  python3.10                                [.] 0x000000000015b546
     0.10%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.10%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.10%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.10%  python3.10  python3.10                                [.] 0x000000000018c0b7
     0.10%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.09%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.09%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.09%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.09%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.09%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.09%  python3.10  python3.10                                [.] _Py_Dealloc
     0.09%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.09%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.09%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.09%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.09%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.09%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.09%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.09%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.09%  python3.10  libm.so.6                                 [.] __addtf3
     0.09%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.09%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.09%  python3.10  python3.10                                [.] 0x0000000000122869
     0.09%  python3.10  [kernel.kallsyms]                         [k] __fdget
     0.09%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.09%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.09%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.09%  python3.10  [kernel.kallsyms]                         [k] timespec64_add_safe
     0.09%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.09%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.08%  python3.10  python3.10                                [.] 0x000000000018d151
     0.08%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.08%  python3.10  python3.10                                [.] 0x000000000017961b
     0.08%  python3.10  python3.10                                [.] 0x000000000017c380
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.08%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.08%  python3.10  [kernel.kallsyms]                         [k] poll_freewait
     0.08%  python3.10  python3.10                                [.] 0x0000000000122870
     0.08%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.08%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.08%  python3.10  python3.10                                [.] 0x0000000000152260
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3e3
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.08%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.08%  python3.10  python3.10                                [.] 0x000000000018d589
     0.08%  python3.10  libc.so.6                                 [.] __res_context_send
     0.08%  python3.10  python3.10                                [.] 0x00000000000c4a11
     0.08%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.08%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.08%  python3.10  python3.10                                [.] 0x000000000011e943
     0.08%  python3.10  [kernel.kallsyms]                         [k] __kfree_skb
     0.08%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.08%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.08%  python3.10  python3.10                                [.] PyObject_Format
     0.08%  python3.10  python3.10                                [.] 0x000000000011e957
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.08%  python3.10  python3.10                                [.] PyUnicode_New
     0.08%  python3.10  python3.10                                [.] 0x000000000017f860
     0.08%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.08%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.08%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.07%  python3.10  python3.10                                [.] 0x000000000011d5e1
     0.07%  python3.10  python3.10                                [.] 0x00000000001795fa
     0.07%  python3.10  python3.10                                [.] 0x0000000000189853
     0.07%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.07%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.07%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.07%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4929
     0.07%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_handle_over_high
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf89
     0.07%  python3.10  [kernel.kallsyms]                         [k] sock_recvmsg
     0.07%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.07%  python3.10  [kernel.kallsyms]                         [k] sk_wait_data
     0.07%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.07%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.07%  python3.10  python3.10                                [.] 0x00000000002ec2e5
     0.07%  python3.10  python3.10                                [.] 0x000000000011b2d0
     0.07%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.07%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.07%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.07%  python3.10  python3.10                                [.] 0x000000000011d514
     0.07%  python3.10  python3.10                                [.] 0x000000000018d206
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f96
     0.07%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.07%  python3.10  python3.10                                [.] PyList_New
     0.07%  python3.10  python3.10                                [.] 0x0000000000121590
     0.07%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.07%  python3.10  python3.10                                [.] 0x000000000018d700
     0.07%  python3.10  python3.10                                [.] 0x000000000020693c
     0.07%  python3.10  python3.10                                [.] 0x00000000002b66dd
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.07%  python3.10  python3.10                                [.] 0x0000000000121737
     0.07%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.07%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.07%  python3.10  libcrypto.so.3                            [.] CRYPTO_zalloc
     0.07%  python3.10  python3.10                                [.] 0x0000000000179564
     0.07%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.07%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.07%  python3.10  python3.10                                [.] 0x0000000000143407
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.07%  python3.10  [kernel.kallsyms]                         [k] __get_user_4
     0.07%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.06%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_ioctl
     0.06%  python3.10  python3.10                                [.] PyErr_SetString
     0.06%  python3.10  python3.10                                [.] 0x0000000000122877
     0.06%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.06%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.06%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.06%  python3.10  libc.so.6                                 [.] round_and_return
     0.06%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.06%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.06%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.06%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.06%  python3.10  python3.10                                [.] 0x000000000017c3e7
     0.06%  python3.10  python3.10                                [.] 0x00000000002b783a
     0.06%  python3.10  python3.10                                [.] 0x0000000000179592
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.06%  python3.10  python3.10                                [.] PyMem_Calloc
     0.06%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.06%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.06%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.06%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.06%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.06%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.06%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.06%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.06%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.06%  python3.10  python3.10                                [.] 0x000000000029500c
     0.06%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.06%  python3.10  python3.10                                [.] 0x000000000020bf48
     0.06%  python3.10  python3.10                                [.] 0x000000000017f872
     0.06%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.06%  python3.10  python3.10                                [.] 0x000000000018d21a
     0.06%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.06%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.06%  python3.10  python3.10                                [.] 0x000000000018d162
     0.06%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.06%  python3.10  python3.10                                [.] _Py_HashBytes
     0.06%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.06%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.06%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.06%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.06%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.06%  python3.10  python3.10                                [.] 0x0000000000179530
     0.06%  python3.10  python3.10                                [.] 0x000000000015b520
     0.06%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.05%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.05%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.05%  python3.10  [kernel.kallsyms]                         [k] xmit_one.constprop.0
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.05%  python3.10  python3.10                                [.] 0x000000000018d596
     0.05%  python3.10  python3.10                                [.] 0x0000000000189021
     0.05%  python3.10  python3.10                                [.] 0x000000000018d765
     0.05%  python3.10  python3.10                                [.] 0x000000000015b557
     0.05%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.05%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.05%  python3.10  python3.10                                [.] 0x0000000000127f50
     0.05%  python3.10  python3.10                                [.] 0x000000000018d964
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003070f8
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.05%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.05%  python3.10  [kernel.kallsyms]                         [k] security_socket_sendmsg
     0.05%  python3.10  python3.10                                [.] 0x000000000012261f
     0.05%  python3.10  python3.10                                [.] 0x0000000000166076
     0.05%  python3.10  python3.10                                [.] 0x000000000015b568
     0.05%  python3.10  python3.10                                [.] 0x0000000000160007
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_event_new_data_sent
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.05%  python3.10  python3.10                                [.] 0x000000000031e7a0
     0.05%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.05%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.05%  python3.10  [kernel.kallsyms]                         [k] __tcp_select_window
     0.05%  python3.10  python3.10                                [.] 0x000000000017958b
     0.05%  python3.10  libc.so.6                                 [.] iruserok_af
     0.05%  python3.10  python3.10                                [.] 0x00000000002b66c0
     0.05%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.05%  python3.10  python3.10                                [.] 0x000000000011e93f
     0.05%  python3.10  python3.10                                [.] PyObject_CheckBuffer
     0.05%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000308322
     0.05%  python3.10  python3.10                                [.] 0x000000000018c53f
     0.05%  python3.10  python3.10                                [.] 0x0000000000243806
     0.05%  python3.10  python3.10                                [.] 0x000000000011e8ff
     0.05%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.05%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.05%  python3.10  python3.10                                [.] 0x0000000000206b1a
     0.05%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000308344
     0.05%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_copy_ex
     0.05%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.05%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.05%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.05%  python3.10  python3.10                                [.] 0x00000000002eaa04
     0.05%  python3.10  python3.10                                [.] 0x000000000023ec62
     0.05%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.05%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.05%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.05%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.05%  python3.10  python3.10                                [.] 0x0000000000152420
     0.05%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000030828f
     0.05%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.05%  python3.10  python3.10                                [.] 0x000000000017953a
     0.05%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.05%  python3.10  python3.10                                [.] 0x0000000000179584
     0.05%  python3.10  python3.10                                [.] 0x000000000017c386
     0.05%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.05%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.05%  python3.10  python3.10                                [.] 0x000000000014345e
     0.05%  python3.10  python3.10                                [.] 0x000000000011b400
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.05%  python3.10  python3.10                                [.] 0x0000000000179c02
     0.05%  python3.10  python3.10                                [.] 0x000000000017c393
     0.05%  python3.10  [kernel.kallsyms]                         [k] skb_csum_hwoffload_help
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.05%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.05%  python3.10  python3.10                                [.] 0x0000000000122913
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.05%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.05%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.04%  python3.10  [kernel.kallsyms]                         [k] nf_hook_slow
     0.04%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.04%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.04%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.04%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.04%  python3.10  python3.10                                [.] 0x0000000000163240
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.04%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.04%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.04%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.04%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.04%  python3.10  python3.10                                [.] 0x0000000000188d07
     0.04%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.04%  python3.10  libcrypto.so.3                            [.] 0x00000000003076cc
     0.04%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.04%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.04%  python3.10  python3.10                                [.] 0x000000000013fd0e
     0.04%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.04%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.04%  python3.10  python3.10                                [.] 0x0000000000165f01
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.04%  python3.10  python3.10                                [.] 0x0000000000151ef4
