# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 45K of event 'cycles'
# Event count (approx.): 22467796130
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.04%  python3.10  python3.10            [.] 0x00000000001215e9
     0.04%  python3.10  python3.10            [.] 0x000000000012167b
     0.04%  python3.10  python3.10            [.] 0x0000000000121616
     0.04%  :2323975    python3.10            [.] 0x0000000000121754
     0.04%  :2323975    python3.10            [.] 0x0000000000121641
     0.04%  :2323975    python3.10            [.] 0x000000000012175a
     0.04%  python3.10  python3.10            [.] 0x00000000001215ab
     0.04%  :2323975    python3.10            [.] 0x000000000012174d
     0.04%  :2323975    python3.10            [.] 0x000000000012166e
     0.04%  :2323975    python3.10            [.] 0x000000000015b554
     0.04%  :2323975    python3.10            [.] 0x0000000000179be9
     0.04%  python3.10  python3.10            [.] 0x00000000001215a7
     0.04%  :2323975    python3.10            [.] 0x0000000000179c0b
     0.03%  python3.10  python3.10            [.] 0x0000000000121635
     0.03%  :2323975    python3.10            [.] 0x0000000000121672
     0.03%  python3.10  python3.10            [.] 0x0000000000121628
     0.03%  python3.10  python3.10            [.] 0x00000000001215e2
     0.03%  :2323975    [kernel.kallsyms]     [k] psi_group_change
     0.03%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.03%  python3.10  python3.10            [.] 0x00000000001215dc
     0.03%  :2323975    python3.10            [.] 0x000000000015b53b
     0.03%  :2323975    python3.10            [.] 0x000000000015b519
     0.03%  :2323975    python3.10            [.] 0x000000000015b512
     0.02%  python3.10  python3.10            [.] 0x000000000012159d
     0.02%  python3.10  python3.10            [.] 0x0000000000121638
     0.02%  :2323975    python3.10            [.] 0x000000000015b53e
     0.02%  :2323975    [kernel.kallsyms]     [k] error_entry
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.02%  :2323975    python3.10            [.] 0x000000000015b54b
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.02%  python3.10  python3.10            [.] 0x0000000000121599
     0.02%  :2323975    python3.10            [.] 0x0000000000179c18
     0.02%  :2323975    [kernel.kallsyms]     [k] native_write_msr
     0.02%  :2323975    python3.10            [.] 0x000000000012164e
     0.02%  python3.10  python3.10            [.] 0x0000000000121600
     0.02%  python3.10  python3.10            [.] 0x00000000001215a2
     0.02%  python3.10  python3.10            [.] 0x00000000001215e5
     0.02%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.02%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.02%  :2323975    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.02%  :2323975    python3.10            [.] 0x000000000015b534
     0.02%  :2323975    python3.10            [.] 0x0000000000179bf7
     0.02%  :2323975    [kernel.kallsyms]     [k] __irqentry_text_end
     0.01%  :2323975    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  :2323975    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.01%  :2323975    python3.10            [.] 0x0000000000179bfe
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.01%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  :2323975    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  python3.10            [.] 0x0000000000121677
     0.01%  :2323975    python3.10            [.] PyLong_FromString
     0.01%  python3.10  python3.10            [.] 0x0000000000121594
     0.01%  :2323975    [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  :2323975    python3.10            [.] 0x000000000015b56c
     0.01%  :2323975    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  :2323975    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  python3.10            [.] 0x00000000001215a0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  :2323975    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  :2323975    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :2323975    python3.10            [.] 0x000000000015b562
     0.01%  :2323975    [kernel.kallsyms]     [k] try_to_wake_up
     0.01%  :2323975    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2323975    python3.10            [.] 0x0000000000179c5c
     0.01%  python3.10  python3.10            [.] 0x00000000001215b2
     0.01%  :2323975    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  :2323975    python3.10            [.] 0x000000000015b570
     0.01%  :2323975    [kernel.kallsyms]     [k] ktime_get
     0.01%  :2323975    python3.10            [.] 0x000000000012162c
     0.01%  :2323975    [kernel.kallsyms]     [k] native_write_msr_safe
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  python3.10            [.] 0x000000000012166e
     0.01%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  :2323975    [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  python3.10            [.] 0x0000000000151d80
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.01%  :2323975    libc.so.6             [.] __strcat_ssse3
     0.01%  :2323975    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  :2323975    [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :2323975    [kernel.kallsyms]     [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  :2323975    [kernel.kallsyms]     [k] rb_next
     0.01%  :2323975    [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  python3.10            [.] 0x00000000001215a6
     0.01%  :2323975    [kernel.kallsyms]     [k] x2apic_send_IPI
     0.01%  :2323975    libc.so.6             [.] ____wcstof_l_internal
     0.01%  :2323975    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  :2323975    python3.10            [.] 0x000000000015b52a
     0.01%  :2323975    [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  :2323975    python3.10            [.] 0x0000000000179c35
     0.01%  :2323975    [kernel.kallsyms]     [k] sync_regs
     0.01%  :2323975    [kernel.kallsyms]     [k] lapic_next_deadline
     0.01%  :2323975    [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.01%  python3.10  python3.10            [.] 0x000000000012167f
     0.01%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.01%  :2323975    [kernel.kallsyms]     [k] task_tick_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  python3.10            [.] 0x0000000000152395
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  :2324385    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.01%  python3.10  python3.10            [.] _PyStack_AsDict
     0.01%  :2323975    [kernel.kallsyms]     [k] put_prev_entity
     0.01%  :2323975    libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  :2323975    [kernel.kallsyms]     [k] futex_wake
     0.01%  :2323975    [kernel.kallsyms]     [k] enqueue_hrtimer
     0.01%  :2323975    [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.01%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.01%  :2323975    [kernel.kallsyms]     [k] do_syscall_64
     0.01%  :2323975    [kernel.kallsyms]     [k] schedule
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  :2323975    [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_page
     0.00%  python3.10  [kernel.kallsyms]     [k] memset
     0.00%  python3.10  [kernel.kallsyms]     [k] native_flush_tlb_one_user
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  :2323975    [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.00%  :2323975    [kernel.kallsyms]     [k] sched_slice
     0.00%  :2323975    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  :2323975    [kernel.kallsyms]     [k] native_read_msr
     0.00%  :2323975    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  :2323975    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  :2323975    [kernel.kallsyms]     [k] reweight_entity
     0.00%  :2323975    python3.10            [.] _PyObject_MakeTpCall
     0.00%  :2323975    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  :2323975    [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :2323975    [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  :2323975    python3.10            [.] 0x0000000000121630
     0.00%  :2323975    python3.10            [.] 0x000000000015b525
     0.00%  :2323975    [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  :2323975    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  libc.so.6             [.] __idna_name_classify
     0.00%  :2323975    [kernel.kallsyms]     [k] therm_throt_process
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  :2323975    [kernel.kallsyms]     [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10            [.] 0x000000000006fe60
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] smp_call_function_many_cond
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  python3.10            [.] 0x00000000001c5160
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] insert_vmap_area_augment.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  python3.10            [.] 0x00000000001740b7
     0.00%  python3.10  python3.10            [.] 0x000000000027db09
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] xfd_validate_state
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x00000000001435e1
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  python3.10            [.] PyLong_FromString
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  python3.10            [.] 0x00000000002774c6
     0.00%  python3.10  libc.so.6             [.] getlogin_fd0
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_q
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] do_select
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  libm.so.6             [.] __addtf3
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_exit
     0.00%  :2323975    [kernel.kallsyms]     [k] __wake_up_common_lock
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e8
     0.00%  :2323975    [kernel.kallsyms]     [k] resched_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  :2323975    libc.so.6             [.] 0x00000000001a0ae4
     0.00%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.00%  :2323975    python3.10            [.] PyEval_SaveThread
     0.00%  :2323975    python3.10            [.] _PyObject_GetMethod
     0.00%  :2324385    python3.10            [.] 0x0000000000137b58
     0.00%  :2323975    [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :2324385    python3.10            [.] 0x00000000001215a0
     0.00%  :2323975    python3.10            [.] 0x0000000000206776
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pmd_range.constprop.0
     0.00%  :2323975    libc.so.6             [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] membarrier_update_current_mm
     0.00%  :2323975    [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :2323975    [kernel.kallsyms]     [k] rcu_qs
     0.00%  :2323975    [kernel.kallsyms]     [k] __netif_receive_skb_core.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  python3.10            [.] 0x000000000015b500
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  :2323975    [kernel.kallsyms]     [k] iterate_groups
     0.00%  :2323975    python3.10            [.] 0x000000000015c600
     0.00%  :2323975    [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :2324385    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  python3.10            [.] 0x0000000000143440
     0.00%  :2324385    [kernel.kallsyms]     [k] rb_next
     0.00%  :2324385    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  :2323975    python3.10            [.] 0x0000000000296fb2
     0.00%  python3.10  [kernel.kallsyms]     [k] blkcg_maybe_throttle_current
     0.00%  :2324385    python3.10            [.] 0x0000000000121676
     0.00%  :2323975    python3.10            [.] 0x0000000000171c40
     0.00%  python3.10  python3.10            [.] 0x000000000015680d
     0.00%  python3.10  python3.10            [.] 0x00000000001795d6
     0.00%  python3.10  [kernel.kallsyms]     [k] get_partial_node.part.0
     0.00%  :2323975    [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  :2323975    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :2323975    [kernel.kallsyms]     [k] update_rq_clock
     0.00%  :2323975    python3.10            [.] 0x000000000012804e
     0.00%  python3.10  python3.10            [.] 0x0000000000173e14
     0.00%  :2323975    python3.10            [.] _PyLong_New
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  :2323975    python3.10            [.] 0x000000000015e115
     0.00%  :2323975    [kernel.kallsyms]     [k] __ksize
     0.00%  :2323975    [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10            [.] 0x0000000000233c69
     0.00%  :2323975    [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  :2323975    python3.10            [.] PyObject_GetAttr
     0.00%  :2323975    [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  :2323975    [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  python3.10            [.] 0x000000000011b529
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  :2323975    [kernel.kallsyms]     [k] scheduler_tick
     0.00%  :2323975    [kernel.kallsyms]     [k] update_curr
     0.00%  :2323975    [kernel.kallsyms]     [k] __fget_files
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  :2323975    python3.10            [.] 0x0000000000162f2a
     0.00%  :2323975    [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :2323975    python3.10            [.] 0x00000000001b5c80
     0.00%  python3.10  python3.10            [.] 0x00000000001215d8
     0.00%  :2323975    [kernel.kallsyms]     [k] read_tsc
     0.00%  :2323975    python3.10            [.] 0x0000000000294304
     0.00%  :2323975    [kernel.kallsyms]     [k] _raw_spin_trylock
     0.00%  :2323975    libc.so.6             [.] pthread_rwlock_tryrdlock@@GLIBC_2.34
     0.00%  :2323975    [kernel.kallsyms]     [k] error_return
     0.00%  :2323975    [kernel.kallsyms]     [k] update_cfs_group
     0.00%  :2323975    [kernel.kallsyms]     [k] kprobe_flush_task
     0.00%  python3.10  python3.10            [.] 0x0000000000206683
     0.00%  :2323975    python3.10            [.] _PyObject_GetAttrId
     0.00%  :2323975    [kernel.kallsyms]     [k] apparmor_socket_sendmsg
     0.00%  :2323975    python3.10            [.] 0x0000000000167e2e
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2323975    libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_init_sleeper
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  :2323975    [kernel.kallsyms]     [k] rebalance_domains
     0.00%  :2323975    python3.10            [.] 0x0000000000162f91
     0.00%  :2323975    python3.10            [.] 0x00000000001d4902
     0.00%  :2323975    python3.10            [.] 0x000000000015b56d
     0.00%  :2323975    [kernel.kallsyms]     [k] wake_up_process
     0.00%  :2323975    [vdso]                [.] 0x00000000000006e8
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  :2323975    [kernel.kallsyms]     [k] irqentry_enter
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
