# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles'
# Event count (approx.): 2005521535
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.16%  python3.10  python3.10                                [.] 0x000000000015b541
     0.16%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.16%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.15%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.15%  python3.10  python3.10                                [.] 0x000000000018d151
     0.15%  python3.10  [kernel.kallsyms]                         [k] add_wait_queue
     0.15%  python3.10  python3.10                                [.] 0x00000000001740af
     0.15%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.15%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.15%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.15%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.14%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.14%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.14%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.14%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.14%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.14%  python3.10  python3.10                                [.] 0x0000000000131338
     0.14%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.14%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.13%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.13%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.13%  python3.10  python3.10                                [.] 0x0000000000122820
     0.13%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.13%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.13%  python3.10  python3.10                                [.] 0x000000000018d162
     0.13%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.13%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.13%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.13%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.13%  python3.10  python3.10                                [.] 0x0000000000189853
     0.13%  python3.10  libc.so.6                                 [.] re_search_internal
     0.13%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.12%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.12%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.12%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.12%  python3.10  python3.10                                [.] 0x000000000017f864
     0.12%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.12%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.12%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.12%  python3.10  python3.10                                [.] PySequence_List
     0.12%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.12%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.12%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.12%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.12%  python3.10  python3.10                                [.] 0x000000000012161a
     0.12%  python3.10  python3.10                                [.] 0x000000000018d077
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.11%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.11%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.11%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.11%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.11%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.11%  python3.10  python3.10                                [.] 0x000000000015b557
     0.11%  python3.10  python3.10                                [.] 0x000000000011e957
     0.11%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.11%  python3.10  [kernel.kallsyms]                         [k] timespec64_add_safe
     0.11%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.11%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.11%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.11%  python3.10  python3.10                                [.] 0x00000000002ec2e5
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.10%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.10%  python3.10  python3.10                                [.] 0x000000000018d599
     0.10%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.10%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.10%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.10%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.10%  python3.10  [kernel.kallsyms]                         [k] security_file_ioctl
     0.10%  python3.10  python3.10                                [.] 0x0000000000137bbf
     0.10%  python3.10  python3.10                                [.] _PyLong_New
     0.10%  python3.10  python3.10                                [.] 0x000000000015b520
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.10%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.10%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.10%  python3.10  python3.10                                [.] 0x00000000002eaa00
     0.09%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.09%  python3.10  python3.10                                [.] 0x00000000000b643e
     0.09%  python3.10  python3.10                                [.] 0x000000000018d596
     0.09%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.09%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.09%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.09%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.09%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.09%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.09%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.09%  python3.10  python3.10                                [.] PySlice_Unpack
     0.09%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.09%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.09%  python3.10  python3.10                                [.] 0x000000000017c380
     0.09%  python3.10  python3.10                                [.] 0x000000000011b311
     0.09%  python3.10  python3.10                                [.] 0x000000000020beb4
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.09%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.09%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.09%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.09%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.09%  python3.10  [kernel.kallsyms]                         [k] do_vfs_ioctl
     0.09%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.09%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.09%  python3.10  python3.10                                [.] 0x000000000018d060
     0.09%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.08%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.08%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.08%  python3.10  python3.10                                [.] 0x0000000000070990
     0.08%  python3.10  python3.10                                [.] 0x000000000018d165
     0.08%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.08%  python3.10  python3.10                                [.] 0x000000000015f004
     0.08%  python3.10  python3.10                                [.] PyMem_Realloc
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.08%  python3.10  libcrypto.so.3                            [.] SHA256_Init
     0.08%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.08%  python3.10  python3.10                                [.] 0x00000000002b66c0
     0.08%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.08%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.08%  python3.10  python3.10                                [.] PyNumber_Xor
     0.08%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.08%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.08%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal_ex
     0.07%  python3.10  python3.10                                [.] 0x0000000000127ec6
     0.07%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.07%  python3.10  python3.10                                [.] 0x000000000018d24b
     0.07%  python3.10  python3.10                                [.] 0x00000000001f603b
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.07%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.07%  python3.10  python3.10                                [.] 0x000000000020bed3
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.07%  python3.10  libc.so.6                                 [.] round_and_return
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.07%  python3.10  python3.10                                [.] PyUnicode_New
     0.07%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.07%  python3.10  python3.10                                [.] 0x000000000018d288
     0.07%  python3.10  python3.10                                [.] 0x000000000011e8ff
     0.07%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.07%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.07%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.07%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.07%  python3.10  [kernel.kallsyms]                         [k] cubictcp_cong_avoid
     0.07%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.07%  python3.10  libc.so.6                                 [.] __res_context_send
     0.07%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.07%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.07%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.07%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.07%  python3.10  libm.so.6                                 [.] __addtf3
     0.07%  python3.10  python3.10                                [.] 0x0000000000189014
     0.07%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.07%  python3.10  [kernel.kallsyms]                         [k] remove_wait_queue
     0.07%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.07%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.06%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.06%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.06%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.06%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.06%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.06%  python3.10  python3.10                                [.] 0x0000000000127f70
     0.06%  python3.10  [kernel.kallsyms]                         [k] set_normalized_timespec64
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_check_app_limited
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.06%  python3.10  python3.10                                [.] 0x0000000000179592
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0d9
     0.06%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.06%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.06%  python3.10  libc.so.6                                 [.] 0x0000000000198afe
     0.06%  python3.10  [kernel.kallsyms]                         [k] lock_timer_base
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003070b2
     0.06%  python3.10  python3.10                                [.] _PyLong_Format
     0.06%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.06%  python3.10  libc.so.6                                 [.] 0x000000000019d964
     0.06%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.06%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.06%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.06%  python3.10  python3.10                                [.] 0x0000000000122826
     0.06%  python3.10  python3.10                                [.] 0x000000000012284a
     0.06%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.06%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.06%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.06%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.06%  python3.10  python3.10                                [.] _PyTime_GetMonotonicClock
     0.06%  python3.10  python3.10                                [.] 0x00000000001b0613
     0.06%  python3.10  python3.10                                [.] 0x00000000002b8420
     0.06%  python3.10  python3.10                                [.] 0x0000000000122901
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000256270
     0.06%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.06%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.06%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.06%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.06%  python3.10  python3.10                                [.] 0x000000000027ed4a
     0.06%  python3.10  python3.10                                [.] 0x000000000017c3d5
     0.06%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.06%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.06%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.06%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.06%  python3.10  python3.10                                [.] 0x000000000018d60c
     0.06%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.06%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.06%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.06%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.06%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.06%  python3.10  [kernel.kallsyms]                         [k] net_rx_action
     0.06%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.06%  python3.10  python3.10                                [.] 0x000000000018d585
     0.06%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.06%  python3.10  [kernel.kallsyms]                         [k] fput
     0.06%  python3.10  python3.10                                [.] 0x0000000000294e9b
     0.05%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.05%  python3.10  python3.10                                [.] 0x0000000000179541
     0.05%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.05%  python3.10  python3.10                                [.] PyModule_GetState
     0.05%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.05%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.05%  python3.10  python3.10                                [.] 0x00000000002f81d4
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.05%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.05%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.05%  python3.10  python3.10                                [.] 0x000000000018d06e
     0.05%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.05%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.05%  python3.10  [kernel.kallsyms]                         [k] __get_user_4
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.05%  python3.10  python3.10                                [.] 0x0000000000243810
     0.05%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.05%  python3.10  [kernel.kallsyms]                         [k] __tcp_send_ack.part.0
     0.05%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.05%  python3.10  python3.10                                [.] PyObject_Free
     0.05%  python3.10  python3.10                                [.] 0x0000000000122877
     0.05%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.05%  python3.10  python3.10                                [.] 0x0000000000128097
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307464
     0.05%  python3.10  python3.10                                [.] 0x000000000011b315
     0.05%  python3.10  python3.10                                [.] 0x000000000018928c
     0.05%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.05%  python3.10  libc.so.6                                 [.] round_and_return
     0.05%  python3.10  python3.10                                [.] _PyNumber_Index
     0.05%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0a16
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0a7e
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000017e052
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003071a3
     0.05%  python3.10  python3.10                                [.] 0x0000000000120eb8
     0.05%  python3.10  python3.10                                [.] 0x000000000015e060
     0.05%  python3.10  python3.10                                [.] 0x000000000017c401
     0.05%  python3.10  python3.10                                [.] 0x000000000018d169
     0.05%  python3.10  python3.10                                [.] 0x00000000002067f2
     0.05%  python3.10  python3.10                                [.] 0x0000000000294ff8
     0.05%  python3.10  python3.10                                [.] 0x000000000029dfb0
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.05%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.05%  python3.10  python3.10                                [.] 0x000000000012287d
     0.05%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.05%  python3.10  python3.10                                [.] 0x0000000000206645
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199c0e
     0.05%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.05%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.05%  python3.10  python3.10                                [.] 0x000000000018d185
     0.05%  python3.10  python3.10                                [.] PyErr_GivenExceptionMatches
     0.05%  python3.10  python3.10                                [.] 0x0000000000188dae
     0.05%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.05%  python3.10  python3.10                                [.] 0x000000000015b500
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.05%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.05%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.05%  python3.10  python3.10                                [.] 0x0000000000165f2c
     0.05%  python3.10  python3.10                                [.] 0x0000000000277680
     0.05%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.05%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.05%  python3.10  python3.10                                [.] 0x0000000000179538
     0.05%  python3.10  python3.10                                [.] 0x00000000000c4a11
     0.05%  python3.10  [vdso]                                    [.] 0x00000000000007b6
     0.05%  python3.10  python3.10                                [.] _Py_Dealloc
     0.05%  python3.10  [kernel.kallsyms]                         [k] xfd_validate_state
     0.05%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.05%  python3.10  python3.10                                [.] 0x00000000002942a2
     0.05%  python3.10  python3.10                                [.] 0x0000000000122854
     0.05%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.04%  python3.10  [kernel.kallsyms]                         [k] poll_freewait
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.04%  python3.10  libcrypto.so.3                            [.] CRYPTO_clear_free
     0.04%  python3.10  python3.10                                [.] 0x000000000011d5fd
     0.04%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.04%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.04%  python3.10  [kernel.kallsyms]                         [k] sk_reset_timer
     0.04%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.04%  python3.10  python3.10                                [.] 0x000000000017bfb0
     0.04%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e6d
     0.04%  python3.10  python3.10                                [.] 0x0000000000188d00
     0.04%  python3.10  python3.10                                [.] 0x000000000011d510
     0.04%  python3.10  python3.10                                [.] 0x0000000000179613
     0.04%  python3.10  python3.10                                [.] PyList_New
     0.04%  python3.10  python3.10                                [.] 0x0000000000189021
     0.04%  python3.10  python3.10                                [.] 0x00000000002b69c4
     0.04%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.04%  python3.10  python3.10                                [.] 0x00000000001732c0
