# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles'
# Event count (approx.): 5282100454
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.01%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.01%  python3.10  python3.10            [.] 0x0000000000127ea0
     0.01%  python3.10  python3.10            [.] 0x0000000000188da5
     0.01%  python3.10  python3.10            [.] 0x000000000018d589
     0.01%  python3.10  python3.10            [.] 0x0000000000138500
     0.01%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] smp_call_function_many_cond
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0999
     0.01%  python3.10  python3.10            [.] 0x0000000000121754
     0.01%  python3.10  python3.10            [.] 0x00000000001228d1
     0.01%  python3.10  python3.10            [.] 0x000000000013fcfd
     0.01%  python3.10  python3.10            [.] 0x0000000000150830
     0.01%  python3.10  python3.10            [.] 0x000000000015b541
     0.01%  python3.10  python3.10            [.] 0x000000000015e0b8
     0.01%  python3.10  python3.10            [.] 0x00000000001795e5
     0.01%  python3.10  python3.10            [.] 0x00000000001795fe
     0.01%  python3.10  python3.10            [.] 0x000000000018bfa0
     0.01%  python3.10  python3.10            [.] 0x000000000018d740
     0.01%  python3.10  python3.10            [.] 0x0000000000206994
     0.01%  python3.10  python3.10            [.] 0x000000000020bea4
     0.01%  python3.10  python3.10            [.] 0x000000000020bf4a
     0.01%  python3.10  python3.10            [.] 0x000000000023ebc6
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  python3.10            [.] 0x0000000000137af0
     0.01%  python3.10  python3.10            [.] 0x000000000018bfd4
     0.01%  python3.10  python3.10            [.] 0x000000000018c04e
     0.01%  python3.10  python3.10            [.] 0x000000000018d964
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] native_set_pte
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0975
     0.01%  python3.10  python3.10            [.] 0x0000000000179564
     0.01%  python3.10  python3.10            [.] 0x0000000000179d6f
     0.01%  python3.10  python3.10            [.] 0x000000000018d16d
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.01%  python3.10  python3.10            [.] 0x000000000018bf76
     0.01%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.01%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  python3.10            [.] 0x000000000012b374
     0.01%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_output_copy
     0.01%  python3.10  [kernel.kallsyms]     [k] sigprocmask
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  python3.10            [.] 0x00000000001228b7
     0.01%  python3.10  python3.10            [.] 0x00000000001434b4
     0.01%  python3.10  python3.10            [.] 0x000000000015aff8
     0.01%  python3.10  python3.10            [.] 0x000000000015b165
     0.01%  python3.10  python3.10            [.] 0x000000000015ef70
     0.01%  python3.10  python3.10            [.] 0x00000000001732e7
     0.01%  python3.10  python3.10            [.] 0x00000000001795fa
     0.01%  python3.10  python3.10            [.] 0x000000000018c02e
     0.01%  python3.10  python3.10            [.] 0x0000000000206844
     0.01%  python3.10  python3.10            [.] 0x000000000020bea8
     0.01%  python3.10  python3.10            [.] 0x000000000020beaa
     0.01%  python3.10  python3.10            [.] 0x00000000002b6a1b
     0.01%  python3.10  [kernel.kallsyms]     [k] lockless_pages_from_mm
     0.01%  python3.10  [kernel.kallsyms]     [k] apparmor_task_alloc
     0.01%  python3.10  python3.10            [.] 0x0000000000137bfb
     0.01%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.01%  python3.10  [kernel.kallsyms]     [k] wake_q_add_safe
     0.01%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10            [.] 0x00000000001d495d
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000029c9cc
     0.01%  python3.10  libc.so.6             [.] __vfwscanf_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] gup_pmd_range.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] schedule
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.01%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  python3.10  python3.10            [.] 0x000000000015f37f
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] security_task_alloc
     0.01%  python3.10  python3.10            [.] 0x000000000015b537
     0.01%  python3.10  python3.10            [.] 0x000000000015efc7
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  python3.10            [.] 0x000000000018d169
     0.01%  python3.10  [kernel.kallsyms]     [k] update_rt_rq_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] prepend
     0.01%  python3.10  libc.so.6             [.] __strchr_sse2
     0.01%  python3.10  python3.10            [.] PyObject_RichCompare
     0.01%  python3.10  python3.10            [.] 0x000000000018d0eb
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.01%  python3.10  [kernel.kallsyms]     [k] timekeeping_adjust.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] unmap_single_vma
     0.01%  python3.10  [vdso]                [.] __vdso_clock_gettime
     0.01%  python3.10  python3.10            [.] 0x00000000001595f4
     0.01%  python3.10  [kernel.kallsyms]     [k] filp_close
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] free_unref_page_commit.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] pgd_none
     0.01%  python3.10  [kernel.kallsyms]     [k] unlink_anon_vmas
     0.01%  python3.10  [kernel.kallsyms]     [k] __put_anon_vma
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  [kernel.kallsyms]     [k] native_load_gs_index
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d34f
     0.01%  python3.10  [kernel.kallsyms]     [k] gup_pte_range
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add_fn
     0.01%  python3.10  [kernel.kallsyms]     [k] blake2s_update
     0.01%  python3.10  python3.10            [.] 0x0000000000167dbb
     0.01%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.01%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]     [k] task_change_group_fair
     0.01%  python3.10  python3.10            [.] 0x0000000000128da0
     0.01%  python3.10  python3.10            [.] 0x000000000015e11f
     0.01%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.01%  python3.10  python3.10            [.] 0x000000000017c386
     0.01%  python3.10  python3.10            [.] 0x000000000017c3d0
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.01%  python3.10  [kernel.kallsyms]     [k] schedule_timeout
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a1147
     0.01%  python3.10  python3.10            [.] 0x000000000011b3f3
     0.01%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10            [.] 0x00000000001435d4
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]     [k] userfaultfd_remove
     0.01%  python3.10  [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.01%  python3.10  [kernel.kallsyms]     [k] crng_fast_key_erasure
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d30f
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  python3.10            [.] 0x0000000000151db5
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10            [.] 0x0000000000294940
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]     [k] set_task_cpu
     0.00%  :2426359    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d30a


# Samples: 9K of event 'instructions'
# Event count (approx.): 5933983035
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    78.30%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     3.93%  python3.10  python3.10            [.] 0x000000000012161a
     1.80%  python3.10  python3.10            [.] 0x0000000000121590
     1.54%  python3.10  python3.10            [.] 0x0000000000121605
     1.42%  python3.10  python3.10            [.] 0x00000000001215c4
     1.27%  python3.10  python3.10            [.] 0x0000000000121676
     0.97%  python3.10  python3.10            [.] 0x0000000000121613
     0.70%  python3.10  python3.10            [.] 0x0000000000121737
     0.70%  python3.10  python3.10            [.] 0x0000000000121730
     0.62%  python3.10  python3.10            [.] 0x00000000001215f2
     0.56%  python3.10  python3.10            [.] 0x000000000012160b
     0.51%  python3.10  python3.10            [.] 0x00000000001215f7
     0.48%  python3.10  python3.10            [.] 0x0000000000121596
     0.46%  python3.10  python3.10            [.] 0x00000000001215dc
     0.45%  python3.10  python3.10            [.] 0x000000000012167d
     0.45%  python3.10  python3.10            [.] 0x00000000001215cb
     0.40%  python3.10  python3.10            [.] 0x0000000000121679
     0.37%  python3.10  python3.10            [.] 0x00000000001215a3
     0.34%  python3.10  python3.10            [.] 0x00000000001215e9
     0.26%  python3.10  python3.10            [.] 0x00000000001215e5
     0.24%  python3.10  python3.10            [.] 0x000000000012159b
     0.20%  python3.10  python3.10            [.] 0x00000000001215e2
     0.17%  python3.10  python3.10            [.] 0x000000000012167b
     0.17%  python3.10  python3.10            [.] 0x000000000012159d
     0.17%  python3.10  python3.10            [.] 0x0000000000121594
     0.16%  python3.10  python3.10            [.] 0x0000000000121600
     0.16%  python3.10  python3.10            [.] 0x00000000001215ab
     0.13%  python3.10  python3.10            [.] 0x00000000001215d8
     0.12%  python3.10  python3.10            [.] 0x00000000001215a7
     0.11%  python3.10  python3.10            [.] 0x000000000012167f
     0.11%  python3.10  python3.10            [.] 0x0000000000121616
     0.10%  python3.10  python3.10            [.] 0x000000000012166e
     0.10%  python3.10  python3.10            [.] 0x00000000001215a6
     0.09%  python3.10  python3.10            [.] 0x0000000000121677
     0.09%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.09%  python3.10  python3.10            [.] 0x00000000001215a2
     0.08%  python3.10  python3.10            [.] 0x00000000001215b2
     0.08%  python3.10  python3.10            [.] 0x00000000001215bc
     0.07%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.06%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.04%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.04%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.04%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.04%  python3.10  python3.10            [.] 0x000000000012160f
     0.04%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.04%  python3.10  python3.10            [.] 0x000000000012161d
     0.03%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.03%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.03%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.03%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  python3.10  python3.10            [.] 0x0000000000121734
     0.02%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
