# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 19K of event 'cycles'
# Event count (approx.): 10806273375
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.30%  :2413549    python3.10            [.] _PyEval_EvalFrameDefault
     0.29%  :2413567    python3.10            [.] _PyEval_EvalFrameDefault
     0.28%  :2413282    python3.10            [.] 0x0000000000121679
     0.28%  python3.10  python3.10            [.] 0x0000000000121628
     0.28%  :2413282    python3.10            [.] 0x000000000015b546
     0.27%  python3.10  python3.10            [.] 0x00000000001215a3
     0.27%  :2413282    python3.10            [.] 0x00000000001215f7
     0.27%  :2413282    python3.10            [.] 0x0000000000121613
     0.24%  :2413490    python3.10            [.] _PyEval_EvalFrameDefault
     0.24%  python3.10  python3.10            [.] 0x0000000000121638
     0.23%  :2413282    python3.10            [.] 0x000000000015b506
     0.23%  :2413282    python3.10            [.] 0x000000000012159b
     0.22%  :2413282    python3.10            [.] 0x0000000000121737
     0.21%  python3.10  python3.10            [.] 0x00000000001215cb
     0.21%  :2413282    python3.10            [.] 0x00000000001215a3
     0.20%  :2413282    python3.10            [.] 0x00000000001215c4
     0.20%  :2413282    python3.10            [.] 0x00000000001215ab
     0.20%  python3.10  python3.10            [.] 0x000000000012167d
     0.19%  python3.10  python3.10            [.] 0x00000000001215dc
     0.19%  python3.10  python3.10            [.] 0x000000000012159d
     0.19%  :2413282    python3.10            [.] 0x0000000000121605
     0.19%  python3.10  python3.10            [.] 0x00000000001215ab
     0.18%  python3.10  python3.10            [.] 0x00000000001215a7
     0.16%  :2413282    python3.10            [.] 0x000000000012167d
     0.15%  :2413282    python3.10            [.] 0x000000000015b53b
     0.15%  python3.10  python3.10            [.] 0x00000000001215bc
     0.15%  :2413282    python3.10            [.] 0x0000000000179be0
     0.14%  :2413282    python3.10            [.] 0x0000000000173d50
     0.14%  :2413282    python3.10            [.] 0x0000000000179c0e
     0.14%  :2413282    python3.10            [.] 0x000000000012159d
     0.13%  python3.10  python3.10            [.] 0x0000000000121594
     0.13%  :2413282    python3.10            [.] 0x000000000015b500
     0.13%  :2413282    python3.10            [.] 0x0000000000179c46
     0.13%  :2413282    python3.10            [.] 0x000000000012160b
     0.12%  :2413282    python3.10            [.] 0x00000000001215bc
     0.12%  python3.10  python3.10            [.] 0x000000000012167b
     0.12%  :2413282    python3.10            [.] 0x000000000015b541
     0.12%  :2413282    python3.10            [.] 0x0000000000121594
     0.12%  python3.10  python3.10            [.] 0x00000000001215e9
     0.12%  :2413282    python3.10            [.] 0x0000000000173d58
     0.12%  :2413282    python3.10            [.] 0x00000000001215e9
     0.11%  :2413282    python3.10            [.] 0x0000000000179be6
     0.11%  :2413282    python3.10            [.] 0x000000000012167b
     0.11%  :2413282    python3.10            [.] 0x00000000001215a7
     0.11%  :2413282    python3.10            [.] 0x0000000000179be8
     0.10%  :2413282    python3.10            [.] 0x00000000001215cb
     0.10%  :2413282    python3.10            [.] 0x000000000015b568
     0.10%  :2413282    python3.10            [.] 0x0000000000179c42
     0.10%  python3.10  python3.10            [.] 0x00000000001215e2
     0.10%  :2413282    python3.10            [.] 0x0000000000121600
     0.10%  :2413282    python3.10            [.] 0x00000000001215dc
     0.09%  python3.10  python3.10            [.] 0x00000000001215d8
     0.09%  python3.10  python3.10            [.] 0x00000000001215a2
     0.09%  python3.10  python3.10            [.] 0x00000000001215e5
     0.09%  :2413282    python3.10            [.] 0x00000000001215a2
     0.09%  python3.10  python3.10            [.] 0x0000000000121599
     0.09%  :2413282    python3.10            [.] 0x0000000000121616
     0.08%  :2413282    python3.10            [.] 0x0000000000179c3b
     0.07%  :2413282    python3.10            [.] 0x0000000000121599
     0.07%  :2413282    python3.10            [.] 0x0000000000179c02
     0.07%  :2413282    python3.10            [.] 0x0000000000179c21
     0.07%  :2413282    python3.10            [.] 0x00000000001215e2
     0.06%  :2413282    python3.10            [.] 0x000000000015b509
     0.06%  :2413282    python3.10            [.] 0x0000000000179c13
     0.06%  python3.10  python3.10            [.] 0x0000000000121600
     0.06%  :2413282    python3.10            [.] 0x00000000001215e5
     0.06%  :2413282    python3.10            [.] 0x0000000000179c25
     0.06%  :2413282    python3.10            [.] 0x0000000000179be4
     0.06%  python3.10  python3.10            [.] 0x00000000001215c0
     0.06%  :2413282    python3.10            [.] 0x0000000000121677
     0.05%  :2413282    python3.10            [.] 0x0000000000179c5a
     0.05%  :2413282    python3.10            [.] 0x0000000000121653
     0.05%  python3.10  python3.10            [.] 0x000000000012167f
     0.05%  :2413282    python3.10            [.] 0x000000000012160f
     0.05%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.05%  :2413282    python3.10            [.] 0x000000000015b504
     0.05%  :2413282    python3.10            [.] 0x0000000000121751
     0.05%  python3.10  python3.10            [.] 0x00000000001215c8
     0.05%  :2413282    python3.10            [.] 0x000000000015b520
     0.05%  :2413282    python3.10            [.] 0x000000000015b50b
     0.05%  :2413282    python3.10            [.] 0x0000000000121660
     0.05%  python3.10  python3.10            [.] 0x00000000001215a0
     0.05%  :2413282    python3.10            [.] 0x0000000000179c15
     0.05%  :2413282    python3.10            [.] 0x0000000000179bee
     0.05%  :2413282    python3.10            [.] 0x0000000000121675
     0.04%  :2413282    python3.10            [.] 0x00000000001215ed
     0.04%  :2413282    python3.10            [.] 0x0000000000121757
     0.04%  :2413282    python3.10            [.] 0x0000000000179c56
     0.04%  :2413282    python3.10            [.] 0x0000000000173d54
     0.04%  python3.10  python3.10            [.] 0x0000000000121677
     0.04%  :2413282    python3.10            [.] 0x0000000000179bea
     0.04%  :2413282    [kernel.kallsyms]     [k] psi_group_change
     0.04%  :2413567    python3.10            [.] 0x000000000012161a
     0.04%  python3.10  python3.10            [.] 0x00000000001215a6
     0.04%  :2413282    python3.10            [.] 0x000000000015b50a
     0.04%  :2413282    python3.10            [.] 0x000000000015b557
     0.03%  :2413282    python3.10            [.] 0x000000000012167f
     0.03%  :2413282    python3.10            [.] 0x0000000000121749
     0.03%  :2413282    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.03%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.03%  :2413549    python3.10            [.] 0x000000000012161a
     0.03%  :2413282    python3.10            [.] 0x000000000015b50e
     0.03%  :2413282    python3.10            [.] 0x0000000000121740
     0.03%  :2413282    python3.10            [.] 0x00000000001215a0
     0.03%  :2413282    python3.10            [.] 0x0000000000121754
     0.03%  :2413282    python3.10            [.] 0x000000000015b53e
     0.03%  :2413282    python3.10            [.] 0x000000000015b56e
     0.03%  :2413282    python3.10            [.] 0x00000000001215b2
     0.03%  :2413282    python3.10            [.] 0x000000000012166e
     0.03%  python3.10  python3.10            [.] 0x00000000001215b2
     0.02%  :2413549    python3.10            [.] 0x000000000012159b
     0.02%  :2413490    python3.10            [.] 0x0000000000121590
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.02%  :2413282    python3.10            [.] 0x00000000001215d8
     0.02%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.02%  :2413282    python3.10            [.] 0x00000000001215c0
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.02%  python3.10  python3.10            [.] 0x00000000001215ed
     0.02%  python3.10  python3.10            [.] 0x00000000001215df
     0.02%  :2413282    python3.10            [.] 0x0000000000179c2e
     0.02%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.02%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.02%  python3.10  python3.10            [.] 0x000000000012166e
     0.02%  :2413490    python3.10            [.] 0x000000000012161a
     0.02%  :2413282    python3.10            [.] 0x0000000000121734
     0.02%  :2413282    [kernel.kallsyms]     [k] event_sched_in
     0.02%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.02%  :2413282    python3.10            [.] 0x0000000000121667
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.02%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.02%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.02%  python3.10  python3.10            [.] 0x000000000017c380
     0.02%  python3.10  python3.10            [.] 0x0000000000121734
     0.02%  :2413282    python3.10            [.] 0x000000000015b56c
     0.02%  :2413282    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.02%  :2413282    python3.10            [.] 0x000000000015b562
     0.02%  :2413282    python3.10            [.] 0x000000000015b512
     0.02%  :2413282    [kernel.kallsyms]     [k] enqueue_entity
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.02%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.02%  :2413282    python3.10            [.] 0x00000000001215c8
     0.02%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.02%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.02%  :2413282    libc.so.6             [.] re_search_internal
     0.02%  :2413282    [kernel.kallsyms]     [k] try_to_wake_up
     0.02%  :2413282    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.02%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.02%  :2413282    [kernel.kallsyms]     [k] psi_task_switch
     0.02%  python3.10  python3.10            [.] 0x000000000012162c
     0.02%  :2413282    python3.10            [.] 0x0000000000179be9
     0.01%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.01%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.01%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.01%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000020bf65
     0.01%  python3.10  python3.10            [.] 0x000000000018d59d
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10            [.] 0x00000000002c4478
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  python3.10            [.] 0x00000000001d4961
     0.01%  :2413490    python3.10            [.] 0x000000000012160f
     0.01%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.01%  :2413282    libc.so.6             [.] __stpncpy_sse2_unaligned
     0.01%  :2413549    python3.10            [.] 0x0000000000121594
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  :2413282    python3.10            [.] 0x0000000000179bfb
     0.01%  python3.10  [kernel.kallsyms]     [k] schedule
     0.01%  :2413282    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  :2413282    [kernel.kallsyms]     [k] __irqentry_text_end
     0.01%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.01%  :2413282    [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :2413282    python3.10            [.] 0x0000000000179c35
     0.01%  :2413490    python3.10            [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  python3.10  libcrypto.so.3        [.] EVP_MD_CTX_copy_ex
     0.01%  python3.10  python3.10            [.] PyObject_Call
     0.01%  python3.10  python3.10            [.] 0x00000000001740af
     0.01%  :2413282    [kernel.kallsyms]     [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.01%  :2413282    [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.01%  :2413282    python3.10            [.] 0x000000000015b534
     0.01%  :2413282    python3.10            [.] 0x000000000012175a
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.01%  python3.10  python3.10            [.] 0x000000000015ef70
     0.01%  :2413282    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.01%  :2413282    python3.10            [.] 0x000000000015b55b
     0.01%  :2413282    python3.10            [.] 0x0000000000179bfe
     0.01%  :2413282    python3.10            [.] 0x0000000000179c5c
     0.01%  :2413282    python3.10            [.] 0x0000000000179c38
     0.01%  :2413282    libc.so.6             [.] re_compile_internal
     0.01%  :2413282    [kernel.kallsyms]     [k] sync_regs
     0.01%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.01%  :2413282    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.01%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  python3.10            [.] 0x000000000015efc7
     0.01%  :2413282    python3.10            [.] 0x00000000001ce635
     0.01%  :2413282    python3.10            [.] 0x000000000015b554
     0.01%  :2413282    python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  :2413282    [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  :2413282    python3.10            [.] 0x0000000000121641
     0.01%  :2413282    python3.10            [.] 0x000000000015b52a
     0.01%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.01%  python3.10  [kernel.kallsyms]     [k] page_counter_try_charge
     0.01%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] 0x000000000002afc0
     0.01%  python3.10  python3.10            [.] 0x0000000000129eb2
     0.01%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_mmap
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] security_socket_recvmsg
     0.01%  python3.10  python3.10            [.] PyObject_SetAttr
     0.01%  python3.10  python3.10            [.] 0x000000000012d096
     0.01%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_page
     0.01%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.01%  python3.10  python3.10            [.] 0x000000000017719f
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  python3.10            [.] 0x0000000000206861
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.01%  python3.10  python3.10            [.] PyMem_RawMalloc
     0.01%  python3.10  python3.10            [.] 0x000000000011b4eb
     0.01%  python3.10  python3.10            [.] 0x0000000000140674
     0.01%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.01%  python3.10  python3.10            [.] 0x000000000020bea0
     0.01%  python3.10  python3.10            [.] 0x000000000012d1da
     0.01%  python3.10  python3.10            [.] 0x000000000012e078
     0.01%  python3.10  python3.10            [.] 0x000000000012d39a
     0.01%  python3.10  python3.10            [.] 0x0000000000137afc
     0.01%  python3.10  python3.10            [.] 0x000000000015f3a0
     0.01%  python3.10  python3.10            [.] 0x0000000000172a46
     0.01%  python3.10  python3.10            [.] 0x000000000012cff3
     0.01%  python3.10  python3.10            [.] 0x00000000001740f0
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  python3.10            [.] PyCallable_Check
     0.01%  python3.10  python3.10            [.] PyObject_GetAttr
     0.01%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.01%  :2413282    python3.10            [.] 0x0000000000122674
     0.01%  python3.10  python3.10            [.] 0x0000000000137a64
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  python3.10            [.] 0x0000000000138504
     0.01%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.01%  python3.10  python3.10            [.] 0x0000000000294258
     0.01%  python3.10  libc.so.6             [.] parse_expression
     0.01%  python3.10  libm.so.6             [.] __gammaf_r_finite@GLIBC_2.15
     0.01%  python3.10  python3.10            [.] 0x000000000015b519
     0.01%  python3.10  python3.10            [.] 0x000000000015b54b
     0.01%  python3.10  python3.10            [.] 0x000000000017c3ef
     0.01%  python3.10  python3.10            [.] 0x000000000018d0fb
     0.01%  python3.10  python3.10            [.] 0x000000000018d17a
     0.01%  python3.10  python3.10            [.] 0x000000000020beee
     0.01%  python3.10  python3.10            [.] 0x0000000000277431
     0.01%  :2413282    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  :2413282    [kernel.kallsyms]     [k] is_cpu_allowed
     0.01%  :2413282    [kernel.kallsyms]     [k] __raise_softirq_irqoff
     0.01%  python3.10  libcrypto.so.3        [.] 0x000000000017d7d0
     0.01%  :2413567    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  :2413282    python3.10            [.] PyNumber_AsSsize_t
     0.01%  :2413282    python3.10            [.] 0x00000000001ce5f0
     0.01%  python3.10  [kernel.kallsyms]     [k] free_event_rcu
     0.01%  :2413549    python3.10            [.] 0x0000000000121737
     0.01%  :2413282    python3.10            [.] 0x000000000011b400
     0.01%  :2413549    python3.10            [.] 0x000000000012160f
     0.01%  :2413282    python3.10            [.] 0x000000000015fa80
     0.01%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.01%  :2413282    python3.10            [.] 0x000000000016ab55
     0.01%  python3.10  python3.10            [.] 0x000000000015ef78
     0.01%  python3.10  libc.so.6             [.] round_and_return
     0.01%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.01%  :2413490    python3.10            [.] 0x00000000001215a7
     0.01%  :2413282    [kernel.kallsyms]     [k] sk_filter_trim_cap
     0.01%  python3.10  python3.10            [.] PyNumber_Xor
     0.01%  python3.10  python3.10            [.] 0x0000000000070990
     0.01%  python3.10  python3.10            [.] 0x0000000000137a96
     0.01%  python3.10  python3.10            [.] 0x0000000000137af9
     0.01%  python3.10  python3.10            [.] 0x00000000001598c0
     0.01%  python3.10  python3.10            [.] 0x000000000015ef74
     0.01%  python3.10  python3.10            [.] 0x00000000001732c6
     0.01%  python3.10  python3.10            [.] 0x000000000018c028
     0.01%  python3.10  python3.10            [.] 0x000000000018c069
     0.01%  python3.10  python3.10            [.] 0x00000000002774b6
     0.01%  :2413282    python3.10            [.] 0x000000000011b311
     0.01%  :2413282    python3.10            [.] 0x00000000002868d0
     0.01%  :2413549    python3.10            [.] 0x00000000001215f7
     0.01%  :2413282    python3.10            [.] 0x00000000001fb6eb
     0.01%  :2413282    [kernel.kallsyms]     [k] select_idle_sibling
     0.01%  :2413282    [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  python3.10            [.] 0x000000000018d596
     0.01%  :2413567    python3.10            [.] 0x000000000012159b
     0.01%  :2413282    python3.10            [.] 0x000000000016a31a
     0.01%  python3.10  python3.10            [.] 0x0000000000179530
     0.01%  python3.10  python3.10            [.] 0x00000000002774db
     0.01%  :2413282    python3.10            [.] 0x00000000001215df
     0.01%  :2413282    python3.10            [.] 0x0000000000241480
     0.01%  python3.10  [kernel.kallsyms]     [k] __note_gp_changes
     0.01%  :2413567    python3.10            [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  :2413567    python3.10            [.] 0x0000000000121737
     0.01%  :2413282    [kernel.kallsyms]     [k] __sys_recvfrom
     0.01%  python3.10  libcrypto.so.3        [.] 0x000000000030787a
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  :2413282    libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000015f01d
     0.01%  python3.10  python3.10            [.] 0x0000000000178d50
     0.01%  :2413490    python3.10            [.] 0x00000000001215f2
     0.01%  :2413282    [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.01%  :2413282    python3.10            [.] 0x00000000001228f6
     0.01%  python3.10  [kernel.kallsyms]     [k] blocking_notifier_call_chain
     0.01%  :2413549    python3.10            [.] 0x0000000000121616
     0.01%  python3.10  [vdso]                [.] __vdso_clock_gettime
     0.01%  :2413567    python3.10            [.] 0x00000000001215f7
     0.01%  :2413282    [kernel.kallsyms]     [k] update_load_avg
     0.01%  :2413282    python3.10            [.] 0x0000000000143407
     0.01%  python3.10  python3.10            [.] 0x00000000002cfee1
     0.01%  :2413282    [kernel.kallsyms]     [k] apparmor_ipv4_postroute
     0.01%  :2413282    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  :2413549    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.01%  :2413282    python3.10            [.] 0x00000000001b640a
     0.01%  :2413282    python3.10            [.] _PyObject_GetMethod
     0.01%  :2413282    python3.10            [.] 0x0000000000143449
     0.01%  :2413282    [kernel.kallsyms]     [k] rb_next
     0.01%  :2413567    python3.10            [.] 0x000000000012160f
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.01%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.01%  :2413282    [kernel.kallsyms]     [k] tcp_release_cb
     0.01%  :2413282    python3.10            [.] _PyTime_localtime
     0.01%  python3.10  [kernel.kallsyms]     [k] refill_stock
     0.01%  :2413282    python3.10            [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]     [k] lru_add_drain_cpu
     0.01%  :2413549    python3.10            [.] 0x00000000001215a0
     0.01%  :2413567    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  python3.10            [.] 0x0000000000294729
     0.01%  :2413282    [kernel.kallsyms]     [k] native_write_msr
     0.01%  :2413282    [kernel.kallsyms]     [k] native_read_msr
     0.01%  :2413282    [kernel.kallsyms]     [k] __fget_files
     0.01%  :2413490    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  python3.10            [.] 0x000000000017f864
     0.01%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.01%  :2413549    python3.10            [.] 0x0000000000121600
     0.01%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.01%  python3.10  python3.10            [.] 0x0000000000122851
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  :2413282    [kernel.kallsyms]     [k] update_curr
     0.01%  :2413282    python3.10            [.] 0x0000000000293e7a
     0.01%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.01%  :2413282    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.01%  :2413282    python3.10            [.] 0x000000000012164e
     0.01%  :2413282    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10            [.] 0x000000000015c5d0
     0.01%  :2413490    python3.10            [.] 0x0000000000121635
     0.01%  :2413567    python3.10            [.] 0x0000000000121590
     0.01%  :2413282    libc.so.6             [.] fputws_unlocked
     0.01%  python3.10  python3.10            [.] 0x0000000000188de4
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  :2413282    python3.10            [.] PyFunction_NewWithQualName
     0.01%  python3.10  python3.10            [.] 0x0000000000137a73
     0.01%  :2413282    [kernel.kallsyms]     [k] sched_slice
     0.01%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.01%  :2413282    python3.10            [.] _PyDict_GetItemIdWithError
     0.01%  :2413282    python3.10            [.] 0x0000000000137a99
     0.01%  :2413282    python3.10            [.] _PyObject_GetAttrId
     0.01%  python3.10  python3.10            [.] 0x000000000015b509
     0.01%  python3.10  [kernel.kallsyms]     [k] blk_start_plug
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  :2413282    [kernel.kallsyms]     [k] update_cfs_group
     0.01%  :2413282    [kernel.kallsyms]     [k] __schedule
     0.01%  :2413282    [kernel.kallsyms]     [k] futex_wait
     0.01%  :2413282    [kernel.kallsyms]     [k] put_prev_entity
     0.01%  :2413282    [kernel.kallsyms]     [k] obj_cgroup_uncharge_pages
     0.01%  :2413282    libc.so.6             [.] 0x00000000001a1100
     0.01%  :2413282    python3.10            [.] 0x0000000000293d46
     0.01%  :2413282    [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] acct_account_cputime
     0.01%  :2413282    python3.10            [.] 0x0000000000137a64
     0.01%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.01%  python3.10  python3.10            [.] 0x0000000000188de8
     0.01%  python3.10  [kernel.kallsyms]     [k] __run_timers.part.0
     0.01%  :2413282    python3.10            [.] 0x0000000000179c0b
     0.01%  :2413282    [kernel.kallsyms]     [k] aa_label_sk_perm.part.0
     0.01%  python3.10  python3.10            [.] 0x00000000002066c2
     0.01%  python3.10  python3.10            [.] 0x00000000002b69c6
