# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 786910260
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.12%  python3.10  python3.10                                [.] 0x000000000015b546
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.12%  python3.10  python3.10                                [.] 0x000000000017961b
     0.12%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.12%  python3.10  python3.10                                [.] 0x0000000000122906
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.12%  python3.10  python3.10                                [.] PyObject_Format
     0.12%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.12%  python3.10  python3.10                                [.] 0x000000000015f000
     0.12%  python3.10  python3.10                                [.] 0x000000000018d151
     0.12%  python3.10  python3.10                                [.] 0x000000000024380b
     0.12%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_gen
     0.12%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.12%  python3.10  python3.10                                [.] 0x000000000018d510
     0.12%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.12%  python3.10  python3.10                                [.] 0x00000000001522fd
     0.12%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.12%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.12%  python3.10  python3.10                                [.] 0x000000000011d4d0
     0.12%  python3.10  python3.10                                [.] 0x0000000000277396
     0.12%  python3.10  python3.10                                [.] 0x0000000000137b7b
     0.12%  python3.10  python3.10                                [.] PyTuple_New
     0.11%  python3.10  python3.10                                [.] 0x0000000000122a88
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.11%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.11%  python3.10  python3.10                                [.] 0x000000000011d510
     0.11%  python3.10  python3.10                                [.] 0x0000000000243806
     0.11%  python3.10  python3.10                                [.] 0x00000000002b69c6
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.11%  python3.10  python3.10                                [.] 0x000000000018d498
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.11%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.11%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.11%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.11%  python3.10  python3.10                                [.] 0x000000000017959e
     0.11%  python3.10  python3.10                                [.] 0x0000000000140a95
     0.11%  python3.10  python3.10                                [.] 0x00000000002b3a7c
     0.11%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.11%  python3.10  python3.10                                [.] 0x000000000027ed4a
     0.11%  python3.10  python3.10                                [.] 0x00000000001409d7
     0.11%  python3.10  python3.10                                [.] 0x000000000017c409
     0.11%  python3.10  python3.10                                [.] 0x0000000000188d26
     0.11%  python3.10  python3.10                                [.] 0x000000000018d288
     0.11%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a09f2
     0.11%  python3.10  [kernel.kallsyms]                         [k] migrate_disable
     0.11%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.11%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.11%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.11%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.11%  python3.10  python3.10                                [.] 0x000000000018bf7d
     0.11%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.11%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.11%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.11%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.11%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.11%  python3.10  python3.10                                [.] 0x00000000000b6401
     0.11%  python3.10  python3.10                                [.] 0x000000000011e943
     0.11%  python3.10  python3.10                                [.] 0x000000000014f6cc
     0.11%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.11%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.10%  python3.10  python3.10                                [.] 0x00000000001339c5
     0.10%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.10%  python3.10  python3.10                                [.] 0x00000000001a3036
     0.10%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.10%  python3.10  python3.10                                [.] 0x000000000018c079
     0.10%  python3.10  python3.10                                [.] 0x000000000018d525
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_rtt_estimator
     0.10%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c0
     0.10%  python3.10  python3.10                                [.] 0x000000000017c76b
     0.10%  python3.10  python3.10                                [.] 0x0000000000122854
     0.10%  python3.10  python3.10                                [.] 0x0000000000179553
     0.10%  python3.10  [vdso]                                    [.] 0x0000000000000801
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.10%  python3.10  python3.10                                [.] 0x000000000012260c
     0.10%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.10%  python3.10  python3.10                                [.] PyObject_GC_UnTrack
     0.10%  python3.10  python3.10                                [.] 0x00000000001894c3
     0.10%  python3.10  python3.10                                [.] 0x000000000018d700
     0.10%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.10%  python3.10  python3.10                                [.] 0x00000000002b8467
     0.10%  python3.10  python3.10                                [.] 0x000000000017f881
     0.10%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.10%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.10%  python3.10  python3.10                                [.] 0x000000000017c3b2
     0.09%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.09%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.09%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.09%  python3.10  python3.10                                [.] 0x00000000001508c4
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a0a1b
     0.09%  python3.10  python3.10                                [.] 0x0000000000137bbf
     0.09%  python3.10  [kernel.kallsyms]                         [k] __slab_free
     0.09%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.09%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.09%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.09%  python3.10  python3.10                                [.] 0x00000000001229fe
     0.09%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.09%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.09%  python3.10  python3.10                                [.] 0x00000000002068bc
     0.09%  python3.10  python3.10                                [.] 0x0000000000295047
     0.09%  python3.10  python3.10                                [.] 0x00000000002b69c0
     0.09%  python3.10  python3.10                                [.] 0x000000000011b315
     0.09%  python3.10  python3.10                                [.] 0x0000000000122916
     0.09%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.09%  python3.10  [kernel.kallsyms]                         [k] __wake_up_common
     0.09%  python3.10  python3.10                                [.] 0x000000000018d753
     0.09%  python3.10  [kernel.kallsyms]                         [k] wait_woken
     0.09%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.09%  python3.10  python3.10                                [.] 0x0000000000188ec2
     0.09%  python3.10  [kernel.kallsyms]                         [k] netif_skb_features
     0.08%  python3.10  python3.10                                [.] 0x0000000000122820
     0.08%  python3.10  python3.10                                [.] 0x000000000015b564
     0.08%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003070ba
     0.08%  python3.10  python3.10                                [.] 0x0000000000133a47
     0.08%  python3.10  python3.10                                [.] 0x000000000011e957
     0.08%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.08%  python3.10  python3.10                                [.] PyList_New
     0.08%  python3.10  python3.10                                [.] 0x000000000017c38c
     0.08%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.08%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.08%  python3.10  python3.10                                [.] 0x00000000002b66dd
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f32
     0.08%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.08%  python3.10  python3.10                                [.] 0x000000000018c02e
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0ee
     0.08%  python3.10  python3.10                                [.] 0x0000000000179613
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_update_reo_wnd
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_rbtree_insert
     0.08%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.08%  python3.10  python3.10                                [.] 0x00000000001f6b40
     0.08%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.08%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.08%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.08%  python3.10  python3.10                                [.] 0x0000000000151d86
     0.08%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.08%  python3.10  python3.10                                [.] PySequence_List
     0.08%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.08%  python3.10  [kernel.kallsyms]                         [k] kmalloc_reserve
     0.08%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.08%  python3.10  python3.10                                [.] 0x000000000011eae3
     0.08%  python3.10  python3.10                                [.] 0x0000000000120cc0
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307ef5
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.08%  python3.10  python3.10                                [.] 0x000000000017a860
     0.08%  python3.10  libc.so.6                                 [.] 0x0000000000028520
     0.08%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.08%  python3.10  python3.10                                [.] 0x0000000000141299
     0.08%  python3.10  python3.10                                [.] _PyArg_ParseTuple_SizeT
     0.08%  python3.10  python3.10                                [.] 0x000000000017953a
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.07%  python3.10  [kernel.kallsyms]                         [k] __mod_timer
     0.07%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.07%  python3.10  python3.10                                [.] 0x000000000014f6eb
     0.07%  python3.10  python3.10                                [.] 0x00000000001894ba
     0.07%  python3.10  python3.10                                [.] 0x000000000018c4e0
     0.07%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.07%  python3.10  python3.10                                [.] 0x000000000017c114
     0.07%  python3.10  python3.10                                [.] 0x000000000017a03d
     0.07%  python3.10  python3.10                                [.] 0x000000000020655a
     0.07%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.07%  python3.10  python3.10                                [.] 0x0000000000122827
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a094d
     0.07%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.07%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308188
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.07%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.07%  python3.10  python3.10                                [.] 0x0000000000122608
     0.07%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.07%  python3.10  python3.10                                [.] 0x000000000012161a
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003074a8
     0.07%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.07%  python3.10  python3.10                                [.] 0x000000000018928c
     0.07%  python3.10  python3.10                                [.] 0x0000000000122826
     0.07%  python3.10  python3.10                                [.] 0x0000000000140a88
     0.07%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.07%  python3.10  python3.10                                [.] 0x00000000002949c1
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.07%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_one_core
     0.07%  python3.10  [kernel.kallsyms]                         [k] security_socket_recvmsg
     0.07%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b2f
     0.07%  python3.10  python3.10                                [.] PyNumber_Xor
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a0a29
     0.07%  python3.10  python3.10                                [.] 0x000000000018d077
     0.07%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.07%  python3.10  python3.10                                [.] 0x000000000017c403
     0.07%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.07%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.07%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.07%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.07%  python3.10  python3.10                                [.] 0x0000000000296fd1
     0.07%  python3.10  python3.10                                [.] 0x00000000001512ea
     0.07%  python3.10  python3.10                                [.] 0x0000000000159b78
     0.07%  python3.10  python3.10                                [.] 0x000000000020bee5
     0.07%  python3.10  libc.so.6                                 [.] __netlink_request
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000303a87
     0.07%  python3.10  python3.10                                [.] 0x000000000017a90c
     0.07%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.07%  python3.10  [kernel.kallsyms]                         [k] plist_del
     0.07%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.07%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f94
     0.07%  python3.10  python3.10                                [.] 0x00000000002b3a13
     0.07%  python3.10  python3.10                                [.] 0x0000000000140b29
     0.07%  python3.10  python3.10                                [.] 0x0000000000294ea2
     0.07%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.07%  python3.10  python3.10                                [.] 0x000000000018d066
     0.07%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.07%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sock_rcv_skb
     0.07%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000030815b
     0.07%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.07%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf61
     0.07%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.07%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.07%  python3.10  python3.10                                [.] 0x000000000018d616
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.07%  python3.10  [kernel.kallsyms]                         [k] dst_release
     0.07%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50b
     0.07%  python3.10  python3.10                                [.] 0x000000000015c5c2
     0.07%  python3.10  python3.10                                [.] 0x00000000001795da
     0.07%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.06%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.06%  python3.10  python3.10                                [.] 0x000000000018d5c3
     0.06%  python3.10  python3.10                                [.] PyObject_GetItem
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a1206
     0.06%  python3.10  python3.10                                [.] 0x0000000000277454
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000030786c
     0.06%  python3.10  python3.10                                [.] 0x0000000000122a70
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000030819b
     0.06%  python3.10  python3.10                                [.] 0x000000000017b0f0
     0.06%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.06%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.06%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.06%  python3.10  python3.10                                [.] 0x000000000017c386
     0.06%  python3.10  python3.10                                [.] 0x000000000018d1dd
     0.06%  python3.10  python3.10                                [.] 0x0000000000150bd6
     0.06%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.06%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.06%  python3.10  python3.10                                [.] 0x00000000001338a0
     0.06%  python3.10  python3.10                                [.] 0x000000000018d185
     0.06%  python3.10  python3.10                                [.] 0x0000000000131338
     0.06%  python3.10  python3.10                                [.] 0x000000000015b541
     0.06%  python3.10  [kernel.kallsyms]                         [k] schedule_timeout
     0.06%  python3.10  [kernel.kallsyms]                         [k] __build_skb_around
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307789
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000258a34
     0.06%  python3.10  python3.10                                [.] 0x00000000001795bb
     0.06%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.06%  python3.10  python3.10                                [.] 0x000000000013119e
     0.06%  python3.10  python3.10                                [.] 0x0000000000140b10
     0.06%  python3.10  python3.10                                [.] 0x000000000012809b
     0.06%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.06%  python3.10  python3.10                                [.] 0x000000000015d6a3
     0.06%  python3.10  python3.10                                [.] 0x00000000002b69ed
     0.06%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.06%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.06%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.06%  python3.10  [kernel.kallsyms]                         [k] _copy_from_iter
     0.06%  python3.10  python3.10                                [.] _PyLong_FormatAdvancedWriter
     0.06%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307b52
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_push
     0.06%  python3.10  python3.10                                [.] 0x00000000002b39fd
     0.06%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.06%  python3.10  python3.10                                [.] 0x0000000000293ecf
     0.06%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.06%  python3.10  [kernel.kallsyms]                         [k] sock_sendmsg
     0.06%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.06%  python3.10  python3.10                                [.] 0x0000000000122b1e
     0.06%  python3.10  python3.10                                [.] 0x000000000012e404
     0.06%  python3.10  python3.10                                [.] 0x00000000002cfed4
     0.06%  python3.10  python3.10                                [.] 0x000000000015b55d
