# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 120K of event 'cycles'
# Event count (approx.): 42137987043
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_disable
     0.01%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.01%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.01%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.01%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.01%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.01%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath.part.0
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.01%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.01%  python3.10  libc.so.6             [.] round_and_return
     0.01%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.01%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  python3.10            [.] PyObject_Malloc
     0.01%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_free
     0.01%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.01%  python3.10  python3.10            [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.01%  :1989882    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.01%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.01%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.01%  python3.10  python3.10            [.] PyObject_GC_Del
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  python3.10            [.] 0x0000000000152321
     0.01%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  python3.10            [.] PyObject_SetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.01%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.01%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  :1989882    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  :1989682    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_and
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]     [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  :1989743    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] account_kernel_stack.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  python3.10  python3.10            [.] 0x0000000000175d37
     0.00%  python3.10  python3.10            [.] 0x000000000012a047
     0.00%  python3.10  python3.10            [.] 0x0000000000137a73
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] 0x000000000029c9c0
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] ftrace_profile_free_filter
     0.00%  python3.10  [kernel.kallsyms]     [k] note_gp_changes
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf0
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  libcrypto.so.3        [.] EVP_MD_up_ref
     0.00%  python3.10  [kernel.kallsyms]     [k] therm_throt_process
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  python3.10            [.] 0x000000000016ac59
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  python3.10            [.] _PyObject_New
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a094d
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  python3.10            [.] 0x00000000001c8923
     0.00%  :1989444    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  python3.10            [.] 0x000000000012d088
     0.00%  :1989444    python3.10            [.] 0x000000000012161a
     0.00%  :1989810    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_work_tick
     0.00%  :1989651    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  :1989682    python3.10            [.] 0x0000000000121590
     0.00%  :1989682    python3.10            [.] 0x00000000001215f2
     0.00%  python3.10  python3.10            [.] 0x00000000001d495d
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_process
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  python3.10            [.] 0x00000000001641df
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_reschedule_ipi
     0.00%  :1989651    python3.10            [.] 0x0000000000121613
     0.00%  :1989651    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  [kernel.kallsyms]     [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_do_batch
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  :1989591    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.00%  python3.10  python3.10            [.] 0x0000000000128e13
     0.00%  python3.10  python3.10            [.] 0x000000000015963f
     0.00%  :1989810    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  python3.10  python3.10            [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10            [.] 0x0000000000175d5a
     0.00%  python3.10  python3.10            [.] 0x000000000012cff3
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10            [.] 0x0000000000137a84
     0.00%  python3.10  python3.10            [.] 0x000000000017c6cd
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] put_task_stack
     0.00%  python3.10  python3.10            [.] 0x000000000015b53e
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000011ff20
     0.00%  python3.10  python3.10            [.] 0x0000000000129e27
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_task
     0.00%  python3.10  python3.10            [.] 0x0000000000156684
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  python3.10            [.] 0x0000000000152369
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  python3.10  python3.10            [.] 0x000000000015ffde
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_thermal
     0.00%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10            [.] 0x000000000011b4c1
     0.00%  python3.10  [kernel.kallsyms]     [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]     [k] load_balance
     0.00%  python3.10  python3.10            [.] 0x000000000011d510
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_note_context_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_cgroup_fork
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  [kernel.kallsyms]     [k] __run_timers.part.0
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.00%  python3.10  python3.10            [.] 0x0000000000176554
     0.00%  python3.10  python3.10            [.] 0x000000000011b4c6
     0.00%  python3.10  python3.10            [.] 0x0000000000070990
     0.00%  :1989841    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] 0x0000000000151eed
     0.00%  python3.10  [kernel.kallsyms]     [k] account_user_time
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pmd_range.constprop.0
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  :1989882    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  python3.10  python3.10            [.] 0x0000000000070930
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  python3.10  python3.10            [.] 0x000000000012e098
     0.00%  python3.10  libcrypto.so.3        [.] OPENSSL_cleanse
     0.00%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] profile_task_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0a1b
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_local_save_flags
     0.00%  python3.10  python3.10            [.] 0x000000000012d748
     0.00%  python3.10  python3.10            [.] 0x00000000002068ea
     0.00%  python3.10  python3.10            [.] 0x000000000017c38a
     0.00%  python3.10  [kernel.kallsyms]     [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d300
     0.00%  python3.10  python3.10            [.] 0x000000000029c9cc
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_check_events
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d9e0
     0.00%  python3.10  python3.10            [.] 0x0000000000169f47
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] PyObject_SetItem
     0.00%  python3.10  python3.10            [.] 0x000000000017c380
     0.00%  python3.10  python3.10            [.] 0x000000000015b546
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.00%  python3.10  python3.10            [.] 0x0000000000137be8
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_q
     0.00%  python3.10  [kernel.kallsyms]     [k] check_stack_object
     0.00%  python3.10  python3.10            [.] 0x0000000000129e31
     0.00%  python3.10  python3.10            [.] 0x00000000001740a7
     0.00%  python3.10  python3.10            [.] 0x000000000017763f
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  python3.10  python3.10            [.] 0x000000000020bf65
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  python3.10            [.] 0x0000000000122820
     0.00%  :1989841    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_fork
     0.00%  python3.10  python3.10            [.] 0x0000000000129d65
     0.00%  python3.10  python3.10            [.] 0x0000000000143427
     0.00%  python3.10  python3.10            [.] 0x0000000000167706
     0.00%  :1989502    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10            [.] 0x000000000012d74d
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e2
     0.00%  python3.10  python3.10            [.] 0x0000000000206c70
     0.00%  python3.10  python3.10            [.] 0x0000000000122870
     0.00%  python3.10  python3.10            [.] 0x0000000000127f54
     0.00%  :1989841    python3.10            [.] 0x00000000001215d8
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d960
     0.00%  python3.10  python3.10            [.] 0x0000000000143df6
     0.00%  python3.10  python3.10            [.] 0x0000000000166597
     0.00%  python3.10  python3.10            [.] 0x0000000000169ab6
     0.00%  python3.10  python3.10            [.] 0x00000000001d494a
     0.00%  python3.10  python3.10            [.] 0x000000000017c5f4
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  python3.10            [.] 0x000000000011d4fc
     0.00%  :1989444    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  python3.10            [.] 0x000000000015af8e
