# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 27K of event 'cycles'
# Event count (approx.): 15064236736
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
     0.19%  :1599339    python3.10                                [.] 0x000000000015b500
     0.19%  :1599339    python3.10                                [.] 0x0000000000173d50
     0.19%  python3.10  python3.10                                [.] 0x00000000001215e9
     0.18%  :1599339    python3.10                                [.] 0x000000000015b506
     0.18%  :1599339    python3.10                                [.] 0x0000000000121679
     0.17%  python3.10  python3.10                                [.] 0x000000000012167d
     0.17%  python3.10  python3.10                                [.] 0x00000000001215dc
     0.16%  :1599339    python3.10                                [.] 0x0000000000121623
     0.16%  python3.10  python3.10                                [.] 0x0000000000121616
     0.15%  :1599339    python3.10                                [.] 0x0000000000179be6
     0.15%  :1599339    python3.10                                [.] 0x00000000001215ab
     0.15%  :1599339    python3.10                                [.] 0x0000000000179be0
     0.14%  :1599339    python3.10                                [.] 0x0000000000121616
     0.14%  :1599339    python3.10                                [.] 0x0000000000121599
     0.14%  :1599339    python3.10                                [.] 0x0000000000121734
     0.14%  :1599339    python3.10                                [.] 0x0000000000179c02
     0.14%  :1599339    python3.10                                [.] 0x0000000000121667
     0.14%  :1599339    python3.10                                [.] 0x000000000012167d
     0.13%  python3.10  python3.10                                [.] 0x000000000012160f
     0.13%  python3.10  python3.10                                [.] 0x00000000001215ab
     0.13%  :1599339    python3.10                                [.] 0x0000000000121594
     0.12%  python3.10  python3.10                                [.] 0x0000000000121599
     0.12%  :1599339    python3.10                                [.] 0x00000000001215a7
     0.12%  :1599339    python3.10                                [.] 0x0000000000179c0e
     0.12%  :1599339    python3.10                                [.] 0x00000000001215a2
     0.12%  :1599339    python3.10                                [.] 0x00000000001215cb
     0.11%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.11%  :1599339    python3.10                                [.] 0x000000000012160f
     0.10%  :1599339    python3.10                                [.] 0x000000000015b541
     0.10%  python3.10  python3.10                                [.] 0x000000000012167b
     0.10%  :1599339    python3.10                                [.] 0x0000000000179c42
     0.10%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.10%  :1599339    python3.10                                [.] 0x00000000001215e9
     0.09%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.09%  :1599339    python3.10                                [.] 0x0000000000121653
     0.09%  :1599339    python3.10                                [.] 0x000000000015b504
     0.08%  :1599339    python3.10                                [.] 0x000000000015b537
     0.08%  python3.10  python3.10                                [.] 0x000000000012167f
     0.08%  :1599339    python3.10                                [.] 0x0000000000121635
     0.08%  :1599339    python3.10                                [.] 0x0000000000173d58
     0.08%  :1599339    python3.10                                [.] 0x00000000001215bc
     0.08%  :1599339    python3.10                                [.] 0x00000000001215dc
     0.07%  :1599339    python3.10                                [.] 0x000000000012167b
     0.07%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.07%  :1599339    python3.10                                [.] 0x0000000000179be4
     0.07%  python3.10  python3.10                                [.] 0x0000000000121677
     0.07%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.07%  :1599339    python3.10                                [.] 0x000000000015b56e
     0.06%  :1599339    python3.10                                [.] 0x0000000000179c13
     0.06%  :1599339    python3.10                                [.] 0x0000000000179c5a
     0.06%  :1599339    python3.10                                [.] 0x0000000000179c46
     0.06%  :1599339    python3.10                                [.] 0x000000000015b557
     0.06%  :1599339    python3.10                                [.] 0x000000000015b53b
     0.06%  :1599339    python3.10                                [.] 0x00000000001215e2
     0.06%  :1599339    python3.10                                [.] 0x0000000000121677
     0.06%  :1599339    python3.10                                [.] 0x0000000000179c21
     0.06%  :1599339    python3.10                                [.] 0x0000000000179be8
     0.06%  python3.10  python3.10                                [.] 0x0000000000121600
     0.06%  :1599339    python3.10                                [.] 0x0000000000121660
     0.06%  :1599339    python3.10                                [.] 0x000000000015b568
     0.05%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.05%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.05%  :1599339    python3.10                                [.] 0x00000000001215b2
     0.05%  :1599339    python3.10                                [.] 0x00000000001215a6
     0.05%  :1599339    python3.10                                [.] 0x000000000012167f
     0.05%  :1599339    python3.10                                [.] 0x0000000000179bee
     0.05%  python3.10  python3.10                                [.] 0x000000000012166e
     0.05%  :1599339    python3.10                                [.] 0x000000000015b520
     0.04%  :1599339    python3.10                                [.] 0x000000000015b509
     0.04%  :1599339    python3.10                                [.] 0x000000000015b50b
     0.04%  :1599339    python3.10                                [.] 0x0000000000121628
     0.04%  :1599339    python3.10                                [.] 0x0000000000121638
     0.04%  :1599339    python3.10                                [.] 0x00000000001215e5
     0.04%  :1599339    python3.10                                [.] 0x000000000015b50a
     0.04%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.04%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.04%  :1599339    [kernel.kallsyms]                         [k] psi_group_change
     0.04%  :1599339    python3.10                                [.] 0x00000000001215c8
     0.04%  :1599339    python3.10                                [.] 0x0000000000179c0b
     0.04%  :1599339    python3.10                                [.] 0x0000000000121751
     0.04%  :1599339    python3.10                                [.] 0x000000000015b50e
     0.03%  :1599339    python3.10                                [.] 0x0000000000121740
     0.03%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.03%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.03%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.03%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.03%  :1599339    python3.10                                [.] 0x00000000001215d8
     0.03%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.03%  :1599339    python3.10                                [.] 0x00000000001215a0
     0.03%  :1599339    python3.10                                [.] 0x0000000000179c15
     0.03%  :1599339    python3.10                                [.] 0x0000000000121757
     0.03%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.03%  :1599339    python3.10                                [.] 0x0000000000179c25
     0.03%  :1599339    python3.10                                [.] 0x0000000000121600
     0.03%  :1599339    python3.10                                [.] 0x00000000001215ed
     0.03%  :1599339    [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.03%  :1599339    python3.10                                [.] 0x0000000000179be9
     0.03%  :1599339    python3.10                                [.] 0x0000000000173d54
     0.03%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.03%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.03%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.03%  :1599339    python3.10                                [.] 0x000000000012166e
     0.02%  :1599339    python3.10                                [.] 0x0000000000179c56
     0.02%  :1599339    python3.10                                [.] 0x0000000000179bea
     0.02%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.02%  :1599339    python3.10                                [.] 0x0000000000179c2e
     0.02%  :1599339    python3.10                                [.] 0x0000000000121749
     0.02%  :1599339    python3.10                                [.] 0x0000000000121675
     0.02%  :1599339    python3.10                                [.] 0x0000000000179bfb
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.02%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.02%  :1599339    python3.10                                [.] 0x00000000001215c0
     0.02%  python3.10  python3.10                                [.] 0x000000000015f000
     0.02%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.02%  python3.10  python3.10                                [.] 0x00000000001215df
     0.02%  :1599339    python3.10                                [.] 0x000000000015b519
     0.02%  :1599339    python3.10                                [.] 0x0000000000179c18
     0.02%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.02%  python3.10  python3.10                                [.] 0x0000000000121734
     0.02%  :1599339    python3.10                                [.] 0x00000000001215df
     0.02%  :1599339    [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.02%  :1599339    python3.10                                [.] 0x0000000000179c3b
     0.02%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.02%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.02%  :1599339    [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.02%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.02%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.02%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_futex
     0.02%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.02%  :1599339    python3.10                                [.] 0x0000000000121754
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_wp_page
     0.02%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.02%  :1599339    [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.02%  :1599339    libc.so.6                                 [.] parse_expression
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.02%  :1599339    libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.01%  :1599339    python3.10                                [.] 0x000000000015b55d
     0.01%  python3.10  python3.10                                [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.01%  :1599339    python3.10                                [.] 0x000000000015b54f
     0.01%  :1599339    python3.10                                [.] 0x000000000012175a
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.01%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10                                [.] 0x000000000015b500
     0.01%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.01%  python3.10  python3.10                                [.] 0x0000000000122820
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.01%  :1599339    python3.10                                [.] 0x000000000012164e
     0.01%  :1599339    [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.01%  :1599339    [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.01%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.01%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.01%  :1599339    [kernel.kallsyms]                         [k] futex_wake
     0.01%  python3.10  [kernel.kallsyms]                         [k] lock_page_memcg
     0.01%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.01%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.01%  :1599339    libc.so.6                                 [.] __strcat_ssse3
     0.01%  python3.10  python3.10                                [.] 0x000000000017c386
     0.01%  :1599339    python3.10                                [.] PyObject_GetAttr
     0.01%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.01%  :1599339    [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  :1599339    python3.10                                [.] 0x000000000015b554
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.01%  :1599339    [kernel.kallsyms]                         [k] enqueue_task_fair
     0.01%  :1599339    python3.10                                [.] 0x0000000000179c38
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_group_attach
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  python3.10                                [.] 0x000000000018d1e2
     0.01%  :1599339    python3.10                                [.] 0x000000000015b55b
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.01%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.01%  :1599339    libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]                         [k] page_remove_rmap
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_update_lru_size
     0.01%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10                                [.] 0x000000000012bd50
     0.01%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.01%  :1599339    [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  :1599339    [kernel.kallsyms]                         [k] __ip_local_out
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.01%  :1599339    [kernel.kallsyms]                         [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  python3.10                                [.] 0x0000000000121952
     0.01%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.01%  python3.10  python3.10                                [.] 0x000000000018d077
     0.01%  python3.10  python3.10                                [.] 0x000000000012d1da
     0.01%  :1599339    [kernel.kallsyms]                         [k] __irqentry_text_end
     0.01%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.01%  :1599339    libc.so.6                                 [.] __GI___pthread_tpp_change_priority
     0.01%  python3.10  [kernel.kallsyms]                         [k] account_event
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.01%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.01%  python3.10  python3.10                                [.] 0x00000000001664af
     0.01%  python3.10  python3.10                                [.] 0x0000000000169ab0
     0.01%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.01%  python3.10  libc.so.6                                 [.] re_search_internal
     0.01%  :1599339    python3.10                                [.] 0x000000000012161d
     0.01%  :1599339    python3.10                                [.] _PyObject_LookupSpecial
     0.01%  :1599339    [kernel.kallsyms]                         [k] native_write_msr
     0.01%  python3.10  python3.10                                [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.01%  :1599339    python3.10                                [.] 0x000000000015b54b
     0.01%  python3.10  [kernel.kallsyms]                         [k] free_swap_cache
     0.01%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.01%  python3.10  [kernel.kallsyms]                         [k] unmap_vmas
     0.01%  :1599339    [kernel.kallsyms]                         [k] event_sched_in
     0.01%  :1599339    [kernel.kallsyms]                         [k] _find_next_bit
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.01%  :1599339    [kernel.kallsyms]                         [k] futex_wait
     0.01%  :1599339    [kernel.kallsyms]                         [k] error_entry
     0.01%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.01%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_load_cache_lookup
     0.01%  :1599339    python3.10                                [.] 0x000000000015b53e
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.01%  :1599339    libc.so.6                                 [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header__init_id
     0.01%  python3.10  [kernel.kallsyms]                         [k] fpu_clone
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_event
     0.01%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.01%  python3.10  python3.10                                [.] 0x0000000000122832
     0.01%  python3.10  python3.10                                [.] 0x00000000001228c0
     0.01%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.01%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.01%  python3.10  python3.10                                [.] 0x000000000018bf78
     0.01%  python3.10  python3.10                                [.] 0x0000000000206753
     0.01%  python3.10  python3.10                                [.] 0x00000000002cfedf
     0.01%  :1599339    [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.01%  :1599339    [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.01%  :1599339    [kernel.kallsyms]                         [k] native_sched_clock
     0.01%  :1599339    [kernel.kallsyms]                         [k] reweight_entity
     0.01%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.01%  :1599339    [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.01%  :1599339    [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  python3.10                                [.] 0x0000000000121628
     0.01%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.01%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007610
     0.01%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.01%  :1599339    python3.10                                [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]                         [k] mark_wake_futex
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.01%  :1599339    python3.10                                [.] 0x0000000000121641
     0.01%  :1599339    [kernel.kallsyms]                         [k] iterate_groups
     0.01%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.01%  :1599339    [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.01%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.01%  :1599339    [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  python3.10                                [.] 0x000000000015b537
     0.01%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.01%  :1599339    [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.01%  :1599339    libc.so.6                                 [.] re_search_internal
     0.01%  :1599339    python3.10                                [.] 0x000000000015b512
     0.01%  python3.10  python3.10                                [.] PyThread_acquire_lock_timed
     0.01%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.01%  python3.10  python3.10                                [.] 0x000000000016ab64
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  libc.so.6                                 [.] 0x000000000019d300
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  :1599339    [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.01%  python3.10  python3.10                                [.] PyLong_FromString
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.01%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.01%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_smp_send_reschedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_output_copy
     0.01%  python3.10  python3.10                                [.] 0x000000000018bf7c
     0.01%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.01%  python3.10  python3.10                                [.] 0x0000000000121623
     0.01%  python3.10  python3.10                                [.] PyObject_Format
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.01%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.01%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_queued_spin_lock_slowpath.part.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.01%  python3.10  python3.10                                [.] 0x00000000001740af
     0.01%  python3.10  python3.10                                [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.01%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.01%  python3.10  python3.10                                [.] 0x000000000029426d
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_first
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a097a
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000017dd1b
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000308142
     0.01%  python3.10  python3.10                                [.] 0x0000000000121660
     0.01%  python3.10  python3.10                                [.] 0x000000000012284c
     0.01%  python3.10  python3.10                                [.] 0x0000000000156650
     0.01%  python3.10  python3.10                                [.] 0x000000000015c22e
     0.01%  python3.10  python3.10                                [.] 0x000000000017331c
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.01%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_add
     0.00%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] 0x000000000011b31c
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4c1
     0.00%  python3.10  python3.10                                [.] 0x0000000000174132
     0.00%  python3.10  python3.10                                [.] 0x000000000017c380
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf85
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.00%  python3.10  python3.10                                [.] 0x000000000020bea6
     0.00%  python3.10  python3.10                                [.] 0x0000000000277390
     0.00%  python3.10  python3.10                                [.] 0x00000000002773c5
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  python3.10                                [.] 0x0000000000174090
     0.00%  :1599339    [kernel.kallsyms]                         [k] kfree
     0.00%  :1599339    [kernel.kallsyms]                         [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.00%  :1599339    [kernel.kallsyms]                         [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] kthread_is_per_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.00%  python3.10  python3.10                                [.] 0x0000000000159960
     0.00%  :1599339    python3.10                                [.] 0x000000000015ffe6
     0.00%  :1599339    [kernel.kallsyms]                         [k] lock_page_memcg
     0.00%  :1599339    [kernel.kallsyms]                         [k] _copy_from_iter
     0.00%  :1599339    [i915]                                    [k] intel_engine_get_busy_time
     0.00%  :1599339    [kernel.kallsyms]                         [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] __run_timers.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_add_file_rmap
     0.00%  :1599339    python3.10                                [.] 0x0000000000151d80
     0.00%  :1599339    python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tlb_remove_page_size
     0.00%  :1599339    python3.10                                [.] 0x0000000000150bcb
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b58
     0.00%  :1599339    [kernel.kallsyms]                         [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_clear_integrals
     0.00%  :1599339    [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  :1599339    [kernel.kallsyms]                         [k] tcp_event_new_data_sent
     0.00%  :1599339    [kernel.kallsyms]                         [k] __cgroup_account_cputime_field
     0.00%  :1599339    [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.00%  :1599339    python3.10                                [.] 0x00000000001339c5
     0.00%  :1599339    [kernel.kallsyms]                         [k] merge_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
