# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 250K of event 'cycles'
# Event count (approx.): 120036657698
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.03%  python3.10  python3.10         [.] 0x00000000001215df
     0.03%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.03%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.03%  python3.10  python3.10         [.] 0x0000000000179be9
     0.02%  python3.10  python3.10         [.] 0x000000000015b54b
     0.02%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  python3.10         [.] 0x000000000012164e
     0.02%  python3.10  python3.10         [.] 0x0000000000121672
     0.02%  python3.10  python3.10         [.] 0x000000000012174d
     0.02%  python3.10  python3.10         [.] 0x0000000000121641
     0.02%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.02%  python3.10  python3.10         [.] 0x000000000015b56d
     0.02%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.02%  python3.10  python3.10         [.] 0x000000000015b570
     0.02%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.02%  python3.10  [kernel.kallsyms]  [k] native_write_msr_safe
     0.01%  python3.10  python3.10         [.] 0x0000000000179c5c
     0.01%  python3.10  python3.10         [.] 0x0000000000179c38
     0.01%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.01%  python3.10  python3.10         [.] 0x0000000000179bfb
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.01%  python3.10  python3.10         [.] 0x0000000000179c35
     0.01%  python3.10  [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.01%  python3.10  python3.10         [.] 0x000000000015b564
     0.01%  python3.10  python3.10         [.] 0x000000000015b53b
     0.01%  python3.10  python3.10         [.] 0x000000000015b56c
     0.01%  python3.10  python3.10         [.] 0x000000000015b53e
     0.01%  python3.10  python3.10         [.] 0x000000000015b55b
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.01%  python3.10  python3.10         [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000179c18
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  python3.10  python3.10         [.] 0x000000000015b512
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.01%  python3.10  python3.10         [.] 0x000000000015b519
     0.01%  python3.10  python3.10         [.] 0x000000000015b554
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  python3.10         [.] 0x000000000012162c
     0.01%  python3.10  python3.10         [.] 0x000000000015b52a
     0.01%  python3.10  python3.10         [.] 0x0000000000179bfe
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_thermal
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  python3.10  python3.10         [.] 0x000000000015b55d
     0.00%  python3.10  python3.10         [.] 0x000000000015b525
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  python3.10         [.] 0x000000000015b54f
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  python3.10         [.] 0x000000000015b562
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] therm_throt_process
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] __sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  python3.10         [.] 0x000000000015b534
     0.00%  python3.10  [kernel.kallsyms]  [k] error_return
     0.00%  python3.10  python3.10         [.] 0x0000000000179c57
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_sched_timer
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_curr
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.00%  python3.10  [kernel.kallsyms]  [k] load_balance
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  python3.10  python3.10         [.] 0x0000000000206a23
     0.00%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10         [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  libc.so.6          [.] parse_expression
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]  [k] account_user_time
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_del
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_read
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_slice
     0.00%  python3.10  [kernel.kallsyms]  [k] update_fast_timekeeper
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_core
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  python3.10         [.] 0x000000000011d510
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  python3.10         [.] 0x000000000016a34d
     0.00%  python3.10  python3.10         [.] 0x0000000000296faa
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  python3.10  python3.10         [.] PyMem_Realloc
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_mm
     0.00%  python3.10  python3.10         [.] 0x00000000001411d5
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [vdso]             [.] 0x00000000000007f7
     0.00%  python3.10  python3.10         [.] 0x00000000001732de
     0.00%  python3.10  [kernel.kallsyms]  [k] resched_curr
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10         [.] 0x0000000000163024
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_work_tick
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_del
     0.00%  python3.10  python3.10         [.] PyObject_Format
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] acct_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_enter
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  python3.10  libc.so.6          [.] re_compile_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  python3.10  [i915]             [k] lrc_update_runtime
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_sched_clock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] update_process_times
     0.00%  python3.10  python3.10         [.] 0x000000000011b311
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  python3.10         [.] 0x00000000002942ff
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0984
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  python3.10         [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10         [.] 0x0000000000156654
     0.00%  python3.10  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] insert_vmap_area.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_throttle_swaprate
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_cancel
     0.00%  python3.10  python3.10         [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  python3.10         [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10         [.] 0x0000000000138921
     0.00%  python3.10  python3.10         [.] 0x00000000001d4955
     0.00%  python3.10  python3.10         [.] 0x000000000011d4f8
     0.00%  python3.10  python3.10         [.] 0x000000000015ef86
     0.00%  python3.10  python3.10         [.] 0x000000000015f000
     0.00%  python3.10  python3.10         [.] 0x00000000001740af
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  python3.10         [.] 0x000000000018d59d
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10         [.] 0x000000000018d077
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.00%  python3.10  python3.10         [.] PyTuple_New
     0.00%  python3.10  python3.10         [.] 0x00000000001795fe
     0.00%  python3.10  python3.10         [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10         [.] 0x000000000024380b
     0.00%  python3.10  [kernel.kallsyms]  [k] lock_sock_nested
     0.00%  python3.10  python3.10         [.] 0x0000000000188e69
     0.00%  python3.10  python3.10         [.] PyMem_Malloc
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_write_timer
     0.00%  python3.10  python3.10         [.] 0x0000000000198e59
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.00%  python3.10  [kernel.kallsyms]  [k] can_migrate_task
     0.00%  python3.10  python3.10         [.] 0x0000000000188cf6
     0.00%  python3.10  python3.10         [.] 0x0000000000189010
     0.00%  python3.10  python3.10         [.] 0x0000000000178cc4
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]  [k] rseq_ip_fixup
     0.00%  python3.10  python3.10         [.] 0x0000000000277486
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  python3.10  libc.so.6          [.] 0x0000000000198aee
     0.00%  python3.10  [kernel.kallsyms]  [k] __alloc_skb
     0.00%  python3.10  python3.10         [.] 0x00000000001f6e2c
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_exit
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  python3.10         [.] 0x0000000000151e0c
     0.00%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.00%  python3.10  python3.10         [.] 0x00000000001c16b9
     0.00%  python3.10  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_note_context_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_rearm_rto
     0.00%  python3.10  [kernel.kallsyms]  [k] __fget_files
     0.00%  python3.10  python3.10         [.] 0x0000000000121630
     0.00%  python3.10  [kernel.kallsyms]  [k] __raise_softirq_irqoff
     0.00%  python3.10  python3.10         [.] 0x00000000002774c6
     0.00%  python3.10  python3.10         [.] PyMem_Calloc
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] insert_work
     0.00%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]  [k] timekeeping_adjust.constprop.0
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  python3.10         [.] 0x000000000011d55e
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] task_h_load
     0.00%  python3.10  python3.10         [.] PyObject_Malloc
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_global_load_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10         [.] 0x0000000000286905
     0.00%  python3.10  [kernel.kallsyms]  [k] llist_reverse_order
     0.00%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] find_busiest_group
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  python3.10         [.] 0x000000000015fe68
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_read
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_notifier_call_chain
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]  [k] __fget_light
     0.00%  python3.10  [kernel.kallsyms]  [k] down_read
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.00%  python3.10  [kernel.kallsyms]  [k] migrate_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] timekeeping_advance
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  python3.10         [.] 0x0000000000294ffe
     0.00%  python3.10  libc.so.6          [.] re_search_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%  python3.10  [kvm]              [k] pvclock_gtod_notify
     0.00%  python3.10  python3.10         [.] 0x000000000028e084
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.00%  python3.10  libc.so.6          [.] __GI___pthread_tpp_change_priority
     0.00%  python3.10  python3.10         [.] 0x0000000000239570
     0.00%  python3.10  python3.10         [.] _PyTime_localtime
     0.00%  python3.10  python3.10         [.] 0x000000000012b2cb
     0.00%  python3.10  python3.10         [.] 0x000000000011b4cf
     0.00%  python3.10  python3.10         [.] 0x00000000001595f0
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a11e5
     0.00%  python3.10  [kernel.kallsyms]  [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]  [k] note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]  [k] __wake_up_common
