# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 53K of event 'cycles'
# Event count (approx.): 27203778710
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.07%  python3.10  python3.10            [.] 0x00000000001215e9
     0.07%  :2591328    python3.10            [.] 0x000000000012175a
     0.07%  :2591328    python3.10            [.] 0x0000000000179c21
     0.06%  python3.10  python3.10            [.] 0x00000000001215cb
     0.06%  :2591328    python3.10            [.] 0x000000000015b50b
     0.06%  :2591555    python3.10            [.] _PyEval_EvalFrameDefault
     0.06%  :2591328    python3.10            [.] 0x0000000000121757
     0.06%  python3.10  python3.10            [.] 0x0000000000121679
     0.06%  :2591328    python3.10            [.] 0x00000000001215d8
     0.06%  :2591328    python3.10            [.] 0x000000000015b56d
     0.05%  :2591328    python3.10            [.] 0x0000000000121749
     0.05%  :2591328    python3.10            [.] 0x0000000000179c58
     0.05%  :2591328    python3.10            [.] 0x0000000000173d54
     0.05%  :2591328    python3.10            [.] 0x000000000015b55b
     0.05%  :2591328    python3.10            [.] 0x0000000000121754
     0.05%  :2591328    python3.10            [.] 0x000000000015b554
     0.04%  :2591328    python3.10            [.] 0x0000000000179c2e
     0.04%  :2591328    python3.10            [.] 0x00000000001215df
     0.04%  python3.10  python3.10            [.] 0x00000000001215e5
     0.04%  :2591328    python3.10            [.] 0x0000000000121734
     0.04%  :2591328    python3.10            [.] 0x0000000000179bea
     0.04%  :2591328    python3.10            [.] 0x0000000000121751
     0.04%  python3.10  python3.10            [.] 0x0000000000121600
     0.04%  :2591328    python3.10            [.] 0x000000000012164e
     0.04%  python3.10  python3.10            [.] 0x00000000001215a7
     0.04%  :2591328    python3.10            [.] 0x000000000015b54f
     0.03%  python3.10  python3.10            [.] 0x0000000000121677
     0.03%  :2591328    python3.10            [.] 0x000000000015b55d
     0.03%  :2591328    [kernel.kallsyms]     [k] psi_group_change
     0.03%  python3.10  python3.10            [.] 0x00000000001215d8
     0.03%  :2591328    python3.10            [.] 0x000000000012174d
     0.03%  python3.10  python3.10            [.] 0x00000000001215e2
     0.03%  python3.10  python3.10            [.] 0x000000000012160f
     0.03%  :2591328    python3.10            [.] 0x000000000015b534
     0.03%  python3.10  python3.10            [.] 0x0000000000121596
     0.03%  :2591328    python3.10            [.] 0x000000000015b53e
     0.03%  :2591328    python3.10            [.] 0x00000000001215a0
     0.03%  :2591328    [kernel.kallsyms]     [k] __irqentry_text_end
     0.03%  :2591328    [kernel.kallsyms]     [k] error_entry
     0.03%  python3.10  python3.10            [.] 0x000000000012159d
     0.03%  :2591328    [kernel.kallsyms]     [k] native_write_msr
     0.03%  python3.10  python3.10            [.] 0x00000000001215bc
     0.02%  python3.10  python3.10            [.] 0x000000000012167b
     0.02%  :2591328    python3.10            [.] 0x0000000000179be9
     0.02%  :2591328    python3.10            [.] 0x000000000012162c
     0.02%  :2591328    [kernel.kallsyms]     [k] native_read_msr
     0.02%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.02%  :2591328    python3.10            [.] 0x0000000000179bfb
     0.02%  python3.10  python3.10            [.] 0x0000000000121616
     0.02%  :2591328    python3.10            [.] 0x000000000015b52a
     0.02%  :2591328    python3.10            [.] 0x000000000015b519
     0.02%  :2591328    python3.10            [.] 0x0000000000179c38
     0.02%  :2591328    python3.10            [.] 0x000000000015b512
     0.02%  :2591328    python3.10            [.] 0x0000000000121641
     0.02%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.02%  python3.10  python3.10            [.] 0x0000000000121594
     0.02%  python3.10  python3.10            [.] 0x000000000012167f
     0.02%  :2591328    [kernel.kallsyms]     [k] __update_load_avg_se
     0.02%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10            [.] 0x000000000012166e
     0.01%  :2591328    python3.10            [.] 0x0000000000179c18
     0.01%  :2591328    [kernel.kallsyms]     [k] update_load_avg
     0.01%  :2591328    [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  :2591328    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10            [.] 0x00000000001215a2
     0.01%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2591328    python3.10            [.] 0x0000000000121672
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  :2591328    python3.10            [.] 0x0000000000179bfe
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  :2591328    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :2591328    python3.10            [.] 0x000000000015b56c
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  :2591328    [kernel.kallsyms]     [k] sync_regs
     0.01%  :2591328    [kernel.kallsyms]     [k] native_write_msr_safe
     0.01%  python3.10  python3.10            [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.01%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.01%  :2591328    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  :2591328    python3.10            [.] _PyObject_GetMethod
     0.01%  :2591328    [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.01%  :2591328    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  :2591328    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.01%  :2591328    python3.10            [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  :2591328    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.01%  :2591328    [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :2591328    python3.10            [.] 0x000000000015b570
     0.01%  python3.10  python3.10            [.] 0x00000000001d48e8
     0.01%  :2591328    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.01%  :2591328    [kernel.kallsyms]     [k] ktime_get
     0.01%  :2591328    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  python3.10            [.] 0x00000000001215a0
     0.01%  :2591328    [kernel.kallsyms]     [k] try_to_wake_up
     0.01%  python3.10  python3.10            [.] 0x00000000001215a6
     0.01%  :2591328    [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  python3.10            [.] 0x0000000000188e95
     0.01%  :2591328    [kernel.kallsyms]     [k] ip_output
     0.01%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.01%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.01%  :2591328    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.01%  python3.10  python3.10            [.] 0x000000000015ef70
     0.01%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.01%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.01%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  :2591328    [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  :2591328    [kernel.kallsyms]     [k] reweight_entity
     0.01%  python3.10  python3.10            [.] 0x000000000015b546
     0.01%  :2591328    [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.01%  :2591328    [kernel.kallsyms]     [k] arch_scale_freq_tick
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :2591328    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  :2591328    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  :2591328    python3.10            [.] 0x0000000000179c5c
     0.01%  :2591328    python3.10            [.] 0x000000000015b54b
     0.01%  :2591328    [kernel.kallsyms]     [k] rb_next
     0.01%  :2591328    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  :2591328    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  :2591328    [kernel.kallsyms]     [k] rb_insert_color
     0.01%  :2591328    [kernel.kallsyms]     [k] update_process_times
     0.01%  :2591328    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  :2591328    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  python3.10            [.] 0x0000000000121734
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :2591328    [kernel.kallsyms]     [k] lapic_next_deadline
     0.01%  :2591328    python3.10            [.] 0x0000000000121630
     0.01%  :2591328    [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.01%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.01%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  :2591555    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  python3.10            [.] 0x0000000000137b1b
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  python3.10            [.] 0x000000000015effa
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  python3.10            [.] 0x0000000000179622
     0.00%  :2591328    python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  :2591328    python3.10            [.] 0x0000000000151e05
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  :2591328    [kernel.kallsyms]     [k] event_sched_in
     0.00%  :2591328    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10            [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  python3.10            [.] 0x0000000000121599
     0.00%  python3.10  python3.10            [.] 0x0000000000121675
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x0000000000127f54
     0.00%  :2591328    libc.so.6             [.] __GI___pthread_tpp_change_priority
     0.00%  :2591328    python3.10            [.] 0x000000000012161d
     0.00%  :2591328    python3.10            [.] PyUnicode_FromFormatV
     0.00%  :2591328    python3.10            [.] 0x0000000000179c35
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  :2591328    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2591328    [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  :2591328    [kernel.kallsyms]     [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  :2591328    [kernel.kallsyms]     [k] account_kernel_stack.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  :2591328    [kernel.kallsyms]     [k] error_return
     0.00%  :2591328    [kernel.kallsyms]     [k] rcu_core
     0.00%  :2591328    [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  :2591328    [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  :2591328    [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  :2591328    libc.so.6             [.] ____wcstof_l_internal
     0.00%  :2591328    [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  :2591328    [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  :2591328    python3.10            [.] 0x000000000015b562
     0.00%  python3.10  python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  python3.10            [.] 0x00000000001732ee
     0.00%  :2591328    [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :2591328    python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  :2591328    [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  :2591328    [kernel.kallsyms]     [k] scheduler_tick
     0.00%  :2591328    [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  :2591328    [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  python3.10            [.] 0x00000000001215ed
     0.00%  :2591328    [kernel.kallsyms]     [k] resched_curr
     0.00%  :2591328    [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  :2591328    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  :2591328    python3.10            [.] 0x000000000015b564
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  :2591328    [kernel.kallsyms]     [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :2591328    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x0000000000176462
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d9e0
     0.00%  python3.10  python3.10            [.] 0x000000000006f150
     0.00%  python3.10  python3.10            [.] 0x000000000012a214
     0.00%  python3.10  python3.10            [.] 0x000000000015afbd
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  :2591328    [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_highpage.constprop.0
     0.00%  python3.10  python3.10            [.] 0x0000000000176230
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10            [.] PyObject_RichCompare
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] init_numa_balancing
     0.00%  python3.10  [kernel.kallsyms]     [k] pids_can_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]     [k] uprobe_copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  python3.10            [.] 0x000000000011b315
     0.00%  python3.10  python3.10            [.] 0x000000000011b4c6
     0.00%  python3.10  python3.10            [.] 0x0000000000121e90
     0.00%  python3.10  python3.10            [.] 0x000000000015d644
     0.00%  python3.10  python3.10            [.] 0x000000000016426c
     0.00%  python3.10  python3.10            [.] 0x0000000000167e17
     0.00%  python3.10  python3.10            [.] 0x0000000000137a84
     0.00%  python3.10  python3.10            [.] 0x000000000018c03d
     0.00%  python3.10  python3.10            [.] 0x000000000018dcaa
     0.00%  :2591555    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  python3.10            [.] 0x000000000012d811
     0.00%  :2591555    python3.10            [.] 0x00000000001215a3
     0.00%  :2591555    python3.10            [.] 0x00000000001215e5
     0.00%  :2591328    [kernel.kallsyms]     [k] apparmor_task_free
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]     [k] do_select
     0.00%  :2591555    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x000000000012d1da
     0.00%  python3.10  python3.10            [.] 0x0000000000122b21
     0.00%  python3.10  python3.10            [.] 0x000000000012d6e3
     0.00%  python3.10  python3.10            [.] 0x00000000001764b3
     0.00%  :2591328    libc.so.6             [.] cfree@GLIBC_2.2.5
     0.00%  :2591328    python3.10            [.] 0x0000000000286dd0
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __dl_clear_params
     0.00%  python3.10  [kernel.kallsyms]     [k] __page_set_anon_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] poll_freewait
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10            [.] 0x000000000006f154
     0.00%  python3.10  python3.10            [.] 0x0000000000162c20
     0.00%  python3.10  python3.10            [.] 0x000000000018d280
     0.00%  python3.10  python3.10            [.] 0x000000000023eb1f
     0.00%  python3.10  python3.10            [.] 0x000000000012bd80
     0.00%  python3.10  python3.10            [.] 0x00000000001215b2
     0.00%  :2591328    python3.10            [.] _PyUnicodeWriter_Init
     0.00%  :2591328    [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  python3.10            [.] 0x000000000018d589
     0.00%  python3.10  python3.10            [.] 0x000000000015b504
     0.00%  :2591328    [kernel.kallsyms]     [k] skb_release_data
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d4
     0.00%  :2591328    [kernel.kallsyms]     [k] ip_finish_output2
     0.00%  python3.10  python3.10            [.] 0x00000000001740a7
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  :2591328    [kernel.kallsyms]     [k] __schedule
     0.00%  :2591328    [kernel.kallsyms]     [k] hash_futex
     0.00%  :2591328    python3.10            [.] 0x000000000017f864
     0.00%  :2591328    libc.so.6             [.] 0x0000000000199ef5
     0.00%  python3.10  python3.10            [.] 0x0000000000137bb7
     0.00%  python3.10  python3.10            [.] 0x000000000018d155
     0.00%  python3.10  python3.10            [.] 0x00000000001740bb
     0.00%  python3.10  python3.10            [.] 0x000000000018c010
     0.00%  python3.10  python3.10            [.] 0x000000000018c0a9
