# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 1864708163
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.11%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.11%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.11%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.11%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.11%  python3.10  python3.10                                [.] 0x000000000015b557
     0.11%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.11%  python3.10  python3.10                                [.] 0x000000000015f000
     0.11%  python3.10  libc.so.6                                 [.] round_and_return
     0.11%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.11%  python3.10  libcrypto.so.3                            [.] 0x00000000002939b0
     0.11%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.10%  python3.10  [kernel.kallsyms]                         [k] __pollwait
     0.10%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.10%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.10%  python3.10  python3.10                                [.] 0x0000000000122901
     0.10%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.10%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.10%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.10%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.10%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.10%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.10%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.10%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.10%  python3.10  python3.10                                [.] 0x00000000000700d0
     0.10%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.10%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.10%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.09%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.09%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.09%  python3.10  python3.10                                [.] 0x00000000001740a1
     0.09%  python3.10  python3.10                                [.] 0x000000000017c3b2
     0.09%  python3.10  libcrypto.so.3                            [.] 0x0000000000307594
     0.09%  python3.10  libc.so.6                                 [.] parse_expression
     0.09%  python3.10  python3.10                                [.] 0x000000000018d585
     0.09%  python3.10  python3.10                                [.] 0x000000000018d237
     0.09%  python3.10  python3.10                                [.] 0x0000000000131338
     0.09%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.09%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.09%  python3.10  libc.so.6                                 [.] __netlink_request
     0.09%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.09%  python3.10  python3.10                                [.] 0x0000000000206b1f
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.09%  python3.10  python3.10                                [.] 0x00000000002ec2e5
     0.09%  python3.10  python3.10                                [.] 0x000000000012289b
     0.09%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ae
     0.09%  python3.10  python3.10                                [.] PyObject_Format
     0.09%  python3.10  [kernel.kallsyms]                         [k] __fdget
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.09%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.08%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.08%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.08%  python3.10  python3.10                                [.] PyNumber_Xor
     0.08%  python3.10  python3.10                                [.] 0x000000000011d510
     0.08%  python3.10  python3.10                                [.] 0x000000000020beb4
     0.08%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.08%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.08%  python3.10  python3.10                                [.] PyList_New
     0.08%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.08%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.08%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3f8
     0.08%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.08%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.08%  python3.10  python3.10                                [.] 0x0000000000179622
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.08%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.08%  python3.10  python3.10                                [.] 0x0000000000122628
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a99
     0.08%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.08%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.08%  python3.10  python3.10                                [.] 0x0000000000121737
     0.08%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.08%  python3.10  python3.10                                [.] 0x000000000018d155
     0.08%  python3.10  python3.10                                [.] 0x000000000012161a
     0.08%  python3.10  python3.10                                [.] 0x000000000011b315
     0.08%  python3.10  python3.10                                [.] 0x000000000018d1c1
     0.08%  python3.10  python3.10                                [.] 0x00000000002b77be
     0.08%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.08%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.08%  python3.10  python3.10                                [.] 0x000000000006fbb0
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.08%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.08%  python3.10  python3.10                                [.] 0x000000000020beab
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d20
     0.08%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.08%  python3.10  python3.10                                [.] PyUnicode_New
     0.08%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.07%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.07%  python3.10  python3.10                                [.] 0x0000000000163024
     0.07%  python3.10  python3.10                                [.] 0x000000000017331c
     0.07%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.07%  python3.10  python3.10                                [.] 0x000000000018d599
     0.07%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.07%  python3.10  python3.10                                [.] 0x0000000000121605
     0.07%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.07%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.07%  python3.10  python3.10                                [.] 0x0000000000137bdf
     0.07%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.07%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.07%  python3.10  python3.10                                [.] 0x000000000011d50d
     0.07%  python3.10  python3.10                                [.] 0x000000000016a395
     0.07%  python3.10  python3.10                                [.] 0x000000000016ab55
     0.07%  python3.10  python3.10                                [.] _PyTime_GetMonotonicClock
     0.07%  python3.10  python3.10                                [.] 0x000000000012282a
     0.07%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.07%  python3.10  python3.10                                [.] 0x0000000000122826
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_update_pacing_rate
     0.07%  python3.10  python3.10                                [.] 0x000000000012290a
     0.07%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000000a4bda
     0.07%  python3.10  libcrypto.so.3                            [.] OPENSSL_init_crypto
     0.07%  python3.10  python3.10                                [.] 0x000000000018d656
     0.07%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_wfree
     0.07%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.07%  python3.10  python3.10                                [.] 0x000000000015b500
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.07%  python3.10  python3.10                                [.] 0x00000000002cecd2
     0.07%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.07%  python3.10  [kernel.kallsyms]                         [k] poll_select_set_timeout
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.07%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.07%  python3.10  python3.10                                [.] 0x000000000017f884
     0.07%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.07%  python3.10  [kernel.kallsyms]                         [k] inet_sendmsg
     0.07%  python3.10  python3.10                                [.] 0x0000000000122870
     0.07%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.06%  python3.10  python3.10                                [.] 0x000000000018d604
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.06%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.06%  python3.10  python3.10                                [.] 0x000000000018d24b
     0.06%  python3.10  python3.10                                [.] 0x000000000027ed4a
     0.06%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.06%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.06%  python3.10  python3.10                                [.] 0x000000000018d165
     0.06%  python3.10  python3.10                                [.] 0x0000000000151f18
     0.06%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.06%  python3.10  python3.10                                [.] 0x000000000017c5f0
     0.06%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.06%  python3.10  python3.10                                [.] 0x000000000012809b
     0.06%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.06%  python3.10  python3.10                                [.] 0x0000000000188dc9
     0.06%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.06%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.06%  python3.10  python3.10                                [.] 0x0000000000122906
     0.06%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.06%  python3.10  python3.10                                [.] _PyLong_Format
     0.06%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.06%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.06%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.06%  python3.10  python3.10                                [.] 0x0000000000179584
     0.06%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.06%  python3.10  [kernel.kallsyms]                         [k] __sock_wfree
     0.06%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.06%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.06%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.06%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.06%  python3.10  python3.10                                [.] 0x000000000018bfce
     0.06%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.06%  python3.10  python3.10                                [.] 0x00000000001f603b
     0.06%  python3.10  [kernel.kallsyms]                         [k] __sys_sendto
     0.06%  python3.10  python3.10                                [.] 0x000000000015b564
     0.06%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.06%  python3.10  python3.10                                [.] 0x0000000000121734
     0.06%  python3.10  python3.10                                [.] 0x0000000000137b00
     0.06%  python3.10  python3.10                                [.] 0x000000000018d740
     0.06%  python3.10  python3.10                                [.] 0x0000000000137bbf
     0.06%  python3.10  [kernel.kallsyms]                         [k] skb_page_frag_refill
     0.06%  python3.10  python3.10                                [.] 0x0000000000286905
     0.06%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.06%  python3.10  python3.10                                [.] 0x00000000001732de
     0.06%  python3.10  python3.10                                [.] 0x0000000000070990
     0.05%  python3.10  python3.10                                [.] 0x0000000000206833
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a2b
     0.05%  python3.10  python3.10                                [.] 0x000000000018d077
     0.05%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.05%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a10e0
     0.05%  python3.10  python3.10                                [.] 0x000000000015b520
     0.05%  python3.10  python3.10                                [.] 0x0000000000206753
     0.05%  python3.10  libcrypto.so.3                            [.] 0x00000000003077bc
     0.05%  python3.10  python3.10                                [.] 0x00000000000c4a11
     0.05%  python3.10  python3.10                                [.] 0x000000000017c393
     0.05%  python3.10  [kernel.kallsyms]                         [k] skb_copy_datagram_iter
     0.05%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.05%  python3.10  python3.10                                [.] 0x000000000015b55d
     0.05%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307958
     0.05%  python3.10  python3.10                                [.] 0x000000000018d146
     0.05%  python3.10  python3.10                                [.] 0x0000000000152260
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.05%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.05%  python3.10  python3.10                                [.] 0x000000000017f872
     0.05%  python3.10  python3.10                                [.] 0x00000000001d0e50
     0.05%  python3.10  python3.10                                [.] 0x000000000017f965
     0.05%  python3.10  python3.10                                [.] 0x000000000017c384
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307308
     0.05%  python3.10  python3.10                                [.] 0x000000000018d066
     0.05%  python3.10  python3.10                                [.] 0x00000000001512ea
     0.05%  python3.10  python3.10                                [.] 0x00000000001d93c0
     0.05%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.05%  python3.10  python3.10                                [.] 0x00000000002cfee1
     0.05%  python3.10  python3.10                                [.] 0x000000000018d1e7
     0.05%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.05%  python3.10  python3.10                                [.] PyNumber_ToBase
     0.05%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.05%  python3.10  python3.10                                [.] 0x00000000001795cb
     0.05%  python3.10  python3.10                                [.] 0x000000000018bf8d
     0.05%  python3.10  python3.10                                [.] 0x00000000001566c5
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.05%  python3.10  python3.10                                [.] 0x000000000018d10c
     0.05%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.05%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.05%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.05%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.05%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.05%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.05%  python3.10  python3.10                                [.] 0x00000000001598fd
     0.05%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.05%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.05%  python3.10  python3.10                                [.] 0x00000000001228c0
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4929
     0.05%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.05%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.05%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.05%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.05%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.05%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.05%  python3.10  [kernel.kallsyms]                         [k] security_socket_recvmsg
     0.05%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.05%  python3.10  python3.10                                [.] 0x000000000018c069
     0.05%  python3.10  python3.10                                [.] 0x0000000000122932
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.05%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.05%  python3.10  python3.10                                [.] 0x00000000001215c4
     0.05%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.05%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.05%  python3.10  python3.10                                [.] 0x0000000000295003
     0.05%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.05%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.05%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.05%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000017d7d0
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.05%  python3.10  libcrypto.so.3                            [.] 0x0000000000307116
     0.05%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.05%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.05%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.05%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.05%  python3.10  python3.10                                [.] 0x0000000000152266
     0.04%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.04%  python3.10  python3.10                                [.] 0x0000000000122930
     0.04%  python3.10  [kernel.kallsyms]                         [k] ktime_get_seconds
     0.04%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.04%  python3.10  python3.10                                [.] 0x0000000000243814
     0.04%  python3.10  libcrypto.so.3                            [.] 0x0000000000307888
     0.04%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.04%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.04%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.04%  python3.10  python3.10                                [.] 0x0000000000179538
