# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 4156881389
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.10%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.09%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.09%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.08%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.08%  python3.10  python3.10                                [.] 0x00000000001215bc
     0.08%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.07%  python3.10  python3.10                                [.] 0x0000000000121596
     0.07%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.07%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.07%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.07%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.06%  python3.10  python3.10                                [.] 0x000000000012167b
     0.06%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.06%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.06%  python3.10  python3.10                                [.] PyLong_FromString
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.05%  :1916524    python3.10                                [.] _PyEval_EvalFrameDefault
     0.05%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.05%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.05%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.05%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.05%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.05%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.05%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.05%  python3.10  python3.10                                [.] 0x0000000000121594
     0.05%  python3.10  python3.10                                [.] PyObject_SetAttr
     0.05%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.05%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.05%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.05%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.05%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.04%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.04%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.04%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.04%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.04%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.04%  python3.10  [kernel.kallsyms]                         [k] core_sys_select
     0.04%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.04%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.04%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.04%  python3.10  python3.10                                [.] PyList_Append
     0.04%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.04%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.04%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.03%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.03%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.03%  python3.10  python3.10                                [.] 0x000000000012159d
     0.03%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.03%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.03%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.03%  python3.10  python3.10                                [.] _PyType_Lookup
     0.03%  python3.10  python3.10                                [.] _PyObject_GC_New
     0.03%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.03%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.03%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_unlock
     0.03%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.03%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.03%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.03%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.03%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.03%  python3.10  python3.10                                [.] 0x000000000018d589
     0.03%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.03%  python3.10  python3.10                                [.] 0x0000000000152321
     0.03%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.03%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.03%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.03%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.03%  python3.10  python3.10                                [.] 0x000000000012162c
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.02%  python3.10  python3.10                                [.] 0x0000000000121599
     0.02%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.02%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.02%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.02%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.02%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.02%  python3.10  python3.10                                [.] 0x000000000015b537
     0.02%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.02%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.02%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.02%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.02%  python3.10  libc.so.6                                 [.] __strncmp_ssse3
     0.02%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.02%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.02%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.02%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.02%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.02%  python3.10  [kernel.kallsyms]                         [k] get_timespec64
     0.02%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.02%  python3.10  [kernel.kallsyms]                         [k] mutex_lock
     0.02%  python3.10  [kernel.kallsyms]                         [k] hsw_hw_config
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.02%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.02%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000004a40
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a09c0
     0.02%  python3.10  libcrypto.so.3                            [.] CRYPTO_zalloc
     0.02%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.02%  python3.10  python3.10                                [.] 0x000000000015b568
     0.02%  python3.10  python3.10                                [.] 0x00000000001771ab
     0.02%  python3.10  python3.10                                [.] 0x000000000017b16b
     0.02%  python3.10  python3.10                                [.] 0x000000000018d068
     0.02%  python3.10  python3.10                                [.] 0x0000000000206556
     0.02%  python3.10  python3.10                                [.] 0x0000000000277666
     0.02%  python3.10  python3.10                                [.] 0x0000000000277684
     0.02%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_output
     0.02%  python3.10  [kernel.kallsyms]                         [k] security_task_alloc
     0.02%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ae
     0.02%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.02%  python3.10  python3.10                                [.] 0x000000000011e94c
     0.02%  python3.10  python3.10                                [.] 0x000000000013fd02
     0.02%  python3.10  python3.10                                [.] 0x000000000015b546
     0.02%  python3.10  python3.10                                [.] 0x000000000016a2bb
     0.02%  python3.10  python3.10                                [.] 0x000000000016abd7
     0.02%  python3.10  python3.10                                [.] 0x00000000001f6056
     0.02%  python3.10  python3.10                                [.] 0x0000000000277486
     0.02%  python3.10  python3.10                                [.] 0x0000000000293d67
     0.02%  python3.10  python3.10                                [.] 0x0000000000294f47
     0.02%  python3.10  python3.10                                [.] 0x00000000002b69e1
     0.02%  python3.10  python3.10                                [.] 0x00000000002b69ed
     0.02%  python3.10  python3.10                                [.] 0x00000000002d04b4
     0.02%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.02%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.02%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.02%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.02%  python3.10  [kernel.kallsyms]                         [k] css_set_move_task
     0.02%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.02%  python3.10  python3.10                                [.] 0x000000000012291a
     0.02%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.02%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.02%  python3.10  python3.10                                [.] 0x0000000000121734
     0.02%  python3.10  python3.10                                [.] 0x0000000000121630
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.02%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.02%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.02%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.02%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.02%  python3.10  python3.10                                [.] 0x000000000017c393
     0.02%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.02%  python3.10  [kernel.kallsyms]                         [k] copy_page
     0.02%  python3.10  python3.10                                [.] 0x000000000012809b
     0.02%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_lock
     0.02%  python3.10  python3.10                                [.] 0x0000000000122834
     0.02%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.02%  python3.10  python3.10                                [.] 0x000000000018d1e2
     0.02%  python3.10  python3.10                                [.] 0x000000000018d6fb
     0.02%  python3.10  python3.10                                [.] 0x00000000002069d2
     0.02%  python3.10  python3.10                                [.] 0x0000000000295394
     0.02%  python3.10  python3.10                                [.] PyErr_GivenExceptionMatches
     0.02%  python3.10  python3.10                                [.] 0x000000000012290f
     0.02%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.02%  python3.10  python3.10                                [.] PyMem_Realloc
     0.02%  python3.10  [kernel.kallsyms]                         [k] futex_wait_setup
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.02%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_prepare
     0.02%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.02%  python3.10  python3.10                                [.] 0x0000000000206757
     0.02%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.02%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.02%  python3.10  python3.10                                [.] 0x000000000012d1da
     0.02%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.02%  python3.10  [kernel.kallsyms]                         [k] idr_get_free
     0.02%  python3.10  [kernel.kallsyms]                         [k] memcpy_erms
     0.02%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.02%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.02%  python3.10  python3.10                                [.] 0x000000000017958b
     0.02%  python3.10  python3.10                                [.] 0x000000000020beee
     0.01%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.01%  python3.10  python3.10                                [.] 0x00000000001433a4
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.01%  python3.10  python3.10                                [.] 0x000000000018947b
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_sem
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_exit_task
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.01%  :1916524    python3.10                                [.] 0x0000000000121679
     0.01%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.01%  python3.10  [kernel.kallsyms]                         [k] cgroup_post_fork
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_slice
     0.01%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d59
     0.01%  python3.10  libc.so.6                                 [.] __stpncpy_ssse3
     0.01%  python3.10  python3.10                                [.] 0x000000000015f2e0
     0.01%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.01%  python3.10  libc.so.6                                 [.] __wcscoll_l
     0.01%  python3.10  [kernel.kallsyms]                         [k] __pagevec_lru_add
     0.01%  python3.10  [kernel.kallsyms]                         [k] userfaultfd_remove
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  python3.10                                [.] 0x000000000014342c
     0.01%  :1916524    python3.10                                [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]                         [k] tick_program_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.01%  python3.10  libc.so.6                                 [.] _nss_dns_gethostbyaddr2_r
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.01%  python3.10  [kernel.kallsyms]                         [k] gup_pte_range
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.01%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.01%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.01%  python3.10  libc.so.6                                 [.] 0x0000000000199ce4
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307634
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.01%  python3.10  python3.10                                [.] 0x0000000000165f01
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3b2
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d02
     0.01%  python3.10  python3.10                                [.] 0x0000000000188f04
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.01%  python3.10  python3.10                                [.] 0x00000000002775e5
     0.01%  python3.10  python3.10                                [.] 0x0000000000294728
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] is_cpu_allowed
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.01%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.01%  python3.10  [kernel.kallsyms]                         [k] lru_add_drain
     0.01%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.01%  python3.10  python3.10                                [.] 0x000000000028e0a9
     0.01%  python3.10  [kernel.kallsyms]                         [k] copy_process
     0.01%  python3.10  python3.10                                [.] 0x0000000000206833
     0.01%  python3.10  python3.10                                [.] 0x00000000002c4474
     0.01%  python3.10  [kernel.kallsyms]                         [k] arch_scale_freq_tick
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]                         [k] sync_regs
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.01%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.01%  python3.10  python3.10                                [.] 0x00000000002942c4
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]                         [k] native_flush_tlb_one_user
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock_stable
     0.01%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.01%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.01%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.01%  python3.10  python3.10                                [.] 0x000000000015963a
     0.01%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.01%  python3.10  python3.10                                [.] 0x0000000000244430
     0.01%  python3.10  python3.10                                [.] 0x0000000000277551
     0.01%  python3.10  python3.10                                [.] 0x000000000028701e
     0.01%  python3.10  python3.10                                [.] 0x0000000000294279
     0.01%  python3.10  python3.10                                [.] 0x0000000000294970
     0.01%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.01%  python3.10  python3.10                                [.] 0x00000000001339e8
     0.01%  python3.10  python3.10                                [.] 0x000000000015b169
     0.01%  python3.10  python3.10                                [.] 0x0000000000164e3a
     0.01%  python3.10  python3.10                                [.] 0x0000000000169e90
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.01%  python3.10  python3.10                                [.] 0x0000000000151e6b
     0.01%  python3.10  python3.10                                [.] PySequence_List
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.01%  python3.10  python3.10                                [.] 0x000000000029429c
     0.01%  python3.10  python3.10                                [.] 0x00000000002970c0
     0.01%  python3.10  python3.10                                [.] 0x0000000000206877
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_update_next_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] pgd_none
     0.01%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_map_versions
     0.01%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.01%  python3.10  python3.10                                [.] 0x000000000012282a
     0.01%  python3.10  python3.10                                [.] 0x0000000000128097
     0.01%  python3.10  python3.10                                [.] 0x000000000015e095
     0.01%  python3.10  python3.10                                [.] 0x000000000015f000
     0.01%  python3.10  python3.10                                [.] 0x00000000001c5178
     0.01%  python3.10  python3.10                                [.] 0x00000000002948b6
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000030735f
     0.01%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.01%  python3.10  python3.10                                [.] 0x000000000015ef74
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header__init_id
     0.01%  python3.10  [kernel.kallsyms]                         [k] dup_task_struct
     0.01%  python3.10  [kernel.kallsyms]                         [k] handle_pte_fault
     0.01%  python3.10  libc.so.6                                 [.] round_and_return
     0.01%  python3.10  python3.10                                [.] 0x000000000012d822
     0.01%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.01%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.01%  python3.10  python3.10                                [.] 0x0000000000293e54
     0.01%  python3.10  python3.10                                [.] 0x000000000031e7a0
     0.01%  python3.10  [kernel.kallsyms]                         [k] __remove_hrtimer
     0.01%  python3.10  libc.so.6                                 [.] round_and_return
     0.01%  python3.10  python3.10                                [.] 0x000000000011b315
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.01%  python3.10  python3.10                                [.] PyObject_Format
     0.01%  python3.10  python3.10                                [.] 0x00000000000cfa53
     0.01%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.01%  python3.10  python3.10                                [.] 0x000000000012174d
     0.01%  python3.10  python3.10                                [.] 0x00000000001598c4
     0.01%  python3.10  python3.10                                [.] 0x000000000015b20c
     0.01%  python3.10  python3.10                                [.] 0x000000000015e106
     0.01%  python3.10  python3.10                                [.] 0x00000000001732de
     0.01%  python3.10  python3.10                                [.] 0x000000000018d151
     0.01%  python3.10  python3.10                                [.] 0x000000000018d169
     0.01%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.01%  python3.10  python3.10                                [.] 0x00000000001b0607
     0.01%  python3.10  python3.10                                [.] 0x000000000020674b
     0.01%  python3.10  python3.10                                [.] 0x000000000029500c
     0.01%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_init
     0.01%  python3.10  [kernel.kallsyms]                         [k] init_entity_runnable_average
     0.01%  python3.10  python3.10                                [.] 0x0000000000172ac9
     0.01%  python3.10  [kernel.kallsyms]                         [k] __vmalloc_area_node.constprop.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] clear_page_erms
     0.01%  python3.10  python3.10                                [.] 0x000000000015665b
     0.01%  python3.10  python3.10                                [.] 0x000000000015b56e
     0.01%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.01%  python3.10  [kernel.kallsyms]                         [k] __bitmap_intersects
     0.01%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.01%  python3.10  python3.10                                [.] 0x000000000018d599
     0.01%  python3.10  python3.10                                [.] 0x00000000002773e6
     0.01%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.01%  python3.10  [kernel.kallsyms]                         [k] __mem_cgroup_charge
     0.01%  python3.10  python3.10                                [.] PyTuple_New
     0.01%  python3.10  python3.10                                [.] 0x0000000000137c00
     0.01%  python3.10  python3.10                                [.] 0x000000000015236f
     0.01%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.01%  python3.10  python3.10                                [.] 0x000000000018d547
     0.01%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_hw_config
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.01%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.01%  python3.10  python3.10                                [.] 0x000000000012175a
     0.01%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.01%  python3.10  python3.10                                [.] 0x0000000000167e32
     0.01%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.01%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.01%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.01%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.01%  python3.10  libcrypto.so.3                            [.] EVP_PKEY_CTX_free
     0.01%  python3.10  python3.10                                [.] 0x000000000018bfe5
     0.01%  python3.10  python3.10                                [.] 0x00000000001215a7
     0.01%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.01%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.01%  python3.10  python3.10                                [.] 0x000000000018c085
     0.01%  python3.10  python3.10                                [.] 0x000000000018c0d9
     0.01%  python3.10  python3.10                                [.] 0x0000000000143407
     0.01%  python3.10  python3.10                                [.] 0x000000000017c409
     0.01%  python3.10  [kernel.kallsyms]                         [k] acct_account_cputime
     0.01%  python3.10  python3.10                                [.] 0x0000000000152260
     0.01%  python3.10  python3.10                                [.] 0x000000000018d165
     0.01%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.01%  python3.10  python3.10                                [.] 0x00000000001210fe
     0.01%  python3.10  python3.10                                [.] 0x0000000000122913
     0.01%  python3.10  python3.10                                [.] 0x0000000000151eca
     0.01%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.01%  python3.10  python3.10                                [.] 0x000000000018d077
     0.01%  python3.10  python3.10                                [.] 0x000000000018d098
     0.01%  python3.10  python3.10                                [.] 0x000000000018d237
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.01%  python3.10  [kernel.kallsyms]                         [k] copy_clone_args_from_user
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.01%  python3.10  python3.10                                [.] 0x0000000000156650
     0.01%  python3.10  python3.10                                [.] 0x000000000012bd50
     0.01%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006f48
